-- Logs begin at Thu 2020-03-26 18:45:55 UTC, end at Thu 2020-03-26 20:24:49 UTC. --
Mar 26 19:35:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 26 19:35:31 ubuntu dstat.sh[1906]: [286B blob data]
Mar 26 19:35:31 ubuntu dstat.sh[1906]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 26 19:35:31 ubuntu dstat.sh[1906]: 26-03 19:35:31| 15   4  55  23   2| 420M  492M  114M 2689M|   0     0 | 161k 2795k|9.44  32.3 | 693  1193 |1.33 1.35 1.30|3.0   0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 4189 2245k2103k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 26 19:35:32 ubuntu dstat.sh[1906]: 26-03 19:35:32| 19  36  31   9   5| 419M  492M  114M 2689M|4027B 2160B| 308k  120k|4.00  9.00 |1619  3890 |1.33 1.35 1.30|1.0   0 429|   0     0 |bash                 4189 7.0%1570k  28k|bash                 4189 1570k  28k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 26 19:35:33 ubuntu dstat.sh[1906]: 26-03 19:35:33| 26  30  38   0   7| 420M  492M  114M 2690M|4669B 2160B|   0    20k|   0  5.00 |1524  5021 |1.47 1.38 1.31|1.0   0 246|   0     0 |systemd              1     11%   0    0 |bash                 4189 1916k  15k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 26 19:35:34 ubuntu dstat.sh[1906]: 26-03 19:35:34| 26  32  35   0   7| 420M  491M  114M 2690M|4325B 1944B|   0    44k|   0  4.00 |2039  5662 |1.47 1.38 1.31|3.0   0 171|   0     0 |systemd              1     21%   0    0 |bash                 4189 1084k8254B2.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 26 19:35:35 ubuntu dstat.sh[1906]: 26-03 19:35:35| 19  28  46   0   8| 550M  361M  114M 2812M|3320B 2160B|   0   408k|   0  6.00 |1761  4165 |1.47 1.38 1.31|1.0   0 311|   0     0 |bash                 4189 5.5% 600k  18k|keystone-manage      3299  654k  42k3.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 26 19:35:36 ubuntu dstat.sh[1906]: 26-03 19:35:36| 35   4  47  13   0| 567M  344M  114M 2812M|3476B 2160B| 456k    0 |21.0     0 | 646   937 |1.47 1.38 1.31|  0 1.0 1.0|   0     0 |keystone-manage      3299  36%4617k  38k|keystone-manage      3299 4617k  38k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 26 19:35:37 ubuntu dstat.sh[1906]: 26-03 19:35:37| 13   2  41  43   0| 570M  340M  114M 2813M|6722B 2160B| 336k  276k|45.0  2.00 | 670  1033 |1.47 1.38 1.31|  0 1.0 2.0|   0     0 |keystone-manage      3299  12% 880k   0 |keystone-manage      3299  880k   0  12%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 26 19:35:38 ubuntu dstat.sh[1906]: 26-03 19:35:38| 34   3  48  15   0| 587M  323M  114M 2813M|4171B 1944B| 272k    0 |26.0     0 | 610   874 |1.43 1.37 1.31|2.0   0   0|   0     0 |keystone-manage      3299  35%3793k  46k|keystone-manage      3299 3793k  46k 35%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 26 19:35:39 ubuntu dstat.sh[1906]: 26-03 19:35:39| 28   3  48  21   1| 603M  306M  114M 2814M|5935B 2160B| 588k    0 |42.0     0 | 654   983 |1.43 1.37 1.31|1.0   0   0|   0     0 |keystone-manage      3299  28%4157k 174k|keystone-manage      3299 4157k 174k 28%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 26 19:35:40 ubuntu dstat.sh[1906]: 26-03 19:35:40| 19   4  48  30   0| 612M  296M  114M 2815M|4810B 2160B|  72k 8808k|6.00  21.0 | 513   679 |1.43 1.37 1.31|  0 2.0   0|   0     0 |keystone-manage      3299  20%2193k 345k|keystone-manage      3299 2193k 345k 20%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 26 19:35:41 ubuntu dstat.sh[1906]: 26-03 19:35:41| 18   7  17  58   1| 618M  289M  114M 2815M|4737B 2160B|  96k  820k|7.00  83.0 |1018  1481 |1.43 1.37 1.31|  0 4.0   0|   0     0 |keystone-manage      3299  11% 957k  83k|keystone-manage      3299  957k  83k 11%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 26 19:35:42 ubuntu dstat.sh[1906]: 26-03 19:35:42|  2   2  45  50   0| 618M  289M  114M 2815M|4463B 1944B|   0    25M|   0  28.0 | 326   559 |1.43 1.37 1.31|  0 1.0   0|   0     0 |python2              1573 1.5%  11k  13k|python2              1573   11k  13k1.5%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 26 19:35:43 ubuntu dstat.sh[1906]: 26-03 19:35:43|  9   4  45  42   0| 628M  279M  114M 2815M|4711B 2160B|   0  1860k|   0  46.0 | 667  1240 |1.47 1.38 1.31|  0 1.0   0|   0     0 |keystone-manage      3299 4.5%  38k  53k|keystone-manage      3299   38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 26 19:35:44 ubuntu dstat.sh[1906]: 26-03 19:35:44|  2   2  48  48   1| 628M  279M  114M 2815M|4468B 2160B|   0   704k|   0  54.0 | 502   951 |1.47 1.38 1.31|  0 1.0   0|   0     0 |mysqld               1178 0.5%   0    0 |python2              2002   14k 456B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 26 19:35:45 ubuntu dstat.sh[1906]: 26-03 19:35:45|  2   2  47  48   2| 628M  279M  114M 2815M|4550B 2160B|   0   648k|   0  46.0 | 497   914 |1.47 1.38 1.31|  0 1.0   0|   0     0 |mysqld               1178 1.5%   0    0 |python2              2002   14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 26 19:35:46 ubuntu dstat.sh[1906]: 26-03 19:35:46|  3   1  45  51   1| 628M  278M  114M 2815M|4118B 2160B|   0   684k|   0  50.0 | 564   969 |1.47 1.38 1.31|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2002   14k 468B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 26 19:35:47 ubuntu dstat.sh[1906]: 26-03 19:35:47|  4   2  46  48   2| 629M  277M  114M 2816M|6936B 2160B|   0   776k|   0  52.0 | 660  1084 |1.47 1.38 1.31|1.0 1.0 2.0|   0     0 |mysqld               1178 1.5%   0    0 |python2              2002   14k 471B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:48 ubuntu dstat.sh[1906]: 26-03 19:35:48|  2   2  46  51   0| 629M  277M  114M 2816M|6801B 2160B|   0   712k|   0  49.0 | 545   935 |1.52 1.39 1.32|  0 1.0   0|   0     0 |mysqld               1178 0.5%   0    0 |python2              2002   14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:49 ubuntu dstat.sh[1906]: 26-03 19:35:49|  2   2  47  49   1| 629M  277M  114M 2816M|4472B 1944B|   0   968k|   0  69.0 | 533  1054 |1.52 1.39 1.32|  0 1.0   0|   0     0 |etcd                 2993 1.0%   0    0 |python2              2002   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:50 ubuntu dstat.sh[1906]: 26-03 19:35:50|  3   2  46  49   1| 629M  276M  114M 2816M|5403B 2160B|   0   504k|   0  33.0 | 478   945 |1.52 1.39 1.32|  0 1.0   0|   0     0 |python2              2002 0.5%  14k 468B|python2              2002   14k 468B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:51 ubuntu dstat.sh[1906]: 26-03 19:35:51|  2   2  46  50   1| 629M  276M  114M 2816M|5138B 1944B|   0   652k|   0  49.0 | 530  1019 |1.52 1.39 1.32|  0 1.0   0|   0     0 |mysqld               1178 0.5%   0    0 |python2              2002   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:52 ubuntu dstat.sh[1906]: 26-03 19:35:52| 17  18  18  46   1| 630M  275M  115M 2816M|5362B 2160B|  52k 2984k|1.00   100 | 747   991 |1.52 1.39 1.32|1.0 2.0   0|   0     0 |mysqld               1178  33%   0    0 |python2              2002   14k 488B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:53 ubuntu dstat.sh[1906]: 26-03 19:35:53| 28  24   0  48   0| 630M  275M  115M 2816M|5578B 1944B|   0   268k|   0  31.0 | 664   735 |1.72 1.43 1.33|1.0 2.0   0|   0     0 |mysqld               1178  50%   0    0 |python2              2002   14k 449B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:54 ubuntu dstat.sh[1906]: 26-03 19:35:54| 30  22   0  47   0| 630M  275M  115M 2816M|3980B 2160B|   0   112k|   0  22.0 | 600   638 |1.72 1.43 1.33|1.0 3.0   0|   0     0 |mysqld               1178  50%   0    0 |python2              2002   14k 453B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:55 ubuntu dstat.sh[1906]: 26-03 19:35:55| 25  27   0  47   1| 630M  275M  115M 2816M|4446B 2160B|   0   252k|   0  47.0 | 679   673 |1.72 1.43 1.33|1.0 3.0   0|   0     0 |mysqld               1178  50%   0    0 |python2              2002   14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:56 ubuntu dstat.sh[1906]: 26-03 19:35:56| 29  23   0  48   1| 630M  275M  115M 2816M|6734B 1944B|   0   900k|   0  73.0 | 715   567 |1.72 1.43 1.33|1.0 6.0   0|   0     0 |mysqld               1178  50%   0    0 |python2              2002   14k   0   0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:57 ubuntu dstat.sh[1906]: 26-03 19:35:57| 12   9  41  38   1| 630M  274M  115M 2817M|3559B 2160B|   0  3732k|   0  79.0 | 614  1231 |1.72 1.43 1.33|  0 1.0 2.0|   0     0 |mysqld               1178  18%   0    0 |python2              2002   14k 910B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 26 19:35:58 ubuntu dstat.sh[1906]: 26-03 19:35:58|  8   5  47  40   1| 630M  274M  115M 2817M|5014B 2160B|   0  1568k|   0  69.0 | 516   987 |1.66 1.43 1.33|  0 1.0   0|   0     0 |mysqld               1178 9.5%   0    0 |python2              2002   14k 457B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 26 19:35:59 ubuntu dstat.sh[1906]: 26-03 19:35:59|  9   6  36  48   1| 630M  273M  115M 2817M|3970B 1944B|   0   592k|   0  60.0 | 520  1188 |1.66 1.43 1.33|  0 1.0   0|   0     0 |mysqld               1178  13%   0    0 |python2              2002   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 26 19:36:00 ubuntu dstat.sh[1906]: 26-03 19:36:00| 13   7  35  46   0| 630M  273M  115M 2817M|3328B 2160B|   0   320k|   0  30.0 | 434   883 |1.66 1.43 1.33|1.0 1.0   0|   0     0 |mysqld               1178  17%   0    0 |python2              2002   14k 453B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 26 19:36:01 ubuntu dstat.sh[1906]: 26-03 19:36:01|  9   6  36  49   1| 631M  273M  115M 2817M|4968B 1944B|   0   272k|   0  27.0 | 436   730 |1.66 1.43 1.33|1.0 1.0   0|   0     0 |mysqld               1178  13%   0    0 |python2              2002   14k 468B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 26 19:36:02 ubuntu dstat.sh[1906]: 26-03 19:36:02|  4   7  24  65   0| 631M  273M  115M 2817M|4664B 2160B|   0  1132k|   0  71.0 | 503   738 |1.66 1.43 1.33|1.0 1.0   0|   0     0 |mysqld               1178 7.5%   0    0 |python2              2002   14k 459B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 26 19:36:03 ubuntu dstat.sh[1906]: 26-03 19:36:03|  7   9  42  42   0| 631M  273M  115M 2817M|4211B 1890B|   0   524k|   0  51.0 | 591  1048 |1.61 1.42 1.33|  0 1.0   0|   0     0 |mysqld               1178  14%   0    0 |python2              2002   14k 459B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 26 19:36:04 ubuntu dstat.sh[1906]: 26-03 19:36:04|  9   7  42  42   1| 631M  272M  115M 2817M|5259B 2214B|   0   652k|   0  58.0 | 685  1105 |1.61 1.42 1.33|  0 1.0   0|   0     0 |mysqld               1178  14%   0    0 |python2              2002   14k 469B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 26 19:36:05 ubuntu dstat.sh[1906]: 26-03 19:36:05|  3   1  44  53   0| 631M  272M  115M 2817M|4483B 2244B|   0   716k|   0  58.0 | 559  1082 |1.61 1.42 1.33|  0 2.0   0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              2002   14k 451B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 26 19:36:06 ubuntu dstat.sh[1906]: 26-03 19:36:06|  9   6  41  44   0| 631M  272M  116M 2817M|3507B 1944B|   0   752k|   0  57.0 | 590  1112 |1.61 1.42 1.33|  0 1.0   0|   0     0 |mysqld               1178  13%   0    0 |python2              2002   14k 459B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 26 19:36:07 ubuntu dstat.sh[1906]: 26-03 19:36:07| 15  13  34  39   1| 632M  271M  116M 2817M|6085B 2160B|   0   860k|   0  53.0 | 593  1097 |1.61 1.42 1.33|  0 1.0 2.0|   0     0 |mysqld               1178  25%   0    0 |python2              2002   14k 477B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 26 19:36:08 ubuntu dstat.sh[1906]: 26-03 19:36:08|  5   5  39  50   1| 632M  271M  116M 2817M|3506B 2160B|   0   760k|   0  65.0 | 549  1212 |1.64 1.43 1.33|  0 1.0   0|   0     0 |mysqld               1178 8.0%   0    0 |python2              2002   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 26 19:36:09 ubuntu dstat.sh[1906]: 26-03 19:36:09| 10   7  36  47   1| 632M  270M  116M 2817M|3126B 1944B|   0  1040k|   0  78.0 | 605  1309 |1.64 1.43 1.33|  0 1.0   0|   0     0 |mysqld               1178  14%   0    0 |python2              2002   14k 459B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 26 19:36:10 ubuntu dstat.sh[1906]: 26-03 19:36:10| 12   9  30  50   1| 633M  270M  116M 2817M|4123B 2160B|   0   308k|   0  29.0 | 462   995 |1.64 1.43 1.33|  0 1.0   0|   0     0 |mysqld               1178  18%   0    0 |python2              2002   14k 465B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 26 19:36:11 ubuntu dstat.sh[1906]: 26-03 19:36:11|  4   2  42  52   1| 633M  270M  116M 2817M|7705B 2160B|   0   568k|   0  40.0 | 486  1377 |1.64 1.43 1.33|  0 1.0   0|   0     0 |mysqld               1178 1.0%   0    0 |python2              2002   14k 469B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 26 19:36:12 ubuntu dstat.sh[1906]: 26-03 19:36:12|  3   1  27  67   1| 633M  270M  116M 2818M|6554B 2160B|   0  1344k|   0  54.0 | 486  1047 |1.64 1.43 1.33|  0 2.0   0|   0     0 |keystone-manage      3299 1.5%6554B3144B|python2              2002   14k 470B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 26 19:36:13 ubuntu dstat.sh[1906]: 26-03 19:36:13| 13  12  31  44   0| 633M  269M  116M 2818M|7016B 2160B|   0   588k|   0  54.0 | 554  1004 |1.67 1.44 1.34|  0 1.0   0|   0     0 |mysqld               1178  22%   0    0 |python2              2002   14k 439B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 26 19:36:14 ubuntu dstat.sh[1906]: 26-03 19:36:14|  2   1  41  56   0| 633M  269M  116M 2817M|7240B 2052B|   0   592k|   0  35.0 | 427   919 |1.67 1.44 1.34|2.0   0   0|   0     0 |mysqld               1178 1.0%   0    0 |python2              2002   14k 452B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 26 19:36:15 ubuntu dstat.sh[1906]: 26-03 19:36:15| 11  10  36  43   0| 633M  269M  116M 2818M|4710B 2052B|   0   684k|   0  47.0 | 525  1062 |1.67 1.44 1.34|  0 1.0   0|   0     0 |mysqld               1178  18%   0    0 |python2              2002   14k 461B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 26 19:36:16 ubuntu dstat.sh[1906]: 26-03 19:36:16|  9   7  45  39   0| 633M  269M  116M 2818M|  20k 2160B|   0   688k|   0  53.0 | 674  1119 |1.67 1.44 1.34|3.0   0   0|   0     0 |mysqld               1178  12%   0    0 |python2              2002   14k 454B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Mar 26 19:36:17 ubuntu dstat.sh[1906]: 26-03 19:36:17|  5   2  47  44   0| 634M  268M  117M 2818M|  10k 2160B|   0   880k|   0  53.0 | 662  1326 |1.67 1.44 1.34|  0 1.0 2.0|   0     0 |keystone-manage      3299 3.0%8497B4980B|python2              2002   14k 470B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Mar 26 19:36:18 ubuntu dstat.sh[1906]: 26-03 19:36:18|  3   4  15  78   1| 635M  202M  117M 2882M|7713B 2160B|   0    13M|   0  19.0 | 381   662 |1.69 1.45 1.34|  0 2.0   0|   0     0 |mysqld               1178 3.5%   0    0 |python2              2002   14k 470B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:19 ubuntu dstat.sh[1906]: 26-03 19:36:19|  2   0   0  98   0| 635M  201M  117M 2882M|8300B 2160B|   0    16M|   0  16.0 | 351   624 |1.69 1.45 1.34|  0 2.0   0|   0     0 |beam.smp             2750 0.5%   0    0 |python2              2002   14k 439B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:20 ubuntu dstat.sh[1906]: 26-03 19:36:20|  2   1   0  97   0| 634M  202M  117M 2882M|9709B 2160B|   0    32M|   0  32.0 | 337   606 |1.69 1.45 1.34|1.0 2.0   0|   0     0 |etcd                 2993 0.5%   0    0 |python2              2002   14k 449B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:21 ubuntu dstat.sh[1906]: 26-03 19:36:21|  2   1  44  54   0| 635M  201M  117M 2882M|6069B 1944B|   0  3352k|   0  41.0 | 399   819 |1.69 1.45 1.34|  0 1.0   0|   0     0 |mysqld               1178 1.0%   0    0 |python2              2002   14k 459B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:22 ubuntu dstat.sh[1906]: 26-03 19:36:22|  2   2  47  49   1| 635M  201M  117M 2882M|6749B 2160B|   0   736k|   0  45.0 | 487   889 |1.69 1.45 1.34|  0 1.0   0|   0     0 |mysqld               1178 0.5%   0    0 |python2              2002   14k 456B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:23 ubuntu dstat.sh[1906]: 26-03 19:36:23|  2   1  48  49   1| 635M  201M  117M 2882M|6501B 1944B|   0   448k|   0  37.0 | 481   856 |1.64 1.44 1.34|  0 1.0   0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              2002   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:24 ubuntu dstat.sh[1906]: 26-03 19:36:24|  3   1  46  49   0| 635M  200M  117M 2882M|5807B 2160B|   0   408k|   0  30.0 | 386   790 |1.64 1.44 1.34|  0 2.0   0|   0     0 |mysqld               1178 0.5%   0    0 |python2              2002   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:25 ubuntu dstat.sh[1906]: 26-03 19:36:25|  1   2  35  62   1| 635M  200M  117M 2882M|3629B 2160B|   0   312k|   0  16.0 | 366   732 |1.64 1.44 1.34|  0 2.0   0|   0     0 |beam.smp             2750 1.0%   0    0 |python2              2002   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 26 19:36:26 ubuntu dstat.sh[1906]: 26-03 19:36:26|  3   2  24  70   0| 635M  200M  117M 2882M|4550B 1944B|   0  6612k|   0  49.0 | 521  1185 |1.64 1.44 1.34|  0 1.0   0|   0     0 |mysqld               1178 1.5%   0    0 |python2              2002   13k 460B0.5%|mysqld       192M|   0     0 |  16    7    0    3    0
Mar 26 19:36:27 ubuntu dstat.sh[1906]: 26-03 19:36:27|  7   5  48  41   1| 636M  199M  117M 2882M|3693B 2254B|   0   628k|   0  41.0 | 510   896 |1.64 1.44 1.34|  0 1.0 2.0|   0     0 |mysqld               1178 7.5%   0    0 |python2              2002   13k 470B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Mar 26 19:36:28 ubuntu dstat.sh[1906]: 26-03 19:36:28|  3   2  40  56   1| 636M  199M  117M 2882M|3693B 2160B|   0   460k|   0  38.0 | 404   716 |1.67 1.45 1.34|1.0 1.0   0|   0     0 |mysqld               1178 1.0%   0    0 |python2              2002   13k 464B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Mar 26 19:36:29 ubuntu dstat.sh[1906]: 26-03 19:36:29|  4   5  28  62   2| 636M  199M  117M 2882M|5588B 1944B|   0   264k|   0  30.0 | 441   842 |1.67 1.45 1.34|  0 1.0   0|   0     0 |mysqld               1178 7.0%   0    0 |python2              2002   13k 468B0.5%|mysqld       192M|   0     0 |  16    7    0    3    0
Mar 26 19:36:30 ubuntu dstat.sh[1906]: 26-03 19:36:30|  6   2  43  47   2| 636M  199M  117M 2882M|4339B 2160B|   0   572k|   0  41.0 | 526  1092 |1.67 1.45 1.34|  0 1.0   0|   0     0 |mysqld               1178 3.0%   0    0 |python2              2002   13k 469B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Mar 26 19:36:31 ubuntu dstat.sh[1906]: 26-03 19:36:31|  3   2  42  54   0| 636M  199M  117M 2882M|5673B 2160B|   0   184k|   0  19.0 | 398   755 |1.67 1.45 1.34|1.0 1.0   0|   0     0 |mysqld               1178 2.0%   0    0 |python2              2002   13k 458B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Mar 26 19:36:32 ubuntu dstat.sh[1906]: 26-03 19:36:32|  8   9  42  40   1| 636M  199M  117M 2882M|4262B 1944B|   0   496k|   0  46.0 | 478   852 |1.67 1.45 1.34|  0 1.0   0|   0     0 |mysqld               1178  14%   0    0 |python2              2002   13k 468B0.5%|mysqld       192M|   0     0 |  16    7    0    3    0
