"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","08 Mar 2020 09:32:20 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
08-03 09:32:20,16.280,4.670,58.192,19.336,1.522,471326720,437186560,117284864,2866831360,0,0,227466.771,3499126.315,10.538,34.650,749.715,1290.939,1.170,1.200,1.170,3,0,23.982,0,0,13,3,0,4,0
08-03 09:32:21,22.613,37.186,36.683,2.513,1.005,471543808,436391936,117301248,2867122176,4721,2160,0,90112,0,9,1456,4078,1.170,1.200,1.170,1,0,416,0,0,13,3,0,4,0
08-03 09:32:22,26.263,33.333,39.899,0,0.505,474271744,433606656,117301248,2867150848,4458,2160,0,24576,0,6,1763,4531,1.170,1.200,1.170,3,0,272,0,0,13,3,0,4,0
08-03 09:32:23,28.283,32.828,37.374,0,1.515,475672576,432177152,117301248,2867142656,4327,2160,0,237568,0,3,1883,8006,1.170,1.200,1.170,2,0,153,0,0,15,3,0,4,0
08-03 09:32:24,10.101,26.768,62.626,0,0.505,603561984,303865856,117301248,2995208192,4860,2160,0,0,0,0,1447,3280,1.240,1.220,1.180,1,0,258,0,0,15,5,0,4,0
08-03 09:32:25,41.500,8.500,47,2.500,0.500,626827264,279896064,117301248,2995912704,5206,2160,610304,0,39,0,823,1369,1.240,1.220,1.180,1,0,40,0,0,15,5,0,6,0
08-03 09:32:26,38.806,3.980,46.269,10.448,0.498,646807552,259076096,117436416,2996465664,3870,1944,606208,303104,84,2,687,848,1.240,1.220,1.180,1,0,0,0,0,15,5,0,6,0
08-03 09:32:27,37.374,2.020,47.980,12.121,0.505,668073984,236707840,117444608,2997395456,4180,2160,684032,0,50,0,606,867,1.240,1.220,1.180,1,0,0,0,0,15,5,0,6,0
08-03 09:32:28,25,7.500,33,34,0.500,679673856,224169984,117448704,2998185984,5307,2160,102400,835584,8,89,843,1136,1.240,1.220,1.180,2,0,0,0,0,15,7,0,6,0
08-03 09:32:29,15,6.500,37,41,0.500,689582080,213667840,117551104,2998603776,6861,1944,0,1646592,0,51,745,1349,1.300,1.230,1.180,0,1,0,0,0,15,7,0,6,0
08-03 09:32:30,3.061,1.531,47.959,46.429,1.020,690286592,212430848,117800960,2998882304,3955,2160,0,1597440,0,114,815,1432,1.300,1.230,1.180,0,1,2,0,0,15,7,0,6,0
08-03 09:32:31,2.525,3.030,47.980,44.949,1.515,690683904,211546112,118009856,2999132160,9949,1944,0,1433600,0,96,755,1189,1.300,1.230,1.180,0,1,0,0,0,15,7,0,6,0
08-03 09:32:32,3.553,1.523,48.223,44.670,2.030,690987008,210509824,118321152,2999525376,4689,2160,0,1671168,0,126,728,1357,1.300,1.230,1.180,0,1,0,0,0,15,7,0,6,0
08-03 09:32:33,6.897,6.897,39.409,45.813,0.985,691843072,209141760,118624256,2999730176,8406,2160,0,1482752,0,134,788,1771,1.300,1.230,1.180,1,1,0,0,0,15,7,0,6,0
08-03 09:32:34,6.122,4.082,42.857,46.429,0.510,692420608,208351232,118804480,2999762944,8799,1944,0,827392,0,81,673,1452,1.440,1.260,1.190,0,1,0,0,0,15,7,0,6,0
08-03 09:32:35,11.500,8.500,44,34,2,692551680,208064512,118890496,2999832576,5543,2160,0,339968,0,38,586,938,1.440,1.260,1.190,0,1,0,0,0,15,7,0,6,0
08-03 09:32:36,4.523,6.030,43.719,45.729,0,692695040,207843328,118947840,2999853056,4228,2160,0,303104,0,26,472,792,1.440,1.260,1.190,0,1,0,0,0,15,7,0,6,0
08-03 09:32:37,4.500,4.500,45,44.500,1.500,692867072,207556608,119005184,2999910400,5631,2052,0,364544,0,25,488,800,1.440,1.260,1.190,0,1,0,0,0,15,7,0,6,0
