-- Logs begin at Mon 2020-03-30 22:50:30 UTC, end at Tue 2020-03-31 00:31:02 UTC. --
Mar 30 23:33:56 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 23:33:56 ubuntu dstat.sh[1462]: [286B blob data]
Mar 30 23:33:56 ubuntu dstat.sh[1462]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 23:33:56 ubuntu dstat.sh[1462]: 30-03 23:33:56| 16   5  54  24   1| 420M  759M 86.9M 2475M|   0     0 | 178k 2975k|10.0  35.1 | 772  1461 |1.08 1.17 1.18|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 4301 2379k2215k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 23:33:57 ubuntu dstat.sh[1462]: 30-03 23:33:57| 19  29  39   2  10| 422M  756M 86.9M 2476M|4350B 2160B| 280k  120k|4.00  8.00 |1381  3653 |1.08 1.17 1.18|3.0   0 390|   0     0 |bash                 4301 6.5%1227k  24k|bash                 4301 1227k  24k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 23:33:58 ubuntu dstat.sh[1462]: 30-03 23:33:58| 23  30  37   2   7| 420M  758M 86.9M 2476M|4798B 2160B|   0   284k|   0  16.0 |1312  3907 |1.15 1.18 1.18|  0 2.0 261|   0     0 |systemd              1    9.5%   0    0 |bash                 4301 2031k  16k4.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 23:33:59 ubuntu dstat.sh[1462]: 30-03 23:33:59|  4   5   2  89   2| 420M  758M 86.9M 2476M|3709B 1944B|   0   968k|   0  82.0 | 520   678 |1.15 1.18 1.18|  0 2.0  40|   0     0 |rcu_sched            8    0.5%   0    0 |bash                 4301  321k2948B0.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 23:34:00 ubuntu dstat.sh[1462]: 30-03 23:34:00| 12  17  38  27   5| 421M  757M 86.9M 2476M|6226B 2160B|   0    33M|   0  47.0 |1053  2368 |1.15 1.18 1.18|2.0   0 128|   0     0 |systemd              1    5.0%   0    0 |bash                 4301  759k7597B2.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 23:34:01 ubuntu dstat.sh[1462]: 30-03 23:34:01| 17  16  62   0   4| 545M  632M 86.9M 2598M|6724B 2160B|   0     0 |   0     0 |1484  5284 |1.15 1.18 1.18|  0   0  51|   0     0 |systemd              1     14%   0    0 |bash                 4301  232k 656B  0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 30 23:34:02 ubuntu dstat.sh[1462]: 30-03 23:34:02| 11  18  55   2  14| 546M  632M 86.9M 2598M|4288B 2038B|   0    88k|   0  2.00 |1092  2630 |1.15 1.18 1.18|1.0   0 255|   0     0 |bash                 4301 4.5% 435k  14k|bash                 4301  435k  14k4.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 30 23:34:03 ubuntu dstat.sh[1462]: 30-03 23:34:03| 36   8  43   0  14| 564M  614M 86.9M 2598M|4654B 2160B|   0     0 |   0     0 | 860  1560 |1.14 1.18 1.18|1.0   0  40|   0     0 |keystone-manage      2776  41%4624k  81k|keystone-manage      2776 4624k  81k 41%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 23:34:04 ubuntu dstat.sh[1462]: 30-03 23:34:04| 29   5  45  17   4| 580M  596M 87.3M 2599M|4018B 1944B|1656k    0 | 202     0 | 965  1466 |1.14 1.18 1.18|  0 1.0 2.0|   0     0 |keystone-manage      2776  31%3507k  46k|keystone-manage      2776 3507k  46k 31%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 30 23:34:05 ubuntu dstat.sh[1462]: 30-03 23:34:05| 28   1  33  36   0| 588M  588M 87.3M 2599M|5286B 2160B|  60k 2216k|8.00  80.0 | 683   703 |1.14 1.18 1.18|  0 1.0   0|   0     0 |keystone-manage      2776  27%1973k   0 |keystone-manage      2776 1973k   0  27%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 23:34:06 ubuntu dstat.sh[1462]: 30-03 23:34:06| 23   3  48  25   1| 601M  573M 87.3M 2600M|4812B 1944B| 620k    0 |43.0     0 | 646   943 |1.14 1.18 1.18|1.0   0   0|   0     0 |keystone-manage      2776  25%4297k 174k|keystone-manage      2776 4297k 174k 25%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 23:34:07 ubuntu dstat.sh[1462]: 30-03 23:34:07| 32   9  27  26   7| 615M  558M 87.4M 2601M|5208B 2160B| 144k 1688k|14.0  25.0 | 766  1336 |1.14 1.18 1.18|  0 1.0   0|   0     0 |keystone-manage      2776  27%2183k 428k|keystone-manage      2776 2183k 428k 27%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 30 23:34:08 ubuntu dstat.sh[1462]: 30-03 23:34:08| 10   4  41  40   6| 625M  548M 87.7M 2602M|4945B 2160B|   0  1496k|   0   103 | 745  1478 |1.29 1.21 1.19|2.0   0   0|   0     0 |keystone-manage      2776 5.5%  38k  53k|keystone-manage      2776   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 30 23:34:09 ubuntu dstat.sh[1462]: 30-03 23:34:09|  3   2  47  46   1| 625M  547M 87.9M 2602M|4344B 1944B|   0  1288k|   0  96.0 | 586  1194 |1.29 1.21 1.19|2.0   0   0|   0     0 |mysqld               715  0.5%   0    0 |python2              1561   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 30 23:34:10 ubuntu dstat.sh[1462]: 30-03 23:34:10|  3   3  45  43   5| 626M  546M 88.1M 2602M|3772B 2160B|   0  4084k|   0   163 | 797  1293 |1.29 1.21 1.19|  0 1.0   0|   0     0 |mysqld               715  3.0%   0    0 |python2              1561   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 30 23:34:11 ubuntu dstat.sh[1462]: 30-03 23:34:11|  4   3  46  44   3| 626M  545M 88.4M 2602M|4353B 2160B|   0  1560k|   0   124 | 796  1542 |1.29 1.21 1.19|1.0 1.0   0|   0     0 |mysqld               715  3.0%   0    0 |python2              1561   14k 464B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 30 23:34:12 ubuntu dstat.sh[1462]: 30-03 23:34:12| 11   7  41  34   7| 627M  544M 88.7M 2603M|6034B 1944B|   0  1044k|   0   107 | 908  1861 |1.29 1.21 1.19|  0 1.0   0|   0     0 |mysqld               715   17%   0    0 |python2              1561   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 30 23:34:13 ubuntu dstat.sh[1462]: 30-03 23:34:13| 10   8  40  41   1| 628M  543M 89.0M 2603M|4487B 2160B|   0  1064k|   0   109 | 716  1711 |1.43 1.24 1.20|  0 1.0   0|   0     0 |mysqld               715   15%   0    0 |python2              1561   14k 471B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 30 23:34:14 ubuntu dstat.sh[1462]: 30-03 23:34:14|  8   7  41  42   3| 629M  542M 89.3M 2603M|  10k 2160B|   0  1588k|   0   133 | 975  1742 |1.43 1.24 1.20|1.0 1.0 2.0|   0     0 |mysqld               715   12%   0    0 |python2              1561   14k 471B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 30 23:34:15 ubuntu dstat.sh[1462]: 30-03 23:34:15|  6   5  46  42   1| 629M  541M 89.6M 2603M|5700B 1890B|   0  1320k|   0   111 | 824  1614 |1.43 1.24 1.20|1.0 1.0   0|   0     0 |mysqld               715  8.0%   0    0 |python2              1561   14k 464B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 30 23:34:16 ubuntu dstat.sh[1462]: 30-03 23:34:16|  8   6  45  38   5| 630M  540M 89.8M 2603M|4778B 2214B|   0  1652k|   0   121 | 973  2331 |1.43 1.24 1.20|  0 1.0   0|   0     0 |mysqld               715  8.0%   0    0 |python2              1561   14k 458B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Mar 30 23:34:17 ubuntu dstat.sh[1462]: 30-03 23:34:17| 12  11  41  34   2| 630M  539M 90.1M 2603M|4457B 1944B|   0  1192k|   0  94.0 | 853  1601 |1.43 1.24 1.20|2.0 1.0   0|   0     0 |mysqld               715   19%   0    0 |python2              1561   14k 465B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Mar 30 23:34:18 ubuntu dstat.sh[1462]: 30-03 23:34:18|  8  10  41  36   5| 630M  539M 90.2M 2603M|5901B 2160B|   0  1056k|   0  79.0 | 865  1966 |1.55 1.27 1.21|  0 1.0   0|   0     0 |mysqld               715   14%   0    0 |python2              1561   14k 464B0.5%|mysqld       191M|   0     0 |  16    7    0    7    0
Mar 30 23:34:19 ubuntu dstat.sh[1462]: 30-03 23:34:19|  4   5  48  43   2| 632M  472M 90.3M 2667M|4880B 2160B|   0  3996k|   0  46.0 | 627  1081 |1.55 1.27 1.21|  0 1.0   0|   0     0 |mysqld               715  4.5%   0    0 |python2              1561   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 30 23:34:20 ubuntu dstat.sh[1462]: 30-03 23:34:20|  2   2  28  68   1| 632M  472M 90.3M 2667M|3886B 2160B|   0    30M|   0  30.0 | 360   606 |1.55 1.27 1.21|  0 2.0   0|   0     0 |systemd-journal      288961.0%   0    0 |python2              1561   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 30 23:34:21 ubuntu dstat.sh[1462]: 30-03 23:34:21|  1   1   0  97   1| 632M  471M 90.3M 2667M|3728B 1890B|   0    31M|   0  32.0 | 398   653 |1.55 1.27 1.21|1.0 3.0   0|   0     0 |beam.smp             2747 0.5%   0    0 |python2              1561   14k 452B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:22 ubuntu dstat.sh[1462]: 30-03 23:34:22|  2   2   0  96   1| 633M  470M 90.3M 2667M|4082B 2214B|   0  4012k|   0  93.0 | 475   618 |1.55 1.27 1.21|  0 2.0   0|   0     0 |python2              1561 0.5%  14k 443B|python2              1561   14k 443B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:23 ubuntu dstat.sh[1462]: 30-03 23:34:23|  1   2  25  72   0| 632M  471M 90.3M 2667M|4060B 2214B|   0  9144k|   0   110 | 447   751 |1.75 1.32 1.23|  0 1.0   0|   0     0 |mysqld               715  0.5%   0    0 |python2              1561   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:24 ubuntu dstat.sh[1462]: 30-03 23:34:24|  3   2  48  48   0| 632M  470M 90.4M 2668M|3579B 1932B|   0  2300k|   0  75.0 | 543  1110 |1.75 1.32 1.23|  0 2.0 2.0|   0     0 |mysqld               715  0.5%   0    0 |python2              1561   14k 443B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:25 ubuntu dstat.sh[1462]: 30-03 23:34:25|  3   3  40  54   1| 632M  470M 90.6M 2668M|4888B 2160B|   0  1940k|   0  94.0 | 655  1252 |1.75 1.32 1.23|  0 1.0   0|   0     0 |mysqld               715  2.0%   0    0 |python2              1561   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:26 ubuntu dstat.sh[1462]: 30-03 23:34:26|  2   2  45  50   1| 632M  469M 90.7M 2668M|5004B 2160B|   0   700k|   0  49.0 | 546  1026 |1.75 1.32 1.23|  0 1.0   0|   0     0 |keystone-manage      2776 1.0%3060B1683B|python2              1561   14k 461B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:27 ubuntu dstat.sh[1462]: 30-03 23:34:27|  7   6  43  44   1| 632M  469M 90.9M 2668M|4573B 2160B|   0  1088k|   0   103 | 653  1301 |1.75 1.32 1.23|1.0 1.0   0|   0     0 |mysqld               715  8.5%   0    0 |python2              1561   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:28 ubuntu dstat.sh[1462]: 30-03 23:34:28|  5   3  46  47   0| 632M  469M 91.0M 2668M|4238B 2160B|   0  1148k|   0  70.0 | 450   804 |1.93 1.36 1.24|  0 1.0   0|   0     0 |mysqld               715  5.0%   0    0 |python2              1561   14k 452B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 30 23:34:29 ubuntu dstat.sh[1462]: 30-03 23:34:29|  3   2  46  50   0| 633M  468M 91.1M 2668M|4676B 2160B|   0   840k|   0  64.0 | 577  1123 |1.93 1.36 1.24|  0 1.0   0|   0     0 |keystone-manage      2776 1.0%2449B1481B|python2              1561   14k 452B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 30 23:34:30 ubuntu dstat.sh[1462]: 30-03 23:34:30|  4   2  46  47   0| 633M  468M 91.2M 2669M|5702B 1944B|   0   956k|   0  71.0 | 658  1247 |1.93 1.36 1.24|  0 1.0   0|   0     0 |mysqld               715  1.5%   0    0 |python2              1561   14k 456B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 30 23:34:31 ubuntu dstat.sh[1462]: 30-03 23:34:31|  5   6  45  45   1| 633M  467M 91.4M 2669M|5474B 2160B|   0  1044k|   0  85.0 | 643  1273 |1.93 1.36 1.24|  0 1.0   0|   0     0 |mysqld               715  7.0%   0    0 |python2              1561   14k 451B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 30 23:34:32 ubuntu dstat.sh[1462]: 30-03 23:34:32|  9   9  47  33   1| 633M  467M 91.6M 2669M|4344B 2160B|   0  1080k|   0  89.0 | 654  1288 |1.93 1.36 1.24|  0 1.0   0|   0     0 |mysqld               715   16%   0    0 |python2              1561   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 30 23:34:33 ubuntu dstat.sh[1462]: 30-03 23:34:33| 10   9  35  29  17| 634M  466M 91.7M 2669M|4356B 1944B|   0   764k|   0  81.0 | 716  1352 |2.18 1.42 1.26|  0 2.0   0|   0     0 |mysqld               715   21%   0    0 |python2              1561   14k 463B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 30 23:34:34 ubuntu dstat.sh[1462]: 30-03 23:34:34|  3   2  33  61   3| 634M  466M 91.8M 2669M|8525B 2160B|   0  1580k|   0   134 | 628   913 |2.18 1.42 1.26|  0 1.0 2.0|   0     0 |beam.smp             2747 1.0%   0    0 |python2              1561   14k 469B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 30 23:34:35 ubuntu dstat.sh[1462]: 30-03 23:34:35| 11   8  42  36   3| 634M  466M 92.0M 2669M|4655B 1944B|   0  1376k|   0   107 | 784  1573 |2.18 1.42 1.26|1.0 1.0   0|   0     0 |mysqld               715   16%   0    0 |python2              1561   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Mar 30 23:34:36 ubuntu dstat.sh[1462]: 30-03 23:34:36| 13  13  32  36   7| 634M  465M 92.2M 2669M|  10k 1890B|   0  1376k|   0   111 | 914  1567 |2.18 1.42 1.26|2.0   0   0|   0     0 |mysqld               715   25%   0    0 |python2              1561   14k 473B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Mar 30 23:34:37 ubuntu dstat.sh[1462]: 30-03 23:34:37| 15  11  27  43   3| 635M  464M 92.4M 2669M|  11k 2214B|   0  1564k|   0   128 | 875  1596 |2.18 1.42 1.26|  0 1.0   0|   0     0 |mysqld               715   21%   0    0 |python2              1561   14k 467B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Mar 30 23:34:38 ubuntu dstat.sh[1462]: 30-03 23:34:38| 15  13  25  46   1| 635M  464M 92.6M 2669M|6962B 1944B|   0  1172k|   0   106 | 769  1344 |2.24 1.45 1.27|1.0 1.0   0|   0     0 |mysqld               715   26%   0    0 |python2              1561   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Mar 30 23:34:39 ubuntu dstat.sh[1462]: 30-03 23:34:39|  5   4  22  68   1| 635M  464M 92.7M 2669M|8313B 2160B|   0  1564k|   0   107 | 651   971 |2.24 1.45 1.27|  0 3.0   0|   0     0 |mysqld               715  5.0%   0    0 |python2              1561   14k   0 0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
