-- Logs begin at Tue 2020-03-03 23:27:28 UTC, end at Wed 2020-03-04 01:04:01 UTC. --
Mar 04 00:09:34 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 04 00:09:34 ubuntu dstat.sh[1024]: [286B blob data]
Mar 04 00:09:34 ubuntu dstat.sh[1024]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 04 00:09:34 ubuntu dstat.sh[1024]: 04-03 00:09:34| 18   5  54  22   1| 451M  574M  138M 2558M|   0     0 | 169k 3182k|8.04  37.7 | 820  1449 |1.27 1.26 1.20|2.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3890 2518k2329k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 00:09:35 ubuntu dstat.sh[1024]: 04-03 00:09:35| 23  27  38   2  10| 451M  573M  138M 2558M|5019B 1944B| 308k  104k|4.00  7.00 |1592  3851 |1.27 1.26 1.20|1.0   0 387|   0     0 |bash                 3890 6.5% 869k  24k|bash                 3890  869k  24k6.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 00:09:36 ubuntu dstat.sh[1024]: 04-03 00:09:36| 14  26  37   0  24| 457M  567M  138M 2559M|4825B 2160B|   0    24k|   0  6.00 |1100  3091 |1.33 1.27 1.21| 17   0 244|   0     0 |bash                 3890 4.5%2078k  16k|bash                 3890 2078k  16k4.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 00:09:37 ubuntu dstat.sh[1024]: 04-03 00:09:37| 18  28  34   0  20| 451M  573M  138M 2558M|5160B 1944B|   0    16k|   0  4.00 |1044  2826 |1.33 1.27 1.21|1.0   0 188|   0     0 |systemd              1     11%   0    0 |bash                 3890 1418k  13k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 04 00:09:38 ubuntu dstat.sh[1024]: 04-03 00:09:38| 26  24  36   4  12| 577M  446M  138M 2681M|6558B 2160B|   0  5436k|   0  12.0 |1857  5987 |1.33 1.27 1.21|2.0   0  93|   0     0 |systemd              1     21%   0    0 |bash                 3890  377k2128B1.0%|mysqld       174M|   0     0 |  16    5    0    4    0
Mar 04 00:09:39 ubuntu dstat.sh[1024]: 04-03 00:09:39| 18  27  41   0  14| 584M  440M  138M 2681M|3744B 2160B|   0    28M|   0  28.0 |1457  3149 |1.33 1.27 1.21|1.0   0 282|   0     0 |keystone-manage      2427 9.0%1581k  81k|keystone-manage      2427 1581k  81k9.0%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 00:09:40 ubuntu dstat.sh[1024]: 04-03 00:09:40| 36   5  42  12   6| 600M  423M  138M 2681M|4346B 1944B| 724k  200k|49.0  2.00 | 707   896 |1.33 1.27 1.21|1.0   0 2.0|   0     0 |keystone-manage      2427  40%3905k   0 |keystone-manage      2427 3905k   0  40%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 00:09:41 ubuntu dstat.sh[1024]: 04-03 00:09:41| 46   3  47   3   1| 621M  400M  138M 2682M|5222B 2160B| 928k    0 |80.0     0 | 724  1024 |1.30 1.27 1.21|1.0   0   0|   0     0 |keystone-manage      2427  47%5427k  46k|keystone-manage      2427 5427k  46k 47%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 00:09:42 ubuntu dstat.sh[1024]: 04-03 00:09:42| 45   5  47   3   1| 646M  374M  138M 2683M|4718B 2202B| 192k    0 |16.0     0 | 656   902 |1.30 1.27 1.21|3.0   0   0|   0     0 |keystone-manage      2427  47%6180k 545k|keystone-manage      2427 6180k 545k 47%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 04 00:09:43 ubuntu dstat.sh[1024]: 04-03 00:09:43| 21  11  26  41   1| 660M  360M  138M 2684M|4731B 1944B|   0  2580k|   0  81.0 |1144  1806 |1.30 1.27 1.21|  0 2.0   0|   0     0 |python2              1536  15% 108k 118k|python3.6            7826   83k 174k1.0%|mysqld       186M|   0     0 |  16    7    0    6    0
