-- Logs begin at Thu 2020-03-12 03:57:56 UTC, end at Thu 2020-03-12 05:29:35 UTC. --
Mar 12 04:46:20 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 12 04:46:21 ubuntu dstat.sh[1713]: [286B blob data]
Mar 12 04:46:21 ubuntu dstat.sh[1713]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 12 04:46:21 ubuntu dstat.sh[1713]: 12-03 04:46:21| 15   4  58  21   2| 423M  305M  110M 2868M|   0     0 | 185k 3318k|9.72  33.6 | 712  1206 |1.09 1.19 1.18|2.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 3535 2290k2142k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 04:46:22 ubuntu dstat.sh[1713]: 12-03 04:46:22| 30  32  34   2   1| 423M  305M  110M 2868M|3761B 1512B|4096B  196k|1.00  13.0 |1418  4462 |1.09 1.18 1.17|1.0   0 289|   0     0 |systemd              1    6.5%   0    0 |bash                 3535 2208k  17k4.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 04:46:23 ubuntu dstat.sh[1713]: 12-03 04:46:23| 31  31  36   0   3| 424M  304M  110M 2868M|4704B 1944B|   0    16k|   0  4.00 |1764  4734 |1.09 1.18 1.17|2.0   0 241|   0     0 |systemd              1     14%   0    0 |bash                 3535 1534k  13k2.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 12 04:46:24 ubuntu dstat.sh[1713]: 12-03 04:46:24| 10  11  79   0   1| 549M  178M  110M 2991M|3429B 1728B|   0     0 |   0     0 | 922  2246 |1.09 1.18 1.17|1.0   0  48|   0     0 |systemd              1    8.5%   0    0 |bash                 3535  280k2837B1.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 12 04:46:25 ubuntu dstat.sh[1713]: 12-03 04:46:25| 29  24  45   0   2| 559M  168M  110M 2991M|4929B 1944B|   0     0 |   0     0 |1265  2929 |1.09 1.18 1.17|1.0   0 266|   0     0 |keystone-manage      3113  18%2263k  81k|keystone-manage      3113 2263k  81k 18%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 04:46:26 ubuntu dstat.sh[1713]: 12-03 04:46:26| 31   5  48  16   0| 573M  154M  110M 2991M|5287B 1728B| 792k   48k|66.0  1.00 | 641   797 |1.09 1.18 1.17|1.0 1.0   0|   0     0 |keystone-manage      3113  32%3874k   0 |keystone-manage      3113 3874k   0  32%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 04:46:27 ubuntu dstat.sh[1713]: 12-03 04:46:27| 33   3  49  15   1| 589M  137M  110M 2992M|6585B 1986B| 396k  284k|57.0  2.00 | 611   895 |1.16 1.20 1.18|1.0   0   0|   0     0 |keystone-manage      3113  34%3690k  46k|keystone-manage      3113 3690k  46k 34%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 04:46:28 ubuntu dstat.sh[1713]: 12-03 04:46:28| 33   5  49  13   1| 608M  117M  110M 2993M|4604B 1944B| 632k    0 |46.0     0 | 509   762 |1.16 1.20 1.18|1.0   0   0|   0     0 |keystone-manage      3113  37%4869k 174k|keystone-manage      3113 4869k 174k 37%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 12 04:46:29 ubuntu dstat.sh[1713]: 12-03 04:46:29| 35   6  36  22   1| 621M  103M  110M 2993M|4052B 1944B| 136k  920k|12.0  6.00 | 783  1325 |1.16 1.20 1.18|1.0 1.0   0|   0     0 |keystone-manage      3113  29%2512k 427k|keystone-manage      3113 2512k 427k 29%|mysqld       177M|   0     0 |  15    7    0    6    0
Mar 12 04:46:30 ubuntu dstat.sh[1713]: 12-03 04:46:30| 11   8  16  65   1| 630M  323M  110M 2773M|4086B 1944B|  12k 4228k|3.00   130 | 644  1134 |1.16 1.20 1.18|  0 2.0 4.0|   0     0 |python2              1516 6.5%  51k  56k|python2              1516   51k  56k6.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 04:46:31 ubuntu dstat.sh[1713]: 12-03 04:46:31|  2   1   4  94   0| 630M  323M  110M 2773M|5924B 1944B|   0  1444k|   0  64.0 | 344   512 |1.16 1.20 1.18|  0 2.0   0|   0     0 |kworker/u4:2         150050.5%   0    0 |python2              2148   14k 488B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 04:46:32 ubuntu dstat.sh[1713]: 12-03 04:46:32|  1   1   1  97   0| 630M  323M  110M 2773M|4468B 1986B|  88k 1384k|3.00   172 | 476   606 |1.47 1.26 1.20|  0 2.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2148   14k 444B0.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 04:46:33 ubuntu dstat.sh[1713]: 12-03 04:46:33|  2   2  26  71   0| 630M  322M  110M 2773M|4952B 1944B|   0  2360k|   0   102 | 506   776 |1.47 1.26 1.20|  0 1.0   0|   0     0 |mysqld               972  1.0%   0    0 |python2              2148   14k 475B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 12 04:46:34 ubuntu dstat.sh[1713]: 12-03 04:46:34|  3   2  48  47   0| 631M  321M  111M 2773M|4675B 1944B|   0  1444k|   0   105 | 774  1244 |1.47 1.26 1.20|1.0   0   0|   0     0 |mysqld               972  1.0%   0    0 |python2              2148   14k 445B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 12 04:46:35 ubuntu dstat.sh[1713]: 12-03 04:46:35|  4   1  47  47   0| 631M  321M  111M 2773M|6844B 1944B|   0   768k|   0  58.0 | 622   938 |1.47 1.26 1.20|  0 1.0   0|   0     0 |mysqld               972  0.5%   0    0 |python2              2148   14k 455B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 12 04:46:36 ubuntu dstat.sh[1713]: 12-03 04:46:36|  2   3  48  46   1| 631M  320M  111M 2773M|5790B 1944B|   0   876k|   0  58.0 | 566   888 |1.47 1.26 1.20|  0 1.0   0|   0     0 |mysqld               972  1.0%   0    0 |python2              2148   14k 458B0.5%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 04:46:37 ubuntu dstat.sh[1713]: 12-03 04:46:37|  3   2  47  47   1| 631M  320M  111M 2774M|4355B 1728B|   0   992k|   0  75.0 | 600  1017 |1.51 1.27 1.20|  0 1.0   0|   0     0 |keystone-manage      3113 1.0%   0    0 |python2              2148   14k 462B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 04:46:38 ubuntu dstat.sh[1713]: 12-03 04:46:38|  4   4  47  45   1| 632M  319M  111M 2774M|8928B 1944B|   0  1264k|   0   106 | 931  1367 |1.51 1.27 1.20|1.0 1.0   0|   0     0 |mysqld               972  4.0%   0    0 |python2              2148   14k 468B0.5%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 12 04:46:39 ubuntu dstat.sh[1713]: 12-03 04:46:39|  9  12  40  38   2| 633M  318M  111M 2774M|8793B 1944B|   0  1012k|   0   101 | 948  1654 |1.51 1.27 1.20|  0 1.0   0|   0     0 |mysqld               972   17%   0    0 |python2              2148   14k 465B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 12 04:46:40 ubuntu dstat.sh[1713]: 12-03 04:46:40|  9  10  39  40   2| 633M  317M  112M 2774M|6386B 1728B|   0  1160k|   0   111 | 912  1781 |1.51 1.27 1.20|  0 1.0   0|   0     0 |mysqld               972   16%   0    0 |python2              2148   14k 466B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 12 04:46:41 ubuntu dstat.sh[1713]: 12-03 04:46:41|  8   7  44  40   2| 634M  316M  112M 2774M|5986B 1944B|   0  1044k|   0  98.0 | 796  1330 |1.51 1.27 1.20|  0 1.0   0|   0     0 |mysqld               972   11%   0    0 |python2              2148   14k 466B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 12 04:46:42 ubuntu dstat.sh[1713]: 12-03 04:46:42|  6   7  44  42   1| 634M  316M  112M 2774M|6534B 1728B|   0  1080k|   0  88.0 | 776  1345 |1.47 1.27 1.20|1.0 1.0 2.0|   0     0 |mysqld               972  9.5%   0    0 |python2              2148   14k 464B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
