"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 23:22:41 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 23:22:41,18.080,5.157,55.405,19.552,1.806,442499072,762589184,90578944,2625146880,0,0,208811.450,2791673.170,11.552,37.706,818.308,1460.769,1.260,1.310,1.170,1,2,28.962,0,0,14,3,0,5,0
01-04 23:22:42,23.618,26.633,32.161,13.568,4.020,443822080,760504320,90595328,2625679360,3741,2322,188416,27181056,3,39,1459,4010,1.260,1.310,1.170,2,0,284,0,0,14,3,0,5,0
01-04 23:22:43,28.788,28.283,39.394,0,3.535,442834944,761524224,90595328,2625585152,4722,2202,0,16384,0,4,1710,3921,1.260,1.310,1.170,2,0,208,0,0,14,3,0,5,0
01-04 23:22:44,13.706,14.721,70.558,0,1.015,573743104,630120448,90595328,2753683456,4031,1944,0,0,0,0,1576,4995,1.260,1.310,1.170,1,0,52,0,0,16,3,0,5,0
01-04 23:22:45,28.141,26.131,44.221,0,1.508,585187328,618549248,90595328,2753794048,4409,2160,69632,0,1,0,1494,3365,1.260,1.310,1.170,2,0,296,0,0,16,5,0,7,0
01-04 23:22:46,25.248,5.941,44.554,18.317,5.941,598470656,604262400,90816512,2754568192,4442,2052,929792,0,105,0,768,1111,1.240,1.300,1.170,2,0,2,0,0,16,5,0,7,0
01-04 23:22:47,22.549,4.412,38.235,25,9.804,612782080,589250560,90894336,2755190784,7786,2052,593920,774144,68,4,866,1182,1.240,1.300,1.170,2,0,0,0,0,16,5,0,7,0
01-04 23:22:48,40.099,4.950,45.050,3.960,5.941,632066048,569061376,90894336,2756096000,7040,1944,659456,0,46,0,708,805,1.240,1.300,1.170,2,0,0,0,0,16,5,0,7,0
01-04 23:22:49,33.990,7.882,32.512,18.227,7.389,646561792,553537536,90906624,2757038080,5235,2160,147456,1044480,14,3,898,1388,1.240,1.300,1.170,2,1,0,0,0,16,7,0,7,0
01-04 23:22:50,10.660,4.569,41.117,42.132,1.523,656297984,543318016,91054080,2757373952,4246,1890,0,950272,0,61,637,1191,1.240,1.300,1.170,1,1,0,0,0,16,7,0,7,0
01-04 23:22:51,2.010,2.513,48.241,45.226,2.010,656728064,542543872,91209728,2757558272,4838,2214,0,954368,0,68,635,1073,1.300,1.310,1.180,1,1,0,0,0,16,7,0,7,0
01-04 23:22:52,2.020,1.515,41.414,55.051,0,656961536,542064640,91320320,2757685248,4438,1944,0,3305472,0,102,557,858,1.300,1.310,1.180,1,1,0,0,0,16,7,0,7,0
01-04 23:22:53,3.518,1.508,44.724,47.739,2.513,657084416,541425664,91480064,2758033408,4597,2160,98304,782336,1,58,673,1097,1.300,1.310,1.180,1,2,0,0,0,16,7,0,7,0
01-04 23:22:54,2.030,1.015,41.117,54.822,1.015,657600512,540643328,91623424,2758135808,5595,1986,0,856064,0,56,598,969,1.300,1.310,1.180,1,1,0,0,0,16,7,0,7,0
01-04 23:22:55,1.523,2.030,49.239,46.193,1.015,657551360,540233728,91791360,2758426624,6001,2160,0,983040,0,66,587,1010,1.300,1.310,1.180,1,1,0,0,0,16,7,0,7,0
01-04 23:22:56,2,2,35.500,60,0.500,657997824,539619328,91893760,2758479872,3825,1944,0,557056,0,41,516,940,1.350,1.320,1.180,1,1,2,0,0,16,7,0,7,0
01-04 23:22:57,2.525,3.535,47.980,45.455,0.505,658182144,539099136,92049408,2758643712,8338,1944,0,720896,0,59,649,1070,1.350,1.320,1.180,1,1,0,0,0,16,7,0,7,0
