-- Logs begin at Wed 2020-02-19 19:00:11 UTC, end at Wed 2020-02-19 20:56:54 UTC. --
Feb 19 19:57:32 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 19 19:57:33 ubuntu dstat.sh[1296]: [286B blob data]
Feb 19 19:57:33 ubuntu dstat.sh[1296]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 19 19:57:33 ubuntu dstat.sh[1296]: 19-02 19:57:33| 14   4  55  25   2| 458M  615M  135M 2513M|   0     0 | 129k 2252k|6.01  27.5 | 630  1052 |1.47 1.37 1.35|1.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 4376 1853k1681k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 19:57:34 ubuntu dstat.sh[1296]: 19-02 19:57:34| 13  31  36   1  19| 458M  615M  135M 2514M|7789B 2916B| 892k  128k|9.00  7.00 |1377  3157 |1.47 1.37 1.35|1.0   0 298|   0     0 |bash                 4376 7.0% 935k  19k|bash                 4376  935k  19k7.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 19:57:35 ubuntu dstat.sh[1296]: 19-02 19:57:35| 23  31  36   0  11| 459M  613M  135M 2514M|7835B 3174B|   0    24k|   0  6.00 |1423  4449 |1.47 1.37 1.35|1.0   0 245|   0     0 |systemd              1    6.5%   0    0 |bash                 4376 1890k  15k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 19:57:36 ubuntu dstat.sh[1296]: 19-02 19:57:36| 22  29  38   0  11| 459M  613M  135M 2514M|5842B 3348B|   0    16k|   0  4.00 |1604  5193 |1.51 1.38 1.35|1.0   0 208|   0     0 |systemd              1     10%   0    0 |bash                 4376 1418k  13k4.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 19 19:57:37 ubuntu dstat.sh[1296]: 19-02 19:57:37| 18  20  59   0   3| 583M  489M  135M 2636M|5458B 2916B|   0     0 |   0     0 |1383  5659 |1.51 1.38 1.35|  0   0  52|   0     0 |systemd              1     16%   0    0 |bash                 4376  232k 656B  0%|mysqld       174M|   0     0 |  16    3    0    4    0
Feb 19 19:57:38 ubuntu dstat.sh[1296]: 19-02 19:57:38|  6  15  63   7   7| 583M  488M  135M 2637M|6569B 3240B|   0    23M|   0  25.0 | 997  2038 |1.51 1.38 1.35|3.0   0 148|   0     0 |bash                 4376 3.5% 296k7687B|bash                 4376  296k7687B3.5%|mysqld       174M|   0     0 |  16    5    0    4    0
Feb 19 19:57:39 ubuntu dstat.sh[1296]: 19-02 19:57:39| 29  16  39   2  14| 595M  477M  135M 2637M|7789B 2916B|   0  9852k|   0  12.0 |1068  1979 |1.51 1.38 1.35|1.0   0 149|   0     0 |keystone-manage      2707  22%2253k  81k|keystone-manage      2707 2253k  81k 22%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 19 19:57:40 ubuntu dstat.sh[1296]: 19-02 19:57:40| 29   6  47  17   2| 612M  459M  135M 2637M|6408B 3240B| 808k    0 |77.0     0 | 792   953 |1.51 1.38 1.35|1.0   0   0|   0     0 |keystone-manage      2707  32%4355k  46k|keystone-manage      2707 4355k  46k 32%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 19 19:57:41 ubuntu dstat.sh[1296]: 19-02 19:57:41| 42   5  48   2   2| 631M  439M  135M 2638M|8243B 3240B| 668k    0 |50.0     0 | 663   875 |1.47 1.38 1.35|1.0   0   0|   0     0 |keystone-manage      2707  46%5197k 107k|keystone-manage      2707 5197k 107k 46%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 19 19:57:42 ubuntu dstat.sh[1296]: 19-02 19:57:42| 46   7  43   3   2| 656M  413M  135M 2639M|7541B 3240B| 184k    0 |14.0     0 | 776  1173 |1.47 1.38 1.35|2.0   0   0|   0     0 |keystone-manage      2707  45%5354k 466k|keystone-manage      2707 5354k 466k 45%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 19 19:57:43 ubuntu dstat.sh[1296]: 19-02 19:57:43| 16   7  33  45   0| 666M  402M  136M 2640M|8650B 2970B|   0  2060k|   0  72.0 | 702  1676 |1.47 1.38 1.35|  0 2.0   0|   0     0 |python2              1937 9.5%  74k  81k|python3.6            8319   55k 115k1.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 19:57:44 ubuntu dstat.sh[1296]: 19-02 19:57:44|  3   2  48  46   1| 666M  401M  136M 2640M|6034B 3186B|   0  5280k|   0   105 | 702  1241 |1.47 1.38 1.35|  0 1.0   0|   0     0 |keystone-manage      2707 1.5%   0    0 |python2              1462   14k   0 0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:45 ubuntu dstat.sh[1296]: 19-02 19:57:45|  2   2  13  84   1| 667M  400M  136M 2640M|8298B 3240B|   0  4352k|   0  41.0 | 617   760 |1.47 1.38 1.35|  0 2.0 4.0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              1462   14k 465B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:46 ubuntu dstat.sh[1296]: 19-02 19:57:46|  2   1  28  70   1| 667M  401M  136M 2640M|6300B 3240B|   0  1388k|   0   101 | 530   623 |1.99 1.49 1.39|  0 4.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1462   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:47 ubuntu dstat.sh[1296]: 19-02 19:57:47|  2   2  30  65   1| 667M  401M  136M 2640M|8223B 3240B|   0  1800k|   0  37.0 | 509   894 |1.99 1.49 1.39|  0 1.0   0|   0     0 |mysqld               552  1.0%   0    0 |python2              1462   14k 923B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:48 ubuntu dstat.sh[1296]: 19-02 19:57:48|  2   1  20  76   1| 668M  399M  136M 2640M|8522B 3240B|   0   120k|   0  5.00 | 435   730 |1.99 1.49 1.39|  0 2.0   0|   0     0 |etcd                 2399 1.0%   0    0 |python2              1462   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:49 ubuntu dstat.sh[1296]: 19-02 19:57:49|  2   1  46  50   1| 666M  401M  136M 2640M|  10k 3240B|   0  4068k|   0  84.0 | 548   911 |1.99 1.49 1.39|  0 1.0   0|   0     0 |mysqld               552  0.5%   0    0 |python2              1462   14k 460B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:50 ubuntu dstat.sh[1296]: 19-02 19:57:50|  2   1  48  49   0| 666M  400M  136M 2641M|8701B 2916B|   0   880k|   0  66.0 | 604  1058 |1.99 1.49 1.39|  0 1.0   0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              1462   14k 453B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:51 ubuntu dstat.sh[1296]: 19-02 19:57:51|  3   2  43  52   1| 667M  400M  136M 2641M|8594B 3240B|   0   920k|   0  64.0 | 592  1054 |1.99 1.50 1.39|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1462   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:52 ubuntu dstat.sh[1296]: 19-02 19:57:52|  4   1  48  47   1| 667M  399M  136M 2641M|8777B 3282B|   0  1124k|   0  77.0 | 571  1110 |1.99 1.50 1.39|  0 1.0   0|   0     0 |mysqld               552  1.0%   0    0 |python2              1462   14k 464B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 19:57:53 ubuntu dstat.sh[1296]: 19-02 19:57:53|  7   9  42  42   1| 668M  398M  136M 2641M|6470B 2808B|   0  1104k|   0   104 | 699  1473 |1.99 1.50 1.39|1.0 1.0   0|   0     0 |mysqld               552   12%   0    0 |python2              1462   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 19 19:57:54 ubuntu dstat.sh[1296]: 19-02 19:57:54| 11   8  35  44   3| 668M  397M  136M 2641M|7871B 3024B|   0   920k|   0  99.0 | 824  1825 |1.99 1.50 1.39|  0 1.0   0|   0     0 |mysqld               552   14%   0    0 |python2              1462   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
