-- Logs begin at Mon 2020-03-30 19:14:35 UTC, end at Mon 2020-03-30 21:01:23 UTC. --
Mar 30 20:02:17 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 20:02:18 ubuntu dstat.sh[1596]: [286B blob data]
Mar 30 20:02:18 ubuntu dstat.sh[1596]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 20:02:18 ubuntu dstat.sh[1596]: 30-03 20:02:18| 14   4  53  27   2| 423M  752M 88.2M 2477M|   0     0 | 160k 2753k|9.06  32.2 | 695  1230 |1.63 1.41 1.34|2.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 4405 2168k2019k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 20:02:19 ubuntu dstat.sh[1596]: 30-03 20:02:19| 22  36  37   4   1| 422M  752M 88.2M 2478M|3988B 1986B| 228k  108k|3.00  9.00 |1543  3821 |1.63 1.41 1.34|1.0   0 407|   0     0 |bash                 4405 7.0%1798k  26k|bash                 4405 1798k  26k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 20:02:20 ubuntu dstat.sh[1596]: 30-03 20:02:20| 26  33  40   0   1| 423M  751M 88.2M 2478M|4061B 2160B|   0   112k|   0  6.00 |1994  5908 |1.63 1.41 1.34|2.0   0 266|   0     0 |systemd              1    9.5%   0    0 |bash                 4405 1849k  17k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 20:02:21 ubuntu dstat.sh[1596]: 30-03 20:02:21| 32  23  42   3   1| 424M  750M 88.2M 2478M|3060B 1944B|   0   136k|   0  4.00 |1491  6482 |1.58 1.40 1.34|1.0   0 133|   0     0 |systemd              1     20%   0    0 |bash                 4405  863k5912B1.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 20:02:22 ubuntu dstat.sh[1596]: 30-03 20:02:22|  5  10  83   0   2| 548M  625M 88.2M 2600M|4497B 2160B|   0     0 |   0     0 | 889  2023 |1.58 1.40 1.34|4.0   0  61|   0     0 |etcd                 2603 4.5%   0    0 |bash                 4405  175k3141B0.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 30 20:02:23 ubuntu dstat.sh[1596]: 30-03 20:02:23| 28  22  45   0   5| 559M  614M 88.2M 2600M|4812B 2160B|   0     0 |   0     0 |1298  2853 |1.58 1.40 1.34|1.0   0 256|   0     0 |keystone-manage      2990  19%2259k  81k|keystone-manage      2990 2259k  81k 19%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 20:02:24 ubuntu dstat.sh[1596]: 30-03 20:02:24| 17   3  44  35   1| 570M  603M 88.3M 2601M|3636B 1944B| 572k  180k|42.0  2.00 | 547   837 |1.58 1.40 1.34|  0 1.0   0|   0     0 |keystone-manage      2990  17%3054k   0 |keystone-manage      2990 3054k   0  17%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 20:02:25 ubuntu dstat.sh[1596]: 30-03 20:02:25| 10   2  47  40   2| 573M  600M 88.5M 2601M|3449B 2160B| 388k    0 |74.0     0 | 526   939 |1.58 1.40 1.34|  0 1.0 2.0|   0     0 |keystone-manage      2990 9.0% 542k   0 |keystone-manage      2990  542k   0 9.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 20:02:26 ubuntu dstat.sh[1596]: 30-03 20:02:26|  4   1  38  54   3| 574M  598M 88.6M 2601M|  12k 1944B| 436k    0 |64.0     0 | 573   904 |1.62 1.41 1.34|  0 1.0   0|   0     0 |keystone-manage      2990 3.0% 321k   0 |keystone-manage      2990  321k   0 3.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 20:02:27 ubuntu dstat.sh[1596]: 30-03 20:02:27| 16   3  45  31   4| 584M  587M 88.6M 2601M|4498B 2160B| 264k    0 |24.0     0 | 533   771 |1.62 1.41 1.34|2.0   0   0|   0     0 |keystone-manage      2990  16%2511k  46k|keystone-manage      2990 2511k  46k 16%|mysqld       173M|   0     0 |  16    5    0    7    0
