-- Logs begin at Wed 2020-03-04 01:57:51 UTC, end at Wed 2020-03-04 03:33:31 UTC. --
Mar 04 02:45:11 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 04 02:45:12 ubuntu dstat.sh[1239]: [286B blob data]
Mar 04 02:45:12 ubuntu dstat.sh[1239]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 04 02:45:12 ubuntu dstat.sh[1239]: 04-03 02:45:12| 16   5  57  21   1| 452M  609M  136M 2527M|   0     0 | 147k 2471k|7.00  32.7 | 724  1307 |1.76 1.46 1.23|1.0 1.0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 4060 2242k2073k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 04 02:45:14 ubuntu dstat.sh[1239]: 04-03 02:45:13| 13  20   1  66   1| 451M  609M  136M 2527M|4596B 2160B|   0    19M|   0  20.0 | 940  2110 |1.76 1.46 1.23|1.0 1.0 212|   0     0 |bash                 4060 3.5% 641k  13k|bash                 4060  641k  13k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 04 02:45:14 ubuntu dstat.sh[1239]: 04-03 02:45:14| 10  15  16  59   1| 451M  609M  136M 2528M|3502B 2160B| 308k   11M|4.00  21.0 | 708  1566 |1.70 1.45 1.23|1.0   0 139|   0     0 |bash                 4060 2.0%1344k  10k|bash                 4060 1344k  10k2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 04 02:45:15 ubuntu dstat.sh[1239]: 04-03 02:45:15| 27  34  37   2   1| 451M  609M  136M 2528M|3656B 2052B|   0    20k|   0  5.00 |1624  5135 |1.70 1.45 1.23|1.0 1.0 266|   0     0 |systemd              1     10%   0    0 |bash                 4060 1940k  17k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 04 02:45:16 ubuntu dstat.sh[1239]: 04-03 02:45:16| 29  27  37   5   3| 576M  483M  136M 2650M|3643B 2052B|   0  8028k|   0  20.0 |2073  5371 |1.70 1.45 1.23|  0   0 107|   0     0 |systemd              1     21%   0    0 |bash                 4060  442k2296B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Mar 04 02:45:17 ubuntu dstat.sh[1239]: 04-03 02:45:17|  5   8  85   0   3| 576M  483M  136M 2650M|3080B 2106B|   0     0 |   0     0 | 544  1245 |1.70 1.45 1.23|1.0   0  71|   0     0 |etcd                 2341 2.0%   0    0 |bash                 4060  222k4774B1.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Mar 04 02:45:18 ubuntu dstat.sh[1239]: 04-03 02:45:18| 31  23  45   1   0| 587M  472M  136M 2650M|4041B 2214B|  52k    0 |1.00     0 |1240  2665 |1.70 1.45 1.23|1.0 2.0 226|   0     0 |keystone-manage      2647  23%2261k  81k|keystone-manage      2647 2261k  81k 23%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 04 02:45:20 ubuntu dstat.sh[1239]: 04-03 02:45:19| 12   2   1  87   0| 590M  468M  136M 2650M|5656B 2160B|   0   692k|   0  63.0 | 583   653 |2.04 1.52 1.26|  0 6.0   0|   0     0 |keystone-manage      2647  10%1209k   0 |keystone-manage      2647 1209k   0  10%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 04 02:45:20 ubuntu dstat.sh[1239]: 04-03 02:45:20| 10   2   0  88   1| 596M  463M  136M 2650M|4416B 2106B|   0   592k|   0  38.0 | 460   629 |2.04 1.52 1.26|2.0 3.0 1.0|   0     0 |keystone-manage      2647 9.5%1496k   0 |keystone-manage      2647 1496k   0 9.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 04 02:45:21 ubuntu dstat.sh[1239]: 04-03 02:45:21|  3   1   1  95   0| 598M  461M  136M 2650M|4029B 2106B| 184k  760k|10.0  51.0 | 521   759 |2.04 1.52 1.26|  0 3.0 1.0|   0     0 |keystone-manage      2647 1.0% 181k   0 |keystone-manage      2647  181k   0 1.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 04 02:45:22 ubuntu dstat.sh[1239]: 04-03 02:45:22|  2   2  28  69   0| 598M  460M  136M 2651M|4976B 2254B| 288k  168k|13.0  27.0 | 512   805 |2.04 1.52 1.26|  0 2.0   0|   0     0 |etcd                 2341 0.5%   0    0 |keystone-manage      2647  141k   0 0.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 04 02:45:23 ubuntu dstat.sh[1239]: 04-03 02:45:23| 10   2  46  41   2| 601M  457M  136M 2651M|7153B 2052B| 232k  476k|30.0  28.0 | 698   997 |2.04 1.52 1.26|  0 1.0   0|   0     0 |keystone-manage      2647 9.0% 542k   0 |keystone-manage      2647  542k   0 9.0%|mysqld       173M|   0     0 |  16    5    0    6    0
