"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","02 Apr 2020 07:01:18 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
02-04 07:01:18,17.187,4.924,53.507,22.716,1.667,441810944,755105792,90001408,2625769472,0,0,202987.832,2519238.738,12.519,35.424,817.527,1438.431,1.320,1.280,1.230,2,0,27.236,0,0,14,3,0,5,0
02-04 07:01:19,18.269,35.096,37.500,1.442,7.692,443736064,752533504,90005504,2626052096,4240,1944,245760,106496,3,9,1469,3821,1.320,1.280,1.230,2,0,420,0,0,14,3,0,5,0
02-04 07:01:20,28.788,31.818,38.384,0,1.010,442511360,753520640,90005504,2626244608,3165,1728,0,24576,0,6,1450,4902,1.320,1.280,1.230,1,0,294,0,0,14,3,0,5,0
02-04 07:01:21,31.633,27.551,39.796,0,1.020,573906944,621727744,90005504,2754293760,4358,2160,0,8192,0,2,1886,8281,1.780,1.380,1.260,0,0,141,0,0,16,3,0,6,0
02-04 07:01:22,25.126,24.623,46.231,2.513,1.508,585809920,609796096,90005504,2754322432,4286,1944,0,30674944,0,30,1371,3199,1.780,1.380,1.260,3,0,295,0,0,16,5,0,7,0
02-04 07:01:23,35.176,3.015,47.236,13.065,1.508,601374720,592662528,90423296,2755473408,3158,1890,1474560,3891200,188,4,690,1189,1.780,1.380,1.260,0,1,0,0,0,16,5,0,7,0
02-04 07:01:24,42.289,2.985,44.776,7.463,2.488,620187648,572977152,90435584,2756333568,5095,1782,765952,479232,58,2,586,802,1.780,1.380,1.260,2,0,0,0,0,16,5,0,7,0
02-04 07:01:25,42.424,4.545,47.475,4.545,1.010,641519616,550531072,90443776,2757357568,5913,1944,176128,0,15,0,630,785,1.780,1.380,1.260,0,1,0,0,0,16,5,0,7,0
02-04 07:01:26,24.876,10.945,29.851,31.841,2.488,656994304,534335488,90599424,2757902336,4436,1944,45056,1855488,4,59,874,1902,1.800,1.390,1.260,0,1,0,0,0,16,7,0,7,0
