-- Logs begin at Fri 2020-03-13 16:10:18 UTC, end at Fri 2020-03-13 17:35:24 UTC. --
Mar 13 16:52:50 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 13 16:52:50 ubuntu dstat.sh[1811]: [286B blob data]
Mar 13 16:52:50 ubuntu dstat.sh[1811]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 13 16:52:50 ubuntu dstat.sh[1811]: 13-03 16:52:50| 18   5  55  22   1| 421M  294M  111M 2882M|   0     0 | 211k 3158k|11.1  36.5 | 807  1541 |1.01 1.07 1.08|2.0 1.0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3664 2618k2448k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 13 16:52:51 ubuntu dstat.sh[1811]: 13-03 16:52:51| 21  39  37   2   2| 421M  294M  111M 2882M|4766B 2160B|4096B  180k|1.00  15.0 |1475  3928 |1.01 1.07 1.08|2.0   0 426|   0     0 |bash                 3664 8.0%1557k  27k|bash                 3664 1557k  27k8.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 13 16:52:52 ubuntu dstat.sh[1811]: 13-03 16:52:52| 26  35  38   0   2| 421M  293M  111M 2882M|4505B 1944B|   0    24k|   0  6.00 |1227  5291 |1.01 1.07 1.08|1.0   0 282|   0     0 |systemd              1    9.5%   0    0 |bash                 3664 2134k  18k3.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 13 16:52:53 ubuntu dstat.sh[1811]: 13-03 16:52:53| 32  27  39   0   2| 434M  280M  111M 2893M|6464B 1944B|   0  8192B|   0  2.00 |2473  8721 |0.93 1.06 1.07|1.0   0 150|   0     0 |systemd              1     21%   0    0 |bash                 3664  862k5825B1.5%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 13 16:52:54 ubuntu dstat.sh[1811]: 13-03 16:52:54| 25  25  47   0   3| 554M  160M  111M 3004M|5672B 2160B|   0     0 |   0     0 |1623  3469 |0.93 1.06 1.07|1.0   0 297|   0     0 |keystone-manage      3204  11%2125k  81k|keystone-manage      3204 2125k  81k 11%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 16:52:55 ubuntu dstat.sh[1811]: 13-03 16:52:55| 32   3  46  16   1| 567M  146M  111M 3005M|4385B 1944B| 596k   48k|39.0  1.00 | 719   904 |0.93 1.06 1.07|  0 1.0   0|   0     0 |keystone-manage      3204  32%3254k   0 |keystone-manage      3204 3254k   0  32%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 16:52:56 ubuntu dstat.sh[1811]: 13-03 16:52:56| 10   2  39  49   1| 572M  141M  111M 3005M|6114B 2160B| 464k  280k|73.0  2.00 | 615  1020 |0.93 1.06 1.07|  0 1.0   0|   0     0 |keystone-manage      3204  10%1155k  12k|keystone-manage      3204 1155k  12k 10%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 16:52:57 ubuntu dstat.sh[1811]: 13-03 16:52:57| 37   2  48  13   0| 587M  125M  111M 3005M|6045B 2244B| 216k    0 |27.0     0 | 703   850 |0.93 1.06 1.07|  0 1.0   0|   0     0 |keystone-manage      3204  36%3620k  35k|keystone-manage      3204 3620k  35k 36%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 16:52:58 ubuntu dstat.sh[1811]: 13-03 16:52:58| 35   3  47  13   1| 608M  103M  111M 3006M|4352B 2160B| 580k    0 |34.0     0 | 700   959 |0.94 1.05 1.07|1.0   0   0|   0     0 |keystone-manage      3204  37%5563k 228k|keystone-manage      3204 5563k 228k 37%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 13 16:52:59 ubuntu dstat.sh[1811]: 13-03 16:52:59| 23  10   2  66   1| 619M  323M  111M 2785M|5466B 2160B| 112k 1976k|11.0   111 | 919  1505 |0.94 1.05 1.07|  0 3.0 4.0|   0     0 |keystone-manage      3204  20%1525k 373k|keystone-manage      3204 1525k 373k 20%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 13 16:53:00 ubuntu dstat.sh[1811]: 13-03 16:53:00|  7   3   5  84   2| 619M  323M  111M 2785M|4749B 2160B|   0  3604k|   0  66.0 | 386   717 |0.94 1.05 1.07|  0 2.0   0|   0     0 |python2              1638 7.0%  57k  62k|python2              1638   57k  62k7.0%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 13 16:53:01 ubuntu dstat.sh[1811]: 13-03 16:53:01|  2   1   0  98   0| 619M  323M  111M 2785M|5603B 1944B|4096B  400k|1.00  18.0 | 335   591 |0.94 1.05 1.07|  0 3.0   0|   0     0 |memcached            147330.5%   0    0 |python2              1907   14k 468B  0%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 13 16:53:02 ubuntu dstat.sh[1811]: 13-03 16:53:02|  2   2   2  95   1| 619M  322M  111M 2785M|7785B 2160B|  92k 1472k|4.00  71.0 | 485   828 |0.94 1.05 1.07|  0 3.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1907   14k 462B0.5%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 13 16:53:03 ubuntu dstat.sh[1811]: 13-03 16:53:03|  2   1  16  82   0| 619M  322M  111M 2785M|  10k 2160B|   0  8572k|   0  71.0 | 447   629 |1.10 1.09 1.08|  0 1.0   0|   0     0 |etcd                 2898 0.5%   0    0 |python2              1907   14k 490B  0%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 13 16:53:04 ubuntu dstat.sh[1811]: 13-03 16:53:04| 11   4  38  49   0| 628M  313M  111M 2785M|6803B 2160B|   0   592k|   0  28.0 | 680  1076 |1.10 1.09 1.08|  0 1.0   0|   0     0 |keystone-manage      3204 4.5%  38k  53k|keystone-manage      3204   38k  53k4.5%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 13 16:53:05 ubuntu dstat.sh[1811]: 13-03 16:53:05|  3   2  48  45   0| 628M  312M  111M 2785M|5543B 2160B|   0  1540k|   0   110 | 834  1279 |1.10 1.09 1.08|  0 1.0   0|   0     0 |mysqld               1078 1.0%   0    0 |python2              1907   14k 444B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 13 16:53:06 ubuntu dstat.sh[1811]: 13-03 16:53:06|  4   1  46  49   1| 628M  312M  111M 2785M|4396B 2160B|   0  1272k|   0  93.0 | 751  1166 |1.10 1.09 1.08|  0 1.0   0|   0     0 |mysqld               1078 1.0%   0    0 |python2              1907   14k 465B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
