-- Logs begin at Tue 2020-03-10 00:15:10 UTC, end at Tue 2020-03-10 01:43:17 UTC. --
Mar 10 00:59:53 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 10 00:59:54 ubuntu dstat.sh[1646]: [286B blob data]
Mar 10 00:59:54 ubuntu dstat.sh[1646]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 10 00:59:54 ubuntu dstat.sh[1646]: 10-03 00:59:54| 17   5  53  23   2| 420M  378M  111M 2801M|   0     0 | 209k 3560k|10.8  35.9 | 757  1281 |1.51 1.34 1.29|3.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3581 2431k2252k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 00:59:55 ubuntu dstat.sh[1646]: 10-03 00:59:55| 19  32  37   1  11| 419M  379M  111M 2801M|3846B 2106B|   0   120k|   0  9.00 |1406  3650 |1.55 1.35 1.30|1.0   0 400|   0     0 |bash                 3581 7.5%1524k  26k|bash                 3581 1524k  26k7.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 00:59:56 ubuntu dstat.sh[1646]: 10-03 00:59:56| 25  30  38   0   8| 418M  379M  111M 2801M|4577B 1998B|   0    16k|   0  4.00 |1377  4635 |1.55 1.35 1.30|1.0   0 240|   0     0 |systemd              1     11%   0    0 |bash                 3581 1819k  15k3.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 00:59:57 ubuntu dstat.sh[1646]: 10-03 00:59:57| 29  26  37   0   8| 420M  377M  111M 2801M|4378B 2160B|   0    16k|   0  4.00 |1555  3717 |1.55 1.35 1.30|1.0   0 197|   0     0 |systemd              1     16%   0    0 |bash                 3581 1091k9675B2.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 10 00:59:58 ubuntu dstat.sh[1646]: 10-03 00:59:58| 12  22  51   0  14| 544M  252M  111M 2923M|6345B 2160B|   0     0 |   0     0 |1310  4085 |1.55 1.35 1.30|2.0   0 207|   0     0 |systemd              1    5.5%   0    0 |bash                 3581  466k  11k4.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 10 00:59:59 ubuntu dstat.sh[1646]: 10-03 00:59:59| 36  13  44   0   8| 559M  238M  111M 2923M|6959B 1944B|   0     0 |   0     0 | 946  1655 |1.55 1.35 1.30|1.0   0 107|   0     0 |keystone-manage      3038  33%3488k  81k|keystone-manage      3038 3488k  81k 33%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 10 01:00:00 ubuntu dstat.sh[1646]: 10-03 01:00:00| 35   4  47  10   5| 581M  215M  111M 2924M|  13k 2160B| 968k  196k| 113  2.00 | 787  1017 |1.50 1.35 1.30|1.0   0   0|   0     0 |keystone-manage      3038  39%5347k  46k|keystone-manage      3038 5347k  46k 39%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 10 01:00:01 ubuntu dstat.sh[1646]: 10-03 01:00:01| 22   2  47  26   3| 587M  208M  111M 2925M|6985B 2160B| 544k    0 |39.0     0 | 573   753 |1.50 1.35 1.30|  0 1.0   0|   0     0 |keystone-manage      3038  23%1676k   0 |keystone-manage      3038 1676k   0  23%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 10 01:00:02 ubuntu dstat.sh[1646]: 10-03 01:00:02| 33   4  47  15   1| 607M  187M  111M 2925M|5766B 1944B| 148k    0 |14.0     0 | 568   902 |1.50 1.35 1.30|1.0   0 2.0|   0     0 |keystone-manage      3038  35%4825k 228k|keystone-manage      3038 4825k 228k 35%|mysqld       173M|   0     0 |  15    5    0    7    0
Mar 10 01:00:03 ubuntu dstat.sh[1646]: 10-03 01:00:03| 30  12  30  27   0| 617M  176M  111M 2926M|4622B 2202B| 100k  972k|8.00  5.00 | 726  1482 |1.50 1.35 1.30|  0 1.0   0|   0     0 |keystone-manage      3038  24%1856k 373k|keystone-manage      3038 1856k 373k 24%|mysqld       177M|   0     0 |  15    7    0    7    0
Mar 10 01:00:04 ubuntu dstat.sh[1646]: 10-03 01:00:04| 11   3  45  42   0| 627M  166M  111M 2926M|4706B 2160B|   0  1232k|   0  81.0 | 713  1446 |1.50 1.35 1.30|  0 1.0   0|   0     0 |keystone-manage      3038 6.0%  38k  53k|keystone-manage      3038   38k  53k6.0%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 10 01:00:05 ubuntu dstat.sh[1646]: 10-03 01:00:05|  3   2  48  47   1| 627M  166M  111M 2927M|5261B 1998B|   0  1556k|   0   116 | 723  1354 |1.54 1.36 1.30|1.0   0   0|   0     0 |mysqld               893  1.0%   0    0 |python2              1743   14k 465B0.5%|mysqld       186M|   0     0 |  15    7    0    7    0
Mar 10 01:00:06 ubuntu dstat.sh[1646]: 10-03 01:00:06|  4   2  48  45   1| 627M  164M  111M 2927M|4325B 2106B|   0  1816k|   0   136 | 805  1483 |1.54 1.36 1.30|  0 1.0   0|   0     0 |mysqld               893  2.0%   0    0 |python2              1743   14k 471B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 10 01:00:07 ubuntu dstat.sh[1646]: 10-03 01:00:07|  3   6  45  44   2| 628M  163M  112M 2927M|4175B 2160B|   0  1708k|   0   136 | 835  1725 |1.54 1.36 1.30|2.0   0   0|   0     0 |mysqld               893  5.0%   0    0 |python2              1743   14k 471B  0%|mysqld       188M|   0     0 |  15    7    0    7    0
Mar 10 01:00:08 ubuntu dstat.sh[1646]: 10-03 01:00:08|  9  12  32  40   7| 629M  162M  112M 2927M|5381B 2160B|   0  3388k|   0   125 | 872  1610 |1.54 1.36 1.30|  0 1.0   0|   0     0 |mysqld               893   19%   0    0 |python2              1743   14k 454B  0%|mysqld       188M|   0     0 |  15    7    0    7    0
Mar 10 01:00:09 ubuntu dstat.sh[1646]: 10-03 01:00:09|  4   4  45  45   1| 629M  162M  112M 2927M|5099B 2160B|   0   328k|   0  36.0 | 611  1151 |1.54 1.36 1.30|1.0 1.0   0|   0     0 |mysqld               893  4.5%   0    0 |python2              1743   14k 469B  0%|mysqld       188M|   0     0 |  15    7    0    7    0
Mar 10 01:00:10 ubuntu dstat.sh[1646]: 10-03 01:00:10|  7   5  43  44   1| 629M  162M  112M 2927M|8623B 2160B|   0   672k|   0  67.0 | 757  1327 |1.50 1.35 1.30|  0 1.0   0|   0     0 |mysqld               893  8.0%   0    0 |python2              1743   14k 463B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 10 01:00:11 ubuntu dstat.sh[1646]: 10-03 01:00:11|  7   9  44  37   5| 629M  161M  112M 2928M|4714B 1944B|   0  1052k|   0  87.0 | 817  1439 |1.50 1.35 1.30|  0 1.0   0|   0     0 |mysqld               893   14%   0    0 |python2              1743   14k 464B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 10 01:00:12 ubuntu dstat.sh[1646]: 10-03 01:00:12|  9  11  34  41   5| 630M  160M  112M 2928M|5777B 2160B|   0  1528k|   0   137 | 883  1935 |1.50 1.35 1.30|  0 1.0 2.0|   0     0 |mysqld               893   16%   0    0 |python2              1743   14k 472B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 10 01:00:13 ubuntu dstat.sh[1646]: 10-03 01:00:13|  3   2  47  47   1| 631M  159M  113M 2928M|6286B 2160B|   0  1544k|   0   148 | 712  1525 |1.50 1.35 1.30|  0 3.0   0|   0     0 |mysqld               893  2.0%   0    0 |python2              1743   14k   0   0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:14 ubuntu dstat.sh[1646]: 10-03 01:00:14|  2   1  45  51   1| 631M  159M  113M 2928M|5157B 2160B|   0   436k|   0  63.0 | 438   765 |1.50 1.35 1.30|  0 3.0   0|   0     0 |python2              1743 0.5%  14k 927B|python2              1743   14k 927B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:15 ubuntu dstat.sh[1646]: 10-03 01:00:15|  2   1  48  49   0| 631M  159M  113M 2928M|8591B 2160B|   0  1060k|   0  94.0 | 553   778 |1.70 1.40 1.31|  0 2.0   0|   0     0 |mysqld               893  0.5%   0    0 |python2              1743   14k 453B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:16 ubuntu dstat.sh[1646]: 10-03 01:00:16|  2   1  44  53   1| 631M  159M  113M 2928M|6081B 2160B|   0  2096k|   0  96.0 | 437   689 |1.70 1.40 1.31|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1743   14k 451B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:17 ubuntu dstat.sh[1646]: 10-03 01:00:17|  3   1  40  56   1| 631M  158M  113M 2928M|5314B 1986B|   0  2232k|   0  19.0 | 488  1003 |1.70 1.40 1.31|  0 1.0   0|   0     0 |mysqld               893  0.5%   0    0 |python2              1743   14k 464B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:18 ubuntu dstat.sh[1646]: 10-03 01:00:18|  2   0  47  52   0| 631M  158M  113M 2928M|6051B 2160B|   0   812k|   0  32.0 | 442   882 |1.70 1.40 1.31|  0 1.0   0|   0     0 |python2              1743 0.5%  14k 442B|python2              1743   14k 442B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:19 ubuntu dstat.sh[1646]: 10-03 01:00:19|  2   1  48  49   1| 631M  158M  113M 2928M|6389B 2160B|   0   492k|   0  20.0 | 434   847 |1.70 1.40 1.31|  0 1.0   0|   0     0 |mysqld               893  1.0%   0    0 |python2              1743   14k 462B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:20 ubuntu dstat.sh[1646]: 10-03 01:00:20|  2   1  48  49   1| 631M  158M  113M 2928M|7590B 2160B|   0   872k|   0  16.0 | 485   801 |1.64 1.39 1.31|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1743   14k 462B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:21 ubuntu dstat.sh[1646]: 10-03 01:00:21| 13  10  46  31   1| 631M  158M  113M 2928M|6318B 1944B|   0  2092k|   0  47.0 | 658  1030 |1.64 1.39 1.31|1.0 1.0   0|   0     0 |mysqld               893   21%   0    0 |python2              1743   14k 465B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:22 ubuntu dstat.sh[1646]: 10-03 01:00:22|  9   9  42  39   2| 631M  158M  113M 2928M|7590B 2160B|   0  1024k|   0  45.0 | 701  1276 |1.64 1.39 1.31|  0 1.0 2.0|   0     0 |mysqld               893   15%   0    0 |python2              1743   14k 470B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:23 ubuntu dstat.sh[1646]: 10-03 01:00:23|  4   2  45  49   1| 632M  157M  113M 2928M|8870B 2160B|   0   528k|   0  28.0 | 597  1457 |1.64 1.39 1.31|  0 1.0   0|   0     0 |keystone-manage      3038 2.5%8822B4497B|python2              1743   14k 463B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:24 ubuntu dstat.sh[1646]: 10-03 01:00:24|  3   3  32  63   1| 632M  157M  113M 2928M|8541B 1944B|   0   272k|   0  22.0 | 522   895 |1.64 1.39 1.31|1.0 1.0   0|   0     0 |mysqld               893  3.0%   0    0 |python2              1743   14k 456B  0%|mysqld       190M|   0     0 |  15    7    0    7    0
Mar 10 01:00:25 ubuntu dstat.sh[1646]: 10-03 01:00:25| 13  13  33  41   1| 632M  157M  113M 2929M|6433B 2160B|   0   360k|   0  30.0 | 632   933 |1.59 1.38 1.31|  0 1.0   0|   0     0 |mysqld               893   22%   0    0 |python2              1743   14k 464B  0%|mysqld       190M|   0     0 |  15    7    0    7    0
Mar 10 01:00:26 ubuntu dstat.sh[1646]: 10-03 01:00:26|  3   1  49  47   1| 632M  156M  113M 2929M|5404B 2202B|   0   512k|   0  29.0 | 476   983 |1.59 1.38 1.31|  0 2.0   0|   0     0 |mysqld               893  1.0%   0    0 |python2              1743   14k 462B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:27 ubuntu dstat.sh[1646]: 10-03 01:00:27|  2   1  45  52   0| 632M  156M  113M 2929M|4549B 1944B|   0  2820k|   0  44.0 | 463   889 |1.59 1.38 1.31|  0 2.0   0|   0     0 |mysqld               893  0.5%   0    0 |python2              1743   14k 453B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 10 01:00:28 ubuntu dstat.sh[1646]: 10-03 01:00:28|  2   1  46  51   0| 632M  156M  113M 2929M|5763B 2160B|   0  1888k|   0  41.0 | 457   817 |1.59 1.38 1.31|  0 1.0   0|   0     0 |jbd2/vda1-8          294  0.5%   0    0 |python2              1743   14k 453B  0%|mysqld       191M|   0     0 |  15    7    0    6    0
Mar 10 01:00:29 ubuntu dstat.sh[1646]: 10-03 01:00:29|  9   8  34  49   1| 632M  156M  113M 2929M|6692B 1944B|   0  3180k|   0  47.0 | 603  1037 |1.59 1.38 1.31|1.0 1.0   0|   0     0 |mysqld               893   15%   0    0 |python2              1743   14k 464B0.5%|mysqld       191M|   0     0 |  15    7    0    6    0
