-- Logs begin at Tue 2020-03-31 07:26:21 UTC, end at Tue 2020-03-31 09:00:04 UTC. --
Mar 31 08:06:37 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 08:06:39 ubuntu dstat.sh[1325]: [286B blob data]
Mar 31 08:06:39 ubuntu dstat.sh[1325]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 08:06:39 ubuntu dstat.sh[1325]: 31-03 08:06:39| 17   5  55  22   2| 422M  727M 86.9M 2503M|   0     0 | 192k 3245k|10.9  37.6 | 779  1421 |1.42 1.23 1.18|1.0   0  27|   0     0 |systemd              1    0.5%   0    0 |bash                 4192 2558k2382k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 08:06:42 ubuntu dstat.sh[1325]: 31-03 08:06:40| 12  10  40  39   0| 421M  727M 86.9M 2503M|8390B 1944B|   0     0 |   0     0 | 729  1348 |1.42 1.23 1.18|  0 2.0  83|   0     0 |systemd              1    6.0%   0    0 |bash                 4192  659k5296B1.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 08:06:42 ubuntu dstat.sh[1325]: 31-03 08:06:41| 12  16   9  62   2| 422M  726M 86.9M 2503M|4079B 2014B|   0   176k|   0  9.00 | 869  2355 |1.42 1.23 1.18|1.0 1.0 128|   0     0 |systemd              1    4.0%   0    0 |bash                 4192  759k7597B1.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 08:06:42 ubuntu dstat.sh[1325]: 31-03 08:06:42| 19  18  46  14   3| 547M  601M 86.9M 2626M|4766B 1944B| 228k 1568k|3.00  56.0 |2192  5175 |1.42 1.23 1.18|  0 1.0  59|   0     0 |systemd              1     16%   0    0 |bash                 4192  356k 856B0.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 31 08:06:43 ubuntu dstat.sh[1325]: 31-03 08:06:43| 25  27  43   3   1| 558M  590M 86.9M 2626M|3895B 1944B|   0   580k|   0  38.0 |1452  3004 |1.42 1.23 1.18|1.0   0 289|   0     0 |keystone-manage      2654  15%2149k  81k|keystone-manage      2654 2149k  81k 15%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:06:44 ubuntu dstat.sh[1325]: 31-03 08:06:44| 33   4  49  15   0| 571M  575M 87.1M 2627M|3486B 1944B|1168k    0 | 138     0 | 693  1111 |1.39 1.22 1.18|  0 1.0   0|   0     0 |keystone-manage      2654  35%3920k   0 |keystone-manage      2654 3920k   0  35%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:06:45 ubuntu dstat.sh[1325]: 31-03 08:06:45| 42   4  48   6   1| 592M  554M 87.2M 2628M|3435B 1944B| 892k    0 |76.0     0 | 649   906 |1.39 1.22 1.18|1.0   0   0|   0     0 |keystone-manage      2654  44%5004k  57k|keystone-manage      2654 5004k  57k 44%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:06:46 ubuntu dstat.sh[1325]: 31-03 08:06:46| 34   5  44  18   1| 610M  534M 87.2M 2628M|4680B 1944B| 192k    0 |11.0     0 | 538   789 |1.39 1.22 1.18|  0 3.0   0|   0     0 |keystone-manage      2654  36%4492k 463k|keystone-manage      2654 4492k 463k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 08:06:47 ubuntu dstat.sh[1325]: 31-03 08:06:47| 21   9  14  54   1| 617M  527M 87.2M 2629M|5430B 1944B| 104k 1604k|9.00  19.0 | 531  1199 |1.39 1.22 1.18|  0 2.0   0|   0     0 |keystone-manage      2654  13%1018k 129k|keystone-manage      2654 1018k 129k 13%|mysqld       177M|   0     0 |  16    7    0    7    0
Mar 31 08:06:48 ubuntu dstat.sh[1325]: 31-03 08:06:48|  1   1   1  98   0| 617M  527M 87.2M 2629M|4011B 1944B|   0  3096k|   0  90.0 | 409   471 |1.39 1.22 1.18|  0 5.0   0|   0     0 |python2              2060 0.5%  14k   0 |python2              2060   14k   0 0.5%|mysqld       177M|   0     0 |  16    7    0    7    0
