"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","25 Feb 2020 09:41:23 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
25-02 09:41:23,0.948,0.331,96.957,1.585,0.179,472420352,629915648,140132352,2651127808,0,0,9295.632,159717.782,0.545,1.877,93.478,114.073,1.260,1.280,1.280,2,0,1.505,0,0,14,3,0,6,0
25-02 09:41:24,18.137,36.275,29.412,9.314,6.863,472133632,629633024,140144640,2651439104,4971,1998,282624,5054464,4,62,1513,3416,1.320,1.290,1.280,2,1,354,0,0,14,3,0,5,0
25-02 09:41:25,5.528,8.040,41.709,42.211,2.513,471855104,629858304,140144640,2651484160,5179,1944,0,8179712,0,74,553,724,1.320,1.290,1.280,1,2,49,0,0,14,3,0,5,0
25-02 09:41:26,18,34.500,38,6.500,3,472920064,628555776,140144640,2651852800,3856,1944,0,22618112,0,28,1337,3751,1.320,1.290,1.280,2,0,240,0,0,14,3,0,5,0
25-02 09:41:27,25,34.500,36.500,0,4,473452544,628023296,140144640,2651783168,3194,1728,0,16384,0,4,1353,3276,1.320,1.290,1.280,2,0,208,0,0,14,3,0,5,0
25-02 09:41:28,18.500,21.500,53.500,0,6.500,604381184,496885760,140144640,2779672576,3530,1944,0,0,0,0,1531,3809,1.320,1.290,1.280,1,0,50,0,0,16,3,0,5,0
25-02 09:41:29,13.270,24.171,49.289,1.422,11.848,604655616,496472064,140152832,2779709440,4039,1944,0,94208,0,2,1102,2618,1.320,1.290,1.280,2,0,259,0,0,16,5,0,6,0
25-02 09:41:30,41,8.500,46.500,2,2,626425856,474591232,140152832,2779815936,4138,1932,0,0,0,0,731,1137,1.300,1.290,1.280,1,1,37,0,0,16,5,0,7,0
25-02 09:41:31,19.212,3.448,45.320,29.064,2.956,635428864,464498688,140152832,2780848128,4366,1836,1028096,0,84,0,610,865,1.300,1.290,1.280,2,0,0,0,0,16,5,0,7,0
25-02 09:41:32,35.961,3.448,46.305,10.345,3.941,649859072,449232896,140152832,2781581312,5515,2106,622592,0,46,0,623,739,1.300,1.290,1.280,2,0,0,0,0,16,5,0,7,0
25-02 09:41:33,42.500,5.500,46.500,4,1.500,676581376,421167104,140222464,2782670848,5019,1944,200704,0,16,0,505,823,1.300,1.290,1.280,2,0,2,0,0,16,5,0,7,0
25-02 09:41:34,25.126,12.563,33.668,28.141,0.503,691122176,405970944,140320768,2783096832,6570,1944,12288,2015232,1,63,764,1869,1.300,1.290,1.280,1,2,0,0,0,16,7,0,7,0
