-- Logs begin at Mon 2020-03-02 20:46:04 UTC, end at Mon 2020-03-02 22:19:53 UTC. --
Mar 02 21:26:52 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 02 21:26:52 ubuntu dstat.sh[1234]: [286B blob data]
Mar 02 21:26:52 ubuntu dstat.sh[1234]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 02 21:26:52 ubuntu dstat.sh[1234]: 02-03 21:26:52| 18   5  54  21   1| 454M  608M  137M 2525M|   0     0 | 171k 3222k|8.16  38.4 | 797  1419 |0.98 1.16 1.16|2.0   0  27|   0     0 |systemd              1    0.4%   0    0 |bash                 4108 2604k2406k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 21:26:53 ubuntu dstat.sh[1234]: 02-03 21:26:53| 23  37  38   1   1| 452M  609M  137M 2525M|4150B 2160B| 104k  796k|2.00  40.0 |1575  4281 |0.98 1.16 1.16|1.0   0 439|   0     0 |bash                 4108 7.0%1294k  27k|bash                 4108 1294k  27k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 21:26:54 ubuntu dstat.sh[1234]: 02-03 21:26:54| 27  33  39   0   1| 452M  609M  137M 2526M|4726B 2160B|  80k   24k|1.00  6.00 |1804  6089 |0.98 1.15 1.16|1.0   0 287|   0     0 |systemd              1    9.0%   0    0 |bash                 4108 2325k  18k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 21:26:55 ubuntu dstat.sh[1234]: 02-03 21:26:55| 31  30  38   0   1| 452M  609M  137M 2526M|4410B 2052B|   0    12k|   0  3.00 |2371  8296 |0.98 1.15 1.16|1.0   0 167|   0     0 |systemd              1     21%   0    0 |bash                 4108  991k8253B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 02 21:26:56 ubuntu dstat.sh[1234]: 02-03 21:26:56|  9  12  78   0   1| 577M  483M  137M 2648M|4844B 2052B|   0     0 |   0     0 | 914  2182 |0.98 1.15 1.16|1.0   0 124|   0     0 |etcd                 2333 3.0%   0    0 |bash                 4108  249k6068B1.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Mar 02 21:26:57 ubuntu dstat.sh[1234]: 02-03 21:26:57| 33  19  44   0   5| 589M  472M  137M 2648M|4197B 2160B|   0     0 |   0     0 | 976  2288 |0.98 1.15 1.16|1.0   0 188|   0     0 |keystone-manage      2640  26%2296k  81k|keystone-manage      2640 2296k  81k 26%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 21:26:58 ubuntu dstat.sh[1234]: 02-03 21:26:58| 28   4  34  33   2| 604M  455M  137M 2649M|9853B 2160B| 944k   18M|81.0  26.0 | 835  1008 |0.98 1.15 1.16|  0 2.0   0|   0     0 |keystone-manage      2640  30%4172k   0 |keystone-manage      2640 4172k   0  30%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 21:26:59 ubuntu dstat.sh[1234]: 02-03 21:26:59| 13   2  47  38   2| 612M  448M  137M 2649M|6587B 2106B|  60k   10M|3.00  10.0 | 401   666 |0.98 1.15 1.16|  0 1.0   0|   0     0 |keystone-manage      2640  11%1613k  46k|keystone-manage      2640 1613k  46k 11%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 21:27:00 ubuntu dstat.sh[1234]: 02-03 21:27:00| 28   3  48  20   1| 621M  437M  137M 2649M|3363B 1998B| 608k 5700k|46.0  6.00 | 640   791 |0.98 1.15 1.16|1.0   0   0|   0     0 |keystone-manage      2640  29%2725k   0 |keystone-manage      2640 2725k   0  29%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 21:27:01 ubuntu dstat.sh[1234]: 02-03 21:27:01| 38   5  49   8   0| 642M  415M  137M 2650M|3811B 1944B| 108k    0 |9.00     0 | 471   791 |0.98 1.15 1.16|1.0   0   0|   0     0 |keystone-manage      2640  41%5055k 347k|keystone-manage      2640 5055k 347k 41%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 02 21:27:02 ubuntu dstat.sh[1234]: 02-03 21:27:02| 33  11  32  24   0| 660M  397M  137M 2651M|4178B 2160B| 100k 2016k|8.00  73.0 | 949  1883 |0.98 1.15 1.16|1.0   0   0|   0     0 |keystone-manage      2640  21%1366k 307k|keystone-manage      2640 1366k 307k 21%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 02 21:27:03 ubuntu dstat.sh[1234]: 02-03 21:27:03|  4   4  47  44   3| 660M  395M  137M 2651M|5422B 2160B|   0  2064k|   0   148 | 856  1641 |0.98 1.15 1.16|  0 1.0 2.0|   0     0 |mysqld               494  2.0%   0    0 |python2              1311   14k 482B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 02 21:27:04 ubuntu dstat.sh[1234]: 02-03 21:27:04|  3   2  25  70   1| 661M  395M  137M 2652M|3828B 1986B|   0  2116k|   0   151 | 466   765 |1.22 1.20 1.18|  0 3.0   0|   0     0 |kworker/u4:0         5    0.5%   0    0 |python2              1311   14k 471B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 02 21:27:05 ubuntu dstat.sh[1234]: 02-03 21:27:05|  2   2  27  70   1| 660M  395M  137M 2652M|6203B 2106B|   0  2364k|   0  90.0 | 431  1048 |1.22 1.20 1.18|  0 1.0   0|   0     0 |mysqld               494  1.0%   0    0 |python2              1311   14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 02 21:27:06 ubuntu dstat.sh[1234]: 02-03 21:27:06|  2   3  48  42   4| 661M  394M  137M 2652M|4282B 1998B|   0  2848k|   0   167 | 906  1724 |1.22 1.20 1.18|  0 1.0   0|   0     0 |mysqld               494  2.5%   0    0 |python2              1311   14k 458B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 02 21:27:07 ubuntu dstat.sh[1234]: 02-03 21:27:07|  6   7  38  44   4| 662M  392M  138M 2653M|5088B 2202B|   0  1752k|   0   163 | 752  1996 |1.22 1.20 1.18|2.0 1.0   0|   0     0 |mysqld               494   13%   0    0 |python2              1311   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 02 21:27:08 ubuntu dstat.sh[1234]: 02-03 21:27:08| 12   8  41  32   6| 662M  391M  138M 2653M|4228B 1944B|   0  1524k|   0   152 | 799  2169 |1.22 1.20 1.18|  0 1.0   0|   0     0 |mysqld               494   15%   0    0 |python2              1311   14k 471B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 02 21:27:09 ubuntu dstat.sh[1234]: 02-03 21:27:09| 12   9  40  38   1| 663M  390M  138M 2653M|5762B 2160B|   0  1608k|   0   147 | 838  1905 |1.37 1.23 1.19|  0 1.0   0|   0     0 |mysqld               494   18%   0    0 |python2              1311   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 02 21:27:10 ubuntu dstat.sh[1234]: 02-03 21:27:10|  5   6  15  73   2| 664M  390M  138M 2653M|4961B 1944B|   0  4208k|   0   155 | 820  1449 |1.37 1.23 1.19|  0 2.0   0|   0     0 |mysqld               494  9.0%   0    0 |python2              1311   14k 473B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Mar 02 21:27:11 ubuntu dstat.sh[1234]: 02-03 21:27:11|  4   3  34  59   2| 664M  389M  138M 2653M|5438B 2160B|   0  1456k|   0   118 | 700  1213 |1.37 1.23 1.19|  0 1.0   0|   0     0 |mysqld               494  3.5%   0    0 |python2              1311   14k 471B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 02 21:27:12 ubuntu dstat.sh[1234]: 02-03 21:27:12|  7   3  45  42   3| 665M  388M  138M 2653M|4913B 1944B|   0  1656k|   0   128 | 916  2323 |1.37 1.23 1.19|  0 1.0   0|   0     0 |mysqld               494  4.5%   0    0 |python2              1311   14k 465B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Mar 02 21:27:13 ubuntu dstat.sh[1234]: 02-03 21:27:13| 14  10  31  43   3| 665M  387M  139M 2653M|5715B 2160B|   0  1644k|   0   126 | 883  1985 |1.37 1.23 1.19|  0 1.0 2.0|   0     0 |mysqld               494   19%   0    0 |python2              1311   14k 471B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Mar 02 21:27:14 ubuntu dstat.sh[1234]: 02-03 21:27:14|  5   3  45  44   4| 666M  387M  139M 2653M|4746B 1944B|   0   916k|   0  63.0 | 700  1647 |1.42 1.24 1.19|  0 1.0   0|   0     0 |keystone-manage      2640 3.5%5657B3427B|python2              1311   14k 472B0.5%|mysqld       191M|   0     0 |  16    7    0    7    0
Mar 02 21:27:15 ubuntu dstat.sh[1234]: 02-03 21:27:15|  3   4  25  68   1| 667M  320M  139M 2717M|3140B 2160B|   0    19M|   0  33.0 | 436   771 |1.42 1.24 1.19|  0 2.0   0|   0     0 |mysqld               494  3.5%   0    0 |python2              1311   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 02 21:27:16 ubuntu dstat.sh[1234]: 02-03 21:27:16|  2   2  23  72   1| 666M  320M  139M 2717M|7546B 1944B|   0    48M|   0  96.0 | 509  1061 |1.42 1.24 1.19|  0 1.0   0|   0     0 |mysqld               494  1.5%   0    0 |python2              1311   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 02 21:27:17 ubuntu dstat.sh[1234]: 02-03 21:27:17|  4   3  44  47   3| 667M  319M  139M 2718M|3758B 2160B|   0  5240k|   0   137 | 638  1517 |1.42 1.24 1.19|  0 1.0   0|   0     0 |mysqld               494  2.0%   0    0 |python2              1311   14k 466B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 02 21:27:18 ubuntu dstat.sh[1234]: 02-03 21:27:18|  8   5  41  45   2| 667M  318M  139M 2718M|7477B 2160B|   0  1712k|   0   155 | 805  1903 |1.42 1.24 1.19|1.0   0   0|   0     0 |mysqld               494  9.0%   0    0 |python2              1311   14k 465B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 02 21:27:19 ubuntu dstat.sh[1234]: 02-03 21:27:19|  7   3  45  45   1| 668M  317M  139M 2718M|5016B 2254B|   0  1620k|   0   113 | 654  1449 |1.46 1.25 1.20|  0 1.0   0|   0     0 |mysqld               494  4.5%   0    0 |python2              1311   14k 465B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 02 21:27:20 ubuntu dstat.sh[1234]: 02-03 21:27:20| 10   8  33  44   4| 668M  316M  140M 2718M|4444B 1944B|   0  1200k|   0   112 | 753  1710 |1.46 1.25 1.20|1.0 1.0   0|   0     0 |mysqld               494   16%   0    0 |python2              1311   14k 465B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 02 21:27:21 ubuntu dstat.sh[1234]: 02-03 21:27:21| 11   7  40  38   4| 668M  316M  140M 2718M|7148B 2160B|   0  1848k|   0   101 | 798  1632 |1.46 1.25 1.20|1.0   0   0|   0     0 |mysqld               494   15%   0    0 |python2              1311   14k 466B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Mar 02 21:27:22 ubuntu dstat.sh[1234]: 02-03 21:27:22| 10   6  42  42   1| 669M  315M  140M 2718M|8182B 2160B|   0  1636k|   0   136 | 885  1936 |1.46 1.25 1.20|1.0   0   0|   0     0 |mysqld               494   11%   0    0 |python2              1311   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Mar 02 21:27:23 ubuntu dstat.sh[1234]: 02-03 21:27:23| 10   6  42  41   2| 669M  315M  140M 2718M|6942B 2160B|   0  1648k|   0   126 | 888  1843 |1.46 1.25 1.20|  0 1.0 2.0|   0     0 |mysqld               494   13%   0    0 |python2              1311   14k 459B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
