-- Logs begin at Thu 2020-02-20 03:26:07 UTC, end at Thu 2020-02-20 05:28:47 UTC. --
Feb 20 04:24:46 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 04:24:47 ubuntu dstat.sh[1312]: [286B blob data]
Feb 20 04:24:47 ubuntu dstat.sh[1312]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 04:24:47 ubuntu dstat.sh[1312]: 20-02 04:24:47| 13   4  55  26   2| 458M  602M  136M 2524M|   0     0 | 126k 2261k|5.82  27.0 | 626  1034 |1.41 1.49 1.46|1.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 4393 1811k1643k0.2%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 20 04:24:48 ubuntu dstat.sh[1312]: 20-02 04:24:48| 24  34  26  14   4| 460M  599M  136M 2526M|5366B 2754B| 924k  160k|10.0  13.0 |1428  4282 |1.41 1.49 1.46|2.0   0 285|   0     0 |systemd              1    6.0%   0    0 |bash                 4393 2113k  17k4.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 04:24:49 ubuntu dstat.sh[1312]: 20-02 04:24:49| 24  34  38   0   4| 459M  599M  136M 2526M|9832B 2916B|   0    16k|   0  4.00 |1944  4731 |1.41 1.49 1.46|1.0   0 208|   0     0 |systemd              1     14%   0    0 |bash                 4393 1418k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 20 04:24:50 ubuntu dstat.sh[1312]: 20-02 04:24:50| 15  16  33  33   3| 583M  475M  136M 2648M|  10k 2916B|   0   980k|   0  52.0 |1535  3799 |1.38 1.48 1.46|  0 1.0  52|   0     0 |systemd              1     12%   0    0 |bash                 4393  232k 656B0.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Feb 20 04:24:51 ubuntu dstat.sh[1312]: 20-02 04:24:51| 19  27  23  28   4| 588M  470M  136M 2648M|6721B 2916B|   0   236k|   0  36.0 |1551  3318 |1.38 1.48 1.46|1.0 1.0 295|   0     0 |bash                 4393 6.0% 601k  18k|keystone-manage      2721  707k  42k4.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:52 ubuntu dstat.sh[1312]: 20-02 04:24:52| 34   5   0  61   1| 604M  453M  136M 2648M|8080B 2592B|   0   536k|   0  29.0 | 651   789 |1.38 1.48 1.46|  0 2.0 1.0|   0     0 |keystone-manage      2721  35%4243k  38k|keystone-manage      2721 4243k  38k 35%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:55 ubuntu dstat.sh[1312]: 20-02 04:24:53|  1   1   0  98   0| 604M  453M  136M 2648M|5525B 2592B|   0    16M|   0  16.0 | 353   584 |1.38 1.48 1.46|  0 6.0   0|   0     0 |beam.smp             1618 0.5%   0    0 |python2              1820   14k   0   0%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:55 ubuntu dstat.sh[1312]: 20-02 04:24:54|  2   1   0  96   1| 604M  454M  136M 2648M|6935B 2916B|   0    15M|   0  15.0 | 318   558 |1.38 1.48 1.46|  0 6.0   0|   0     0 |etcd                 2414 1.5%   0    0 |                                        |mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:55 ubuntu dstat.sh[1312]: 20-02 04:24:55|  3   2  38  58   0| 605M  452M  136M 2648M|4816B 2916B| 348k 1896k|22.0  6.00 | 509   789 |1.35 1.47 1.46|  0 1.0   0|   0     0 |keystone-manage      2721 2.0% 370k   0 |keystone-manage      2721  370k   0 2.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:56 ubuntu dstat.sh[1312]: 20-02 04:24:56| 10   2  46  39   2| 608M  449M  136M 2648M|6358B 2592B| 220k    0 |34.0     0 | 572   877 |1.35 1.47 1.46|  0 1.0 2.0|   0     0 |keystone-manage      2721 9.0% 628k   0 |keystone-manage      2721  628k   0 9.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:57 ubuntu dstat.sh[1312]: 20-02 04:24:57| 19   3  46  29   3| 618M  439M  136M 2649M|4086B 2592B| 264k    0 |24.0     0 | 553   754 |1.35 1.47 1.46|1.0   0   0|   0     0 |keystone-manage      2721  20%2247k  46k|keystone-manage      2721 2247k  46k 20%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:58 ubuntu dstat.sh[1312]: 20-02 04:24:58| 27   4  40  23   6| 626M  431M  136M 2649M|6416B 2646B| 120k  240k|20.0  2.00 | 595   808 |1.35 1.47 1.46|  0 1.0   0|   0     0 |keystone-manage      2721  29%1975k   0 |keystone-manage      2721 1975k   0  29%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:24:59 ubuntu dstat.sh[1312]: 20-02 04:24:59| 22   3  45  26   4| 639M  417M  136M 2650M|5258B 2646B| 488k    0 |26.0     0 | 527   715 |1.35 1.47 1.46|1.0   0   0|   0     0 |keystone-manage      2721  24%3674k 124k|keystone-manage      2721 3674k 124k 24%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:25:00 ubuntu dstat.sh[1312]: 20-02 04:25:00| 26   5  44  20   5| 653M  402M  136M 2650M|6115B 3132B| 184k  284k|14.0  1.00 | 556   745 |1.32 1.46 1.45|2.0   0   0|   0     0 |keystone-manage      2721  29%3187k 395k|keystone-manage      2721 3187k 395k 29%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 04:25:01 ubuntu dstat.sh[1312]: 20-02 04:25:01| 23  15  34  26   4| 665M  389M  136M 2651M|7082B 2916B|   0  1568k|   0  57.0 | 992  1874 |1.32 1.46 1.45|  0 1.0   0|   0     0 |python2              1946  16% 109k 119k|python3.6            8332  109k 227k2.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 04:25:02 ubuntu dstat.sh[1312]: 20-02 04:25:02|  3   2  47  47   2| 666M  388M  136M 2651M|6604B 2592B|   0   964k|   0  68.0 | 634   981 |1.32 1.46 1.45|  0 1.0   0|   0     0 |etcd                 2414 1.0%   0    0 |python2              1820   14k 458B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 20 04:25:03 ubuntu dstat.sh[1312]: 20-02 04:25:03|  4   2  47  45   3| 666M  387M  137M 2651M|7659B 2916B|   0  1432k|   0   101 | 881  1267 |1.32 1.46 1.45|  0 1.0   0|   0     0 |mysqld               570  2.0%   0    0 |python2              1820   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 04:25:04 ubuntu dstat.sh[1312]: 20-02 04:25:04|  3   3  47  45   3| 667M  386M  137M 2652M|5985B 2592B|   0  1228k|   0  93.0 | 779  1191 |1.32 1.46 1.45|  0 1.0   0|   0     0 |keystone-manage      2721 1.5%   0    0 |python2              1820   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 04:25:05 ubuntu dstat.sh[1312]: 20-02 04:25:05|  2   2  48  48   1| 667M  386M  137M 2652M|5919B 2916B|   0  3148k|   0   103 | 542   848 |1.37 1.47 1.46|  0 1.0   0|   0     0 |mysqld               570  1.0%   0    0 |python2              1820   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 04:25:06 ubuntu dstat.sh[1312]: 20-02 04:25:06|  3   2  48  46   1| 667M  385M  137M 2652M|5219B 3078B|   0   956k|   0  72.0 | 691  1153 |1.37 1.47 1.46|  0 1.0 2.0|   0     0 |conntrackd           169951.0%   0    0 |python2              1820   14k 470B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 20 04:25:07 ubuntu dstat.sh[1312]: 20-02 04:25:07|  9   9  43  36   3| 668M  384M  137M 2652M|4754B 2754B|   0  1100k|   0   117 | 948  1607 |1.37 1.47 1.46|1.0 1.0   0|   0     0 |mysqld               570   16%   0    0 |python2              1820   14k 471B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 20 04:25:08 ubuntu dstat.sh[1312]: 20-02 04:25:08| 10  10  46  32   1| 669M  384M  137M 2652M|6682B 2700B|   0   740k|   0  76.0 | 781  1258 |1.37 1.47 1.46|3.0   0   0|   0     0 |mysqld               570   17%   0    0 |python2              1820   14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 20 04:25:09 ubuntu dstat.sh[1312]: 20-02 04:25:09|  9   7  49  35   0| 669M  383M  137M 2652M|4548B 3132B|   0   904k|   0  84.0 | 716  1399 |1.37 1.47 1.46|1.0 1.0   0|   0     0 |mysqld               570   13%   0    0 |python2              1820   14k 445B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 20 04:25:10 ubuntu dstat.sh[1312]: 20-02 04:25:10| 18  20  38  21   3| 669M  383M  137M 2652M|5323B 2862B|   0   764k|   0  70.0 | 712  1026 |1.42 1.48 1.46|1.0 3.0   0|   0     0 |mysqld               570   36%   0    0 |python2              1820   14k   0 0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 20 04:25:11 ubuntu dstat.sh[1312]: 20-02 04:25:11| 25  26   0  45   3| 669M  383M  137M 2652M|7077B 2646B|   0  1388k|   0   173 | 736   634 |1.42 1.48 1.46|1.0 1.0   0|   0     0 |mysqld               570   49%   0    0 |python2              1820   14k 932B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 20 04:25:12 ubuntu dstat.sh[1312]: 20-02 04:25:12| 12  18  45  24   2| 670M  382M  137M 2652M|5791B 2916B|   0   792k|   0  70.0 | 713  1070 |1.42 1.48 1.46|  0 2.0   0|   0     0 |mysqld               570   26%   0    0 |python2              1820   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 20 04:25:13 ubuntu dstat.sh[1312]: 20-02 04:25:13|  7   6  41  42   4| 670M  382M  137M 2652M|7834B 2592B|   0  1028k|   0  83.0 | 780  1347 |1.42 1.48 1.46|  0 1.0   0|   0     0 |mysqld               570   11%   0    0 |python2              1820   14k 469B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 04:25:14 ubuntu dstat.sh[1312]: 20-02 04:25:14| 14  21  18  35  12| 670M  382M  138M 2652M|5541B 2592B|  64k  656k|1.00  57.0 | 656  1071 |1.42 1.48 1.46|1.0 1.0   0|   0     0 |mysqld               570   35%   0    0 |python2              1820   14k 488B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 04:25:15 ubuntu dstat.sh[1312]: 20-02 04:25:15|  8   6  32  47   7| 670M  381M  138M 2652M|5496B 2484B|   0   696k|   0  53.0 | 560   944 |1.39 1.47 1.46|  0 3.0   0|   0     0 |mysqld               570   11%   0    0 |python2              1820   14k 469B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 04:25:16 ubuntu dstat.sh[1312]: 20-02 04:25:16|  9   5  37  46   4| 671M  380M  138M 2652M|5397B 2688B|   0  1148k|   0  75.0 | 706  1667 |1.39 1.47 1.46|  0 2.0 2.0|   0     0 |mysqld               570  6.5%   0    0 |python2              1820   14k 470B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 04:25:17 ubuntu dstat.sh[1312]: 20-02 04:25:17|  8   5  37  49   1| 671M  380M  138M 2652M|5712B 2646B|   0  1964k|   0  77.0 | 671  1332 |1.39 1.47 1.46|  0 1.0   0|   0     0 |mysqld               570  8.0%   0    0 |python2              1820   14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
