"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 06:00:14 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 06:00:14,17.070,4.966,54.296,22.209,1.458,441344000,747294720,89350144,2639052800,0,0,247668.186,3783530.653,13.043,38.400,817.279,1424.352,1.650,1.550,1.320,2,1,27.512,0,0,14,3,0,5,0
31-03 06:00:15,20.773,32.367,39.614,1.932,5.314,441147392,747347968,89354240,2639114240,4350,1998,0,49152,0,7,1459,3771,1.650,1.550,1.320,1,0,403,0,0,14,3,0,5,0
31-03 06:00:16,23.881,36.318,37.811,0,1.990,442998784,745263104,89354240,2639298560,7011,2038,0,28672,0,7,1677,4054,1.680,1.560,1.320,4,0,301,0,0,14,3,0,5,0
31-03 06:00:17,30.303,26.768,37.879,0,5.051,443363328,744906752,89354240,2639298560,6504,1890,0,4096,0,1,1967,6070,1.680,1.560,1.320,4,0,115,0,0,14,3,0,5,0
31-03 06:00:18,13.876,21.053,55.024,0,10.048,572252160,615616512,89354240,2767351808,4230,1782,0,0,0,0,1414,3470,1.680,1.560,1.320,1,0,258,0,0,16,5,0,5,0
31-03 06:00:19,35.821,9.950,44.776,3.980,5.473,594317312,593305600,89493504,2767441920,8578,1944,139264,0,34,0,755,1250,1.680,1.560,1.320,0,1,43,0,0,16,5,0,7,0
31-03 06:00:20,11.707,1.951,42.439,40,3.902,598147072,588292096,89755648,2768363520,4149,1782,1142784,290816,133,2,698,1019,1.680,1.560,1.320,0,1,0,0,0,16,5,0,7,0
31-03 06:00:21,22.059,2.941,47.059,24.020,3.922,608841728,577056768,89923584,2768736256,3679,2106,495616,0,69,0,554,871,1.710,1.570,1.330,0,1,0,0,0,16,5,0,7,0
31-03 06:00:22,24.242,2.020,3.535,65.152,5.051,616927232,568918016,89923584,2768789504,4412,1944,53248,2387968,8,124,728,716,1.710,1.570,1.330,0,2,0,0,0,16,5,0,7,0
31-03 06:00:23,26.368,3.980,28.358,33.831,7.463,628891648,556134400,89927680,2769575936,4141,1944,589824,2248704,40,38,660,895,1.710,1.570,1.330,1,0,0,0,0,16,5,0,7,0
31-03 06:00:24,35.025,9.137,35.025,11.168,9.645,645828608,538058752,89948160,2770616320,4433,1944,184320,528384,16,2,918,1396,1.710,1.570,1.330,1,1,0,0,0,16,7,0,7,0
31-03 06:00:25,10,4.500,41.500,42.500,1.500,655880192,527642624,90034176,2770890752,3756,1944,0,1351680,0,40,510,1037,1.710,1.570,1.330,1,1,2,0,0,16,7,0,7,0
31-03 06:00:26,2,1.500,45,48,3.500,656211968,527003648,90222592,2771001344,6672,1944,0,1056768,0,73,645,959,1.730,1.580,1.330,0,1,0,0,0,16,7,0,7,0
31-03 06:00:27,2,1.500,48,46.500,2,656384000,526430208,90370048,2771255296,6479,1890,0,901120,0,60,615,906,1.730,1.580,1.330,0,1,0,0,0,16,7,0,7,0
31-03 06:00:28,3.465,1.980,46.040,44.554,3.960,656797696,525582336,90587136,2771443712,3714,1998,0,1155072,0,82,704,1119,1.730,1.580,1.330,0,1,0,0,0,16,7,0,7,0
31-03 06:00:29,2.488,1.493,47.761,44.776,3.483,657154048,524689408,90796032,2771767296,4137,2160,0,1253376,0,89,741,1140,1.730,1.580,1.330,0,1,0,0,0,16,7,0,7,0
31-03 06:00:30,2.030,1.015,45.685,49.746,1.523,657379328,524128256,90951680,2771918848,4408,1944,0,921600,0,65,669,1053,1.730,1.580,1.330,0,1,0,0,0,16,7,0,7,0
31-03 06:00:31,7.143,4.592,46.429,41.837,0,657702912,523558912,91156480,2771955712,6164,1944,0,786432,0,76,741,1340,1.830,1.600,1.340,0,1,0,0,0,16,7,0,7,0
31-03 06:00:32,7.035,7.035,44.221,40.704,1.005,658194432,522792960,91312128,2772070400,4099,1944,0,491520,0,55,630,1130,1.830,1.600,1.340,1,1,0,0,0,16,7,0,7,0
31-03 06:00:33,18.593,18.090,24.121,39.196,0,661094400,519663616,91475968,2772131840,5434,1890,0,5595136,0,106,787,1208,1.830,1.600,1.340,1,2,0,0,0,16,7,0,7,0
31-03 06:00:34,7.653,4.082,38.776,49.490,0,658685952,522027008,91492352,2772152320,4255,1998,0,4448256,0,70,412,669,1.830,1.600,1.340,0,1,0,0,0,16,7,0,7,0
31-03 06:00:35,12.438,9.950,46.766,28.856,1.990,659116032,521551872,91553792,2772135936,4374,1944,0,270336,0,22,507,854,1.830,1.600,1.340,0,1,2,0,0,16,7,0,7,0
31-03 06:00:36,10.050,6.030,34.673,48.241,1.005,659165184,521351168,91627520,2772201472,5811,1944,0,245760,0,26,512,906,1.930,1.620,1.350,0,1,0,0,0,16,7,0,7,0
31-03 06:00:37,10.309,5.670,39.175,41.753,3.093,659120128,521289728,91709440,2772226048,4480,1944,0,335872,0,30,587,1061,1.930,1.620,1.350,0,1,0,0,0,16,7,0,6,0
31-03 06:00:38,4.926,4.433,44.828,45.320,0.493,659476480,520720384,91889664,2772250624,3652,1728,0,827392,0,68,671,1167,1.930,1.620,1.350,0,1,0,0,0,16,7,0,6,0
31-03 06:00:39,3.553,3.046,19.797,69.543,4.061,659873792,520171520,91992064,2772295680,4714,1944,0,1478656,0,87,515,811,1.930,1.620,1.350,0,2,0,0,0,16,7,0,6,0
31-03 06:00:40,2.970,3.465,23.267,66.832,3.465,659730432,520146944,92110848,2772340736,4039,1836,0,1712128,0,94,517,938,1.930,1.620,1.350,0,1,0,0,0,16,7,0,6,0
31-03 06:00:41,7.143,4.082,41.327,44.388,3.061,660135936,519610368,92303360,2772271104,4376,2052,0,1032192,0,84,718,1284,2.010,1.650,1.360,0,1,0,0,0,16,7,0,6,0
31-03 06:00:42,12,14,33.500,40,0.500,660414464,519098368,92446720,2772357120,4415,1944,0,839680,0,66,654,1018,2.010,1.650,1.360,0,1,0,0,0,16,7,0,6,0
31-03 06:00:43,9.548,7.035,37.688,45.226,0.503,660504576,518901760,92528640,2772369408,3949,1986,0,487424,0,36,476,813,2.010,1.650,1.360,1,1,0,0,0,16,7,0,6,0
31-03 06:00:44,9.453,3.980,40.299,43.781,2.488,661053440,518172672,92659712,2772377600,4117,1944,0,802816,0,57,600,1574,2.010,1.650,1.360,0,2,0,0,0,16,7,0,6,0
31-03 06:00:45,10.606,11.616,39.899,36.869,1.010,661794816,517275648,92737536,2772451328,4321,1944,0,835584,0,60,538,823,2.010,1.650,1.360,1,5,2,0,0,16,7,0,6,0
31-03 06:00:46,19.192,19.697,13.131,47.980,0,661610496,517251072,92786688,2772611072,8092,1728,0,872448,0,36,533,705,2.090,1.670,1.370,0,2,0,0,0,16,7,0,6,0
31-03 06:00:47,1.508,2.010,41.206,54.271,1.005,661786624,516960256,92872704,2772635648,3439,1782,0,757760,0,47,458,871,2.090,1.670,1.370,0,1,0,0,0,16,7,0,6,0
31-03 06:00:48,6.061,6.061,45.960,40.909,1.010,661884928,516771840,92954624,2772643840,4264,2106,0,647168,0,45,543,1043,2.090,1.670,1.370,0,2,0,0,0,16,7,0,6,0
31-03 06:00:49,9.950,8.955,32.836,46.766,1.493,661852160,516710400,93032448,2772656128,6970,1944,0,532480,0,40,529,989,2.090,1.670,1.370,0,1,0,0,0,16,7,0,6,0
31-03 06:00:50,4.020,2.010,37.186,56.281,0.503,662028288,516329472,93138944,2772750336,8368,1944,0,688128,0,45,601,1217,2.090,1.670,1.370,3,2,0,0,0,16,7,0,6,0
31-03 06:00:51,1.020,0,17.857,81.122,0,662196224,516198400,93155328,2772697088,5442,1728,0,237568,0,11,311,579,2.160,1.690,1.380,0,1,0,0,0,16,7,0,6,0
31-03 06:00:52,2.525,2.020,43.434,51.515,0.505,662216704,515280896,93274112,2773454848,4573,1944,0,7147520,0,88,571,1400,2.160,1.690,1.380,0,1,0,0,0,16,7,0,6,0
31-03 06:00:53,1.523,4.569,48.731,44.670,0.508,663347200,445100032,93302784,2840600576,4763,1944,0,24879104,0,40,419,710,2.160,1.690,1.380,0,1,0,0,0,16,7,0,6,0
31-03 06:00:54,1.015,0.508,19.289,78.680,0.508,663474176,444968960,93302784,2840604672,3217,1944,0,8925184,0,9,283,615,2.160,1.690,1.380,0,5,0,0,0,16,7,0,6,0
31-03 06:00:55,2.525,1.515,19.697,76.263,0,664358912,443645952,93343744,2840989696,3956,1728,0,38842368,0,72,628,2559,2.160,1.690,1.380,0,3,2,0,0,16,7,0,7,0
31-03 06:00:56,1.523,0,1.015,96.954,0.508,663789568,444203008,93347840,2840997888,3861,1944,0,1122304,0,34,312,581,2.390,1.750,1.400,0,3,0,0,0,16,7,0,7,0
31-03 06:00:57,2.500,0.500,25.500,71,0.500,663719936,444268544,93351936,2840997888,3407,1944,0,1126400,0,152,375,643,2.390,1.750,1.400,0,2,0,0,0,16,7,0,6,0
31-03 06:00:58,2.020,1.010,44.444,50,2.525,663846912,443953152,93429760,2841100288,4289,1986,0,1376256,0,66,501,971,2.390,1.750,1.400,0,1,0,0,0,16,7,0,6,0
31-03 06:00:59,2.500,1.500,41.500,54.500,0,663994368,443600896,93532160,2841198592,4088,1890,0,724992,0,48,491,832,2.390,1.750,1.400,0,1,0,0,0,16,7,0,6,0
31-03 06:01:00,3.015,2.010,43.216,49.749,2.010,664150016,443158528,93618176,2841391104,3563,1998,0,696320,0,41,565,957,2.390,1.750,1.400,0,1,0,0,0,16,7,0,6,0
31-03 06:01:01,1.500,2.500,45.500,48,2.500,664309760,442843136,93720576,2841440256,5797,1944,0,659456,0,48,516,871,2.440,1.770,1.410,0,1,0,0,0,16,7,0,6,0
31-03 06:01:02,3.500,3.500,45.500,45,2.500,664616960,442204160,93888512,2841591808,5158,1944,0,720896,0,66,599,1187,2.440,1.770,1.410,0,1,0,0,0,16,7,0,6,0
31-03 06:01:03,6,4,44,43,3,664924160,441729024,94031872,2841608192,3209,1890,0,806912,0,70,616,1425,2.440,1.770,1.410,0,1,0,0,0,16,7,0,5,0
31-03 06:01:04,2.030,1.523,39.594,55.838,1.015,664858624,441573376,94101504,2841755648,3045,1782,0,548864,0,37,459,973,2.440,1.770,1.410,1,0,0,0,0,16,7,0,5,0
31-03 06:01:05,2.525,0.505,42.929,52.020,2.020,665182208,441069568,94191616,2841817088,4503,1944,0,606208,0,39,501,965,2.440,1.770,1.410,0,1,2,0,0,16,7,0,3,0
31-03 06:01:06,2.513,1.508,41.206,54.271,0.503,665075712,441008128,94248960,2841923584,4074,1944,0,425984,0,32,424,845,2.570,1.810,1.420,0,1,0,0,0,16,7,0,3,0
31-03 06:01:07,2.020,0.505,39.394,58.081,0,665104384,440946688,94298112,2841907200,3730,1944,0,237568,0,24,375,801,2.570,1.810,1.420,0,1,0,0,0,16,7,0,3,0
