-- Logs begin at Thu 2020-02-27 22:19:53 UTC, end at Fri 2020-02-28 00:10:24 UTC. --
Feb 27 23:07:34 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 27 23:07:36 ubuntu dstat.sh[905]: [286B blob data]
Feb 27 23:07:36 ubuntu dstat.sh[905]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 27 23:07:36 ubuntu dstat.sh[905]: 27-02 23:07:36| 16   4  52  25   3| 449M  613M  134M 2527M|   0     0 | 146k 2789k|6.96  32.5 | 699  1237 |1.42 1.43 1.35|1.0   0  23|   0     0 |systemd              1    0.4%   0    0 |bash                 4138 2217k2047k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 27 23:07:37 ubuntu dstat.sh[905]: 27-02 23:07:37| 21  30  31   4  13| 449M  612M  134M 2527M|5314B 1998B| 280k  616k|4.00  24.0 |1422  3008 |1.42 1.43 1.35|  0 2.0 236|   0     0 |systemd              1     10%   0    0 |bash                 4138 1712k  14k4.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 27 23:07:38 ubuntu dstat.sh[905]: 27-02 23:07:38|  5  10  17  61   7| 449M  612M  134M 2527M|5316B 1944B|   0    16M|   0   108 | 596   995 |1.42 1.43 1.35|1.0   0  80|   0     0 |bash                 4138 1.5% 738k6665B|bash                 4138  738k6665B1.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Feb 27 23:07:39 ubuntu dstat.sh[905]: 27-02 23:07:39| 29  26  29   0  15| 574M  487M  134M 2649M|  10k 1944B|   0    18M|   0  22.0 |2509  5384 |1.42 1.43 1.35|  0   0 100|   0     0 |systemd              1     25%   0    0 |bash                 4138  253k1588B0.5%|mysqld       174M|   0     0 |  16    3    0    4    0
Feb 27 23:07:40 ubuntu dstat.sh[905]: 27-02 23:07:40| 10  23  46   0  20| 575M  486M  134M 2650M|5980B 1944B|  68k    0 |1.00     0 |1340  3117 |1.42 1.43 1.35|2.0   0 276|   0     0 |bash                 4138 6.5% 582k  17k|bash                 4138  582k  17k6.5%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 27 23:07:41 ubuntu dstat.sh[905]: 27-02 23:07:41| 39   6  44   3   6| 596M  464M  134M 2650M|5026B 1728B| 392k    0 |19.0     0 | 677   957 |1.39 1.42 1.35|2.0   0  20|   0     0 |keystone-manage      2337  42%5269k  81k|keystone-manage      2337 5269k  81k 42%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 27 23:07:42 ubuntu dstat.sh[905]: 27-02 23:07:42| 27   3  43  18   9| 612M  448M  134M 2651M|6701B 1944B| 584k  264k|61.0  2.00 | 729   972 |1.39 1.42 1.35|1.0   0 2.0|   0     0 |keystone-manage      2337  32%3640k  46k|keystone-manage      2337 3640k  46k 32%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 27 23:07:43 ubuntu dstat.sh[905]: 27-02 23:07:43| 43   2  46   4   5| 632M  427M  134M 2651M|4756B 1944B| 588k    0 |42.0     0 | 639   855 |1.39 1.42 1.35|1.0   0   0|   0     0 |keystone-manage      2337  46%5194k 174k|keystone-manage      2337 5194k 174k 46%|mysqld       174M|   0     0 |  16    5    0    6    0
Feb 27 23:07:44 ubuntu dstat.sh[905]: 27-02 23:07:44| 37  11  35   9   8| 648M  410M  134M 2652M|5222B 1944B| 160k  904k|12.0  3.00 | 705  1357 |1.39 1.42 1.35|  0 1.0   0|   0     0 |keystone-manage      2337  35%3086k 427k|keystone-manage      2337 3086k 427k 35%|mysqld       177M|   0     0 |  16    7    0    6    0
Feb 27 23:07:45 ubuntu dstat.sh[905]: 27-02 23:07:45|  9   6  40  37   7| 657M  400M  134M 2653M|5721B 1728B|   0  1256k|   0  84.0 | 687  1418 |1.39 1.42 1.35|  0 1.0   0|   0     0 |keystone-manage      2337 7.5%  38k  53k|keystone-manage      2337   38k  53k7.5%|mysqld       186M|   0     0 |  16    7    0    6    0
