-- Logs begin at Mon 2020-02-24 19:19:05 UTC, end at Tue 2020-02-25 10:47:24 UTC. --
Feb 25 09:41:22 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 25 09:41:23 ubuntu dstat.sh[13045]: [286B blob data]
Feb 25 09:41:23 ubuntu dstat.sh[13045]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 25 09:41:23 ubuntu dstat.sh[13045]: 25-02 09:41:23|  1   0  97   2   0| 451M  601M  134M 2528M|   0     0 |9296B  156k|0.54  1.88 |  93   114 |1.26 1.28 1.28|2.0   0 1.5|   0     0 |rcu_sched            8    0.0%   0    0 |bash                 16558 122k 112k0.0%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 25 09:41:24 ubuntu dstat.sh[13045]: 25-02 09:41:24| 19  36  29   9   7| 450M  600M  134M 2529M|4971B 1998B| 276k 4928k|4.00  60.0 |1521  3452 |1.26 1.28 1.28|1.0 1.0 358|   0     0 |bash                 165587.5% 663k  23k|bash                 16558 663k  23k7.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 25 09:41:25 ubuntu dstat.sh[13045]: 25-02 09:41:25|  6   8  42  42   3| 450M  601M  134M 2529M|5179B 1944B|   0  7996k|   0  76.0 | 556   724 |1.32 1.29 1.28|1.0 2.0  49|   0     0 |kworker/u4:4         7948 1.0%   0    0 |bash                 16558 504k2450B0.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 25 09:41:26 ubuntu dstat.sh[13045]: 25-02 09:41:26| 18  35  38   7   3| 451M  599M  134M 2529M|3856B 1944B|   0    22M|   0  28.0 |1337  3749 |1.32 1.29 1.28|3.0   0 240|   0     0 |bash                 165584.0%1797k  15k|bash                 165581797k  15k4.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 25 09:41:27 ubuntu dstat.sh[13045]: 25-02 09:41:27| 26  35  37   0   4| 452M  599M  134M 2529M|3194B 1728B|   0    16k|   0  4.00 |1354  3273 |1.32 1.29 1.28|1.0   0 208|   0     0 |systemd              1     15%   0    0 |bash                 165581418k  13k3.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 25 09:41:28 ubuntu dstat.sh[13045]: 25-02 09:41:28| 19  21  53   0   7| 576M  474M  134M 2651M|3530B 1944B|   0     0 |   0     0 |1531  3812 |1.32 1.29 1.28|  0   0  50|   0     0 |systemd              1     19%   0    0 |bash                 16558 232k 656B0.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Feb 25 09:41:29 ubuntu dstat.sh[13045]: 25-02 09:41:29| 13  24  49   1  12| 577M  473M  134M 2651M|4039B 1944B|   0    92k|   0  2.00 |1091  2599 |1.32 1.29 1.28|1.0   0 258|   0     0 |bash                 165585.5% 500k  15k|bash                 16558 500k  15k5.5%|mysqld       173M|   0     0 |  16    7    0    6    0
Feb 25 09:41:30 ubuntu dstat.sh[13045]: 25-02 09:41:30| 41   9  47   2   2| 597M  453M  134M 2651M|4138B 1932B|   0     0 |   0     0 | 743  1156 |1.30 1.29 1.28|  0 1.0  38|   0     0 |keystone-manage      14445 41%4966k  81k|keystone-manage      144454966k  81k 41%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 09:41:31 ubuntu dstat.sh[13045]: 25-02 09:41:31| 19   3  46  30   3| 606M  443M  134M 2652M|4366B 1836B|1004k    0 |84.0     0 | 607   860 |1.30 1.29 1.28|1.0   0   0|   0     0 |keystone-manage      14445 20%2175k  46k|keystone-manage      144452175k  46k 20%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 09:41:32 ubuntu dstat.sh[13045]: 25-02 09:41:32| 36   4  46  10   4| 620M  428M  134M 2653M|5515B 2106B| 604k    0 |45.0     0 | 625   743 |1.30 1.29 1.28|2.0   0   0|   0     0 |keystone-manage      14445 39%3561k   0 |keystone-manage      144453561k   0  39%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 09:41:33 ubuntu dstat.sh[13045]: 25-02 09:41:33| 43   6  47   4   2| 645M  402M  134M 2654M|5019B 1944B| 200k    0 |17.0     0 | 503   822 |1.30 1.29 1.28|1.0   0 2.0|   0     0 |keystone-manage      14445 46%6278k 517k|keystone-manage      144456278k 517k 46%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 25 09:41:34 ubuntu dstat.sh[13045]: 25-02 09:41:34| 25  13  33  28   1| 659M  387M  134M 2654M|6570B 1944B|  12k 1968k|1.00  63.0 | 768  1870 |1.30 1.29 1.28|  0 1.0   0|   0     0 |python2              14361 17% 111k 121k|keystone-manage      14445 248k 136k 14%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 25 09:41:35 ubuntu dstat.sh[13045]: 25-02 09:41:35|  3   2  50  46   1| 660M  386M  134M 2654M|4051B 1944B|   0  1104k|   0  84.0 | 504  1070 |1.27 1.28 1.28|  0 1.0   0|   0     0 |mysqld               123231.0%   0    0 |python2              13107  14k 470B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 25 09:41:36 ubuntu dstat.sh[13045]: 25-02 09:41:36|  3   1  20  77   0| 660M  386M  134M 2655M|4420B 1944B|   0  1936k|   0  58.0 | 413   697 |1.27 1.28 1.28|  0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              13107  14k 459B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 25 09:41:37 ubuntu dstat.sh[13045]: 25-02 09:41:37|  2   1  47  51   0| 660M  386M  134M 2655M|4107B 1944B|   0  1532k|   0  59.0 | 424   837 |1.27 1.28 1.28|  0 1.0   0|   0     0 |mysqld               123230.5%   0    0 |python2              13107  14k 459B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 25 09:41:38 ubuntu dstat.sh[13045]: 25-02 09:41:38|  2   2  48  48   0| 660M  386M  134M 2655M|7605B 1944B|   0   632k|   0  44.0 | 474   913 |1.27 1.28 1.28|  0 1.0   0|   0     0 |jbd2/vda1-8          305  0.5%   0    0 |python2              13107  14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 25 09:41:39 ubuntu dstat.sh[13045]: 25-02 09:41:39|  3   1  44  52   1| 660M  385M  134M 2655M|8196B 1836B|   0   552k|   0  38.0 | 455   855 |1.27 1.28 1.28|  0 1.0   0|   0     0 |mysqld               123230.5%   0    0 |python2              13107  14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 25 09:41:40 ubuntu dstat.sh[13045]: 25-02 09:41:40|  2   1  46  51   1| 660M  385M  134M 2655M|3991B 2052B|   0   704k|   0  50.0 | 465   904 |1.33 1.30 1.28|  0 1.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              13107  14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 25 09:41:41 ubuntu dstat.sh[13045]: 25-02 09:41:41|  3   1  47  48   1| 660M  384M  134M 2655M|4308B 1944B|   0   912k|   0  67.0 | 515  1017 |1.33 1.30 1.28|  0 1.0   0|   0     0 |etcd                 141341.0%   0    0 |python2              13107  14k 469B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 25 09:41:42 ubuntu dstat.sh[13045]: 25-02 09:41:42|  6   6  44  44   1| 661M  384M  134M 2655M|  23k 1728B|   0   860k|   0  79.0 | 680  1165 |1.33 1.30 1.28|  0 1.0   0|   0     0 |mysqld               123238.0%   0    0 |python2              13107  14k 470B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 25 09:41:43 ubuntu dstat.sh[13045]: 25-02 09:41:43| 11   9  34  41   5| 661M  383M  135M 2655M|  15k 1986B|   0   780k|   0  83.0 | 746  1586 |1.33 1.30 1.28|  0 3.0 2.0|   0     0 |mysqld               12323 18%   0    0 |python2              13107  14k 477B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 25 09:41:44 ubuntu dstat.sh[13045]: 25-02 09:41:44|  7   8  37  47   3| 662M  382M  135M 2655M|3737B 1728B|   0   664k|   0  63.0 | 579  1266 |1.33 1.30 1.28|  0 1.0   0|   0     0 |mysqld               12323 11%   0    0 |python2              13107  14k 469B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 25 09:41:45 ubuntu dstat.sh[13045]: 25-02 09:41:45| 12  11  29  47   2| 662M  382M  135M 2656M|5105B 1944B|   0   612k|   0  56.0 | 606  1191 |1.38 1.31 1.29|  0 1.0   0|   0     0 |mysqld               12323 21%   0    0 |python2              13107  14k 471B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 25 09:41:46 ubuntu dstat.sh[13045]: 25-02 09:41:46|  8   8  42  41   2| 662M  381M  135M 2656M|6295B 1944B|   0   904k|   0  81.0 | 603  1165 |1.38 1.31 1.29|  0 1.0   0|   0     0 |mysqld               12323 11%   0    0 |python2              13107  14k 457B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 25 09:41:47 ubuntu dstat.sh[13045]: 25-02 09:41:47|  5   6  45  39   4| 663M  381M  135M 2656M|3434B 1944B|   0  1592k|   0   139 | 653  1534 |1.38 1.31 1.29|  0 1.0   0|   0     0 |mysqld               123239.0%   0    0 |python2              13107  14k 471B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 25 09:41:48 ubuntu dstat.sh[13045]: 25-02 09:41:48|  4   6  48  37   5| 664M  380M  135M 2656M|4481B 1728B|   0  1524k|   0   126 | 689  1760 |1.38 1.31 1.29|  0 1.0   0|   0     0 |mysqld               123238.0%   0    0 |python2              13107  14k 465B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 25 09:41:49 ubuntu dstat.sh[13045]: 25-02 09:41:49| 10  11  38  34   7| 664M  379M  135M 2656M|5299B 1944B|   0  1460k|   0   107 | 704  1801 |1.38 1.31 1.29|1.0 1.0   0|   0     0 |mysqld               12323 16%   0    0 |python2              13107  14k 467B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 25 09:41:50 ubuntu dstat.sh[13045]: 25-02 09:41:50|  9  10  35  42   3| 664M  379M  136M 2656M|4135B 1944B|  76k 1016k|1.00  74.0 | 643  1533 |1.43 1.32 1.29|1.0 1.0   0|   0     0 |mysqld               12323 15%   0    0 |python2              13107  14k 487B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 25 09:41:51 ubuntu dstat.sh[13045]: 25-02 09:41:51|  5   8  37  41   8| 666M  311M  136M 2720M|4344B 1770B|   0  8308k|   0  65.0 | 702  1478 |1.43 1.32 1.29|  0 2.0   0|   0     0 |mysqld               123239.0%   0    0 |python2              13107  14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 25 09:41:52 ubuntu dstat.sh[13045]: 25-02 09:41:52|  3   1   4  90   3| 666M  311M  136M 2720M|3392B 1944B|   0    57M|   0  89.0 | 401   636 |1.43 1.32 1.29|  0 3.0   0|   0     0 |beam.smp             136561.0%   0    0 |python2              13107  14k   0   0%|mysqld       192M|   0     0 |  16    7    0    6    0
