"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","08 Jan 2020 12:24:05 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
08-01 12:24:05,7.952,2.663,75.215,13.060,1.110,476110848,485617664,111730688,2820390912,0,0,84448.552,1343488.127,4.711,16.027,444.960,693.664,1.460,1.210,1.100,3,1,12.176,0,0,14,4,0,4,0
08-01 12:24:06,18.537,34.634,24.390,18.537,3.902,476073984,485179392,111742976,2820755456,16522,38908,253952,1347584,3,59,1866,4312,1.460,1.210,1.100,1,0,347,0,0,14,4,0,4,0
08-01 12:24:07,24.378,31.841,37.811,0,5.970,478146560,482824192,111742976,2821132288,10745,17868,0,24576,0,6,2182,5728,1.500,1.220,1.110,1,0,241,0,0,14,4,0,4,0
08-01 12:24:08,23.350,32.995,38.579,0,5.076,477835264,482897920,111742976,2821488640,9497,14524,0,16384,0,4,2079,5905,1.500,1.220,1.110,2,0,208,0,0,14,4,0,4,0
08-01 12:24:09,17.172,20.202,50,0,12.626,607653888,352677888,111742976,2949320704,7042,3914,0,0,0,0,2000,3658,1.500,1.220,1.110,0,0,54,0,0,16,4,0,4,0
08-01 12:24:10,10.294,19.608,68.627,0,1.471,608034816,352264192,111742976,2949337088,13013,25092,0,0,0,0,1137,2815,1.500,1.220,1.110,1,0,175,0,0,16,6,0,4,0
08-01 12:24:11,32.487,20.305,45.178,0.508,1.523,621150208,338886656,111759360,2949582848,10964,18570,102400,34336768,1,36,1278,2410,1.500,1.220,1.110,1,0,120,0,0,16,6,0,6,0
08-01 12:24:12,29.208,3.960,46.535,17.822,2.475,639528960,319336448,111890432,2950623232,5532,2592,1101824,0,111,0,689,1149,1.460,1.220,1.110,1,0,0,0,0,16,6,0,6,0
08-01 12:24:13,45.455,3.535,46.970,3.030,1.010,661397504,296415232,111915008,2951454720,4842,2538,663552,0,53,0,805,990,1.460,1.220,1.110,1,0,2,0,0,16,6,0,7,0
08-01 12:24:14,34,5,47.500,12.500,1,680083456,276574208,111931392,2952450048,6134,2430,397312,0,18,0,497,821,1.460,1.220,1.110,1,0,0,0,0,16,6,0,6,0
08-01 12:24:15,19.900,10.945,28.358,38.308,2.488,686673920,269398016,111964160,2952835072,14203,122264,106496,1482752,9,10,1184,3283,1.460,1.220,1.110,0,1,0,0,0,16,8,0,6,0
08-01 12:24:16,6.701,6.186,39.175,37.629,10.309,696057856,259735552,112021504,2953056256,7127,39904,0,348160,0,25,617,1638,1.460,1.220,1.110,1,0,0,0,0,16,8,0,6,0
08-01 12:24:17,3.960,1.485,44.554,44.554,5.446,696291328,259194880,112128000,2953236480,10622,2700,45056,663552,1,45,604,1009,1.430,1.220,1.110,0,1,0,0,0,16,8,0,6,0
08-01 12:24:18,1.980,2.970,47.525,45.545,1.980,696492032,258740224,112226304,2953379840,4733,2430,0,647168,0,44,494,942,1.430,1.220,1.110,0,2,0,0,0,16,8,0,6,0
08-01 12:24:19,2.010,1.508,46.231,49.246,1.005,696676352,258281472,112324608,2953539584,7317,2430,0,716800,0,49,517,977,1.430,1.220,1.110,0,1,0,0,0,16,8,0,6,0
08-01 12:24:20,2.030,2.030,46.701,45.685,3.553,697131008,257548288,112447488,2953695232,4624,2250,0,749568,0,50,558,1007,1.430,1.220,1.110,2,1,0,0,0,16,8,0,6,0
08-01 12:24:21,1.026,1.538,47.692,48.718,1.026,698343424,256077824,112545792,2953842688,5583,2160,0,1843200,0,64,560,937,1.430,1.220,1.110,0,1,0,0,0,16,8,0,6,0
