"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 23:52:26 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 23:52:26,17.115,5.016,52.981,23.031,1.857,447430656,740909056,89870336,2639228928,0,0,248929.243,3749778.085,13.038,38.300,817.161,1607.574,1.590,1.210,1.160,2,0,27.676,0,0,14,3,0,5,0
01-04 23:52:27,21.393,31.841,35.323,7.463,3.980,441827328,746033152,89886720,2639368192,3856,1944,0,22441984,0,30,1476,3790,1.590,1.210,1.160,0,1,380,0,0,14,3,0,5,0
01-04 23:52:28,24.500,31,37.500,5,2,441757696,745943040,89886720,2639613952,4612,2160,0,12681216,0,21,1948,4561,2.740,1.450,1.240,2,0,270,0,0,14,3,0,5,0
01-04 23:52:29,29.500,32,37.500,0,1,443314176,744316928,89886720,2639626240,4511,1944,0,16384,0,4,2791,7818,2.740,1.450,1.240,1,0,211,0,0,14,3,0,5,0
01-04 23:52:30,10.945,20.896,65.174,0,2.985,573841408,613470208,89886720,2767581184,4129,2038,0,0,0,0,1237,2758,2.740,1.450,1.240,1,0,185,0,0,16,5,0,5,0
01-04 23:52:31,39,14,45,0,2,593600512,593592320,89886720,2767691776,5866,2160,0,0,0,0,1031,1998,2.740,1.450,1.240,1,0,128,0,0,16,5,0,7,0
01-04 23:52:32,3.553,0.508,28.426,66.497,1.015,595525632,591368192,90038272,2767839232,10736,1944,311296,602112,43,15,503,818,2.740,1.450,1.240,0,2,0,0,0,16,5,0,7,0
01-04 23:52:33,6.091,1.015,23.858,68.528,0.508,596922368,589373440,90103808,2768371712,5077,2160,585728,2097152,56,120,647,828,2.600,1.450,1.240,1,0,0,0,0,16,5,0,7,0
01-04 23:52:34,19.289,2.538,47.716,29.442,1.015,609583104,575655936,90570752,2768961536,4023,1944,991232,0,166,0,682,1081,2.600,1.450,1.240,1,0,0,0,0,16,5,0,7,0
01-04 23:52:35,43.564,3.465,46.535,4.950,1.485,629010432,555311104,90574848,2769842176,4388,2160,638976,0,48,0,687,810,2.600,1.450,1.240,2,0,2,0,0,16,5,0,7,0
01-04 23:52:36,40,10.500,29,16,4.500,646623232,536424448,90619904,2770923520,4155,1782,200704,1286144,17,11,703,948,2.600,1.450,1.240,0,2,0,0,0,16,7,0,7,0
01-04 23:52:37,10,4.500,40.500,43,2,656453632,526262272,90742784,2771128320,4164,2322,0,692224,0,50,589,1180,2.600,1.450,1.240,0,2,0,0,0,16,7,0,7,0
01-04 23:52:38,2.525,0.505,33.838,61.616,1.515,657625088,524988416,90775552,2771193856,5566,2160,0,253952,0,13,393,684,2.470,1.440,1.240,0,3,0,0,0,16,7,0,7,0
01-04 23:52:39,2.525,0,37.879,58.586,1.010,656572416,525877248,90808320,2771324928,4012,1944,0,3268608,0,75,499,859,2.470,1.440,1.240,0,2,0,0,0,16,7,0,7,0
01-04 23:52:40,2.010,1.508,47.739,48.241,0.503,656715776,525443072,90935296,2771456000,5613,2160,0,1150976,0,61,616,1019,2.470,1.440,1.240,1,1,0,0,0,16,7,0,7,0
01-04 23:52:41,2.010,1.508,47.236,47.236,2.010,656740352,525127680,91066368,2771607552,5511,1944,0,741376,0,47,605,965,2.470,1.440,1.240,0,1,0,0,0,16,7,0,7,0
01-04 23:52:42,2.010,1.005,44.724,51.256,1.005,657235968,524361728,91217920,2771722240,5133,2160,0,790528,0,61,614,1016,2.470,1.440,1.240,1,0,0,0,0,16,7,0,7,0
01-04 23:52:43,2.020,2.525,47.475,46.465,1.515,657391616,523632640,91418624,2772058112,7136,1944,0,1118208,0,78,607,1087,2.430,1.450,1.240,0,1,0,0,0,16,7,0,7,0
01-04 23:52:44,3.015,2.010,45.729,48.241,1.005,657702912,523059200,91578368,2772160512,5691,2160,0,819200,0,63,604,1072,2.430,1.450,1.240,0,1,0,0,0,16,7,0,7,0
01-04 23:52:45,2.010,1.508,49.749,45.226,1.508,658010112,522489856,91709440,2772279296,4280,2160,0,659456,0,45,447,974,2.430,1.450,1.240,0,1,2,0,0,16,7,0,7,0
01-04 23:52:46,5.446,3.465,42.574,45.545,2.970,658460672,521732096,91877376,2772389888,6797,2160,0,729088,0,64,485,1074,2.430,1.450,1.240,0,1,0,0,0,16,7,0,7,0
01-04 23:52:47,8.122,9.137,34.518,47.716,0.508,658931712,520941568,92106752,2772471808,7470,2160,0,864256,0,85,594,1402,2.430,1.450,1.240,0,1,0,0,0,16,7,0,7,0
01-04 23:52:48,13.065,6.030,44.221,36.181,0.503,659218432,520466432,92278784,2772480000,5997,2160,0,614400,0,61,560,1223,2.480,1.470,1.250,1,2,0,0,0,16,7,0,7,0
01-04 23:52:49,6.533,5.025,34.171,53.769,0.503,660107264,519184384,92483584,2772660224,3858,1998,0,2338816,0,113,602,1293,2.480,1.470,1.250,0,3,0,0,0,16,7,0,6,0
01-04 23:52:50,18.593,13.065,25.628,42.714,0,659800064,519462912,92499968,2772668416,3857,2106,0,7995392,0,161,532,627,2.480,1.470,1.250,1,1,0,0,0,16,7,0,6,0
01-04 23:52:51,10.553,12.060,39.196,38.191,0,660172800,518889472,92721152,2772647936,5425,2160,0,1044480,0,88,773,1444,2.480,1.470,1.250,1,1,0,0,0,16,7,0,6,0
01-04 23:52:52,5.051,3.030,39.394,52.020,0.505,660459520,518447104,92950528,2772561920,4320,1986,0,1015808,0,82,615,1253,2.480,1.470,1.250,0,1,0,0,0,16,7,0,6,0
01-04 23:52:53,11.735,10.204,40.306,37.245,0.510,660680704,517910528,93118464,2772705280,4006,1944,0,888832,0,78,654,1230,2.360,1.470,1.250,1,1,0,0,0,16,7,0,6,0
01-04 23:52:54,6.030,7.538,45.226,40.704,0.503,661069824,517365760,93257728,2772717568,4535,2160,0,897024,0,68,602,1191,2.360,1.470,1.250,0,1,0,0,0,16,7,0,6,0
01-04 23:52:55,6.965,5.970,28.358,58.706,0,661741568,516542464,93388800,2772733952,8967,2160,0,1536000,0,98,717,1362,2.360,1.470,1.250,0,3,2,0,0,16,7,0,6,0
01-04 23:52:56,4.478,2.488,34.826,56.716,1.493,661794816,516255744,93478912,2772873216,6887,1944,0,1900544,0,107,652,1117,2.360,1.470,1.250,1,1,0,0,0,16,7,0,7,0
01-04 23:52:57,11.675,10.152,47.208,29.949,1.015,662097920,515846144,93687808,2772766720,4770,2160,0,1089536,0,91,643,1259,2.360,1.470,1.250,0,1,0,0,0,16,7,0,6,0
01-04 23:52:58,9.548,8.543,39.196,41.206,1.508,662286336,515207168,93802496,2773086208,4165,1944,0,970752,0,57,638,1042,2.250,1.460,1.250,0,1,0,0,0,16,7,0,6,0
01-04 23:52:59,5.051,1.515,47.475,44.949,1.010,662351872,515002368,93908992,2773094400,4754,2160,0,921600,0,62,732,1335,2.250,1.460,1.250,1,0,0,0,0,16,7,0,6,0
01-04 23:53:00,2.513,4.523,46.734,44.221,2.010,663580672,444694528,93958144,2840244224,4595,1944,0,31490048,0,52,525,781,2.250,1.460,1.250,0,1,0,0,0,16,7,0,6,0
01-04 23:53:01,0.503,2.010,23.116,73.367,1.005,663666688,444596224,93962240,2840252416,6960,2160,0,36257792,0,76,460,718,2.250,1.460,1.250,0,1,0,0,0,16,7,0,6,0
01-04 23:53:02,2.538,1.523,47.716,46.701,1.523,663908352,444059648,94076928,2840428544,3455,1944,0,1343488,0,62,548,997,2.250,1.460,1.250,0,1,0,0,0,16,7,0,6,0
01-04 23:53:03,2.020,1.515,47.475,46.970,2.020,664018944,443801600,94142464,2840506368,3470,1944,0,512000,0,36,432,814,2.230,1.470,1.260,0,1,0,0,0,16,7,0,6,0
