"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","29 Mar 2020 21:52:06 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
29-03 21:52:07,15.586,4.506,52.773,25.543,1.592,440332288,792526848,92385280,2596929536,0,0,174806.070,3017702.788,9.534,34.176,725.690,1369.311,1.310,1.310,1.290,2,0,24.743,0,0,14,3,0,5,0
29-03 21:52:08,23,35.500,32,6,3.500,440602624,791552000,92393472,2597384192,4760,2160,315392,139264,4,9,1473,4009,1.310,1.310,1.290,1,0,436,0,0,14,3,0,5,0
29-03 21:52:09,26,36.500,36.500,0,1,440696832,791371776,92393472,2597412864,4445,2160,0,28672,0,7,1663,4652,1.310,1.310,1.290,2,0,312,0,0,14,3,0,5,0
29-03 21:52:10,25.500,23.500,48.500,0,2.500,572076032,659533824,92393472,2725601280,3333,1944,0,274432,0,3,1647,4620,1.610,1.370,1.310,0,0,103,0,0,16,3,0,5,0
29-03 21:52:11,22.727,23.232,51.010,0,3.030,580128768,651407360,92393472,2725634048,4882,2160,0,0,0,0,1414,3256,1.610,1.370,1.310,1,0,295,0,0,16,5,0,7,0
29-03 21:52:12,28.500,3,48,19.500,1,594182144,636608512,92688384,2726084608,4187,1944,679936,0,88,0,629,937,1.610,1.370,1.310,1,0,0,0,0,16,5,0,7,0
29-03 21:52:13,9.596,2.525,47.475,38.889,1.515,597573632,632516608,92905472,2726567936,3971,2052,671744,303104,101,2,698,1116,1.610,1.370,1.310,0,1,2,0,0,16,5,0,7,0
29-03 21:52:14,17.500,3,47,32,0.500,608673792,620773376,93085696,2727010304,4243,2052,544768,0,76,0,626,921,1.610,1.370,1.310,0,1,0,0,0,16,5,0,7,0
29-03 21:52:15,28.141,2.010,46.231,20.603,3.015,617783296,611119104,93085696,2727530496,5287,2160,593920,0,42,0,668,811,1.560,1.370,1.310,0,1,0,0,0,16,5,0,7,0
29-03 21:52:16,38.806,5.473,46.766,6.468,2.488,639565824,588107776,93147136,2728660992,4263,1890,196608,0,17,0,529,868,1.560,1.370,1.310,0,1,0,0,0,16,5,0,7,0
29-03 21:52:17,27.363,8.955,33.831,28.856,0.995,655179776,571842560,93261824,2729144320,4219,2214,28672,1802240,3,44,1040,1896,1.560,1.370,1.310,0,1,0,0,0,16,7,0,7,0
29-03 21:52:18,2.525,1.010,46.970,48.485,1.010,655343616,571400192,93413376,2729271296,4148,2160,0,794624,0,57,566,946,1.560,1.370,1.310,0,1,0,0,0,16,7,0,7,0
29-03 21:52:19,2.525,2.020,47.980,45.455,2.020,655618048,570576896,93618176,2729615360,3412,1944,0,1236992,0,82,705,1128,1.560,1.370,1.310,0,1,0,0,0,16,7,0,7,0
29-03 21:52:20,2.010,1.508,33.166,62.312,1.005,655978496,570060800,93663232,2729725952,7447,2160,0,3457024,0,109,597,754,1.600,1.380,1.310,0,2,0,0,0,16,7,0,7,0
