-- Logs begin at Tue 2020-03-31 04:11:56 UTC, end at Tue 2020-03-31 05:47:54 UTC. --
Mar 31 04:53:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 04:53:44 ubuntu dstat.sh[1577]: [286B blob data]
Mar 31 04:53:44 ubuntu dstat.sh[1577]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 04:53:44 ubuntu dstat.sh[1577]: 31-03 04:53:44| 17   5  55  22   2| 420M  752M 87.6M 2481M|   0     0 | 182k 3115k|10.3  36.3 | 760  1454 |1.27 1.21 1.19|1.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 4433 2473k2304k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 04:53:45 ubuntu dstat.sh[1577]: 31-03 04:53:45| 19  37  36   3   4| 420M  751M 87.6M 2481M|7895B 1944B| 228k  108k|3.00  9.00 |1462  3955 |1.27 1.21 1.19|1.0   0 416|   0     0 |bash                 4433 7.0%1806k  27k|bash                 4433 1806k  27k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 04:53:46 ubuntu dstat.sh[1577]: 31-03 04:53:46| 29  33  37   0   3| 420M  751M 87.6M 2482M|7537B 1944B|   0    24k|   0  6.00 |1407  5529 |1.27 1.21 1.19|1.0   0 279|   0     0 |systemd              1     11%   0    0 |bash                 4433 2137k  18k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 04:53:47 ubuntu dstat.sh[1577]: 31-03 04:53:47| 28  30  38   1   3| 545M  625M 87.6M 2604M|4710B 1608B|   0    11M|   0  13.0 |2373  8777 |1.27 1.21 1.19|  0   0 142|   0     0 |systemd              1     20%   0    0 |bash                 4433  574k4597B1.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 31 04:53:48 ubuntu dstat.sh[1577]: 31-03 04:53:48| 11  24  58   0   7| 546M  625M 87.6M 2604M|4215B 2106B|   0    22M|   0  22.0 |1238  3074 |1.17 1.19 1.18|1.0   0 268|   0     0 |bash                 4433 5.0% 571k  17k|bash                 4433  571k  17k5.0%|mysqld       173M|   0     0 |  16    5    0    9    0
Mar 31 04:53:49 ubuntu dstat.sh[1577]: 31-03 04:53:49| 37   7  47   8   0| 568M  602M 87.8M 2604M|4141B 1944B| 808k    0 |92.0     0 | 702  1235 |1.17 1.19 1.18|1.0   0  29|   0     0 |keystone-manage      2897  39%5371k  81k|keystone-manage      2897 5371k  81k 39%|mysqld       173M|   0     0 |  16    5    0    9    0
Mar 31 04:53:50 ubuntu dstat.sh[1577]: 31-03 04:53:50| 38   3  46  13   1| 587M  582M 88.0M 2605M|5846B 1944B| 828k  316k| 115  2.00 | 683  1015 |1.17 1.19 1.18|1.0   0   0|   0     0 |keystone-manage      2897  38%4463k  46k|keystone-manage      2897 4463k  46k 38%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 04:53:51 ubuntu dstat.sh[1577]: 31-03 04:53:51| 45   4  48   4   0| 609M  558M 88.0M 2606M|3885B 1944B| 672k    0 |50.0     0 | 657   828 |1.17 1.19 1.18|1.0   0   0|   0     0 |keystone-manage      2897  47%6238k 519k|keystone-manage      2897 6238k 519k 47%|mysqld       173M|   0     0 |  16    5    0    8    0
Mar 31 04:53:52 ubuntu dstat.sh[1577]: 31-03 04:53:52| 27  12  27  33   2| 625M  541M 88.2M 2607M|3522B 1944B|  96k 2144k|8.00  73.0 |1022  2182 |1.17 1.19 1.18|  0 3.0   0|   0     0 |python2              1649  16% 111k 121k|keystone-manage      2897  549k 136k 15%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 31 04:53:53 ubuntu dstat.sh[1577]: 31-03 04:53:53|  2   1  26  71   0| 625M  541M 88.2M 2607M|6012B 1944B|   0  1916k|   0   181 | 607   769 |1.31 1.22 1.19|  0 4.0   0|   0     0 |                                        |python2              1678   14k 482B  0%|mysqld       186M|   0     0 |  16    7    0    8    0
