-- Logs begin at Tue 2020-03-31 01:39:09 UTC, end at Tue 2020-03-31 03:11:15 UTC. --
Mar 31 02:37:59 ubuntu systemd[1]: Starting Devstack devstack@ir-api.service...
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: [uWSGI] getting INI configuration from /etc/ironic/ironic-uwsgi.ini
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: open("./python_plugin.so"): No such file or directory [core/utils.c line 3724]
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: !!! UNABLE to load uWSGI plugin: ./python_plugin.so: cannot open shared object file: No such file or directory !!!
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: *** Starting uWSGI 2.0.18 (64bit) on [Tue Mar 31 02:37:59 2020] ***
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: compiled with version: 7.5.0 on 31 March 2020 02:05:47
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: os: Linux-4.15.0-76-generic #86-Ubuntu SMP Fri Jan 17 17:24:28 UTC 2020
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: nodename: ubuntu
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: machine: x86_64
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: clock source: unix
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: pcre jit disabled
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: detected number of CPU cores: 2
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: current working directory: /
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: detected binary path: /usr/local/bin/uwsgi
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: your processes number limit is 15532
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: your memory page size is 4096 bytes
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: detected max file descriptor number: 2048
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: lock engine: pthread robust mutexes
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: thunder lock: enabled
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: uwsgi socket 0 bound to UNIX address /var/run/uwsgi/ironic-api-wsgi.socket fd 4
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: Python version: 3.6.9 (default, Nov  7 2019, 10:44:02)  [GCC 8.3.0]
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: Python main interpreter initialized at 0x564bb813c430
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: python threads support enabled
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: your server socket listen backlog is limited to 100 connections
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: your mercy for graceful operations on workers is 90 seconds
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: mapped 403077 bytes (393 KB) for 2 cores
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: *** Operational MODE: preforking ***
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: *** uWSGI is running in multiple interpreter mode ***
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: spawned uWSGI master process (pid: 14738)
Mar 31 02:37:59 ubuntu systemd[1]: Started Devstack devstack@ir-api.service.
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: spawned uWSGI worker 1 (pid: 14739, cores: 1)
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: spawned uWSGI worker 2 (pid: 14740, cores: 1)
Mar 31 02:37:59 ubuntu devstack@ir-api.service[14738]: running "unix_signal:15 gracefully_kill_them_all" (master-start)...
Mar 31 02:38:05 ubuntu devstack@ir-api.service[14738]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=14740) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Mar 31 02:38:05 ubuntu devstack@ir-api.service[14738]: DEBUG oslo_db.api [-] Loading backend 'sqlalchemy' from 'ironic.db.sqlalchemy.api' {{(pid=14739) _load_backend /usr/local/lib/python3.6/dist-packages/oslo_db/api.py:261}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=14739) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] Configuration: {{(pid=14740) initialize_wsgi_app /opt/stack/ironic/ironic/api/wsgi.py:34}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] ******************************************************************************** {{(pid=14739) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2575}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] Configuration options gathered from: {{(pid=14739) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2576}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] bindir                         = /opt/stack/ironic/ironic/bin {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] config_dir                     = [] {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] config_file                    = ['/etc/ironic/ironic.conf'] {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] command line args: [] {{(pid=14739) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2577}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] config_source                  = [] {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] control_exchange               = ironic {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] debug                          = True {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] debug_tracebacks_in_api        = False {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_bios_interface         = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] config files: ['/etc/ironic/ironic.conf'] {{(pid=14739) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2579}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_boot_interface         = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_console_interface      = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_deploy_interface       = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_inspect_interface      = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] ================================================================================ {{(pid=14739) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2580}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_log_levels             = ['amqp=WARNING', 'amqplib=WARNING', 'qpid.messaging=INFO', 'oslo.messaging=INFO', 'sqlalchemy=WARNING', 'stevedore=INFO', 'eventlet.wsgi.server=INFO', 'iso8601=WARNING', 'requests=WARNING', 'neutronclient=WARNING', 'glanceclient=WARNING', 'urllib3.connectionpool=WARNING', 'keystonemiddleware.auth_token=INFO', 'keystoneauth.session=INFO'] {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_management_interface   = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] auth_strategy                  = keystone {{(pid=14739) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_network_interface      = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_portgroup_mode         = active-backup {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_power_interface        = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_raid_interface         = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_rescue_interface       = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_resource_class         = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_storage_interface      = noop {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
Mar 31 02:38:06 ubuntu devstack@ir-api.service[14738]: DEBUG ironic.api.wsgi [-] default_vendor_interface       = None {{(pid=14740) log_opt_values /usr/local/lib/python3.6/dist-packages/oslo_config/cfg.py:2589}}
