-- Logs begin at Tue 2020-03-31 01:39:09 UTC, end at Tue 2020-03-31 03:11:15 UTC. --
Mar 31 02:16:24 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 02:16:24 ubuntu dstat.sh[1402]: [286B blob data]
Mar 31 02:16:24 ubuntu dstat.sh[1402]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 02:16:24 ubuntu dstat.sh[1402]: 31-03 02:16:24| 19   5  56  19   1| 420M  723M 87.2M 2511M|   0     0 | 205k 3443k|11.5  40.3 | 833  1566 |0.90 1.09 1.08|1.0   0  29|   0     0 |systemd              1    0.5%   0    0 |bash                 4314 2760k2570k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 02:16:25 ubuntu dstat.sh[1402]: 31-03 02:16:25| 21  35  42   1   2| 420M  722M 87.2M 2512M|3536B 1998B| 228k  124k|3.00  8.00 |1555  3673 |0.90 1.09 1.08|2.0   0 402|   0     0 |bash                 4314 6.5%1251k  25k|bash                 4314 1251k  25k6.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 02:16:26 ubuntu dstat.sh[1402]: 31-03 02:16:26| 25  31  43   0   1| 420M  722M 87.2M 2512M|3648B 1998B|   0  9504k|   0  16.0 |1739  4074 |0.90 1.09 1.08|2.0   0 240|   0     0 |systemd              1     10%   0    0 |bash                 4314 1817k  15k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 02:16:27 ubuntu dstat.sh[1402]: 31-03 02:16:27| 20  27  42  10   0| 420M  721M 87.2M 2512M|4641B 1944B|   0    24M|   0  30.0 |1182  3632 |0.99 1.10 1.09|2.0   0 206|   0     0 |systemd              1     10%   0    0 |bash                 4314 1412k  12k2.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 02:16:28 ubuntu dstat.sh[1402]: 31-03 02:16:28| 16  14  69   1   0| 545M  597M 87.2M 2634M|4252B 1944B|  68k    0 |1.00     0 | 865  4352 |0.99 1.10 1.09|  0   0  47|   0     0 |systemd              1     11%   0    0 |bash                 4314  116k 392B  0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 31 02:16:29 ubuntu dstat.sh[1402]: 31-03 02:16:29| 19  26  54   0   1| 549M  592M 87.2M 2634M|4231B 1986B|   0     0 |   0     0 |1454  3286 |0.99 1.10 1.09|2.0   0 295|   0     0 |bash                 4314 5.5% 600k  18k|keystone-manage      2721  742k  42k4.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 02:16:30 ubuntu dstat.sh[1402]: 31-03 02:16:30| 32   3  46  20   0| 566M  574M 87.4M 2634M|5300B 1944B| 408k  192k|24.0  2.00 | 599   876 |0.99 1.10 1.09|  0 1.0 1.0|   0     0 |keystone-manage      2721  31%4454k  38k|keystone-manage      2721 4454k  38k 31%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 02:16:31 ubuntu dstat.sh[1402]: 31-03 02:16:31| 30   5  48  16   2| 586M  554M 87.6M 2635M|5070B 1944B|1224k  600k| 182  10.0 | 873  1159 |0.99 1.10 1.09|1.0 2.0   0|   0     0 |keystone-manage      2721  33%4638k  46k|keystone-manage      2721 4638k  46k 33%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 02:16:32 ubuntu dstat.sh[1402]: 31-03 02:16:32| 34   4  48  14   1| 597M  542M 87.6M 2636M|5829B 1728B| 580k 1672k|43.0   103 | 856   893 |0.99 1.10 1.09|1.0   0 2.0|   0     0 |keystone-manage      2721  36%3176k 107k|keystone-manage      2721 3176k 107k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 02:16:33 ubuntu dstat.sh[1402]: 31-03 02:16:33| 39  12  39  10   0| 615M  522M 87.6M 2637M|6461B 1944B| 192k 1464k|16.0  15.0 | 769  1536 |0.99 1.10 1.09|  0 1.0   0|   0     0 |keystone-manage      2721  34%3574k 495k|keystone-manage      2721 3574k 495k 34%|mysqld       177M|   0     0 |  16    7    0    7    0
