-- Logs begin at Sat 2020-02-22 02:38:08 UTC, end at Sat 2020-02-22 11:06:22 UTC. --
Feb 22 09:52:06 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 22 09:52:08 ubuntu dstat.sh[786]: [286B blob data]
Feb 22 09:52:08 ubuntu dstat.sh[786]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 22 09:52:08 ubuntu dstat.sh[786]: 22-02 09:52:08|  2   1  93   4   0| 454M  579M  135M 2547M|   0     0 |  18k  315k|0.96  3.71 | 127   180 |1.57 1.49 1.41|2.0   0 2.5|   0     0 |rcu_sched            8    0.1%   0    0 |bash                 3614  247k 228k0.0%|mysqld       174M|   0     0 |  14    4    0    4    0
Feb 22 09:52:09 ubuntu dstat.sh[786]: 22-02 09:52:09| 21  31  31   6  11| 454M  577M  135M 2547M|6884B   14k| 228k 2000k|3.00  57.0 |1498  5133 |1.57 1.49 1.41|2.0   0 199|   0     0 |systemd              1     11%   0    0 |bash                 3614 1493k  11k3.0%|mysqld       174M|   0     0 |  14    4    0    4    0
Feb 22 09:52:10 ubuntu dstat.sh[786]: 22-02 09:52:10| 23  31  37   0  10| 461M  571M  135M 2548M|8705B   14k|   0    16k|   0  4.00 |1405  5063 |1.57 1.49 1.41| 17   0 195|   0     0 |systemd              1     12%   0    0 |bash                 3614 1104k  10k2.5%|mysqld       174M|   0     0 |  14    4    0    4    0
Feb 22 09:52:11 ubuntu dstat.sh[786]: 22-02 09:52:11| 14  15  67   0   5| 579M  452M  135M 2670M|3442B 1752B|   0     0 |   0     0 | 822  1773 |1.57 1.49 1.41|1.0   0  25|   0     0 |systemd              1     12%   0    0 |bash                 3614  116k 392B  0%|mysqld       174M|   0     0 |  16    4    0    4    0
Feb 22 09:52:12 ubuntu dstat.sh[786]: 22-02 09:52:12| 11  26  38   0  25| 580M  451M  135M 2670M|  14k   29k|   0     0 |   0     0 |1449  3552 |1.52 1.49 1.41|1.0   0 242|   0     0 |bash                 3614 6.0% 416k  13k|bash                 3614  416k  13k6.0%|mysqld       174M|   0     0 |  16    6    0    4    0
Feb 22 09:52:13 ubuntu dstat.sh[786]: 22-02 09:52:13| 28  13  39   0  21| 591M  440M  135M 2670M|5445B 9512B|   0     0 |   0     0 | 802  1611 |1.52 1.49 1.41|2.0   0  53|   0     0 |keystone-manage      2217  35%2578k  81k|keystone-manage      2217 2578k  81k 35%|mysqld       174M|   0     0 |  16    6    0    6    0
Feb 22 09:52:14 ubuntu dstat.sh[786]: 22-02 09:52:14| 38   5  23  16  17| 617M  414M  135M 2670M|3891B 1026B| 100k  488k|6.00  12.0 | 614   746 |1.52 1.49 1.41|2.0 1.0   0|   0     0 |keystone-manage      2217  47%6488k  46k|keystone-manage      2217 6488k  46k 47%|mysqld       174M|   0     0 |  16    6    0    6    0
Feb 22 09:52:17 ubuntu dstat.sh[786]: 22-02 09:52:15| 21   2   0  69   8| 623M  407M  135M 2670M|6472B 1080B| 312k  736k|21.0  47.0 | 546   657 |1.52 1.49 1.41|  0 3.0   0|   0     0 |keystone-manage      2217  21%1246k   0 |keystone-manage      2217 1246k   0  21%|mysqld       174M|   0     0 |  16    6    0    6    0
Feb 22 09:52:17 ubuntu dstat.sh[786]: 22-02 09:52:16|  6   2   0  88   3| 625M  405M  135M 2670M|3612B 1066B| 248k  120k|18.0  12.0 | 427   650 |1.52 1.49 1.41|  0 2.0   0|   0     0 |keystone-manage      2217 6.0% 819k  34k|keystone-manage      2217  819k  34k6.0%|mysqld       174M|   0     0 |  16    6    0    6    0
Feb 22 09:52:17 ubuntu dstat.sh[786]: 22-02 09:52:17| 25   2  23  49   1| 641M  389M  135M 2671M|3725B 1080B| 116k  152k|5.00  34.0 | 493   643 |1.64 1.51 1.42|  0 1.0   0|   0     0 |keystone-manage      2217  25%3847k 140k|keystone-manage      2217 3847k 140k 25%|mysqld       174M|   0     0 |  16    6    0    6    0
Feb 22 09:52:18 ubuntu dstat.sh[786]: 22-02 09:52:18|  4   1  48  45   2| 643M  387M  135M 2671M|2732B  918B|  32k   32k|3.00  8.00 | 303   537 |1.64 1.51 1.42|1.0   0   0|   0     0 |keystone-manage      2217 4.0% 404k  53k|keystone-manage      2217  404k  53k4.0%|mysqld       174M|   0     0 |  16    6    0    5    0
Feb 22 09:52:19 ubuntu dstat.sh[786]: 22-02 09:52:19| 31  11  22  34   2| 653M  375M  135M 2672M|  17k  132k|  68k 1208k|3.00  12.0 |1096  3150 |1.64 1.51 1.42|  0 1.0 2.0|   0     0 |keystone-manage      2217  22%1775k 373k|keystone-manage      2217 1775k 373k 22%|mysqld       178M|   0     0 |  16    8    0    5    0
Feb 22 09:52:20 ubuntu dstat.sh[786]: 22-02 09:52:20|  9   4  40  46   1| 660M  368M  135M 2672M|8780B   45k|   0   724k|   0  20.0 | 571  1561 |1.64 1.51 1.42|1.0   0   0|   0     0 |python2              1770 4.5%  28k  30k|keystone-manage      2217   38k  53k4.5%|mysqld       185M|   0     0 |  16    8    0    5    0
Feb 22 09:52:21 ubuntu dstat.sh[786]: 22-02 09:52:21|  4   2  14  81   0| 662M  366M  135M 2672M|4421B  966B|   0   128k|   0  5.00 | 310   592 |1.64 1.51 1.42|1.0   0   0|   0     0 |keystone-manage      2217 1.5%   0    0 |python2              1451   14k 452B0.5%|mysqld       186M|   0     0 |  16    8    0    5    0
Feb 22 09:52:22 ubuntu dstat.sh[786]: 22-02 09:52:22|  2   2  45  50   2| 662M  366M  135M 2672M|2672B 1026B|   0   388k|   0  25.0 | 445   810 |1.67 1.52 1.42|  0 1.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              1451   14k 461B  0%|mysqld       186M|   0     0 |  16    8    0    5    0
Feb 22 09:52:23 ubuntu dstat.sh[786]: 22-02 09:52:23|  2   1  46  49   2| 662M  366M  135M 2672M|3691B  972B|   0   652k|   0  48.0 | 529   933 |1.67 1.52 1.42|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1451   14k 462B0.5%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:24 ubuntu dstat.sh[786]: 22-02 09:52:24|  2   2  47  49   0| 663M  365M  135M 2672M|2805B 1080B|   0   768k|   0  53.0 | 529   914 |1.67 1.52 1.42|  0 1.0   0|   0     0 |keystone-manage      2217 1.0%   0    0 |python2              1451   14k 451B  0%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:25 ubuntu dstat.sh[786]: 22-02 09:52:25|  2   1  46  51   0| 663M  365M  135M 2672M|2180B 1080B|   0  2972k|   0  61.0 | 355   675 |1.67 1.52 1.42|  0 1.0   0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              1451   14k 453B  0%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:26 ubuntu dstat.sh[786]: 22-02 09:52:26|  2   3  46  48   2| 663M  365M  135M 2672M|3491B  972B|   0   712k|   0  54.0 | 542   910 |1.67 1.52 1.42|  0 1.0   0|   0     0 |mysqld               325201.5%   0    0 |python2              1451   14k 462B0.5%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:27 ubuntu dstat.sh[786]: 22-02 09:52:27|  2   1  42  56   0| 663M  364M  135M 2673M|2660B 1080B|   0   612k|   0  46.0 | 504   881 |1.86 1.56 1.44|  0 1.0   0|   0     0 |etcd                 1911 0.5%   0    0 |python2              1451   14k 452B  0%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:28 ubuntu dstat.sh[786]: 22-02 09:52:28|  2   1  48  48   1| 663M  364M  135M 2673M|3750B 1080B|   0   512k|   0  32.0 | 475   868 |1.86 1.56 1.44|  0 1.0   0|   0     0 |etcd                 1911 1.0%   0    0 |python2              1451   14k 461B  0%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:29 ubuntu dstat.sh[786]: 22-02 09:52:29|  3   2  49  47   0| 664M  363M  135M 2673M|3201B  972B|   0   568k|   0  38.0 | 554  1056 |1.86 1.56 1.44|  0 1.0 2.0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              1451   14k 465B0.5%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:30 ubuntu dstat.sh[786]: 22-02 09:52:30|  2   2  47  47   3| 664M  363M  135M 2673M|5076B 1080B|   0  1332k|   0  60.0 | 493   847 |1.86 1.56 1.44|1.0 1.0   0|   0     0 |kworker/1:1H         171  1.0%   0    0 |python2              1451   14k   0   0%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:31 ubuntu dstat.sh[786]: 22-02 09:52:31|  4   1  36  57   3| 664M  363M  135M 2673M|5957B 1080B|   0  1032k|   0  81.0 | 488   780 |1.86 1.56 1.44|  0 1.0   0|   0     0 |etcd                 1911 1.5%   0    0 |python2              1451   14k 925B  0%|mysqld       187M|   0     0 |  16    8    0    5    0
Feb 22 09:52:32 ubuntu dstat.sh[786]: 22-02 09:52:32|  2   2  46  47   4| 664M  363M  135M 2673M|5143B  972B|   0   616k|   0  41.0 | 534   835 |1.95 1.59 1.45|  0 1.0   0|   0     0 |mysqld               325201.5%   0    0 |python2              1451   14k 461B0.5%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 22 09:52:33 ubuntu dstat.sh[786]: 22-02 09:52:33|  2   1  48  49   1| 664M  363M  135M 2673M|3371B  972B|   0   176k|   0  15.0 | 403   697 |1.95 1.59 1.45|  0 1.0   0|   0     0 |etcd                 1911 0.5%   0    0 |python2              1451   14k 442B  0%|mysqld       188M|   0     0 |  16    8    0    5    0
Feb 22 09:52:34 ubuntu dstat.sh[786]: 22-02 09:52:34|  2   1  41  56   1| 664M  363M  135M 2673M|3300B  972B|   0   112k|   0  12.0 | 395   762 |1.95 1.59 1.45|  0 1.0   0|   0     0 |beam.smp             828  0.5%   0    0 |python2              1451   14k 461B  0%|mysqld       188M|   0     0 |  16    8    0    5    0
