"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Mar 2020 11:45:31 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-03 11:45:31,17.909,5.048,56.755,18.669,1.619,442843136,324694016,115105792,3005304832,0,0,219429.991,3799099.588,11.458,38.163,818.224,1421.474,1.520,1.360,1.180,3,0,26.482,0,0,13,3,0,4,0
18-03 11:45:32,16.751,32.487,31.980,16.751,2.030,440524800,326565888,115118080,3005382656,6307,2160,0,5312512,0,75,1388,3766,1.520,1.360,1.180,1,2,358,0,0,13,3,0,4,0
18-03 11:45:33,3.980,4.478,1.493,89.552,0.498,441085952,325984256,115118080,3005394944,5249,2160,0,18894848,0,73,416,667,1.520,1.360,1.180,1,2,40,0,0,13,3,0,4,0
18-03 11:45:34,26.020,33.673,38.265,2.041,0,440647680,326234112,115118080,3005571072,6379,2160,0,12238848,0,19,1605,4394,1.720,1.400,1.200,3,0,311,0,0,13,3,0,4,0
18-03 11:45:35,28.497,27.979,42.487,0.518,0.518,572043264,194469888,115118080,3133575168,5648,2160,0,8224768,0,21,2080,6877,1.720,1.400,1.200,1,0,148,0,0,15,3,0,4,0
18-03 11:45:36,11.386,19.307,68.812,0,0.495,571801600,194695168,115118080,3133599744,4742,1944,0,0,0,0,1223,2850,1.720,1.400,1.200,2,0,236,0,0,15,5,0,4,0
18-03 11:45:37,42.786,8.458,44.776,2.985,0.995,594006016,172224512,115126272,3133857792,5666,2160,4096,139264,1,2,858,1571,1.720,1.400,1.200,1,1,61,0,0,15,5,0,6,0
18-03 11:45:38,14.428,2.985,48.259,33.831,0.498,600555520,164671488,115257344,3134644224,6684,2160,1093632,0,112,0,702,1095,1.720,1.400,1.200,1,1,0,0,0,15,5,0,6,0
18-03 11:45:39,39.604,3.960,48.020,6.436,1.980,619925504,144416768,115257344,3135467520,4994,2106,696320,0,50,0,660,998,1.750,1.410,1.200,1,1,0,0,0,15,5,0,6,0
18-03 11:45:40,39.500,3.500,45.500,6,5.500,643379200,119595008,115359744,3136487424,7685,2214,196608,0,17,0,678,804,1.750,1.410,1.200,3,0,0,0,0,15,5,0,6,0
18-03 11:45:41,18.898,12.205,9.055,54.724,5.118,658149376,313344000,115433472,2936057856,5151,2592,24576,2297856,4,92,1063,1778,1.750,1.410,1.200,1,3,4,0,0,15,7,0,6,0
18-03 11:45:42,4.795,2.740,21.918,69.863,0.685,658628608,312827904,115458048,2936004608,2556,1512,0,872448,0,128,517,602,1.750,1.410,1.200,1,2,0,0,0,15,7,0,6,0
18-03 11:45:43,1.500,2,15.500,80.500,0.500,659021824,312406016,115466240,2936025088,6171,2160,0,3989504,0,130,606,667,1.750,1.410,1.200,1,2,0,0,0,15,7,0,6,0
18-03 11:45:44,2.500,0.500,36.500,60.500,0,658903040,312508416,115490816,2936016896,5840,2160,0,11210752,0,149,605,677,2.090,1.490,1.230,1,1,0,0,0,15,7,0,6,0
18-03 11:45:45,1.515,2.525,48.990,46.465,0.505,659279872,311533568,115703808,2936373248,5584,1944,0,1798144,0,120,794,1310,2.090,1.490,1.230,1,1,0,0,0,15,7,0,6,0
18-03 11:45:46,4.040,1.010,48.485,46.465,0,659968000,310140928,115920896,2936836096,5963,2160,90112,1769472,3,126,876,1503,2.090,1.490,1.230,1,1,2,0,0,15,7,0,7,0
18-03 11:45:47,3.518,2.010,49.246,45.226,0,660324352,309207040,116129792,2937200640,5732,2160,0,1712128,0,124,862,1377,2.090,1.490,1.230,1,1,0,0,0,15,7,0,7,0
18-03 11:45:48,5.584,5.584,45.178,43.147,0.508,661004288,308305920,116281344,2937262080,5164,1944,0,950272,0,86,781,1371,2.090,1.490,1.230,1,1,0,0,0,15,7,0,6,0
18-03 11:45:49,9.548,7.538,45.226,37.186,0.503,661868544,307130368,116465664,2937389056,7092,2160,0,856064,0,91,833,1627,2.080,1.500,1.230,1,1,0,0,0,15,7,0,6,0
