-- Logs begin at Wed 2020-03-11 05:21:42 UTC, end at Wed 2020-03-11 07:12:43 UTC. --
Mar 11 06:16:54 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 06:16:54 ubuntu dstat.sh[1728]: [286B blob data]
Mar 11 06:16:54 ubuntu dstat.sh[1728]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 06:16:54 ubuntu dstat.sh[1728]: 11-03 06:16:54| 14   4  61  20   1| 422M  338M  110M 2837M|   0     0 | 163k 2916k|8.60  29.5 | 682  1189 |1.21 1.08 0.98|3.0   0  20|   0     0 |systemd              1    0.3%   0    0 |bash                 3524 2011k1881k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 06:16:55 ubuntu dstat.sh[1728]: 11-03 06:16:55| 17  36  40   1   6| 421M  339M  110M 2837M|5288B 1944B|4096B  116k|1.00  8.00 |1654  3841 |1.21 1.08 0.98|2.0   0 392|   0     0 |bash                 3524 8.0%1334k  25k|bash                 3524 1334k  25k8.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 06:16:56 ubuntu dstat.sh[1728]: 11-03 06:16:56| 23  30  36   0  10| 421M  339M  110M 2837M|5904B 1944B|   0    20k|   0  5.00 |1517  3983 |1.21 1.08 0.98|2.0   0 236|   0     0 |systemd              1     13%   0    0 |bash                 3524 1810k  14k3.0%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 06:16:57 ubuntu dstat.sh[1728]: 11-03 06:16:57| 25  32  36   0   9| 421M  338M  110M 2838M|5836B 2038B|   0    16k|   0  4.00 |1923  5437 |1.21 1.08 0.98|1.0   0 209|   0     0 |systemd              1     12%   0    0 |bash                 3524 1293k  11k2.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 11 06:16:58 ubuntu dstat.sh[1728]: 11-03 06:16:58| 11  19  67   0   2| 546M  213M  110M 2959M|4963B 1944B|   0     0 |   0     0 |1364  4134 |1.19 1.08 0.98|3.0   0 149|   0     0 |systemd              1    6.5%   0    0 |bash                 3524  387k7447B2.5%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 11 06:16:59 ubuntu dstat.sh[1728]: 11-03 06:16:59| 33  20  46   0   2| 559M  200M  110M 2960M|5526B 1944B|   0     0 |   0     0 | 990  2047 |1.19 1.08 0.98|2.0   0 164|   0     0 |keystone-manage      3123  29%3080k  81k|keystone-manage      3123 3080k  81k 29%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 06:17:00 ubuntu dstat.sh[1728]: 11-03 06:17:00| 32   3  44  15   6| 581M  177M  110M 2961M|5421B 1944B|1136k  196k| 117  2.00 | 655   921 |1.19 1.08 0.98|1.0 1.0   0|   0     0 |keystone-manage      3123  35%5010k  46k|keystone-manage      3123 5010k  46k 35%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 06:17:01 ubuntu dstat.sh[1728]: 11-03 06:17:01| 44   4  47   3   2| 602M  155M  110M 2961M|4969B 1728B| 632k    0 |49.0     0 | 612   756 |1.19 1.08 0.98|1.0   0   0|   0     0 |keystone-manage      3123  48%5788k 124k|keystone-manage      3123 5788k 124k 48%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 11 06:17:02 ubuntu dstat.sh[1728]: 11-03 06:17:02| 42   8  33  11   5| 620M  136M  110M 2963M|7309B 1944B| 200k 1332k|18.0  14.0 | 973  1502 |1.19 1.08 0.98|1.0   0  12|   0     0 |keystone-manage      3123  35%3329k 477k|keystone-manage      3123 3329k 477k 35%|mysqld       177M|   0     0 |  15    7    0    6    0
Mar 11 06:17:03 ubuntu dstat.sh[1728]: 11-03 06:17:03| 10   5  44  37   5| 629M  126M  111M 2963M|6378B 1944B|   0  1352k|   0  94.0 | 934  1372 |1.18 1.08 0.98|2.0   0   0|   0     0 |keystone-manage      3123 6.0%  38k  53k|keystone-manage      3123   38k  53k6.0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 11 06:17:04 ubuntu dstat.sh[1728]: 11-03 06:17:04|  4   3  48  43   2| 630M  125M  111M 2963M|7319B 1890B|   0  1748k|   0   126 | 953  1346 |1.18 1.08 0.98|  0 1.0   0|   0     0 |mysqld               996  1.5%   0    0 |python2              1832 7808B 471B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 11 06:17:05 ubuntu dstat.sh[1728]: 11-03 06:17:05|  3   1  48  44   3| 630M  124M  111M 2964M|6169B 1782B|   0  1592k|   0   119 | 839  1251 |1.18 1.08 0.98|2.0   0   0|   0     0 |keystone-manage      3123 2.0%   0    0 |python2              1832   21k 924B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 11 06:17:06 ubuntu dstat.sh[1728]: 11-03 06:17:06|  5   7  42  40   7| 630M  123M  111M 2964M|6245B 1944B|   0  1380k|   0   120 | 803  1553 |1.18 1.08 0.98|1.0 1.0   0|   0     0 |mysqld               996  9.0%   0    0 |python2              1832 2508B   0   0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 11 06:17:07 ubuntu dstat.sh[1728]: 11-03 06:17:07| 10  12  32  34  13| 631M  122M  111M 2964M|5723B 1944B|   0  1016k|   0   106 | 930  1466 |1.18 1.08 0.98|  0 1.0   0|   0     0 |mysqld               996   22%   0    0 |python2              1832   25k 900B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 11 06:17:08 ubuntu dstat.sh[1728]: 11-03 06:17:08|  8   8  28  51   4| 631M  122M  111M 2964M|6517B 1944B|   0   684k|   0   116 | 558   657 |1.56 1.16 1.01|1.0 1.0   0|   0     0 |mysqld               996   14%   0    0 |python2              1832   14k 469B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 11 06:17:09 ubuntu dstat.sh[1728]: 11-03 06:17:09|  2   2  42  50   5| 631M  121M  111M 2964M|6925B 1728B|   0  1348k|   0   104 | 490   801 |1.56 1.16 1.01|  0 1.0   0|   0     0 |mysqld               996  1.0%   0    0 |python2              1832   14k 444B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 11 06:17:10 ubuntu dstat.sh[1728]: 11-03 06:17:10|  5   8  38  42   7| 632M  121M  112M 2964M|5351B 1944B|   0   896k|   0  86.0 | 599  1352 |1.56 1.16 1.01|  0 1.0   0|   0     0 |mysqld               996   11%   0    0 |python2              1832   14k   0   0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 11 06:17:11 ubuntu dstat.sh[1728]: 11-03 06:17:11|  5   2  45  47   2| 632M  120M  112M 2964M|8072B 1782B|   0  1168k|   0  96.0 | 602  1278 |1.56 1.16 1.01|  0 1.0   0|   0     0 |mysqld               996  4.0%   0    0 |python2              1832 5549B 469B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 11 06:17:12 ubuntu dstat.sh[1728]: 11-03 06:17:12| 11  14  26  44   4| 632M  120M  112M 2964M|4592B 2106B|   0   816k|   0  77.0 | 696  1466 |1.56 1.16 1.01|1.0 1.0 2.0|   0     0 |mysqld               996   21%   0    0 |python2              1832   21k 452B  0%|mysqld       189M|   0     0 |  15    7    0    7    0
