-- Logs begin at Mon 2020-03-02 12:00:12 UTC, end at Mon 2020-03-02 14:08:58 UTC. --
Mar 02 13:17:20 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 02 13:17:21 ubuntu dstat.sh[12776]: [286B blob data]
Mar 02 13:17:21 ubuntu dstat.sh[12776]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 02 13:17:21 ubuntu dstat.sh[12776]: 02-03 13:17:21| 10   3  69  15   2| 449M  491M  110M 2662M|   0     0 | 115k 1992k|6.64  20.7 | 518   877 |2.05 1.42 1.31|2.0 1.0  17|   0     0 |systemd              1    0.2%   0    0 |bash                 153531406k1305k0.1%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 02 13:17:22 ubuntu dstat.sh[12776]: 02-03 13:17:22| 19  39  31   6   5| 450M  490M  110M 2662M|5132B 2160B| 196k  100k|3.00  12.0 |1346  3315 |2.05 1.42 1.31|1.0   0 361|   0     0 |bash                 153536.5%1735k  24k|bash                 153531735k  24k6.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 02 13:17:23 ubuntu dstat.sh[12776]: 02-03 13:17:23| 27  33  37   0   4| 451M  489M  110M 2662M|8962B 1944B|   0    20k|   0  5.00 |1457  4784 |1.97 1.42 1.31|3.0   0 228|   0     0 |systemd              1     13%   0    0 |bash                 153531528k  14k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 02 13:17:24 ubuntu dstat.sh[12776]: 02-03 13:17:24| 25  34  38   0   4| 451M  488M  110M 2662M|6522B 2160B|   0   236k|   0  4.00 |1386  6054 |1.97 1.42 1.31|4.0   0 176|   0     0 |systemd              1     16%   0    0 |bash                 153531067k8489B2.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 02 13:17:25 ubuntu dstat.sh[12776]: 02-03 13:17:25|  6   9  84   0   2| 575M  364M  110M 2784M|7121B 1944B|   0     0 |   0     0 |1053  2091 |1.97 1.42 1.31|1.0   0  19|   0     0 |systemd              1    5.0%   0    0 |bash                 15353 116k 392B  0%|mysqld       174M|   0     0 |  16    3    0    4    0
Mar 02 13:17:26 ubuntu dstat.sh[12776]: 02-03 13:17:26| 21  29  46   0   4| 581M  358M  110M 2784M|9049B 2160B|   0     0 |   0     0 |1497  3339 |1.97 1.42 1.31|1.0   0 294|   0     0 |keystone-manage      141755.5%1150k  81k|keystone-manage      141751150k  81k5.5%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 02 13:17:27 ubuntu dstat.sh[12776]: 02-03 13:17:27| 42   6  44   8   1| 602M  336M  110M 2784M|5164B 2160B|  28k  192k|7.00  2.00 | 623   870 |1.97 1.42 1.31|  0 1.0 1.0|   0     0 |keystone-manage      14175 46%5276k   0 |keystone-manage      141755276k   0  46%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 02 13:17:28 ubuntu dstat.sh[12776]: 02-03 13:17:28| 25   4  48  24   1| 616M  322M  110M 2784M|4601B 2160B| 200k    0 |31.0     0 | 521   709 |1.89 1.41 1.30|1.0   0   0|   0     0 |keystone-manage      14175 27%3375k  46k|keystone-manage      141753375k  46k 27%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 02 13:17:29 ubuntu dstat.sh[12776]: 02-03 13:17:29| 38   4  44   6   7| 636M  301M  110M 2785M|6856B 2160B| 684k    0 |44.0     0 | 698   858 |1.89 1.41 1.30|1.0 1.0   0|   0     0 |keystone-manage      14175 42%5207k 174k|keystone-manage      141755207k 174k 42%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 02 13:17:30 ubuntu dstat.sh[12776]: 02-03 13:17:30| 30  12  29  29   1| 648M  288M  110M 2786M|6130B 2160B|  52k 1100k|6.00  9.00 | 776  1369 |1.89 1.41 1.30|  0 1.0   0|   0     0 |keystone-manage      14175 25%2152k 427k|keystone-manage      141752152k 427k 25%|mysqld       177M|   0     0 |  16    7    0    6    0
