-- Logs begin at Sun 2020-02-23 18:07:41 UTC, end at Sun 2020-02-23 20:24:31 UTC. --
Feb 23 19:27:18 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 23 19:27:18 ubuntu dstat.sh[12261]: [286B blob data]
Feb 23 19:27:18 ubuntu dstat.sh[12261]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 23 19:27:18 ubuntu dstat.sh[12261]: 23-02 19:27:18| 10   3  69  16   2| 453M  519M  137M 2608M|   0     0 | 101k 1607k|5.18  19.5 | 503   783 |1.81 1.39 1.31|2.0   0  16|   0     0 |systemd              1    0.2%   0    0 |bash                 154461321k1212k0.1%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 23 19:27:19 ubuntu dstat.sh[12261]: 23-02 19:27:19| 18  35  38   0   8| 449M  523M  137M 2608M|6461B 1944B| 280k  108k|4.00  6.00 |1370  3539 |1.81 1.39 1.31|2.0   0 329|   0     0 |bash                 154468.0% 451k  21k|bash                 15446 451k  21k8.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 23 19:27:20 ubuntu dstat.sh[12261]: 23-02 19:27:20| 19  34  39   0   7| 449M  522M  137M 2609M|4293B 1944B|   0    24k|   0  6.00 |1315  3041 |1.81 1.39 1.31|1.0   0 294|   0     0 |bash                 154465.0%2521k  20k|bash                 154462521k  20k5.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 23 19:27:21 ubuntu dstat.sh[12261]: 23-02 19:27:21| 27  31  37   1   6| 450M  521M  137M 2609M|4996B 2160B|  64k   20k|1.00  5.00 |1757  4434 |1.81 1.39 1.31|3.0   0 213|   0     0 |systemd              1     12%   0    0 |bash                 154461418k  13k2.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Feb 23 19:27:22 ubuntu dstat.sh[12261]: 23-02 19:27:22| 26  26  45   0   3| 574M  397M  137M 2731M|5025B 2160B|   0     0 |   0     0 |2409  6361 |1.67 1.37 1.30|  0   0  79|   0     0 |systemd              1     21%   0    0 |bash                 15446 232k 656B1.0%|mysqld       173M|   0     0 |  16    3    0    5    0
Feb 23 19:27:23 ubuntu dstat.sh[12261]: 23-02 19:27:23|  8  13  77   0   2| 574M  396M  137M 2731M|4173B 1944B|   0     0 |   0     0 | 782  1734 |1.67 1.37 1.30|  0   0 124|   0     0 |bash                 154462.0% 260k6554B|bash                 15446 260k6554B2.0%|mysqld       173M|   0     0 |  16    5    0    5    0
Feb 23 19:27:24 ubuntu dstat.sh[12261]: 23-02 19:27:24| 24  20  41   1  15| 586M  385M  137M 2731M|4887B 2160B|   0    96k|   0  2.00 |1096  2295 |1.67 1.37 1.30|1.0   0 174|   0     0 |keystone-manage      13657 15%2153k  81k|keystone-manage      136572153k  81k 15%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 23 19:27:25 ubuntu dstat.sh[12261]: 23-02 19:27:25| 26   5  48  22   1| 595M  375M  137M 2731M|4558B 2160B| 168k    0 |8.00     0 | 478   721 |1.67 1.37 1.30|1.0   0   0|   0     0 |keystone-manage      13657 27%2998k   0 |keystone-manage      136572998k   0  27%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 23 19:27:26 ubuntu dstat.sh[12261]: 23-02 19:27:26|  7   2  47  43   0| 597M  373M  137M 2732M|4878B 1944B| 524k    0 |43.0     0 | 452   765 |1.67 1.37 1.30|1.0   0   0|   0     0 |keystone-manage      136576.5% 508k   0 |keystone-manage      13657 508k   0 6.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 23 19:27:27 ubuntu dstat.sh[12261]: 23-02 19:27:27| 11   2  48  39   0| 603M  366M  137M 2732M|4398B 2160B| 312k    0 |33.0     0 | 480   798 |1.61 1.36 1.30|1.0   0   0|   0     0 |keystone-manage      13657 11%1402k  46k|keystone-manage      136571402k  46k 11%|mysqld       173M|   0     0 |  16    5    0    7    0
