-- Logs begin at Wed 2020-03-11 02:21:30 UTC, end at Wed 2020-03-11 03:36:13 UTC. --
Mar 11 02:59:45 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 11 02:59:45 ubuntu dstat.sh[1679]: [286B blob data]
Mar 11 02:59:45 ubuntu dstat.sh[1679]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 11 02:59:45 ubuntu dstat.sh[1679]: 11-03 02:59:45| 19   5  57  17   1| 420M  302M  111M 2873M|   0     0 | 236k 4178k|12.4  41.8 | 899  1597 |1.05 1.00 1.01|2.0   0  29|   0     0 |systemd              1    0.5%   0    0 |bash                 3576 2903k2714k0.2%|mysqld       174M|   0     0 |  13    3    0    5    0
Mar 11 02:59:46 ubuntu dstat.sh[1679]: 11-03 02:59:46| 20  39  39   1   1| 421M  301M  111M 2873M|7790B 2160B|   0   104k|   0  10.0 |1549  4166 |1.05 1.00 1.01|2.0   0 435|   0     0 |bash                 3576 7.0%1820k  27k|bash                 3576 1820k  27k7.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 11 02:59:47 ubuntu dstat.sh[1679]: 11-03 02:59:47| 24  38  38   0   1| 422M  299M  111M 2874M|5604B 2202B|   0    24k|   0  6.00 |1733  6006 |1.05 1.00 1.01|3.0   0 285|   0     0 |systemd              1    9.0%   0    0 |bash                 3576 2137k  18k4.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 11 02:59:48 ubuntu dstat.sh[1679]: 11-03 02:59:48| 30  25  45   0   0| 546M  176M  111M 2996M|6100B 1944B|   0  4096B|   0  1.00 |1791  6757 |1.05 1.00 1.01|  0   0 122|   0     0 |systemd              1     20%   0    0 |bash                 3576  566k4109B1.0%|mysqld       174M|   0     0 |  15    3    0    4    0
Mar 11 02:59:49 ubuntu dstat.sh[1679]: 11-03 02:59:49| 22  27  47   3   1| 555M  166M  111M 2996M|4725B 2160B|   0    33M|   0  36.0 |1495  3175 |1.05 1.00 1.01|2.0   0 295|   0     0 |keystone-manage      3084  11%2125k  81k|keystone-manage      3084 2125k  81k 11%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 02:59:50 ubuntu dstat.sh[1679]: 11-03 02:59:50| 34   4  48  14   1| 570M  150M  111M 2996M|3676B 2160B| 496k    0 |44.0     0 | 663   830 |1.12 1.02 1.01|1.0   0   0|   0     0 |keystone-manage      3084  35%3688k   0 |keystone-manage      3084 3688k   0  35%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 02:59:51 ubuntu dstat.sh[1679]: 11-03 02:59:51| 17   2  48  33   0| 581M  139M  111M 2997M|4497B 2160B| 440k  324k|65.0  2.00 | 565   833 |1.12 1.02 1.01|  0 1.0   0|   0     0 |keystone-manage      3084  16%2285k  46k|keystone-manage      3084 2285k  46k 16%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 02:59:52 ubuntu dstat.sh[1679]: 11-03 02:59:52| 32   2  47  18   0| 592M  128M  111M 2997M|3264B 1890B| 620k    0 |47.0     0 | 628   752 |1.12 1.02 1.01|1.0   0   0|   0     0 |keystone-manage      3084  32%3064k  34k|keystone-manage      3084 3064k  34k 32%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 02:59:53 ubuntu dstat.sh[1679]: 11-03 02:59:53| 36   4  48  13   0| 613M  106M  111M 2998M|5071B 2214B| 108k    0 |11.0     0 | 612   790 |1.12 1.02 1.01|1.0   0   0|   0     0 |keystone-manage      3084  37%5019k 439k|keystone-manage      3084 5019k 439k 37%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 11 02:59:54 ubuntu dstat.sh[1679]: 11-03 02:59:54| 22  11  19  48   1| 620M  331M  111M 2774M|4093B 1998B| 108k 4008k|10.0  89.0 | 827  1347 |1.12 1.02 1.01|  0 3.0 5.0|   0     0 |keystone-manage      3084  14%1012k 128k|keystone-manage      3084 1012k 128k 14%|mysqld       178M|   0     0 |  15    7    0    6    0
