"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","04 Mar 2020 00:24:28 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
04-03 00:24:28,16.024,4.553,53.064,24.318,2.041,471830528,527343616,115093504,2778955776,0,0,182904.948,3347981.973,9.584,34.117,757.018,1306.390,1.540,1.390,1.260,3,0,23.524,0,0,14,3,0,5,0
04-03 00:24:29,20.673,30.288,33.654,5.288,10.096,471265280,527335424,115105792,2779324416,4921,2160,315392,131072,4,8,1412,3539,1.540,1.390,1.260,3,0,388,0,0,14,3,0,5,0
04-03 00:24:30,25.980,30.392,36.275,0,7.353,472203264,526340096,115105792,2779353088,4468,2160,0,20480,0,5,1671,6123,1.660,1.410,1.270,2,0,263,0,0,14,3,0,4,0
04-03 00:24:31,26.500,26,39.500,7.500,0.500,474570752,523808768,115105792,2779688960,5411,2160,0,7622656,0,12,1624,4804,1.660,1.410,1.270,2,0,188,0,0,14,3,0,4,0
04-03 00:24:32,24.103,29.744,46.154,0,0,603717632,394231808,115109888,2907557888,4145,1944,0,18874368,0,18,1975,4479,1.660,1.410,1.270,2,0,294,0,0,16,5,0,6,0
04-03 00:24:33,42.857,9.360,47.291,0,0.493,629051392,368762880,115109888,2907648000,6884,2160,0,7933952,0,8,766,961,1.660,1.410,1.270,1,0,20,0,0,16,5,0,6,0
04-03 00:24:34,4.455,2.970,27.723,64.851,0,632233984,365318144,115245056,2907713536,7570,2160,172032,339968,35,1,461,724,1.660,1.410,1.270,0,2,0,0,0,16,5,0,6,0
04-03 00:24:35,32.020,4.926,46.305,16.256,0.493,648003584,349290496,115245056,2907881472,4935,2160,147456,4096,18,1,686,865,1.610,1.400,1.270,0,1,2,0,0,16,5,0,6,0
04-03 00:24:36,15.920,3.483,47.761,32.836,0,657514496,338976768,115245056,2908622848,4404,2160,499712,0,26,0,515,804,1.610,1.400,1.270,1,0,0,0,0,16,5,0,6,0
04-03 00:24:37,40.796,10.945,38.308,9.453,0.498,679866368,315482112,115294208,2909478912,5545,2106,90112,0,8,0,671,1406,1.610,1.400,1.270,4,0,0,0,0,16,7,0,6,0
04-03 00:24:38,4.433,3.448,35.468,56.158,0.493,687058944,308047872,115347456,2909659136,4535,2092,0,1155072,0,25,458,792,1.610,1.400,1.270,0,1,0,0,0,16,7,0,6,0
04-03 00:24:39,8.500,3,45.500,42.500,0.500,689479680,305410048,115376128,2909847552,5423,2160,0,278528,0,11,589,1022,1.610,1.400,1.270,0,2,0,0,0,16,7,0,6,0
04-03 00:24:40,2.010,1.005,47.739,49.246,0,689242112,305508352,115376128,2909986816,5990,2160,0,0,0,0,399,749,1.720,1.430,1.280,0,2,0,0,0,16,7,0,6,0
04-03 00:24:41,2.500,1,47.500,48.500,0.500,689336320,305410048,115376128,2909990912,5509,2160,0,32768,0,5,389,703,1.720,1.430,1.280,0,2,0,0,0,16,7,0,6,0
04-03 00:24:42,1.493,2.488,46.766,48.259,0.995,689262592,305475584,115376128,2909999104,3705,2160,0,299008,0,59,447,634,1.720,1.430,1.280,0,2,0,0,0,16,7,0,6,0
04-03 00:24:43,1.005,2.010,47.739,48.744,0.503,689397760,305344512,115376128,2909995008,5335,1944,0,405504,0,44,449,703,1.720,1.430,1.280,1,1,0,0,0,16,7,0,6,0
04-03 00:24:45,2.581,1.613,41.613,53.871,0.323,689299456,305442816,115380224,2909990912,7332,3240,0,921600,0,76,666,883,2.220,1.540,1.320,4,1,0,0,0,16,7,0,6,0
04-03 00:24:45,2.105,3.158,47.368,47.368,0,689496064,305192960,115400704,2910023680,2853,1080,0,3072000,0,52,307,459,2.220,1.540,1.320,0,1,2,0,0,16,7,0,6,0
04-03 00:24:46,2.010,2.010,49.246,46.231,0.503,689897472,304586752,115494912,2910134272,4544,2160,0,991232,0,57,552,1001,2.220,1.540,1.320,0,1,0,0,0,16,7,0,6,0
04-03 00:24:47,3.865,2.899,47.826,44.928,0.483,689901568,304152576,115654656,2910375936,4417,1944,0,950272,0,67,623,1019,2.220,1.540,1.320,0,1,0,0,0,16,7,0,6,0
04-03 00:24:48,3.960,1.980,48.020,45.545,0.495,690298880,303513600,115765248,2910507008,4940,2160,0,729088,0,54,555,967,2.220,1.540,1.320,1,1,0,0,0,16,7,0,6,0
04-03 00:24:49,3.448,2.463,48.768,45.320,0,690364416,303104000,115908608,2910707712,4869,2160,0,942080,0,65,584,1007,2.220,1.540,1.320,0,1,0,0,0,16,7,0,6,0
04-03 00:24:50,2.985,1.990,48.756,45.274,0.995,690749440,302252032,116101120,2910953472,6057,2160,0,1204224,0,86,681,1127,2.200,1.550,1.320,2,0,0,0,0,16,7,0,6,0
04-03 00:24:51,3.448,1.970,46.305,45.320,2.956,691003392,301682688,116224000,2911145984,4219,1944,0,839680,0,56,649,1155,2.200,1.550,1.320,0,1,0,0,0,16,7,0,6,0
04-03 00:24:52,8.374,4.926,44.335,41.872,0.493,691294208,301146112,116404224,2911211520,4629,2160,0,708608,0,74,667,1476,2.200,1.550,1.320,0,1,0,0,0,16,7,0,6,0
04-03 00:24:53,9.500,7.500,36.500,44.500,2,691974144,300253184,116547584,2911281152,5794,2160,0,716800,0,73,724,1506,2.200,1.550,1.320,0,1,0,0,0,16,7,0,6,0
04-03 00:24:54,11.940,9.950,30.348,47.264,0.498,692154368,299843584,116699136,2911358976,6284,1944,0,733184,0,72,725,1355,2.200,1.550,1.320,1,1,0,0,0,16,7,0,5,0
04-03 00:24:55,6.931,8.911,42.574,40.594,0.990,692805632,298983424,116801536,2911465472,4431,2160,0,565248,0,47,685,1270,2.110,1.540,1.320,1,1,2,0,0,16,7,0,5,0
04-03 00:24:56,3.960,3.960,46.040,45.050,0.990,692985856,298651648,116940800,2911457280,7655,2160,0,1380352,0,69,718,1254,2.110,1.540,1.320,0,2,0,0,0,16,7,0,5,0
04-03 00:24:57,9.950,4.975,48.259,36.318,0.498,693223424,298237952,117096448,2911477760,11529,2160,0,847872,0,71,772,1202,2.110,1.540,1.320,0,1,0,0,0,16,7,0,5,0
