"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 22:26:47 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 22:26:47,13.923,3.971,56.047,24.801,1.257,437796864,774574080,91258880,2617597952,0,0,158708.285,2691744.199,8.847,30.654,671.147,1301.568,1.540,1.470,1.350,3,0,22.101,0,0,14,3,0,5,0
31-03 22:26:48,20.101,40.201,35.176,2.513,2.010,439738368,772104192,91275264,2617901056,7753,2160,233472,516096,3,12,1466,4275,1.540,1.470,1.350,1,0,435,0,0,14,3,0,5,0
31-03 22:26:49,25.871,32.836,38.308,0,2.985,439918592,771772416,91275264,2618064896,7251,2160,0,24576,0,6,1549,4464,1.490,1.460,1.350,2,0,281,0,0,14,3,0,5,0
31-03 22:26:50,30.151,24.623,41.206,0,4.020,570195968,641130496,91275264,2746114048,4854,2160,0,4096,0,1,1803,5511,1.490,1.460,1.350,0,0,118,0,0,16,3,0,5,0
31-03 22:26:51,14.573,24.623,58.794,0,2.010,572452864,638828544,91275264,2746142720,6756,2160,0,0,0,0,1345,3281,1.490,1.460,1.350,1,0,294,0,0,16,5,0,7,0
31-03 22:26:52,31.658,5.528,47.739,14.573,0.503,592666624,618098688,91312128,2746613760,6192,1890,417792,0,24,0,590,855,1.490,1.460,1.350,0,1,1,0,0,16,5,0,7,0
31-03 22:26:53,8.586,2.020,47.980,40.909,0.505,595636224,614514688,91512832,2747027456,5839,2214,602112,2240512,93,39,596,953,1.490,1.460,1.350,0,2,0,0,0,16,5,0,7,0
31-03 22:26:54,22.111,3.015,48.241,26.131,0.503,613396480,596103168,91701248,2747469824,6512,2106,651264,593920,89,20,606,974,1.450,1.450,1.340,1,0,0,0,0,16,5,0,7,0
31-03 22:26:55,45.771,2.985,47.761,2.488,0.995,631885824,576360448,91725824,2748649472,4483,2214,675840,0,48,0,612,863,1.450,1.450,1.340,1,0,0,0,0,16,5,0,7,0
31-03 22:26:56,32.836,13.930,31.841,19.403,1.990,653127680,553811968,91934720,2749669376,5848,1944,110592,1880064,10,44,1199,1920,1.450,1.450,1.340,1,0,0,0,0,16,7,0,7,0
31-03 22:26:57,3,1,48.500,45,2.500,653451264,553115648,92127232,2749845504,2936,1944,0,1040384,0,72,661,1055,1.450,1.450,1.340,0,1,0,0,0,16,7,0,7,0
31-03 22:26:58,2.970,1.980,48.020,44.059,2.970,653668352,552394752,92352512,2750099456,4419,2160,0,1269760,0,91,710,1144,1.450,1.450,1.340,0,1,0,0,0,16,7,0,7,0
31-03 22:26:59,1.970,2.956,45.813,43.350,5.911,654721024,550858752,92581888,2750349312,6376,2160,0,1187840,0,87,687,1178,1.420,1.450,1.340,0,1,2,0,0,16,7,0,7,0
31-03 22:27:00,1.485,1.980,46.040,44.554,5.941,654741504,550457344,92700672,2750611456,6096,1782,0,737280,0,52,495,868,1.420,1.450,1.340,0,1,0,0,0,16,7,0,7,0
31-03 22:27:01,2.392,1.435,44.976,43.062,8.134,655048704,549777408,92844032,2750816256,4684,2322,0,831488,0,57,530,892,1.420,1.450,1.340,0,2,0,0,0,16,7,0,7,0
31-03 22:27:02,3.382,4.831,43.961,41.063,6.763,655302656,549240832,93028352,2750914560,5318,2160,0,917504,0,78,662,1063,1.420,1.450,1.340,0,1,0,0,0,16,7,0,7,0
31-03 22:27:03,5.825,10.194,39.320,34.466,10.194,656031744,548126720,93315072,2751008768,3844,1986,0,1011712,0,108,881,1329,1.420,1.450,1.340,5,0,0,0,0,16,7,0,7,0
