-- Logs begin at Mon 2020-02-24 14:43:18 UTC, end at Mon 2020-02-24 17:07:34 UTC. --
Feb 24 16:15:27 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 24 16:15:28 ubuntu dstat.sh[12957]: [286B blob data]
Feb 24 16:15:28 ubuntu dstat.sh[12957]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 24 16:15:28 ubuntu dstat.sh[12957]: 24-02 16:15:28|  9   3  72  14   1| 448M  498M  108M 2658M|   0     0 |  96k 1567k|5.56  17.2 | 453   696 |1.36 1.42 1.36|1.0   0  14|   0     0 |systemd              1    0.2%   0    0 |bash                 154791165k1076k0.1%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 24 16:15:29 ubuntu dstat.sh[12957]: 24-02 16:15:29| 10  28  33   4  26| 449M  496M  108M 2658M|4744B 2160B| 228k  116k|3.00  6.00 |1093  2479 |1.36 1.42 1.36|4.0   0 278|   0     0 |bash                 154798.0% 377k  18k|bash                 15479 377k  18k8.0%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 24 16:15:30 ubuntu dstat.sh[12957]: 24-02 16:15:30|  6  10  40  43   1| 448M  497M  108M 2658M|4874B 2052B|   0  1092k|   0  78.0 | 607   983 |1.36 1.42 1.36|  0 2.0  63|   0     0 |bash                 154791.5% 705k3465B|bash                 15479 705k3465B1.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 24 16:15:31 ubuntu dstat.sh[12957]: 24-02 16:15:31|  4   5   0  91   1| 448M  497M  108M 2658M|6539B 2052B|   0  7692k|   0  45.0 | 455   668 |1.36 1.42 1.36|  0 3.0  40|   0     0 |systemd-journal      7435 0.5%   0    0 |bash                 15479 319k2818B0.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 24 16:15:32 ubuntu dstat.sh[12957]: 24-02 16:15:32|  8  12  34  45   1| 448M  497M  108M 2658M|8424B 2160B|   0    33M|   0  48.0 | 651  1263 |1.33 1.41 1.36|1.0   0 110|   0     0 |bash                 154791.5% 771k8147B|bash                 15479 771k8147B1.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 24 16:15:33 ubuntu dstat.sh[12957]: 24-02 16:15:33| 25  35  39   0   2| 448M  496M  108M 2658M|4877B 1944B|   0   840k|   0  7.00 |1395  3615 |1.33 1.41 1.36|1.0   0 242|   0     0 |systemd              1     11%   0    0 |bash                 154791817k  15k3.5%|mysqld       173M|   0     0 |  14    3    0    6    0
Feb 24 16:15:34 ubuntu dstat.sh[12957]: 24-02 16:15:34| 30  27  38   4   2| 573M  371M  108M 2780M|3720B 2160B|   0    92k|   0  3.00 |1841  6841 |1.33 1.41 1.36|  0   0 110|   0     0 |systemd              1     21%   0    0 |bash                 15479 539k2734B0.5%|mysqld       173M|   0     0 |  16    3    0    6    0
Feb 24 16:15:35 ubuntu dstat.sh[12957]: 24-02 16:15:35|  3   5  90   0   2| 573M  371M  108M 2780M|4343B 2160B|   0     0 |   0     0 | 499  1054 |1.33 1.41 1.36|1.0   0  44|   0     0 |bash                 154792.0% 191k3473B|bash                 15479 191k3473B2.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 24 16:15:36 ubuntu dstat.sh[12957]: 24-02 16:15:36| 26  26  43   0   5| 584M  360M  108M 2780M|4891B 1944B|   0     0 |   0     0 |1238  2704 |1.33 1.41 1.36|1.0   0 251|   0     0 |keystone-manage      14357 17%2178k  81k|keystone-manage      143572178k  81k 17%|mysqld       173M|   0     0 |  16    5    0    9    0
Feb 24 16:15:37 ubuntu dstat.sh[12957]: 24-02 16:15:37| 36   5  46  11   2| 601M  343M  108M 2780M|7922B 2160B|  80k    0 |20.0     0 | 538   748 |1.30 1.41 1.35|  0 1.0   0|   0     0 |keystone-manage      14357 36%4249k   0 |keystone-manage      143574249k   0  36%|mysqld       173M|   0     0 |  16    5    0    9    0
Feb 24 16:15:38 ubuntu dstat.sh[12957]: 24-02 16:15:38| 38   3  47  12   0| 615M  328M  108M 2781M|5421B 1944B| 148k    0 |18.0     0 | 501   705 |1.30 1.41 1.35|1.0   0   0|   0     0 |keystone-manage      14357 38%3630k  46k|keystone-manage      143573630k  46k 38%|mysqld       173M|   0     0 |  16    5    0    9    0
Feb 24 16:15:39 ubuntu dstat.sh[12957]: 24-02 16:15:39| 11   3  46  39   2| 620M  322M  108M 2781M|6176B 2160B| 572k  436k|41.0  2.00 | 513   783 |1.30 1.41 1.35|1.0   0   0|   0     0 |keystone-manage      14357 11%1268k 107k|keystone-manage      143571268k 107k 11%|mysqld       173M|   0     0 |  16    5    0    9    0
Feb 24 16:15:40 ubuntu dstat.sh[12957]: 24-02 16:15:40| 37   7  47  10   1| 643M  298M  108M 2782M|4925B 1836B|  88k    0 |8.00     0 | 618   838 |1.30 1.41 1.35|2.0   0   0|   0     0 |keystone-manage      14357 41%5833k 438k|keystone-manage      143575833k 438k 41%|mysqld       173M|   0     0 |  16    7    0    9    0
Feb 24 16:15:41 ubuntu dstat.sh[12957]: 24-02 16:15:41| 15   9  39  36   1| 653M  288M  108M 2782M|5258B 2268B|   0  1020k|   0  25.0 | 536  1251 |1.30 1.41 1.35|  0 1.0   0|   0     0 |python2              1700  12%  76k  83k|python3.6            19418  56k 116k1.0%|mysqld       184M|   0     0 |  16    7    0    9    0
Feb 24 16:15:42 ubuntu dstat.sh[12957]: 24-02 16:15:42|  8   4  26  62   1| 656M  285M  108M 2783M|4278B 2160B|   0   476k|   0  31.0 | 481   998 |1.52 1.45 1.37|  0 3.0   0|   0     0 |keystone-manage      143575.0%  38k  53k|keystone-manage      14357  38k  53k5.0%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:43 ubuntu dstat.sh[12957]: 24-02 16:15:43|  3   1   0  96   0| 656M  285M  108M 2783M|4686B 1944B|   0  1076k|   0  69.0 | 462   548 |1.52 1.45 1.37|  0 2.0   0|   0     0 |conntrackd           280970.5%   0    0 |python2              13080  15k 446B  0%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:44 ubuntu dstat.sh[12957]: 24-02 16:15:44|  3   1   0  96   0| 656M  285M  108M 2783M|4783B 2160B|   0   324k|   0  52.0 | 490   725 |1.52 1.45 1.37|  0 2.0 2.0|   0     0 |python2              130800.5%  15k 447B|python2              13080  15k 447B0.5%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:45 ubuntu dstat.sh[12957]: 24-02 16:15:45|  1   2   0  97   0| 656M  285M  108M 2783M|4528B 2160B|   0   244k|   0  40.0 | 415   614 |1.52 1.45 1.37|  0 2.0   0|   0     0 |python2              130800.5%  15k 441B|python2              13080  15k 441B0.5%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:46 ubuntu dstat.sh[12957]: 24-02 16:15:46|  3   1  19  78   0| 656M  285M  108M 2783M|4132B 2160B|   0  3304k|   0  85.0 | 456   686 |1.52 1.45 1.37|1.0 2.0   0|   0     0 |mysqld               122370.5%   0    0 |python2              13080  15k 445B  0%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:47 ubuntu dstat.sh[12957]: 24-02 16:15:47|  2   2  46  50   1| 656M  285M  108M 2783M|4184B 2160B|   0   956k|   0  50.0 | 423   878 |1.48 1.44 1.37|1.0 1.0   0|   0     0 |etcd                 140511.0%   0    0 |python2              13080  15k 459B  0%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:48 ubuntu dstat.sh[12957]: 24-02 16:15:48|  3   1  45  52   0| 656M  284M  108M 2783M|3737B 1944B|   0   416k|   0  33.0 | 435   841 |1.48 1.44 1.37|  0 1.0   0|   0     0 |mysqld               122371.0%   0    0 |python2              13080  15k 452B0.5%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:49 ubuntu dstat.sh[12957]: 24-02 16:15:49|  2   2  49  47   0| 656M  284M  108M 2783M|6363B 2202B|   0   392k|   0  27.0 | 459   802 |1.48 1.44 1.37|  0 1.0   0|   0     0 |beam.smp             136371.0%   0    0 |python2              13080  15k 452B  0%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:50 ubuntu dstat.sh[12957]: 24-02 16:15:50|  2   2  41  54   2| 656M  284M  108M 2783M|4939B 2160B|   0   416k|   0  26.0 | 456   845 |1.48 1.44 1.37|  0 1.0   0|   0     0 |jbd2/vda1-8          293  1.0%   0    0 |python2              13080  15k 462B  0%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:51 ubuntu dstat.sh[12957]: 24-02 16:15:51|  2   2  47  48   0| 657M  284M  109M 2783M|6132B 1998B|   0   224k|   0  21.0 | 439   766 |1.48 1.44 1.37|  0 1.0   0|   0     0 |kworker/u4:1         6587 0.5%   0    0 |python2              13080  15k 456B0.5%|mysqld       186M|   0     0 |  16    7    0    9    0
Feb 24 16:15:52 ubuntu dstat.sh[12957]: 24-02 16:15:52|  2   3  40  54   0| 657M  283M  109M 2783M|6800B 2106B|   0   520k|   0  32.0 | 477   844 |1.76 1.50 1.39|  0 4.0 2.0|   0     0 |jbd2/vda1-8          293  0.5%   0    0 |python2              13080  15k 462B  0%|mysqld       186M|   0     0 |  16    7    0    9    0
