-- Logs begin at Thu 2020-02-20 01:32:06 UTC, end at Thu 2020-02-20 03:27:08 UTC. --
Feb 20 02:29:54 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 02:29:55 ubuntu dstat.sh[1604]: [286B blob data]
Feb 20 02:29:55 ubuntu dstat.sh[1604]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 02:29:55 ubuntu dstat.sh[1604]: 20-02 02:29:55| 13   4  54  27   2| 458M  522M  112M 2620M|   0     0 | 150k 2341k|8.03  27.5 | 579  1028 |1.84 1.54 1.41|1.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3683 1878k1715k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 02:29:56 ubuntu dstat.sh[1604]: 20-02 02:29:56| 18  35  32   6   8| 460M  521M  112M 2620M|  12k    0 |   0   124k|   0  10.0 |1456  3463 |1.84 1.54 1.41|3.0   0 387|   0     0 |bash                 3683 7.5%2029k  25k|bash                 3683 2029k  25k7.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 02:29:57 ubuntu dstat.sh[1604]: 20-02 02:29:57| 22  33  38   0   7| 459M  522M  112M 2620M|2856B    0 |   0    24k|   0  6.00 |1422  5209 |1.84 1.54 1.41|2.0   0 257|   0     0 |systemd              1     12%   0    0 |bash                 3683 1940k  17k3.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 02:29:58 ubuntu dstat.sh[1604]: 20-02 02:29:58| 25  27  46   0   2| 584M  396M  112M 2742M|2863B    0 |   0  4096B|   0  1.00 |1759  4807 |1.77 1.53 1.41|  0   0 107|   0     0 |systemd              1     19%   0    0 |bash                 3683  442k2296B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 20 02:29:59 ubuntu dstat.sh[1604]: 20-02 02:29:59|  8  18  69   0   4| 584M  396M  112M 2742M|1715B    0 |   0     0 |   0     0 | 923  2224 |1.77 1.53 1.41|2.0 1.0 200|   0     0 |bash                 3683 4.5% 370k  11k|bash                 3683  370k  11k4.5%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 20 02:30:00 ubuntu dstat.sh[1604]: 20-02 02:30:00| 37  16   6  41   0| 602M  378M  112M 2742M|3562B    0 |   0  1264k|   0  83.0 | 983  1477 |1.77 1.53 1.41|1.0 1.0  95|   0     0 |keystone-manage      3005  37%4272k  81k|keystone-manage      3005 4272k  81k 37%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:01 ubuntu dstat.sh[1604]: 20-02 02:30:01| 18   2  45  34   0| 612M  368M  112M 2742M|3356B    0 |   0    12M|   0  47.0 | 436   624 |1.77 1.53 1.41|  0 2.0   0|   0     0 |keystone-manage      3005  18%2153k   0 |keystone-manage      3005 2153k   0  18%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:02 ubuntu dstat.sh[1604]: 20-02 02:30:02|  2   1  48  47   0| 612M  368M  112M 2742M|5476B    0 |   0    18M|   0  18.0 | 338   570 |1.77 1.53 1.41|  0 2.0   0|   0     0 |etcd                 2699 0.5%   0    0 |python2              1815   14k 449B  0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:03 ubuntu dstat.sh[1604]: 20-02 02:30:03|  2   1  49  47   0| 612M  367M  112M 2742M|  10k    0 | 124k 3612k|26.0  4.00 | 399   611 |1.79 1.54 1.41|  0 2.0 2.0|   0     0 |beam.smp             1883 0.5%   0    0 |keystone-manage      3005   21k   0   0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:04 ubuntu dstat.sh[1604]: 20-02 02:30:04| 27   2  49  22   0| 626M  354M  112M 2742M|4669B    0 | 104k    0 |12.0  1.00 | 462   613 |1.79 1.54 1.41|1.0   0   0|   0     0 |keystone-manage      3005  26%3354k  46k|keystone-manage      3005 3354k  46k 26%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:05 ubuntu dstat.sh[1604]: 20-02 02:30:05| 15   1  47  37   0| 628M  351M  112M 2743M|4171B    0 | 372k    0 |27.0     0 | 501   752 |1.79 1.54 1.41|  0 1.0   0|   0     0 |keystone-manage      3005  12% 572k   0 |keystone-manage      3005  572k   0  12%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:06 ubuntu dstat.sh[1604]: 20-02 02:30:06|  6   1  21  71   0| 630M  348M  112M 2743M|4944B    0 | 192k  304k|13.0  8.00 | 365   611 |1.79 1.54 1.41|  0 4.0   0|   0     0 |keystone-manage      3005 5.5% 775k  34k|keystone-manage      3005  775k  34k5.5%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:07 ubuntu dstat.sh[1604]: 20-02 02:30:07|  4   1  12  83   0| 631M  347M  112M 2743M|2977B    0 |8192B  176k|1.00  37.0 | 306   576 |1.79 1.54 1.41|  0 1.0   0|   0     0 |keystone-manage      3005 2.0%  66k  51k|keystone-manage      3005   66k  51k2.0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:08 ubuntu dstat.sh[1604]: 20-02 02:30:08|  4   1  47  48   0| 631M  347M  112M 2743M|3695B    0 |   0   316k|   0  22.0 | 274   517 |1.73 1.53 1.41|  0 1.0   0|   0     0 |beam.smp             1883 0.5%   0    0 |python2              1815   14k 443B  0%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:09 ubuntu dstat.sh[1604]: 20-02 02:30:09| 18   4  46  29   3| 644M  334M  112M 2743M|2849B    0 |  36k  528k|2.00  56.0 | 395   526 |1.73 1.53 1.41|2.0   0   0|   0     0 |keystone-manage      3005  21%3260k  88k|keystone-manage      3005 3260k  88k 21%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 02:30:10 ubuntu dstat.sh[1604]: 20-02 02:30:10| 38   9  26  26   2| 658M  320M  112M 2744M|2040B    0 |  52k 8044k|6.00  22.0 | 741  1162 |1.73 1.53 1.41|2.0 1.0   0|   0     0 |keystone-manage      3005  30%2673k 427k|keystone-manage      3005 2673k 427k 30%|mysqld       178M|   0     0 |  16    7    0    6    0
Feb 20 02:30:11 ubuntu dstat.sh[1604]: 20-02 02:30:11|  3   1  41  51   3| 658M  320M  113M 2744M|2108B    0 |   0  1048k|   0  22.0 | 270   549 |1.73 1.53 1.41|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1815   14k 920B  0%|mysqld       178M|   0     0 |  16    7    0    6    0
Feb 20 02:30:12 ubuntu dstat.sh[1604]: 20-02 02:30:12| 10   3  42  42   2| 667M  310M  113M 2744M|1850B    0 |   0   316k|   0  18.0 | 402   794 |1.73 1.53 1.41|  0 1.0   0|   0     0 |keystone-manage      3005 5.5%  38k  53k|keystone-manage      3005   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    6    0
