-- Logs begin at Mon 2020-03-30 11:29:45 UTC, end at Mon 2020-03-30 13:21:36 UTC. --
Mar 30 12:21:07 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 30 12:21:08 ubuntu dstat.sh[1780]: [286B blob data]
Mar 30 12:21:08 ubuntu dstat.sh[1780]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 30 12:21:08 ubuntu dstat.sh[1780]: 30-03 12:21:08| 13   4  57  24   2| 422M  663M 85.5M 2563M|   0     0 | 186k 2892k|10.0  30.6 | 678  1187 |1.41 1.36 1.28|2.0   0  22|   0     0 |systemd              1    0.4%   0    0 |bash                 3550 2046k1894k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 12:21:09 ubuntu dstat.sh[1780]: 30-03 12:21:09| 22  37  38   0   2| 423M  662M 85.5M 2563M|5260B 1944B|   0   104k|   0  9.00 |1516  4017 |1.41 1.36 1.28|1.0   0 424|   0     0 |bash                 3550 8.0%1543k  27k|bash                 3550 1543k  27k8.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 12:21:10 ubuntu dstat.sh[1780]: 30-03 12:21:10| 23  36  38   0   4| 423M  662M 85.5M 2563M|5990B 2160B|   0    24k|   0  6.00 |1459  4234 |1.41 1.36 1.28|1.0   0 292|   0     0 |systemd              1    9.5%   0    0 |bash                 3550 2428k  19k4.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 30 12:21:11 ubuntu dstat.sh[1780]: 30-03 12:21:11| 27  30  39   0   3| 548M  537M 85.5M 2685M|9573B 1944B|   0  8192B|   0  2.00 |1793  4872 |1.38 1.35 1.28|  0   0 139|   0     0 |systemd              1     20%   0    0 |bash                 3550  568k4210B1.0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 30 12:21:12 ubuntu dstat.sh[1780]: 30-03 12:21:12| 10  22  54   8   6| 548M  536M 85.5M 2685M|5032B 2160B|   0  1056k|   0  44.0 |1317  2966 |1.38 1.35 1.28|2.0 1.0 255|   0     0 |bash                 3550 5.0% 435k  14k|bash                 3550  435k  14k5.0%|mysqld       173M|   0     0 |  16    7    0    6    0
Mar 30 12:21:13 ubuntu dstat.sh[1780]: 30-03 12:21:13| 38   7  36  19   1| 569M  515M 85.5M 2685M|7019B 1944B|   0   316k|   0  43.0 | 798  1366 |1.38 1.35 1.28|  0 1.0  40|   0     0 |keystone-manage      3181  36%4977k  81k|keystone-manage      3181 4977k  81k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 12:21:14 ubuntu dstat.sh[1780]: 30-03 12:21:14|  2   2   6  91   1| 569M  515M 85.5M 2685M|7502B 2160B|4096B   31M|1.00  45.0 | 341   656 |1.38 1.35 1.28|  0 4.0   0|   0     0 |etcd                 2789 0.5%   0    0 |python2              1901   14k 470B  0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 12:21:15 ubuntu dstat.sh[1780]: 30-03 12:21:15| 10   2  35  53   1| 573M  511M 85.8M 2686M|3618B 1944B|1032k 2540k| 120  5.00 | 581  1088 |1.38 1.35 1.28|  0 1.0   0|   0     0 |keystone-manage      3181 9.5% 954k   0 |keystone-manage      3181  954k   0 9.5%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 12:21:16 ubuntu dstat.sh[1780]: 30-03 12:21:16| 25   2  47  24   2| 589M  493M 86.1M 2687M|8619B 2160B| 736k    0 | 120     0 | 669  1095 |1.35 1.35 1.28|1.0   0   0|   0     0 |keystone-manage      3181  26%3903k  46k|keystone-manage      3181 3903k  46k 26%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 30 12:21:17 ubuntu dstat.sh[1780]: 30-03 12:21:17| 24   4  45  23   4| 595M  487M 86.1M 2688M|7546B 1944B| 580k    0 |43.0     0 | 617   834 |1.35 1.35 1.28|1.0   0   0|   0     0 |keystone-manage      3181  26%1670k 107k|keystone-manage      3181 1670k 107k 26%|mysqld       173M|   0     0 |  16    5    0    7    0
