-- Logs begin at Fri 2020-03-27 18:39:59 UTC, end at Fri 2020-03-27 21:08:25 UTC. --
Mar 27 19:40:21 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 19:40:22 ubuntu dstat.sh[13534]: [286B blob data]
Mar 27 19:40:22 ubuntu dstat.sh[13534]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 19:40:22 ubuntu dstat.sh[13534]: 27-03 19:40:22| 13   4  61  20   2| 421M  459M  114M 2720M|   0     0 | 136k 2288k|8.63  26.9 | 631  1039 |1.93 1.54 1.33|1.0   0  22|   0     0 |systemd              1    0.3%   0    0 |bash                 162981845k1729k0.1%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 19:40:23 ubuntu dstat.sh[13534]: 27-03 19:40:23| 19  39  38   2   3| 422M  457M  114M 2720M|3141B 1728B| 228k  112k|3.00  9.00 |1465  3569 |1.93 1.54 1.33|1.0   0 382|   0     0 |bash                 162986.5%1757k  25k|bash                 162981757k  25k6.5%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 19:40:24 ubuntu dstat.sh[13534]: 27-03 19:40:24| 20  21  43  15   2| 423M  457M  114M 2720M|5766B 1944B|   0    56k|   0  7.00 |1293  3814 |1.93 1.54 1.33|1.0   0 156|   0     0 |systemd              1    6.0%   0    0 |bash                 162981059k9005B2.0%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 19:40:25 ubuntu dstat.sh[13534]: 27-03 19:40:25|  7  12  45  35   2| 422M  458M  114M 2720M|7895B 1728B|   0    15M|   0  19.0 | 679  1112 |1.86 1.53 1.32|  0 1.0  80|   0     0 |systemd              1    4.0%   0    0 |bash                 16298 659k5296B1.5%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 19:40:26 ubuntu dstat.sh[13534]: 27-03 19:40:26|  3   7  48  40   1| 423M  457M  114M 2720M|7258B 1944B|   0    18M|   0  23.0 | 367   693 |1.86 1.53 1.32|3.0   0  56|   0     0 |bash                 162981.0% 441k5042B|bash                 16298 441k5042B1.0%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 27 19:40:27 ubuntu dstat.sh[13534]: 27-03 19:40:27| 27  30  40   0   3| 547M  332M  114M 2843M|7647B 1944B|   0  4096B|   0  1.00 |2127  8003 |1.86 1.53 1.32|1.0   0 123|   0     0 |systemd              1     21%   0    0 |bash                 16298 550k3211B1.0%|mysqld       174M|   0     0 |  16    3    0    6    0
Mar 27 19:40:28 ubuntu dstat.sh[13534]: 27-03 19:40:28| 10  14  68   8   1| 547M  332M  114M 2843M|5257B 1944B|   0   120k|   0  2.00 | 933  2112 |1.86 1.53 1.32|2.0   0 173|   0     0 |bash                 162983.0% 328k9562B|bash                 16298 328k9562B3.0%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 27 19:40:29 ubuntu dstat.sh[13534]: 27-03 19:40:29| 36  15  46   0   4| 562M  317M  114M 2843M|3583B 1728B|   0   940k|   0  30.0 |1038  1732 |1.86 1.53 1.32|1.0 1.0 122|   0     0 |keystone-manage      14927 31%3505k  81k|keystone-manage      149273505k  81k 31%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:30 ubuntu dstat.sh[13534]: 27-03 19:40:30|  9   2  47  40   2| 569M  310M  114M 2843M|4694B 1944B| 336k  356k|13.0  59.0 | 543   722 |1.87 1.54 1.33|  0 2.0 2.0|   0     0 |keystone-manage      149279.0%1681k   0 |keystone-manage      149271681k   0 9.0%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:31 ubuntu dstat.sh[13534]: 27-03 19:40:31|  3   1  48  49   0| 569M  310M  114M 2843M|4858B 1944B| 156k  500k|11.0  16.0 | 397   593 |1.87 1.54 1.33|  0 1.0   0|   0     0 |keystone-manage      149271.0% 117k   0 |keystone-manage      14927 117k   0 1.0%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:32 ubuntu dstat.sh[13534]: 27-03 19:40:32|  9   1  48  41   1| 571M  307M  114M 2843M|3060B 1944B| 204k   36k|28.0  1.00 | 477   751 |1.87 1.54 1.33|  0 1.0   0|   0     0 |keystone-manage      149278.0% 543k   0 |keystone-manage      14927 543k   0 8.0%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:33 ubuntu dstat.sh[13534]: 27-03 19:40:33|  5   2  38  54   1| 574M  304M  114M 2844M|3775B 1932B| 208k  300k|26.0  2.00 | 437   660 |1.87 1.54 1.33|  0 1.0   0|   0     0 |keystone-manage      149275.0% 617k   0 |keystone-manage      14927 617k   0 5.0%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:34 ubuntu dstat.sh[13534]: 27-03 19:40:34| 23   2  47  27   0| 588M  290M  114M 2844M|3924B 1998B| 156k    0 |13.0     0 | 464   661 |1.87 1.54 1.33|1.0   0   0|   0     0 |keystone-manage      14927 24%3375k  46k|keystone-manage      149273375k  46k 24%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:35 ubuntu dstat.sh[13534]: 27-03 19:40:35| 20   2  48  29   1| 593M  284M  114M 2845M|3202B 1728B| 568k    0 |41.0     0 | 526   778 |1.80 1.53 1.33|  0 1.0   0|   0     0 |keystone-manage      14927 20%1349k  34k|keystone-manage      149271349k  34k 20%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:36 ubuntu dstat.sh[13534]: 27-03 19:40:36| 37   6  46  10   1| 614M  262M  114M 2845M|4185B 1944B| 184k    0 |10.0     0 | 685   890 |1.80 1.53 1.33|2.0   0   0|   0     0 |keystone-manage      14927 40%5260k 485k|keystone-manage      149275260k 485k 40%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 27 19:40:37 ubuntu dstat.sh[13534]: 27-03 19:40:37| 19   9  40  30   2| 627M  248M  114M 2846M|4985B 1944B|  88k 3712k|6.00  65.0 | 845  1522 |1.80 1.53 1.33|  0 1.0   0|   0     0 |python2              1569  12%  84k  91k|keystone-manage      14927 804k  84k 11%|mysqld       184M|   0     0 |  16    7    0    8    0
Mar 27 19:40:38 ubuntu dstat.sh[13534]: 27-03 19:40:38|  8   5  43  44   1| 630M  245M  114M 2846M|5679B 1944B|   0   516k|   0  35.0 | 654  1059 |1.80 1.53 1.33|  0 1.0   0|   0     0 |python2              1569 4.5%  28k  30k|keystone-manage      14927  38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 27 19:40:39 ubuntu dstat.sh[13534]: 27-03 19:40:39|  2   2  49  48   0| 630M  245M  114M 2846M|3882B 1728B|   0   440k|   0  26.0 | 384   658 |1.80 1.53 1.33|1.0 1.0   0|   0     0 |jbd2/vda1-8          293  0.5%   0    0 |python2              13698  14k 452B0.5%|mysqld       186M|   0     0 |  16    7    0    8    0
