"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 18:12:45 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 18:12:45,14.418,4.136,54.062,26.062,1.322,439939072,768643072,89993216,2622533632,0,0,166600.885,2370236.381,9.212,30.928,723.552,1420.073,2.050,1.530,1.400,2,1,23.050,0,0,14,3,0,5,0
30-03 18:12:46,18.687,34.343,34.343,6.566,6.061,440590336,767320064,90005504,2622910464,4050,2160,286720,4710400,4,19,1431,3783,2.050,1.530,1.400,1,0,392,0,0,14,3,0,5,0
30-03 18:12:47,23.671,29.952,38.164,0,8.213,440336384,767352832,90005504,2623164416,9184,1890,0,20480,0,5,1684,5533,2.050,1.530,1.400,1,0,237,0,0,14,3,0,5,0
30-03 18:12:48,25.871,27.363,38.308,0,8.458,441659392,765972480,90005504,2623283200,4987,2214,0,57344,0,5,1119,4481,2.050,1.530,1.400,1,0,203,0,0,14,3,0,5,0
30-03 18:12:49,13.592,29.126,48.058,0,9.223,572354560,634892288,90005504,2751143936,3158,1890,0,0,0,0,1688,4452,2.050,1.530,1.400,2,0,274,0,0,16,5,0,5,0
30-03 18:12:50,36.139,8.911,45.545,6.436,2.970,595156992,611348480,90202112,2751688704,6102,2214,708608,0,72,0,730,1473,1.960,1.520,1.400,0,1,39,0,0,16,5,0,7,0
30-03 18:12:51,29.851,5.970,43.284,13.930,6.965,615186432,590270464,90456064,2752483328,4667,1944,966656,356352,135,2,729,1173,1.960,1.520,1.400,2,0,0,0,0,16,5,0,7,0
30-03 18:12:52,38.119,1.980,44.554,9.406,5.941,627896320,576561152,90456064,2753449984,4688,2160,606208,0,43,0,653,790,1.960,1.520,1.400,1,0,0,0,0,16,5,0,7,0
30-03 18:12:53,36.098,9.268,26.829,14.146,13.659,645251072,558051328,90497024,2754506752,4244,2160,180224,1331200,15,14,845,1197,1.960,1.520,1.400,0,1,0,0,0,16,7,0,7,0
30-03 18:12:54,8.500,3.500,37,44.500,6.500,654884864,548085760,90624000,2754707456,4312,1944,0,802816,0,57,865,1473,1.960,1.520,1.400,0,1,0,0,0,16,7,0,7,0
30-03 18:12:55,3.465,2.475,45.545,43.069,5.446,655196160,547143680,90865664,2755067904,4863,2160,0,1507328,0,104,795,1250,1.970,1.530,1.410,1,1,0,0,0,16,7,0,7,0
30-03 18:12:56,2.488,2.985,46.766,43.284,4.478,656240640,545591296,91111424,2755305472,3891,1944,0,1380352,0,102,766,1167,1.970,1.530,1.410,0,1,2,0,0,16,7,0,7,0
30-03 18:12:57,3.500,2,47,46.500,1,656355328,544894976,91324416,2755670016,3455,2160,0,1265664,0,90,691,1095,1.970,1.530,1.410,0,1,0,0,0,16,7,0,7,0
30-03 18:12:58,2.463,2.463,35.961,58.128,0.985,656969728,543936512,91467776,2755846144,4488,2160,0,2768896,0,106,549,835,1.970,1.530,1.410,0,2,0,0,0,16,7,0,7,0
30-03 18:12:59,8.586,7.071,37.374,44.949,2.020,657334272,543215616,91701248,2755964928,4081,1944,0,1593344,0,98,774,1211,1.970,1.530,1.410,0,1,0,0,0,16,7,0,7,0
