"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","29 Mar 2020 22:44:39 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
29-03 22:44:39,18.597,5.250,54.766,20.300,1.087,437428224,775385088,90345472,2618048512,0,0,213641.454,3438582.945,11.925,39.898,878.455,1597.724,1.220,1.210,1.170,2,1,29.709,0,0,14,3,0,5,0
29-03 22:44:40,23.469,38.265,37.245,0.510,0.510,437891072,774295552,90361856,2618507264,4732,2160,258048,86016,3,12,1462,3926,1.220,1.210,1.170,3,0,432,0,0,14,3,0,5,0
29-03 22:44:41,28.934,32.995,37.563,0,0.508,438562816,773644288,90361856,2618638336,4360,2106,0,24576,0,6,2245,5880,1.220,1.210,1.170,5,0,289,0,0,14,3,0,5,0
29-03 22:44:42,21.827,22.843,50.761,4.569,0,569057280,642670592,90361856,2746580992,5091,1998,0,8216576,0,19,1428,5015,1.220,1.210,1.170,0,0,79,0,0,16,3,0,5,0
29-03 22:44:43,19.417,26.214,50.971,1.942,1.456,574464000,637071360,90365952,2746769408,5394,2160,0,13893632,0,13,1307,3125,1.220,1.210,1.170,1,0,294,0,0,16,5,0,7,0
29-03 22:44:44,40.704,5.025,47.739,6.030,0.503,594886656,615694336,90583040,2747506688,3620,2160,925696,21041152,104,22,775,1020,1.200,1.200,1.170,1,0,1,0,0,16,5,0,7,0
29-03 22:44:45,36.181,4.020,45.226,13.065,1.508,612618240,597094400,90800128,2748157952,4403,2160,745472,405504,102,2,717,972,1.200,1.200,1.170,1,0,0,0,0,16,5,0,7,0
29-03 22:44:46,39.801,7.463,46.269,2.488,3.980,636764160,571346944,90804224,2749710336,4668,1944,688128,0,50,0,723,864,1.200,1.200,1.170,1,0,0,0,0,16,5,0,7,0
29-03 22:44:47,24.500,12,34,26,3.500,652787712,554516480,90976256,2750312448,3817,2160,98304,2117632,8,72,888,2037,1.200,1.200,1.170,0,1,0,0,0,16,7,0,7,0
29-03 22:44:48,3.518,2.010,45.729,48.241,0.503,653451264,553123840,91299840,2750689280,4904,1944,0,1945600,0,136,681,1337,1.200,1.200,1.170,0,2,0,0,0,16,7,0,7,0
29-03 22:44:49,2.985,0.995,0,96.020,0,653340672,553222144,91303936,2750697472,4929,2160,0,2129920,0,141,645,619,1.340,1.230,1.180,0,2,0,0,0,16,7,0,7,0
29-03 22:44:50,2.475,0.990,25.248,71.287,0,653434880,553123840,91303936,2750701568,4506,2160,0,6516736,0,96,481,549,1.340,1.230,1.180,0,1,0,0,0,16,7,0,7,0
29-03 22:44:51,2.941,1.961,46.569,48.039,0.490,653791232,552615936,91312128,2750844928,11906,2160,0,4239360,0,11,398,619,1.340,1.230,1.180,0,1,2,0,0,16,7,0,7,0
