2020-03-19 23:11:47.673058 | Job console starting...
2020-03-19 23:12:23.806186 | Running Ansible setup...
2020-03-19 23:12:35.280872 | RUN START: [trusted : github.com/hpproliant/HPE-CI-CONFIG/playbooks/hpe-proliant-ironic-agent-ilo.yaml@master]
2020-03-19 23:12:37.901762 | 
2020-03-19 23:12:37.902146 | PLAY [HPE Proliant agent-ilo job]
2020-03-19 23:12:37.917766 | 
2020-03-19 23:12:37.917866 | TASK [Create workspace directory to run agent-ilo]
2020-03-19 23:12:38.838454 | ubuntu | changed
2020-03-19 23:12:38.894133 | 
2020-03-19 23:12:38.896043 | TASK [Cloning devstack-gate for agent-ilo]
2020-03-19 23:12:38.951371 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.065642 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.172626 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.281614 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.393361 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.501892 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.607206 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.712218 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.815246 | [ubuntu] Waiting on logger
2020-03-19 23:12:39.916159 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.019920 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.120802 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.221630 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.322384 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.423262 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.524753 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.626832 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.728691 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.829978 | [ubuntu] Waiting on logger
2020-03-19 23:12:40.930757 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.031504 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.132380 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.233329 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.334281 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.435192 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.536045 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.636960 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.737788 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.841188 | [ubuntu] Waiting on logger
2020-03-19 23:12:41.944624 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.047128 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.149031 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.251157 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.353676 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.454930 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.555714 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.656502 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.757282 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.858096 | [ubuntu] Waiting on logger
2020-03-19 23:12:42.958931 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.059700 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.161132 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.264219 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.367933 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.470183 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.574196 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.677908 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.779942 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.880763 | [ubuntu] Waiting on logger
2020-03-19 23:12:43.981777 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.082773 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.183577 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.287465 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.392099 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.493067 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.593940 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.696250 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.798881 | [ubuntu] Waiting on logger
2020-03-19 23:12:44.901267 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.003500 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.105118 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.206178 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.308149 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.409454 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.510964 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.612981 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.715358 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.817553 | [ubuntu] Waiting on logger
2020-03-19 23:12:45.920232 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.022350 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.127175 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.239542 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.347990 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.454503 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.561674 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.667124 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.770137 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.871173 | [ubuntu] Waiting on logger
2020-03-19 23:12:46.972203 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.073215 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.174505 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.276173 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.378500 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.480624 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.583071 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.686216 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.791546 | [ubuntu] Waiting on logger
2020-03-19 23:12:47.897974 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.006515 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.118071 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.223036 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.326759 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.429650 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.533526 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.639207 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.745608 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.852485 | [ubuntu] Waiting on logger
2020-03-19 23:12:48.956281 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.059826 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.168852 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.273523 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.380768 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.492825 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.601516 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.710130 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.820225 | [ubuntu] Waiting on logger
2020-03-19 23:12:49.929294 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.033130 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.135509 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.237754 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.339166 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.441100 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.543730 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.645249 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.746341 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.847393 | [ubuntu] Waiting on logger
2020-03-19 23:12:50.949427 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.057150 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.171461 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.287563 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.403628 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.521485 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.633628 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.751063 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.871614 | [ubuntu] Waiting on logger
2020-03-19 23:12:51.982945 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.095691 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.214038 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.331003 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.445685 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.556006 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.665388 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.777543 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.885850 | [ubuntu] Waiting on logger
2020-03-19 23:12:52.995998 | [ubuntu] Waiting on logger
2020-03-19 23:12:53.105910 | [ubuntu] Waiting on logger
2020-03-19 23:12:53.218991 | [ubuntu] Waiting on logger
