-- Logs begin at Tue 2020-03-31 09:54:41 UTC, end at Tue 2020-03-31 11:31:52 UTC. --
Mar 31 10:35:06 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 10:35:07 ubuntu dstat.sh[1530]: [286B blob data]
Mar 31 10:35:07 ubuntu dstat.sh[1530]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 10:35:07 ubuntu dstat.sh[1530]: 31-03 10:35:06| 17   5  53  23   1| 422M  753M 88.0M 2478M|   0     0 | 189k 3207k|10.6  37.5 | 776  1417 |2.04 1.34 1.23|2.0   0  27|   0     0 |systemd              1    0.5%   0    0 |bash                 4399 2558k2382k0.2%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 31 10:35:08 ubuntu dstat.sh[1530]: 31-03 10:35:07| 23  36  38   1   3| 423M  752M 88.0M 2478M|4067B 1944B| 280k  120k|4.00  10.0 |1458  3885 |2.04 1.34 1.23|2.0   0 416|   0     0 |bash                 4399 6.5%1808k  27k|bash                 4399 1808k  27k6.5%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 31 10:35:09 ubuntu dstat.sh[1530]: 31-03 10:35:08| 23  30  39   4   4| 422M  752M 88.0M 2478M|4784B 2160B|4096B   12k|1.00  3.00 |1642  5011 |2.04 1.34 1.23|  0 1.0 211|   0     0 |systemd              1    9.5%   0    0 |bash                 4399 1688k  13k3.0%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 31 10:35:10 ubuntu dstat.sh[1530]: 31-03 10:35:09| 28  30  38   0   4| 422M  752M 88.0M 2478M|3850B 1986B|   0    16k|   0  4.00 |2263  6058 |2.04 1.34 1.23|2.0   0 164|   0     0 |systemd              1     19%   0    0 |bash                 4399  991k8253B2.0%|mysqld       174M|   0     0 |  14    3    0    6    0
Mar 31 10:35:11 ubuntu dstat.sh[1530]: 31-03 10:35:10|  6   9  84   0   1| 548M  626M 88.0M 2601M|4068B 1944B|   0     0 |   0     0 | 768  1891 |1.96 1.33 1.23|1.0   0  75|   0     0 |etcd                 2539 3.5%   0    0 |bash                 4399  205k4094B1.0%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 31 10:35:12 ubuntu dstat.sh[1530]: 31-03 10:35:11| 32  23  45   0   1| 559M  615M 88.0M 2601M|6074B 2160B|   0     0 |   0     0 |1292  2674 |1.96 1.33 1.23|2.0   0 234|   0     0 |keystone-manage      2846  22%2278k  81k|keystone-manage      2846 2278k  81k 22%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 31 10:35:13 ubuntu dstat.sh[1530]: 31-03 10:35:12| 26   4  44  26   1| 572M  600M 88.2M 2601M|3892B 1944B|1044k  176k| 122  2.00 | 779  1154 |1.96 1.33 1.23|2.0   0 2.0|   0     0 |keystone-manage      2846  26%3680k   0 |keystone-manage      2846 3680k   0  26%|mysqld       174M|   0     0 |  16    5    0    9    0
Mar 31 10:35:14 ubuntu dstat.sh[1530]: 31-03 10:35:13| 39   4  48  10   1| 589M  582M 88.5M 2602M|4115B 1998B| 724k    0 | 118     0 | 605  1024 |1.96 1.33 1.23|1.0   0   0|   0     0 |keystone-manage      2846  40%4051k  46k|keystone-manage      2846 4051k  46k 40%|mysqld       174M|   0     0 |  16    5    0    9    0
Mar 31 10:35:15 ubuntu dstat.sh[1530]: 31-03 10:35:14| 26   2  48  24   1| 604M  567M 88.5M 2603M|4407B 2106B| 620k 2340k|43.0   113 | 607   820 |1.96 1.33 1.23|1.0   0   0|   0     0 |keystone-manage      2846  26%4060k 174k|keystone-manage      2846 4060k 174k 26%|mysqld       174M|   0     0 |  16    5    0    8    0
Mar 31 10:35:16 ubuntu dstat.sh[1530]: 31-03 10:35:15| 32  11  35  21   1| 618M  552M 88.6M 2604M|3784B 2202B| 144k 1524k|14.0  19.0 | 632  1530 |1.96 1.34 1.24|  0 1.0   0|   0     0 |keystone-manage      2846  27%2515k 428k|keystone-manage      2846 2515k 428k 27%|mysqld       178M|   0     0 |  16    7    0    8    0
Mar 31 10:35:17 ubuntu dstat.sh[1530]: 31-03 10:35:16|  8   6  43  41   2| 627M  542M 88.9M 2604M|4042B 1944B|   0  1620k|   0   118 | 738  1612 |1.96 1.34 1.24|1.0   0   0|   0     0 |keystone-manage      2846 5.5%  38k  53k|keystone-manage      2846   38k  53k5.5%|mysqld       186M|   0     0 |  16    7    0    8    0
Mar 31 10:35:18 ubuntu dstat.sh[1530]: 31-03 10:35:17|  3   2  48  47   0| 627M  541M 89.1M 2604M|5688B 2160B|   0  1208k|   0  88.0 | 560  1173 |1.96 1.34 1.24|  0 1.0   0|   0     0 |mysqld               783  1.0%   0    0 |python2              1675   14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Mar 31 10:35:19 ubuntu dstat.sh[1530]: 31-03 10:35:18|  3   2  48  47   1| 628M  540M 89.3M 2605M|4570B 1944B|   0  1196k|   0  86.0 | 559  1119 |1.96 1.34 1.24|  0 1.0   0|   0     0 |mysqld               783  1.0%   0    0 |python2              1675   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
