-- Logs begin at Wed 2020-02-19 17:06:02 UTC, end at Wed 2020-02-19 19:02:38 UTC. --
Feb 19 18:03:21 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 19 18:03:22 ubuntu dstat.sh[1547]: [286B blob data]
Feb 19 18:03:22 ubuntu dstat.sh[1547]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 19 18:03:22 ubuntu dstat.sh[1547]: 19-02 18:03:22| 14   4  53  27   2| 459M  473M  113M 2667M|   0     0 | 151k 2453k|8.18  27.9 | 670  1204 |2.19 1.55 1.43|2.0   0  19|   0     0 |systemd              1    0.3%   0    0 |bash                 3716 1892k1728k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:23 ubuntu dstat.sh[1547]: 19-02 18:03:23| 13  30  36  13   8| 459M  472M  113M 2667M|7571B 3240B| 280k  120k|4.00  9.00 |1217  3097 |2.19 1.55 1.43|  0 3.0 316|   0     0 |bash                 3716 5.5%1314k  20k|bash                 3716 1314k  20k5.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:24 ubuntu dstat.sh[1547]: 19-02 18:03:24|  2   0  50  48   0| 459M  472M  113M 2667M|5209B 3240B|   0   120k|   0  27.0 | 352   428 |2.19 1.55 1.43|  0 3.0   0|   0     0 |conntrackd           163560.5%   0    0 |                                        |mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:25 ubuntu dstat.sh[1547]: 19-02 18:03:25|  3   1  50  47   1| 459M  472M  113M 2667M|7243B 3240B|   0   480k|   0  43.0 | 404   420 |2.19 1.55 1.43|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1736   26k1398B0.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:26 ubuntu dstat.sh[1547]: 19-02 18:03:26|  4   4  44  46   2| 459M  472M  113M 2667M|5678B 2916B|   0   308k|   0  52.0 | 504   702 |2.17 1.56 1.43|  0 2.0  40|   0     0 |bash                 3716 1.0% 320k2835B|bash                 3716  320k2835B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:27 ubuntu dstat.sh[1547]: 19-02 18:03:27|  6  10  13  70   2| 459M  472M  113M 2667M|6802B 3240B|   0    13M|   0  29.0 | 639  1088 |2.17 1.56 1.43|  0 1.0  80|   0     0 |bash                 3716 1.0% 641k5751B|bash                 3716  641k5751B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:28 ubuntu dstat.sh[1547]: 19-02 18:03:28| 14  12  23  49   2| 460M  471M  113M 2667M|6381B 3240B|   0    20M|   0  26.0 |1335  3144 |2.17 1.56 1.43|5.0 1.0  82|   0     0 |systemd              1    6.0%   0    0 |bash                 3716  517k4063B1.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:29 ubuntu dstat.sh[1547]: 19-02 18:03:29| 26  29  37   0   8| 459M  472M  113M 2667M|6125B 2916B|   0    20k|   0  5.00 |2364  6090 |2.17 1.56 1.43|2.0   0 212|   0     0 |systemd              1     15%   0    0 |bash                 3716 1534k  13k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 19 18:03:30 ubuntu dstat.sh[1547]: 19-02 18:03:30| 14  14  71   0   1| 583M  347M  113M 2789M|7251B 3240B|   0     0 |   0     0 |1349  4603 |2.17 1.56 1.43|  0   0  48|   0     0 |systemd              1     10%   0    0 |bash                 3716  116k 392B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 19 18:03:31 ubuntu dstat.sh[1547]: 19-02 18:03:31|  9  17  60   0  14| 584M  346M  113M 2789M|9447B 2754B|   0     0 |   0     0 |1034  2391 |2.00 1.54 1.42|1.0   0 220|   0     0 |python2              1986 3.0%5642B8832B|bash                 3716  385k  12k3.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 19 18:03:32 ubuntu dstat.sh[1547]: 19-02 18:03:32| 31  12  43   0  14| 597M  333M  113M 2790M|7841B 3402B|   0     0 |   0     0 | 905  1392 |2.00 1.54 1.42|1.0   0  75|   0     0 |keystone-manage      2953  31%3059k  81k|keystone-manage      2953 3059k  81k 31%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 19 18:03:33 ubuntu dstat.sh[1547]: 19-02 18:03:33| 22   3  19  55   3| 611M  319M  113M 2790M|5327B 2916B|  48k  580k|12.0  4.00 | 553   821 |2.00 1.54 1.42|  0 1.0   0|   0     0 |keystone-manage      2953  22%3366k   0 |keystone-manage      2953 3366k   0  22%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 19 18:03:34 ubuntu dstat.sh[1547]: 19-02 18:03:34| 34   4  45  14   3| 626M  303M  113M 2790M|5777B 3240B| 260k 8024k|27.0  19.0 | 666   864 |2.00 1.54 1.42|1.0 1.0   0|   0     0 |keystone-manage      2953  35%3630k  46k|keystone-manage      2953 3630k  46k 35%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 19 18:03:35 ubuntu dstat.sh[1547]: 19-02 18:03:35| 12   2  47  36   1| 632M  296M  113M 2791M|6465B 2916B| 572k    0 |41.0     0 | 629   883 |2.00 1.54 1.42|2.0   0   0|   0     0 |keystone-manage      2953  13%1923k 107k|keystone-manage      2953 1923k 107k 13%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 19 18:03:36 ubuntu dstat.sh[1547]: 19-02 18:03:36| 39   5  47   9   1| 654M  274M  113M 2791M|7169B 2916B|  88k    0 |8.00     0 | 685   971 |1.92 1.53 1.42|3.0   0   0|   0     0 |keystone-manage      2953  39%5147k 438k|keystone-manage      2953 5147k 438k 39%|mysqld       173M|   0     0 |  16    7    0    7    0
Feb 19 18:03:37 ubuntu dstat.sh[1547]: 19-02 18:03:37| 21   8  36  32   2| 667M  260M  113M 2792M|5605B 2916B|   0  2420k|   0  45.0 | 682  1650 |1.92 1.53 1.42|  0 1.0   0|   0     0 |python2              1986  13%  94k 103k|python3.6            7659   83k 174k1.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 19 18:03:38 ubuntu dstat.sh[1547]: 19-02 18:03:38|  2   3  47  48   2| 666M  261M  113M 2792M|6769B 3240B|   0  2460k|   0  82.0 | 599  1003 |1.92 1.53 1.42|1.0 1.0   0|   0     0 |mysqld               797  2.0%   0    0 |python2              1736   14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 19 18:03:39 ubuntu dstat.sh[1547]: 19-02 18:03:39|  4   3  45  44   4| 666M  260M  113M 2792M|5512B 2916B|   0   692k|   0  52.0 | 624  1068 |1.92 1.53 1.42|  0 1.0 2.0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1736   14k 469B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 19 18:03:40 ubuntu dstat.sh[1547]: 19-02 18:03:40|  2   2  48  47   2| 667M  259M  113M 2792M|7659B 2916B|   0   816k|   0  52.0 | 653  1156 |1.92 1.53 1.42|  0 1.0   0|   0     0 |keystone-manage      2953 1.0%   0    0 |python2              1736   14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 19 18:03:41 ubuntu dstat.sh[1547]: 19-02 18:03:41|  3   2  47  46   3| 667M  259M  113M 2792M|6478B 2916B|   0   976k|   0  68.0 | 667  1123 |2.01 1.55 1.43|  0 1.0   0|   0     0 |mysqld               797  1.0%   0    0 |python2              1736   14k 464B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 19 18:03:42 ubuntu dstat.sh[1547]: 19-02 18:03:42|  2   2  45  49   2| 667M  258M  114M 2793M|7645B 2916B|   0   872k|   0  62.0 | 669  1090 |2.01 1.55 1.43|  0 1.0   0|   0     0 |mysqld               797  1.0%   0    0 |python2              1736   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
