"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","21 Feb 2020 11:29:01 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
21-02 11:29:01,13.346,3.867,50.971,28.545,3.270,486690816,628596736,142053376,2643832832,0,0,135048.583,2039186.500,6.101,27.204,614.601,1022.310,1.490,1.570,1.540,4,0,19.466,0,0,14,4,0,4,0
21-02 11:29:02,20.202,35.859,37.374,2.525,4.040,485027840,629837824,142057472,2644115456,6013,2916,364544,118784,5,10,1867,4284,1.370,1.550,1.530,2,0,394,0,0,14,4,0,4,0
21-02 11:29:03,26.020,34.184,39.286,0,0.510,484720640,629837824,142057472,2644402176,6645,2916,0,24576,0,6,1608,5456,1.370,1.550,1.530,3,0,280,0,0,14,4,0,4,0
21-02 11:29:04,30.964,29.949,38.071,0,1.015,485699584,628854784,142057472,2644504576,7735,2916,4096,12288,1,3,2299,4903,1.370,1.550,1.530,2,0,175,0,0,14,4,0,4,0
21-02 11:29:05,8.081,16.667,72.222,0,3.030,617979904,496218112,142057472,2772455424,5758,2916,0,0,0,0,1220,2819,1.370,1.550,1.530,2,0,179,0,0,16,6,0,4,0
21-02 11:29:06,39.196,13.568,46.231,0,1.005,631234560,482914304,142057472,2772488192,9427,3240,0,0,0,0,1042,1981,1.370,1.550,1.530,1,0,130,0,0,16,6,0,6,0
21-02 11:29:07,12.438,2.488,15.423,69.154,0.498,639606784,473862144,142065664,2773131264,7015,2970,557056,24592384,29,25,599,895,1.420,1.560,1.540,1,2,2,0,0,16,6,0,6,0
21-02 11:29:08,7.500,1.500,27.500,63,0.500,641945600,471359488,142065664,2773282816,8289,3186,151552,9986048,22,10,481,734,1.420,1.560,1.540,1,0,0,0,0,16,6,0,6,0
21-02 11:29:09,28.571,3.061,48.469,19.388,0.510,659865600,453042176,142065664,2773651456,8227,3240,376832,0,40,0,632,902,1.420,1.560,1.540,1,0,0,0,0,16,6,0,6,0
21-02 11:29:10,39.500,4,47.500,7,2,680722432,430886912,142065664,2774732800,8128,3240,667648,0,47,0,758,915,1.420,1.560,1.540,2,1,0,0,0,16,6,0,6,0
21-02 11:29:11,36.318,12.935,31.841,15.423,3.483,702947328,407273472,142176256,2775801856,6477,2916,110592,1396736,9,33,1024,1751,1.420,1.560,1.540,0,1,0,0,0,16,8,0,6,0
21-02 11:29:12,2.956,3.448,45.813,45.320,2.463,703414272,406212608,142364672,2776186880,6480,2916,0,1613824,0,110,685,1345,1.460,1.560,1.540,2,1,0,0,0,16,8,0,6,0
21-02 11:29:13,3.030,1.515,47.980,46.970,0.505,703729664,405409792,142508032,2776522752,6415,2916,0,1527808,0,140,685,1201,1.460,1.560,1.540,0,3,0,0,0,16,8,0,6,0
21-02 11:29:14,1.493,0.995,46.269,47.761,3.483,703729664,405409792,142508032,2776522752,6410,2916,0,618496,0,76,452,629,1.460,1.560,1.540,2,2,0,0,0,16,8,0,6,0
21-02 11:29:15,2.525,0,47.475,49.495,0.505,703778816,405360640,142508032,2776522752,6306,3240,0,12288,0,1,373,549,1.460,1.560,1.540,3,2,0,0,0,16,8,0,6,0
21-02 11:29:16,0.500,1.500,48,49.500,0.500,703729664,405409792,142508032,2776522752,5789,2916,0,110592,0,19,350,511,1.460,1.560,1.540,2,2,0,0,0,16,8,0,6,0
21-02 11:29:17,3.015,0.503,47.236,48.241,1.005,704294912,404844544,142512128,2776518656,6355,3240,0,700416,0,37,479,777,1.430,1.550,1.540,2,1,2,0,0,16,8,0,6,0
