"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","30 Mar 2020 12:21:41 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
30-03 12:21:41,13.388,3.874,59.940,21.318,1.480,441319424,765202432,90767360,2623102976,0,0,153528.450,2604927.920,8.468,29.573,654.322,1128.493,1.750,1.480,1.300,3,0,21.343,0,0,14,3,0,5,0
30-03 12:21:42,10.553,22.613,40.704,25.628,0.503,440979456,764854272,90779648,2623569920,4155,1998,286720,126976,4,10,869,2108,1.750,1.480,1.300,0,1,210,0,0,14,3,0,5,0
30-03 12:21:43,22.727,24.747,41.919,9.596,1.010,441212928,764596224,90779648,2623582208,6319,2190,0,20480,0,5,1396,3447,1.750,1.480,1.300,1,0,197,0,0,14,3,0,5,0
30-03 12:21:44,28.218,29.208,37.624,0,4.950,556969984,648495104,90779648,2736345088,8328,1944,0,8192,0,2,1956,5566,1.930,1.520,1.310,4,0,142,0,0,16,3,0,5,0
30-03 12:21:45,8.629,11.168,79.188,0,1.015,573386752,631988224,90779648,2751643648,5629,2160,0,0,0,0,953,2031,1.930,1.520,1.310,1,0,146,0,0,16,5,0,5,0
30-03 12:21:46,39,15.500,45,0,0.500,590188544,615071744,90779648,2751741952,3512,2160,0,0,0,0,939,2176,1.930,1.520,1.310,1,0,152,0,0,16,5,0,7,0
30-03 12:21:47,12.060,1.005,46.734,39.698,0.503,595730432,608821248,90865664,2752364544,4389,1944,692224,274432,59,2,505,860,1.930,1.520,1.310,0,1,0,0,0,16,5,0,7,0
30-03 12:21:48,5.102,1.531,47.959,45.408,0,598114304,606023680,91148288,2752495616,4124,2160,421888,0,81,0,422,851,1.930,1.520,1.310,1,1,0,0,0,16,5,0,7,0
30-03 12:21:49,4.040,1.010,47.980,46.970,0,600121344,603549696,91320320,2752790528,3551,2160,397312,0,72,0,430,881,1.860,1.520,1.310,0,1,0,0,0,16,5,0,7,0
30-03 12:21:50,8.081,2.020,47.980,41.414,0.505,607256576,596250624,91328512,2752946176,4364,2160,204800,0,15,0,425,703,1.860,1.520,1.310,2,0,0,0,0,16,5,0,7,0
30-03 12:21:51,31.156,1.005,47.739,20.101,0,617254912,586088448,91336704,2753097728,4261,2160,90112,0,12,0,562,745,1.860,1.520,1.310,0,1,0,0,0,16,5,0,7,0
30-03 12:21:52,1.015,1.015,12.183,85.279,0.508,617046016,586092544,91340800,2753298432,3778,1944,36864,528384,8,16,312,611,1.860,1.520,1.310,0,3,0,0,0,16,5,0,7,0
30-03 12:21:53,1.523,1.015,0,97.462,0,618373120,584310784,91340800,2753748992,3894,2160,413696,192512,24,24,351,623,1.860,1.520,1.310,0,3,0,0,0,16,5,0,7,0
30-03 12:21:54,18.500,2.500,0,79,0,627351552,575012864,91340800,2754043904,5398,2160,135168,147456,9,33,417,687,1.870,1.520,1.310,3,2,0,0,0,16,5,0,7,0
30-03 12:21:55,2.010,1.005,0,95.980,1.005,627277824,575078400,91340800,2754052096,4261,2160,0,266240,0,35,342,564,1.870,1.520,1.310,0,2,0,0,0,16,5,0,7,0
30-03 12:21:56,9.045,2.010,0.503,87.940,0.503,632848384,569352192,91340800,2754199552,3846,1944,49152,2146304,2,62,485,702,1.870,1.520,1.310,0,2,2,0,0,16,5,0,6,0
30-03 12:21:57,15.228,3.046,47.716,34.010,0,641220608,560128000,91451392,2754891776,4287,1944,135168,2985984,13,37,436,708,1.870,1.520,1.310,2,0,0,0,0,16,5,0,6,0
30-03 12:21:58,25.126,9.045,35.176,30.151,0.503,655781888,545054720,91541504,2755293184,3768,2160,12288,933888,1,31,876,1761,1.870,1.520,1.310,1,0,0,0,0,16,7,0,6,0
