-- Logs begin at Tue 2020-03-31 10:43:43 UTC, end at Tue 2020-03-31 12:21:09 UTC. --
Mar 31 11:27:04 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 11:27:04 ubuntu dstat.sh[1879]: [286B blob data]
Mar 31 11:27:04 ubuntu dstat.sh[1879]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 11:27:04 ubuntu dstat.sh[1879]: 31-03 11:27:04| 16   5  54  24   2| 420M  716M 85.2M 2515M|   0     0 | 224k 2849k|11.9  34.2 | 739  1323 |1.07 1.12 1.18|2.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3688 2419k2238k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 11:27:05 ubuntu dstat.sh[1879]: 31-03 11:27:05| 20  40  38   2   1| 420M  715M 85.2M 2515M|4342B 2160B|   0   176k|   0  15.0 |1549  4052 |1.07 1.12 1.18|2.0   0 432|   0     0 |bash                 3688 7.0%1567k  28k|bash                 3688 1567k  28k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 11:27:06 ubuntu dstat.sh[1879]: 31-03 11:27:06| 27  32  39   0   2| 420M  716M 85.2M 2515M|4430B 1944B|   0    24k|   0  6.00 |1656  4773 |1.15 1.13 1.19|3.0   0 287|   0     0 |systemd              1     10%   0    0 |bash                 3688 2234k  18k4.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 11:27:07 ubuntu dstat.sh[1879]: 31-03 11:27:07| 32  28  40   0   1| 545M  590M 85.2M 2637M|3583B 2160B|   0  8192B|   0  2.00 |1646  8009 |1.15 1.13 1.19|  0   0 148|   0     0 |systemd              1     21%   0    0 |bash                 3688  768k5722B1.0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 31 11:27:08 ubuntu dstat.sh[1879]: 31-03 11:27:08| 10  23  65   0   2| 546M  589M 85.2M 2637M|5761B 2160B|   0     0 |   0     0 |1126  2707 |1.15 1.13 1.19|2.0   0 256|   0     0 |bash                 3688 5.0% 435k  14k|bash                 3688  435k  14k5.0%|mysqld       173M|   0     0 |  16    5    1    7    0
Mar 31 11:27:09 ubuntu dstat.sh[1879]: 31-03 11:27:09| 36   8  47   6   2| 568M  566M 85.3M 2638M|3897B 1944B| 548k  420k|38.0  3.00 | 697  1230 |1.15 1.13 1.19|  0 1.0  39|   0     0 |keystone-manage      3215  36%5313k  81k|keystone-manage      3215 5313k  81k 36%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 11:27:10 ubuntu dstat.sh[1879]: 31-03 11:27:10| 32   4  45  19   1| 587M  546M 85.8M 2638M|3081B 1944B|1220k  504k| 202  2.00 | 721  1210 |1.15 1.13 1.19|1.0   0   0|   0     0 |keystone-manage      3215  34%4522k  46k|keystone-manage      3215 4522k  46k 34%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 11:27:11 ubuntu dstat.sh[1879]: 31-03 11:27:11| 45   2  47   5   1| 604M  528M 85.8M 2639M|3971B 2160B| 668k    0 |50.0     0 | 692   823 |1.14 1.13 1.18|1.0   0   0|   0     0 |keystone-manage      3215  44%5113k 228k|keystone-manage      3215 5113k 228k 44%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 11:27:12 ubuntu dstat.sh[1879]: 31-03 11:27:12| 35  10  35  20   1| 625M  506M 85.9M 2640M|2724B 1944B| 108k 1548k|10.0  41.0 |1007  1778 |1.14 1.13 1.18|  0 1.0   0|   0     0 |keystone-manage      3215  26%1673k 427k|keystone-manage      3215 1673k 427k 26%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 11:27:13 ubuntu dstat.sh[1879]: 31-03 11:27:13|  3   2  42  52   2| 625M  505M 86.1M 2641M|5274B 1944B|   0  1236k|   0  90.0 | 669  1137 |1.14 1.13 1.18|  0 1.0   0|   0     0 |mysqld               1144 1.5%   0    0 |python2              1981   14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 11:27:14 ubuntu dstat.sh[1879]: 31-03 11:27:14|  3   1  35  61   1| 626M  504M 86.3M 2641M|5776B 2160B|   0  3764k|   0   134 | 686  1118 |1.14 1.13 1.18|  0 1.0 2.0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              1981   14k 470B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 31 11:27:15 ubuntu dstat.sh[1879]: 31-03 11:27:15|  2   2  47  47   2| 626M  503M 86.6M 2641M|7786B 1986B|   0  1296k|   0  99.0 | 803  1252 |1.14 1.13 1.18|  0 1.0   0|   0     0 |keystone-manage      3215 1.5%   0    0 |python2              1981   14k 463B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 11:27:16 ubuntu dstat.sh[1879]: 31-03 11:27:16|  3   3  47  47   1| 626M  503M 86.7M 2641M|5150B 2160B|   0  1124k|   0  77.0 | 682  1218 |1.20 1.14 1.19|  0 1.0   0|   0     0 |mysqld               1144 1.0%   0    0 |python2              1981   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 31 11:27:17 ubuntu dstat.sh[1879]: 31-03 11:27:17|  6   4  46  44   1| 627M  502M 87.0M 2641M|4149B 2160B|   0  1172k|   0   105 | 835  1494 |1.20 1.14 1.19|2.0 1.0   0|   0     0 |mysqld               1144 5.5%   0    0 |python2              1981   14k 470B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 11:27:18 ubuntu dstat.sh[1879]: 31-03 11:27:18|  9   7  44  38   2| 628M  501M 87.3M 2642M|4475B 1998B|   0  1168k|   0   125 | 949  1875 |1.20 1.14 1.19|1.0 1.0   0|   0     0 |mysqld               1144  15%   0    0 |python2              1981   14k 464B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 31 11:27:19 ubuntu dstat.sh[1879]: 31-03 11:27:19|  9   7  41  42   2| 628M  500M 87.7M 2642M|4205B 1998B|   0  1480k|   0   131 | 718  1724 |1.20 1.14 1.19|  0 1.0   0|   0     0 |mysqld               1144  11%   0    0 |python2              1981   14k 452B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 31 11:27:20 ubuntu dstat.sh[1879]: 31-03 11:27:20|  5   6  40  48   1| 628M  499M 87.9M 2642M|4575B 2310B|   0  1192k|   0   107 | 600  1416 |1.20 1.14 1.19|  0 1.0   0|   0     0 |mysqld               1144  10%   0    0 |python2              1981   14k 464B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Mar 31 11:27:21 ubuntu dstat.sh[1879]: 31-03 11:27:21|  5   4  37  53   0| 629M  498M 88.1M 2642M|4842B 1944B|   0  9412k|   0   139 | 678  1566 |1.43 1.19 1.20|  0 1.0   0|   0     0 |mysqld               1144 5.5%   0    0 |python2              1981   14k 458B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Mar 31 11:27:22 ubuntu dstat.sh[1879]: 31-03 11:27:22|  8   7  44  40   1| 630M  497M 88.4M 2642M|4489B 2160B|   0  1316k|   0   101 | 910  1865 |1.43 1.19 1.20|1.0 1.0   0|   0     0 |mysqld               1144 9.0%   0    0 |python2              1981   14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Mar 31 11:27:23 ubuntu dstat.sh[1879]: 31-03 11:27:23| 10   9  44  36   2| 630M  496M 88.6M 2642M|6307B 1944B|   0  1376k|   0   103 | 894  1573 |1.43 1.19 1.20|  0 1.0   0|   0     0 |mysqld               1144  14%   0    0 |python2              1981   14k 465B  0%|mysqld       191M|   0     0 |  16    7    0    7    0
Mar 31 11:27:24 ubuntu dstat.sh[1879]: 31-03 11:27:24| 10  10  47  33   2| 632M  429M 88.7M 2706M|4608B 2160B|   0  1396k|   0  99.0 |1028  1773 |1.43 1.19 1.20|1.0   0 2.0|   0     0 |mysqld               1144  11%   0    0 |keystone-manage      3215   10k6267B4.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 31 11:27:25 ubuntu dstat.sh[1879]: 31-03 11:27:25|  3   1  17  78   1| 632M  429M 88.7M 2706M|3595B 1944B|   0    59M|   0  59.0 | 383   662 |1.43 1.19 1.20|  0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1981   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 31 11:27:26 ubuntu dstat.sh[1879]: 31-03 11:27:26|  1   3   0  96   1| 633M  428M 88.8M 2706M|9051B 2160B|   0    11M|   0   197 | 688   636 |1.63 1.24 1.22|  0 2.0   0|   0     0 |kworker/u4:0         2717 1.0%   0    0 |python2              1981   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 31 11:27:27 ubuntu dstat.sh[1879]: 31-03 11:27:27|  2   1  47  50   0| 632M  428M 88.8M 2707M|5020B 1944B|   0  8116k|   0   109 | 541  1267 |1.63 1.24 1.22|  0 2.0   0|   0     0 |mysqld               1144 1.0%   0    0 |python2              1981   14k 454B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 31 11:27:28 ubuntu dstat.sh[1879]: 31-03 11:27:28|  2   2  42  55   0| 632M  427M 89.0M 2707M|4136B 2160B|   0  1976k|   0  85.0 | 622  1118 |1.63 1.24 1.22|  0 1.0   0|   0     0 |mysqld               1144 1.0%   0    0 |python2              1981   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Mar 31 11:27:29 ubuntu dstat.sh[1879]: 31-03 11:27:29|  4   3  48  44   1| 632M  427M 89.1M 2707M|3932B 2160B|   0  1148k|   0  85.0 | 703  1205 |1.63 1.24 1.22|  0 1.0   0|   0     0 |keystone-manage      3215 2.0%3060B1683B|python2              1981   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 31 11:27:30 ubuntu dstat.sh[1879]: 31-03 11:27:30|  5   4  47  44   1| 632M  426M 89.3M 2707M|5061B 2254B|   0   596k|   0  56.0 | 592  1059 |1.63 1.24 1.22|  0 1.0   0|   0     0 |mysqld               1144 5.5%   0    0 |python2              1981   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 31 11:27:31 ubuntu dstat.sh[1879]: 31-03 11:27:31|  5   3  42  50   1| 633M  426M 89.4M 2707M|5842B 1944B|   0   560k|   0  55.0 | 646  1228 |1.66 1.25 1.22|  0 2.0   0|   0     0 |mysqld               1144 4.5%   0    0 |python2              1981   14k 456B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Mar 31 11:27:34 ubuntu dstat.sh[1879]: 31-03 11:27:32|  2   1  10  88   0| 633M  426M 89.4M 2707M|3519B 2160B|   0   228k|   0  15.0 | 325   576 |1.66 1.25 1.22|  0 6.0   0|   0     0 |python2              1981 0.5%  14k   0 |python2              1981   14k   0 0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
