-- Logs begin at Wed 2020-03-18 11:03:44 UTC, end at Wed 2020-03-18 12:25:08 UTC. --
Mar 18 11:45:31 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 11:45:31 ubuntu dstat.sh[1900]: [286B blob data]
Mar 18 11:45:31 ubuntu dstat.sh[1900]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 11:45:31 ubuntu dstat.sh[1900]: 18-03 11:45:31| 18   5  57  19   2| 421M  311M  110M 2866M|   0     0 | 214k 3710k|11.5  38.2 | 818  1421 |1.52 1.36 1.18|3.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3731 2678k2515k0.2%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 18 11:45:32 ubuntu dstat.sh[1900]: 18-03 11:45:32| 18  32  32  16   2| 420M  311M  110M 2866M|6215B 2160B|   0  5176k|   0  73.0 |1383  3778 |1.52 1.36 1.18|  0 2.0 361|   0     0 |bash                 3731 6.5%1102k  22k|bash                 3731 1102k  22k6.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 18 11:45:33 ubuntu dstat.sh[1900]: 18-03 11:45:33|  4   5   1  89   0| 421M  311M  110M 2866M|5341B 2160B|   0    18M|   0  74.0 | 423   671 |1.52 1.36 1.18|  0 2.0  40|   0     0 |python2              1722 0.5%1038B1415B|bash                 3731  319k2818B0.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 18 11:45:34 ubuntu dstat.sh[1900]: 18-03 11:45:34| 26  33  38   3   0| 421M  310M  110M 2866M|6379B 2160B|   0    12M|   0  20.0 |1596  4348 |1.72 1.40 1.20|1.0   0 306|   0     0 |systemd              1    8.5%   0    0 |bash                 3731 2265k  20k4.5%|mysqld       173M|   0     0 |  13    3    0    4    0
Mar 18 11:45:35 ubuntu dstat.sh[1900]: 18-03 11:45:35| 29  28  42   1   1| 546M  185M  110M 2988M|5352B 1944B|   0  8032k|   0  21.0 |2082  6917 |1.72 1.40 1.20|  0   0 153|   0     0 |systemd              1     18%   0    0 |bash                 3731  862k5825B1.0%|mysqld       173M|   0     0 |  15    3    0    4    0
Mar 18 11:45:36 ubuntu dstat.sh[1900]: 18-03 11:45:36| 11  20  70   0   1| 546M  185M  110M 2988M|5038B 2160B|   0     0 |   0     0 |1222  2831 |1.72 1.40 1.20|1.0   0 233|   0     0 |bash                 3731 4.0% 405k  13k|bash                 3731  405k  13k4.0%|mysqld       173M|   0     0 |  15    5    0    4    0
Mar 18 11:45:37 ubuntu dstat.sh[1900]: 18-03 11:45:37| 44   8  45   2   1| 567M  164M  110M 2989M|5666B 2160B|   0   136k|   0  2.00 | 860  1593 |1.72 1.40 1.20|1.0   0  64|   0     0 |keystone-manage      3294  39%4982k  81k|keystone-manage      3294 4982k  81k 39%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 18 11:45:38 ubuntu dstat.sh[1900]: 18-03 11:45:38| 14   4  48  35   1| 572M  157M  110M 2989M|6536B 2160B|1048k    0 | 109     0 | 699  1096 |1.72 1.40 1.20|1.0   0   0|   0     0 |keystone-manage      3294  15%1507k   0 |keystone-manage      3294 1507k   0  15%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 18 11:45:39 ubuntu dstat.sh[1900]: 18-03 11:45:39| 40   4  49   6   1| 591M  138M  110M 2990M|5142B 2106B| 692k    0 |53.0     0 | 664   995 |1.75 1.41 1.20|  0 1.0   0|   0     0 |keystone-manage      3294  42%4695k  81k|keystone-manage      3294 4695k  81k 42%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 18 11:45:40 ubuntu dstat.sh[1900]: 18-03 11:45:40| 40   3  46   6   6| 613M  114M  110M 2991M|7389B 1998B| 188k    0 |16.0     0 | 672   800 |1.75 1.41 1.20|  0 1.0   0|   0     0 |keystone-manage      3294  44%5694k 483k|keystone-manage      3294 5694k 483k 44%|mysqld       173M|   0     0 |  15    5    0    6    0
Mar 18 11:45:41 ubuntu dstat.sh[1900]: 18-03 11:45:41| 19  12   9  54   5| 628M  299M  110M 2800M|5447B 2808B|  40k 2244k|6.00  92.0 |1079  1792 |1.75 1.41 1.20|1.0 3.0 4.0|   0     0 |python2              1722  17% 111k 121k|keystone-manage      3294  401k 136k 16%|mysqld       184M|   0     0 |  15    7    0    6    0
Mar 18 11:45:42 ubuntu dstat.sh[1900]: 18-03 11:45:42|  5   3  21  70   1| 628M  298M  110M 2800M|2556B 1512B|   0   848k|   0   127 | 510   597 |1.75 1.41 1.20|  0 2.0   0|   0     0 |keystone-manage      3294 1.0%   0    0 |python2              1988    0  494B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 18 11:45:43 ubuntu dstat.sh[1900]: 18-03 11:45:43|  1   2  16  81   1| 628M  298M  110M 2800M|6171B 2160B|   0  3892k|   0   129 | 603   667 |1.75 1.41 1.20|  0 2.0   0|   0     0 |beam.smp             2418 0.5%   0    0 |python2              1988   15k 469B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 18 11:45:44 ubuntu dstat.sh[1900]: 18-03 11:45:44|  3   0  37  61   0| 628M  298M  110M 2800M|5624B 2160B|   0    11M|   0   149 | 601   667 |2.09 1.49 1.23|  0 1.0   0|   0     0 |mysqld               1167 0.5%   0    0 |python2              1988   17k 466B0.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 18 11:45:45 ubuntu dstat.sh[1900]: 18-03 11:45:45|  2   2  49  47   1| 629M  297M  110M 2800M|5584B 1944B|   0  1772k|   0   120 | 796  1311 |2.09 1.49 1.23|  0 1.0   0|   0     0 |keystone-manage      3294 1.0%   0    0 |python2              1988   13k 461B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 18 11:45:46 ubuntu dstat.sh[1900]: 18-03 11:45:46|  4   2  48  46   0| 629M  296M  111M 2801M|6179B 2160B|  88k 1680k|3.00   126 | 876  1503 |2.09 1.49 1.23|  0 1.0 2.0|   0     0 |mysqld               1167 1.5%   0    0 |python2              1988   13k 471B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 18 11:45:47 ubuntu dstat.sh[1900]: 18-03 11:45:47|  4   2  50  45   0| 630M  295M  111M 2801M|5732B 2160B|   0  1740k|   0   126 | 867  1383 |2.09 1.49 1.23|1.0   0   0|   0     0 |mysqld               1167 1.0%   0    0 |python2              1988   11k 483B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Mar 18 11:45:48 ubuntu dstat.sh[1900]: 18-03 11:45:48|  6   6  44  43   1| 630M  294M  111M 2801M|5164B 1944B|   0   904k|   0  84.0 | 771  1360 |2.09 1.49 1.23|  0 1.0   0|   0     0 |mysqld               1167 9.0%   0    0 |python2              1988   14k 461B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 18 11:45:49 ubuntu dstat.sh[1900]: 18-03 11:45:49| 10   7  46  38   1| 631M  293M  111M 2801M|7092B 2160B|   0   856k|   0  92.0 | 837  1631 |2.08 1.50 1.23|  0 1.0   0|   0     0 |mysqld               1167  14%   0    0 |python2              1988   16k 469B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 18 11:45:50 ubuntu dstat.sh[1900]: 18-03 11:45:50|  9   9  42  38   2| 631M  292M  111M 2801M|4685B 1944B|   0  1068k|   0   102 | 905  1652 |2.08 1.50 1.23|1.0 1.0   0|   0     0 |mysqld               1167  16%   0    0 |python2              1988   17k 469B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 18 11:45:51 ubuntu dstat.sh[1900]: 18-03 11:45:51|  9   8  46  37   1| 632M  291M  112M 2801M|4964B 2160B|   0  1460k|   0   140 |1042  1918 |2.08 1.50 1.23|1.0 1.0   0|   0     0 |mysqld               1167  15%   0    0 |python2              1988 9727B 471B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 18 11:45:52 ubuntu dstat.sh[1900]: 18-03 11:45:52| 10   9  37  43   1| 633M  291M  112M 2802M|4852B 2160B|   0  1336k|   0   117 | 930  1505 |2.08 1.50 1.23|  0 1.0   0|   0     0 |mysqld               1167  16%   0    0 |python2              1988   13k 472B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 18 11:45:53 ubuntu dstat.sh[1900]: 18-03 11:45:53|  4   3  42  51   1| 633M  290M  112M 2802M|4524B 1986B|   0  9060k|   0   104 | 746  1465 |2.08 1.50 1.23|1.0 1.0   0|   0     0 |mysqld               1167 5.0%   0    0 |python2              1988   14k 471B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 18 11:45:54 ubuntu dstat.sh[1900]: 18-03 11:45:54| 12  12  44  30   1| 633M  289M  112M 2802M|7335B 2160B|   0   944k|   0  69.0 | 829  1462 |2.15 1.52 1.24|  0 1.0   0|   0     0 |mysqld               1167  20%   0    0 |python2              1988   18k 471B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 18 11:45:55 ubuntu dstat.sh[1900]: 18-03 11:45:55| 14  17  49  19   1| 634M  289M  112M 2802M|4980B 2160B|   0   824k|   0  54.0 | 722  1291 |2.15 1.52 1.24|1.0   0   0|   0     0 |mysqld               1167  28%   0    0 |python2              1988   10k 471B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 18 11:45:56 ubuntu dstat.sh[1900]: 18-03 11:45:56| 11   6  39  43   1| 634M  288M  112M 2802M|3462B 1944B|   0   976k|   0  76.0 | 622  1867 |2.15 1.52 1.24|  0 1.0 2.0|   0     0 |mysqld               1167  11%   0    0 |python2              1988   18k 471B  0%|mysqld       191M|   0     0 |  15    7    0    6    0
Mar 18 11:45:57 ubuntu dstat.sh[1900]: 18-03 11:45:57|  4   4  47  46   0| 635M  222M  113M 2866M|4858B 2160B|   0    36M|   0  84.0 | 482   964 |2.15 1.52 1.24|  0 2.0   0|   0     0 |mysqld               1167 3.5%   0    0 |python2              1988   14k 477B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Mar 18 11:45:58 ubuntu dstat.sh[1900]: 18-03 11:45:58|  3   1  47  48   1| 635M  222M  113M 2866M|5276B 2160B|   0    29M|   0  70.0 | 445   795 |2.15 1.52 1.24|  0 1.0   0|   0     0 |jbd2/vda1-8          294  0.5%   0    0 |python2              1988   12k 460B0.5%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 18 11:45:59 ubuntu dstat.sh[1900]: 18-03 11:45:59|  4   2  48  45   1| 635M  221M  113M 2866M|4519B 2202B|   0  1456k|   0   109 | 692  1441 |2.14 1.53 1.25|  0 1.0   0|   0     0 |mysqld               1167 2.0%   0    0 |python2              1988   12k 470B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 18 11:46:00 ubuntu dstat.sh[1900]: 18-03 11:46:00|  2   3  47  48   1| 636M  220M  113M 2866M|4142B 2160B|   0  1332k|   0   105 | 625  1520 |2.14 1.53 1.25|  0 1.0   0|   0     0 |mysqld               1167 1.0%   0    0 |python2              1988   12k 465B  0%|mysqld       192M|   0     0 |  15    7    0    5    0
Mar 18 11:46:01 ubuntu dstat.sh[1900]: 18-03 11:46:01|  6   4  44  46   0| 637M  219M  113M 2867M|5955B 2160B|   0  1824k|   0   128 | 834  1903 |2.14 1.53 1.25|  0 1.0   0|   0     0 |mysqld               1167 6.0%   0    0 |python2              1988   14k 467B0.5%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 18 11:46:02 ubuntu dstat.sh[1900]: 18-03 11:46:02|  6   4  42  48   1| 637M  218M  114M 2867M|4476B 2160B|8192B 9584k|2.00   136 | 730  1650 |2.14 1.53 1.25|  0 1.0   0|   0     0 |mysqld               1167 5.5%   0    0 |python2              1988   14k 461B0.5%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 18 11:46:03 ubuntu dstat.sh[1900]: 18-03 11:46:03| 12   8  35  44   1| 637M  218M  114M 2867M|3577B 2052B|   0  1656k|   0   135 | 864  2236 |2.14 1.53 1.25|  0 1.0   0|   0     0 |mysqld               1167  14%   0    0 |python2              1988   14k 486B  0%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 18 11:46:04 ubuntu dstat.sh[1900]: 18-03 11:46:04| 13   8  34  45   1| 638M  217M  114M 2867M|4735B 2052B|   0  2072k|   0   151 | 915  2064 |2.21 1.56 1.26|  0 1.0   0|   0     0 |mysqld               1167  15%   0    0 |python2              1988   14k 466B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 18 11:46:05 ubuntu dstat.sh[1900]: 18-03 11:46:05| 11   8  47  35   0| 638M  216M  114M 2867M|4745B 2160B|   0  1548k|   0   117 | 859  1588 |2.21 1.56 1.26|  0 1.0   0|   0     0 |mysqld               1167  14%   0    0 |python2              1988   15k 462B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 18 11:46:06 ubuntu dstat.sh[1900]: 18-03 11:46:06| 14  10  41  36   0| 638M  216M  115M 2867M|4432B 2160B|   0  1220k|   0   101 | 845  1555 |2.21 1.56 1.26|1.0 1.0 2.0|   0     0 |mysqld               1167  18%   0    0 |python2              1988   15k 462B0.5%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 18 11:46:07 ubuntu dstat.sh[1900]: 18-03 11:46:07| 14  11  42  33   1| 638M  215M  115M 2867M|4693B 2160B|   0  1012k|   0  82.0 | 803  1233 |2.21 1.56 1.26|  0 1.0   0|   0     0 |mysqld               1167  22%   0    0 |python2              1988   11k 468B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 18 11:46:08 ubuntu dstat.sh[1900]: 18-03 11:46:08|  5   4  45  45   1| 639M  215M  115M 2867M|8158B 2160B|   0  1296k|   0  95.0 | 777  1518 |2.21 1.56 1.26|1.0 1.0   0|   0     0 |mysqld               1167 5.0%   0    0 |python2              1988   17k 472B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
