"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Mar 2020 04:20:41 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
13-03 04:20:41,16.319,4.680,54.712,22.629,1.660,448536576,376877056,115716096,2947670016,0,0,204813.535,3156595.883,10.405,34.405,761.316,1561.259,1.310,1.170,1.170,3,0,24.206,0,0,13,3,0,4,0
13-03 04:20:42,19.598,32.161,31.658,14.070,2.513,444600320,380354560,115724288,2947760128,10514,1944,0,675840,0,39,1457,3663,1.280,1.170,1.170,1,2,382,0,0,13,3,0,4,0
13-03 04:20:43,9,16,22.500,50.500,2,444407808,380522496,115724288,2947776512,6456,1944,0,9326592,0,98,803,1555,1.280,1.170,1.170,0,1,160,0,0,13,3,0,4,0
13-03 04:20:44,1.500,1.500,47,49.500,0.500,444301312,380620800,115724288,2947784704,4788,1728,0,26083328,0,26,247,303,1.280,1.170,1.170,0,1,0,0,0,13,3,0,4,0
13-03 04:20:45,23.232,32.323,40.404,0,4.040,444518400,380366848,115724288,2947977216,5919,1944,0,172032,0,8,1516,3930,1.280,1.170,1.170,0,0,262,0,0,13,3,0,4,0
13-03 04:20:46,26.904,21.827,47.716,2.030,1.523,575950848,248492032,115724288,3075837952,7378,1944,0,8216576,0,19,1741,4883,1.280,1.170,1.170,0,0,80,0,0,15,3,0,4,0
13-03 04:20:47,8.955,13.433,72.637,3.483,1.493,576827392,247599104,115732480,3075846144,5288,1728,0,94208,0,2,922,1914,1.260,1.170,1.160,1,0,168,0,0,15,5,0,4,0
13-03 04:20:48,36.634,15.347,46.040,0,1.980,593518592,230776832,115732480,3075952640,7734,1890,0,417792,0,2,890,1889,1.260,1.170,1.160,1,0,128,0,0,15,5,0,6,0
13-03 04:20:49,18.687,2.020,47.980,30.808,0.505,603725824,219627520,115732480,3076886528,5823,1998,880640,0,73,0,633,929,1.260,1.170,1.160,1,0,2,0,0,15,5,0,6,0
13-03 04:20:50,41.176,3.922,46.569,6.373,1.961,624910336,197222400,115867648,3077840896,4997,1728,929792,0,93,0,736,1028,1.260,1.170,1.160,1,0,0,0,0,15,5,0,6,0
13-03 04:20:51,47.264,12.438,37.811,1.990,0.498,652808192,167858176,115912704,3078971392,8584,1944,192512,0,15,0,949,1334,1.260,1.170,1.160,3,0,0,0,0,15,7,0,6,0
13-03 04:20:52,11.055,6.030,41.709,39.196,2.010,662626304,157642752,116027392,3079159808,6198,1944,0,1867776,0,55,761,1314,1.240,1.160,1.160,0,1,0,0,0,15,7,0,6,0
13-03 04:20:53,2.525,2.020,47.475,45.960,2.020,662663168,157200384,116109312,3079479296,4543,1944,0,1269760,0,103,699,1126,1.240,1.160,1.160,0,2,0,0,0,15,7,0,6,0
13-03 04:20:54,1.500,1.500,20,76.500,0.500,662646784,157265920,116109312,3079430144,3517,1728,0,1269760,0,153,461,591,1.240,1.160,1.160,0,3,0,0,0,15,7,0,6,0
13-03 04:20:55,2.500,1.500,44.500,50.500,1,662921216,156594176,116158464,3079778304,6251,1944,0,2613248,0,86,551,1053,1.240,1.160,1.160,1,0,0,0,0,15,7,0,6,0
13-03 04:20:56,3,2.500,48,45.500,1,663334912,155525120,116391936,3080171520,3618,1944,0,1662976,0,121,709,1331,1.240,1.160,1.160,0,1,0,0,0,15,7,0,6,0
13-03 04:20:57,3.553,0.508,47.716,47.716,0.508,663670784,154701824,116596736,3080454144,4010,1944,0,1519616,0,107,613,1217,1.300,1.180,1.170,0,1,0,0,0,15,7,0,6,0
13-03 04:20:58,5.584,3.046,45.178,45.685,0.508,664408064,153497600,116830208,3080663040,4514,1944,0,1269760,0,106,629,1379,1.300,1.180,1.170,0,1,0,0,0,15,7,0,6,0
13-03 04:20:59,9.453,7.960,46.766,34.328,1.493,665534464,151977984,117092352,3080790016,5692,1782,0,1339392,0,136,798,2326,1.300,1.180,1.170,1,1,2,0,0,15,7,0,6,0
13-03 04:21:00,6.931,6.436,46.535,38.614,1.485,665985024,151273472,117264384,3080871936,3507,2106,0,3489792,0,119,543,1217,1.300,1.180,1.170,1,1,0,0,0,15,7,0,6,0
13-03 04:21:01,14.573,13.065,47.236,24.623,0.503,666435584,150671360,117440512,3080847360,4106,1944,0,1183744,0,88,605,1236,1.300,1.180,1.170,0,1,0,0,0,15,7,0,6,0
13-03 04:21:02,21.608,17.085,47.739,13.568,0,666673152,150294528,117653504,3080773632,3684,1944,0,5054464,0,102,599,1166,1.520,1.220,1.180,1,2,0,0,0,15,7,0,6,0
13-03 04:21:03,10,9,47.500,33,0.500,667131904,149561344,117821440,3080880128,4535,2160,0,5206016,0,83,614,1316,1.520,1.220,1.180,0,1,0,0,0,15,7,0,6,0
13-03 04:21:04,7.500,6.500,41.500,43.500,1,667992064,148357120,118136832,3080904704,4650,1944,0,1740800,0,133,860,2485,1.520,1.220,1.180,0,1,0,0,0,15,7,0,5,0
13-03 04:21:05,15.657,7.576,37.374,38.384,1.010,668598272,147394560,118427648,3080953856,8451,1662,0,1925120,0,132,1144,2247,1.520,1.220,1.180,0,1,0,0,0,15,7,0,5,0
13-03 04:21:06,3.153,6.757,45.946,44.144,0,669724672,262270976,118525952,2971344896,8392,2484,12288,67571712,3,116,678,1028,1.520,1.220,1.180,1,3,4,0,0,15,7,0,5,0
13-03 04:21:07,2.312,0.578,15.029,82.081,0,669810688,261967872,118550528,2971389952,7279,1512,0,1835008,0,119,514,631,1.640,1.250,1.190,0,2,0,0,0,15,7,0,5,0
13-03 04:21:08,3.030,1.515,38.889,55.051,1.515,669278208,262078464,118730752,2971607040,5731,1986,0,3284992,0,167,640,1032,1.640,1.250,1.190,0,1,0,0,0,15,7,0,5,0
13-03 04:21:09,4.061,3.046,47.716,44.670,0.508,669999104,260780032,118988800,2971926528,4163,1944,90112,1781760,3,122,907,1496,1.640,1.250,1.190,0,1,2,0,0,15,7,0,5,0
13-03 04:21:10,5.076,5.584,46.193,42.640,0.508,670134272,259989504,119296000,2972241920,4481,1944,0,1695744,0,128,963,1760,1.640,1.250,1.190,0,1,0,0,0,15,7,0,5,0
13-03 04:21:11,6.030,9.548,42.211,39.196,3.015,670851072,258842624,119529472,2972438528,4463,1728,0,1585152,0,113,830,1487,1.640,1.250,1.190,5,0,0,0,0,15,7,0,5,0
13-03 04:21:12,12.438,9.453,34.826,41.791,1.493,671051776,258400256,119803904,2972405760,5020,1944,0,1712128,0,137,866,1679,1.740,1.280,1.200,0,1,0,0,0,15,7,0,5,0
13-03 04:21:13,9,5,43.500,41,1.500,671453184,257294336,120070144,2972819456,5480,1890,0,1679360,0,124,968,1746,1.740,1.280,1.200,1,1,0,0,0,15,7,0,5,0
13-03 04:21:14,14,13,34,38,1,671924224,256503808,120381440,2972823552,5825,1944,0,1990656,0,153,976,1792,1.740,1.280,1.200,0,1,0,0,0,15,7,0,5,0
13-03 04:21:15,7.107,6.599,38.579,47.208,0.508,672210944,255836160,120672256,2972913664,4893,1998,0,1736704,0,136,796,1818,1.740,1.280,1.200,1,1,0,0,0,15,7,0,5,0
13-03 04:21:16,10.945,11.443,40.299,36.816,0.498,672362496,255549440,120852480,2972868608,3609,1728,0,1044480,0,82,629,1227,1.740,1.280,1.200,1,1,0,0,0,15,7,0,5,0
13-03 04:21:17,4.500,3,37,54,1.500,672337920,255299584,121004032,2972991488,3338,1944,0,970752,0,66,588,1285,1.850,1.310,1.210,0,1,0,0,0,15,7,0,5,0
13-03 04:21:18,6.566,5.556,36.364,50,1.515,672698368,254914560,121147392,2972872704,3474,1728,0,913408,0,71,577,1322,1.850,1.310,1.210,1,0,0,0,0,15,7,0,5,0
13-03 04:21:19,12.438,8.458,35.323,42.786,0.995,672989184,254398464,121364480,2972872704,4326,1944,0,1236992,0,89,806,2044,1.850,1.310,1.210,1,1,2,0,0,15,7,0,5,0
13-03 04:21:20,6.061,6.566,40.909,45.960,0.505,672903168,254115840,121589760,2973011968,3555,1944,0,1478656,0,95,674,1740,1.850,1.310,1.210,0,1,0,0,0,15,7,0,5,0
13-03 04:21:21,11.558,10.050,44.221,33.668,0.503,673447936,253476864,121749504,2972946432,3538,1944,0,9211904,0,90,608,1197,1.850,1.310,1.210,1,1,0,0,0,15,7,0,5,0
