-- Logs begin at Sat 2020-03-28 18:43:29 UTC, end at Sat 2020-03-28 20:39:29 UTC. --
Mar 28 19:40:38 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 19:40:39 ubuntu dstat.sh[13617]: [286B blob data]
Mar 28 19:40:39 ubuntu dstat.sh[13617]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 19:40:39 ubuntu dstat.sh[13617]: 28-03 19:40:39| 13   4  61  21   2| 422M  748M 85.0M 2482M|   0     0 | 165k 2361k|9.82  26.9 | 647  1073 |1.01 1.16 1.19|3.0   0  23|   0     0 |systemd              1    0.3%   0    0 |bash                 158111836k1700k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:40:40 ubuntu dstat.sh[13617]: 28-03 19:40:40| 11  18   6  58   6| 421M  750M 85.0M 2482M|4176B 2160B|   0    33M|   0  38.0 | 910  1887 |1.09 1.17 1.19|1.0 1.0 208|   0     0 |bash                 158114.0% 892k  13k|bash                 15811 892k  13k4.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:40:41 ubuntu dstat.sh[13617]: 28-03 19:40:41| 24  33  36   1   6| 421M  749M 85.0M 2483M|4868B 1944B| 280k   80k|4.00  10.0 |1467  4314 |1.09 1.17 1.19|2.0   0 271|   0     0 |systemd              1     11%   0    0 |bash                 158111945k  17k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:40:42 ubuntu dstat.sh[13617]: 28-03 19:40:42| 30  31  37   0   3| 422M  748M 85.0M 2483M|4603B 2160B|   0    16k|   0  4.00 |1953  4896 |1.09 1.17 1.19|1.0   0 213|   0     0 |systemd              1     17%   0    0 |bash                 158111385k  11k2.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 19:40:43 ubuntu dstat.sh[13617]: 28-03 19:40:43|  5   8  87   0   1| 546M  623M 85.0M 2605M|4363B 2160B|   0     0 |   0     0 | 665  1738 |1.09 1.17 1.19|  0   0  19|   0     0 |systemd              1    4.0%   0    0 |bash                 15811 116k 392B  0%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 28 19:40:44 ubuntu dstat.sh[13617]: 28-03 19:40:44| 22  24  42   2   9| 555M  614M 85.0M 2605M|8405B 1944B|   0  8024k|   0  19.0 |1329  3256 |1.09 1.17 1.19|3.0   0 295|   0     0 |keystone-manage      14928 12%1897k  81k|keystone-manage      149281897k  81k 12%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:40:45 ubuntu dstat.sh[13617]: 28-03 19:40:45| 34   5  46  13   3| 571M  597M 85.4M 2606M|6968B 2160B|1244k  212k| 166  1.00 | 730  1230 |1.08 1.17 1.19|  0 1.0 2.0|   0     0 |keystone-manage      14928 35%4083k   0 |keystone-manage      149284083k   0  35%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:40:46 ubuntu dstat.sh[13617]: 28-03 19:40:46| 32   2  42  22   1| 587M  580M 85.8M 2606M|4606B 1944B| 780k  416k| 138  2.00 | 558  1099 |1.08 1.17 1.19|1.0   0   0|   0     0 |keystone-manage      14928 33%3854k  46k|keystone-manage      149283854k  46k 33%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:40:47 ubuntu dstat.sh[13617]: 28-03 19:40:47| 41   5  47   3   3| 607M  559M 85.8M 2607M|5999B 2160B| 664k    0 |49.0     0 | 635   893 |1.08 1.17 1.19|1.0   0   0|   0     0 |keystone-manage      14928 45%5542k 354k|keystone-manage      149285542k 354k 45%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 19:40:48 ubuntu dstat.sh[13617]: 28-03 19:40:48| 31  11  34  20   4| 625M  540M 85.9M 2608M|3800B 2160B| 108k 1696k|10.0  47.0 | 634  1771 |1.08 1.17 1.19|  0 1.0   0|   0     0 |keystone-manage      14928 21%1245k 301k|keystone-manage      149281245k 301k 21%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 28 19:40:49 ubuntu dstat.sh[13617]: 28-03 19:40:49|  3   3  46  43   4| 625M  539M 86.2M 2608M|4070B 1944B|   0  1436k|   0   102 | 656  1118 |1.08 1.17 1.19|  0 1.0   0|   0     0 |mysqld               128972.0%   0    0 |python2              13887  14k 488B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 28 19:40:50 ubuntu dstat.sh[13617]: 28-03 19:40:50|  2   2  45  51   1| 626M  538M 86.3M 2608M|4526B 2160B|   0  2208k|   0  91.0 | 447   802 |1.08 1.16 1.19|  0 3.0   0|   0     0 |systemd-journal      7980 0.5%   0    0 |python2              13887  14k 464B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 28 19:40:51 ubuntu dstat.sh[13617]: 28-03 19:40:51|  4   1  38  55   1| 626M  538M 86.4M 2609M|5300B 1986B|   0  1936k|   0  79.0 | 569   962 |1.08 1.16 1.19|  0 1.0   0|   0     0 |jbd2/vda1-8          294  1.0%   0    0 |python2              13887  14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Mar 28 19:40:52 ubuntu dstat.sh[13617]: 28-03 19:40:52|  2   1  46  49   2| 626M  537M 86.6M 2609M|3870B 2160B|   0   840k|   0  64.0 | 548   955 |1.08 1.16 1.19|  0 1.0   0|   0     0 |mysqld               128972.0%   0    0 |python2              13887  14k 458B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 28 19:40:53 ubuntu dstat.sh[13617]: 28-03 19:40:53|  2   2  49  46   1| 627M  536M 86.8M 2609M|3695B 1944B|   0  1460k|   0   101 | 762  1244 |1.08 1.16 1.19|  0 1.0   0|   0     0 |mysqld               128971.0%   0    0 |python2              13887  14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Mar 28 19:40:54 ubuntu dstat.sh[13617]: 28-03 19:40:54| 10   8  36  46   0| 627M  535M 87.1M 2609M|6692B 2160B|   0  1108k|   0   114 | 717  1688 |1.08 1.16 1.19|1.0 1.0   0|   0     0 |mysqld               12897 15%   0    0 |python2              13887  14k 464B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:40:55 ubuntu dstat.sh[13617]: 28-03 19:40:55|  5   5  47  42   1| 628M  534M 87.3M 2609M|4249B 1944B|   0   716k|   0  70.0 | 544  1402 |1.15 1.18 1.19|  0 1.0 2.0|   0     0 |mysqld               128976.5%   0    0 |python2              13887  14k 455B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:40:56 ubuntu dstat.sh[13617]: 28-03 19:40:56|  6   4  48  43   0| 628M  534M 87.4M 2609M|6235B 2160B|   0  1432k|   0  56.0 | 489  1018 |1.15 1.18 1.19|  0 2.0   0|   0     0 |mysqld               128976.0%   0    0 |python2              13887  14k 474B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:40:57 ubuntu dstat.sh[13617]: 28-03 19:40:57|  2   1   1  96   0| 628M  534M 87.4M 2609M|5241B 2160B|   0   328k|   0  57.0 | 353   625 |1.15 1.18 1.19|  0 2.0   0|   0     0 |containerd           269910.5%   0    0 |python2              13887  14k 452B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:40:59 ubuntu dstat.sh[13617]: 28-03 19:40:58|  2   1  21  76   1| 628M  534M 87.4M 2609M|4260B 2160B|   0   756k|   0  43.0 | 353   593 |1.15 1.18 1.19|  0 4.0   0|   0     0 |mysqld               128970.5%   0    0 |python2              13887  14k 450B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:40:59 ubuntu dstat.sh[13617]: 28-03 19:40:59|  1   1   3  95   0| 628M  534M 87.4M 2609M|3904B 1944B|   0   772k|   0  90.0 | 386   608 |1.15 1.18 1.19|  0 1.0   0|   0     0 |python2              138870.5%  14k 467B|python2              13887  14k 467B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:41:00 ubuntu dstat.sh[13617]: 28-03 19:41:00|  2   2  36  60   1| 628M  533M 87.5M 2610M|6053B 2160B|   0    10M|   0  53.0 | 429   826 |1.22 1.19 1.20|  0 1.0 1.0|   0     0 |conntrackd           284941.0%   0    0 |python2              13887  14k 456B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:41:01 ubuntu dstat.sh[13617]: 28-03 19:41:01|  1   1  49  49   0| 628M  533M 87.5M 2610M|4758B 2160B|   0   996k|   0  45.0 | 456   813 |1.22 1.19 1.20|  0 1.0   0|   0     0 |jbd2/vda1-8          294  0.5%   0    0 |python2              13887  14k 475B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:41:02 ubuntu dstat.sh[13617]: 28-03 19:41:02|  9   9  47  35   1| 628M  533M 87.6M 2610M|3751B 2160B|   0  3688k|   0  80.0 | 631  1198 |1.22 1.19 1.20|  0 1.0   0|   0     0 |mysqld               12897 15%   0    0 |python2              13887  14k 457B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Mar 28 19:41:03 ubuntu dstat.sh[13617]: 28-03 19:41:03| 14  15  48  22   0| 629M  532M 87.7M 2610M|5557B 2160B|   0   768k|   0  58.0 | 640  1065 |1.22 1.19 1.20|  0 1.0   0|   0     0 |mysqld               12897 27%   0    0 |python2              13887  14k 463B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
