-- Logs begin at Wed 2020-02-19 23:14:21 UTC, end at Thu 2020-02-20 01:13:57 UTC. --
Feb 20 00:09:38 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 00:09:39 ubuntu dstat.sh[1524]: [286B blob data]
Feb 20 00:09:39 ubuntu dstat.sh[1524]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 00:09:39 ubuntu dstat.sh[1524]: 20-02 00:09:39| 14   4  51  29   2| 461M  602M  135M 2523M|   0     0 | 134k 2403k|6.20  28.7 | 680  1127 |1.27 1.31 1.40|2.0   0  20|   0     0 |systemd              1    0.3%   0    0 |bash                 4541 1918k1740k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:09:40 ubuntu dstat.sh[1524]: 20-02 00:09:40| 15  32  38   2  13| 459M  602M  135M 2524M|6253B 3024B| 932k  116k|10.0  7.00 |1424  3370 |1.27 1.31 1.40|2.0   0 350|   0     0 |bash                 4541 7.5% 915k  22k|bash                 4541  915k  22k7.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:09:41 ubuntu dstat.sh[1524]: 20-02 00:09:41| 19  29  36   0  16| 461M  601M  135M 2525M|7072B 3240B|   0    24k|   0  6.00 |1346  3737 |1.27 1.31 1.40|1.0   0 248|   0     0 |systemd              1    5.0%   0    0 |bash                 4541 1986k  16k4.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:09:42 ubuntu dstat.sh[1524]: 20-02 00:09:42| 14  26  37   0  23| 460M  601M  135M 2525M|6429B 2916B|   0    12k|   0  3.00 |1308  3750 |1.27 1.31 1.40|2.0   0 181|   0     0 |systemd              1    9.0%   0    0 |bash                 4541 1418k  13k4.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Feb 20 00:09:43 ubuntu dstat.sh[1524]: 20-02 00:09:43| 25  22  40   0  13| 584M  477M  135M 2647M|5704B 2916B|   0    33M|   0  39.0 |1542  4302 |1.27 1.31 1.40|  0   0  78|   0     0 |systemd              1     23%   0    0 |bash                 4541  232k 656B0.5%|mysqld       173M|   0     0 |  16    3    0    4    0
Feb 20 00:09:44 ubuntu dstat.sh[1524]: 20-02 00:09:44|  9  17  67   0   7| 586M  475M  135M 2647M|7213B 3240B|   0     0 |   0     0 |1131  2501 |1.17 1.29 1.39|4.0   0 213|   0     0 |bash                 4541 4.0% 370k  11k|bash                 4541  370k  11k4.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Feb 20 00:09:45 ubuntu dstat.sh[1524]: 20-02 00:09:45|  5   6   3  86   1| 585M  476M  135M 2647M|5241B 2916B|   0     0 |   0     0 | 565  1044 |1.17 1.29 1.39|  0 7.0  52|   0     0 |bash                 4541 1.5% 131k4469B|bash                 4541  131k4469B1.5%|mysqld       173M|   0     0 |  16    7    0    5    0
Feb 20 00:09:46 ubuntu dstat.sh[1524]: 20-02 00:09:46| 36   7  37  21   1| 599M  462M  135M 2647M|5466B 3240B|   0   120k|   0  2.00 | 664  1007 |1.17 1.29 1.39|1.0   0  33|   0     0 |keystone-manage      2926  36%3417k  81k|keystone-manage      2926 3417k  81k 36%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:09:47 ubuntu dstat.sh[1524]: 20-02 00:09:47| 31   3  42  19   4| 617M  442M  135M 2648M|6485B 2916B| 808k   80k|77.0  12.0 | 712   938 |1.17 1.29 1.39|1.0 1.0   0|   0     0 |keystone-manage      2926  34%4219k  46k|keystone-manage      2926 4219k  46k 34%|mysqld       173M|   0     0 |  16    5    0    6    0
Feb 20 00:09:48 ubuntu dstat.sh[1524]: 20-02 00:09:48| 28   3  42  22   5| 627M  433M  135M 2648M|7527B 2916B|  60k 1004k|8.00  70.0 | 726   956 |1.17 1.29 1.39|1.0   0 2.0|   0     0 |keystone-manage      2926  30%2407k   0 |keystone-manage      2926 2407k   0  30%|mysqld       173M|   0     0 |  16    5    0    7    0
Feb 20 00:09:49 ubuntu dstat.sh[1524]: 20-02 00:09:49| 38   4  43   7   8| 651M  408M  135M 2649M|5906B 3240B| 656k    0 |47.0     0 | 695   901 |1.16 1.28 1.39|1.0   0   0|   0     0 |keystone-manage      2926  42%5812k 353k|keystone-manage      2926 5812k 353k 42%|mysqld       173M|   0     0 |  16    5    0    6    0
