"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","26 Feb 2020 19:09:28 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
26-02 19:09:29,0.535,0.194,98.200,0.944,0.128,475680768,588533760,116191232,2701647872,0,0,6038.246,101584.037,0.375,1.079,78.575,85.149,1.670,1.190,1.070,3,1,0.838,0,0,14,3,0,4,0
26-02 19:09:30,13.568,14.070,5.025,63.317,4.020,474284032,589631488,116207616,2701791232,4390,1944,0,16453632,0,23,1274,3046,1.670,1.190,1.070,1,1,56,0,0,14,3,0,4,0
26-02 19:09:31,26.500,29.500,39,0.500,4.500,475561984,587984896,116207616,2702131200,6548,2160,233472,16384,3,4,1502,4592,1.610,1.190,1.070,1,0,208,0,0,14,3,0,4,0
26-02 19:09:32,33.668,27.136,32.161,6.030,1.005,620195840,442421248,116215808,2830315520,6994,2160,180224,0,10,0,2213,5434,1.610,1.190,1.070,3,0,142,0,0,16,5,0,4,0
26-02 19:09:33,42.211,29.146,7.538,20.101,1.005,624619520,437854208,116232192,2830397440,6197,2160,57344,0,4,0,1011,2559,1.610,1.190,1.070,3,1,273,0,0,16,5,0,6,0
26-02 19:09:34,61.616,12.121,14.141,11.616,0.505,635166720,427012096,116363264,2830557184,4822,2160,221184,0,36,0,768,1213,1.610,1.190,1.070,0,1,21,0,0,16,5,0,6,0
26-02 19:09:35,32.683,4.878,47.805,11.220,3.415,649867264,412094464,116363264,2830704640,10332,1944,114688,0,8,0,515,704,1.610,1.190,1.070,0,1,0,0,0,16,5,0,6,0
26-02 19:09:36,14.356,2.970,33.663,48.515,0.495,657018880,404090880,116367360,2831515648,13338,2160,569344,483328,38,2,510,770,1.560,1.190,1.070,4,0,0,0,0,16,5,0,6,0
26-02 19:09:37,38.693,7.035,44.221,9.548,0.503,681578496,378507264,116371456,2832277504,6735,2160,90112,0,8,0,716,1004,1.560,1.190,1.070,3,0,0,0,0,16,7,0,6,0
26-02 19:09:38,11.055,6.533,42.211,38.693,1.508,682115072,377679872,116391936,2832539648,7371,2160,0,819200,0,7,474,1020,1.560,1.190,1.070,0,1,0,0,0,16,7,0,6,0
26-02 19:09:39,8.586,4.040,40.909,46.465,0,690388992,369139712,116457472,2832736256,8323,2160,81920,356352,1,24,553,1034,1.560,1.190,1.070,0,2,0,0,0,16,7,0,6,0
26-02 19:09:40,2.538,1.523,44.670,50.254,1.015,692916224,366501888,116506624,2832797696,5006,2160,0,1622016,0,43,447,760,1.560,1.190,1.070,0,1,0,0,0,16,7,0,6,0
26-02 19:09:41,2.427,1.456,47.087,45.631,3.398,692006912,367169536,116551680,2832994304,4516,1944,0,1654784,0,41,433,709,1.600,1.200,1.070,0,1,0,0,0,16,7,0,6,0
26-02 19:09:42,2.985,2.488,45.771,45.771,2.985,691888128,367124480,116613120,2833076224,5022,2160,0,393216,0,31,535,880,1.600,1.200,1.070,0,1,0,0,0,16,7,0,6,0
26-02 19:09:43,2.956,2.463,40.887,52.709,0.985,692121600,366796800,116645888,2833129472,5807,2160,0,245760,0,14,460,736,1.600,1.200,1.070,1,1,0,0,0,16,7,0,6,0
26-02 19:09:44,1.508,2.010,47.739,47.739,1.005,692568064,366313472,116674560,2833137664,4233,2160,0,372736,0,12,414,766,1.600,1.200,1.070,0,1,2,0,0,16,7,0,6,0
26-02 19:09:45,2.488,1.990,37.811,56.716,0.995,692281344,366292992,116731904,2833387520,5861,1944,0,1265664,0,34,469,933,1.600,1.200,1.070,0,1,0,0,0,16,7,0,6,0
26-02 19:09:46,2.030,1.015,48.223,48.731,0,692453376,365940736,116809728,2833489920,6872,2160,0,643072,0,37,503,885,1.550,1.200,1.070,1,1,0,0,0,16,7,0,6,0
26-02 19:09:47,3,1,44.500,49,2.500,692490240,365752320,116887552,2833563648,4217,2160,0,454656,0,36,535,990,1.550,1.200,1.070,0,1,0,0,0,16,7,0,6,0
26-02 19:09:48,2.513,1.508,46.734,48.241,1.005,692908032,365113344,116981760,2833690624,5255,2160,0,577536,0,38,449,868,1.550,1.200,1.070,0,1,0,0,0,16,7,0,6,0
26-02 19:09:49,1.508,1.508,47.739,49.246,0,692977664,364924928,117039104,2833743872,4158,1944,0,385024,0,28,397,776,1.550,1.200,1.070,0,1,0,0,0,16,7,0,5,0
26-02 19:09:50,2.488,1.990,42.786,51.741,0.995,693194752,364453888,117104640,2833903616,6978,2160,0,552960,0,38,475,862,1.550,1.200,1.070,0,1,0,0,0,16,7,0,5,0
26-02 19:09:51,2,1,43,53.500,0.500,693264384,364265472,117182464,2833940480,5643,2160,0,487424,0,35,450,828,1.670,1.230,1.080,0,1,0,0,0,16,7,0,5,0
26-02 19:09:52,3.518,2.010,46.231,47.739,0.503,693469184,363819008,117268480,2834087936,4846,1944,0,622592,0,42,490,931,1.670,1.230,1.080,0,1,0,0,0,16,7,0,5,0
