"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","31 Mar 2020 02:51:01 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
31-03 02:51:01,17.000,4.782,55.422,21.343,1.453,442773504,764170240,89673728,2624004096,0,0,192768.179,3234719.978,10.718,36.697,768.243,1454.421,1.580,1.350,1.240,2,0,26.706,0,0,14,3,0,5,0
31-03 02:51:02,23.737,36.869,36.869,2.020,0.505,443076608,763154432,89677824,2624614400,3649,1836,311296,114688,4,11,1467,3991,1.580,1.350,1.240,1,0,416,0,0,14,3,0,5,0
31-03 02:51:03,19.192,28.283,41.414,9.596,1.515,443609088,762597376,89677824,2624647168,3889,2052,0,12288,0,3,1851,3992,1.580,1.350,1.240,0,1,201,0,0,14,3,0,5,0
31-03 02:51:04,20.896,23.383,40.299,14.428,0.995,446472192,759721984,89677824,2624806912,4607,1782,0,12288,0,3,1408,5363,1.580,1.350,1.240,1,0,121,0,0,14,3,0,5,0
31-03 02:51:05,13.131,13.131,73.232,0,0.505,574767104,630976512,89677824,2752692224,8839,2106,0,0,0,0,1194,2632,1.580,1.350,1.240,1,0,90,0,0,16,5,0,5,0
31-03 02:51:06,28.922,22.549,45.098,0,3.431,586747904,618926080,89681920,2752724992,5667,1944,0,0,0,0,1149,2653,1.540,1.340,1.230,1,0,223,0,0,16,5,0,7,0
31-03 02:51:07,15.347,1.980,21.287,60.891,0.495,596033536,609562624,89690112,2752794624,4324,1944,0,208896,0,1,326,550,1.540,1.340,1.230,0,2,0,0,0,16,5,0,7,0
31-03 02:51:08,2.030,1.015,0,96.447,0.508,596135936,609439744,89690112,2752811008,3407,1728,0,0,0,0,292,546,1.540,1.340,1.230,0,2,1,0,0,16,5,0,7,0
31-03 02:51:09,10.101,2.020,40.909,44.949,2.020,600088576,604545024,89915392,2753527808,3192,1944,970752,65536,113,9,566,912,1.540,1.340,1.230,0,2,0,0,0,16,5,0,7,0
31-03 02:51:10,6.030,2.010,22.111,69.849,0,602894336,601153536,90103808,2753921024,3766,1890,520192,2465792,78,58,570,792,1.540,1.340,1.230,0,1,0,0,0,16,5,0,7,0
31-03 02:51:11,38,3,47,11.500,0.500,618823680,584966144,90120192,2754154496,6041,1998,196608,0,19,0,571,649,1.490,1.330,1.230,0,1,0,0,0,16,5,0,7,0
31-03 02:51:12,22.111,4.523,48.241,25.126,0,633581568,569073664,90140672,2755244032,5026,1944,630784,671744,42,3,486,748,1.490,1.330,1.230,1,0,2,0,0,16,5,0,7,0
31-03 02:51:13,33.663,11.386,33.663,17.327,3.960,655659008,545783808,90304512,2756210688,3637,1944,147456,1122304,14,24,930,1379,1.490,1.330,1.230,0,1,0,0,0,16,7,0,7,0
31-03 02:51:14,8,5,45.500,39.500,2,658300928,542638080,90501120,2756513792,5266,1728,0,1126400,0,78,839,1342,1.490,1.330,1.230,0,1,0,0,0,16,7,0,7,0
31-03 02:51:15,2.041,3.061,47.959,44.898,2.041,658604032,541790208,90759168,2756796416,4491,1944,0,1470464,0,102,763,1129,1.490,1.330,1.230,0,1,0,0,0,16,7,0,7,0
31-03 02:51:16,2.525,2.525,46.465,46.465,2.020,658849792,541126656,90943488,2757005312,11717,1944,0,995328,0,72,668,1005,1.540,1.350,1.240,0,1,0,0,0,16,7,0,7,0
31-03 02:51:17,2.956,2.956,48.276,45.320,0.493,659247104,540270592,91123712,2757255168,5810,1944,0,1130496,0,76,509,953,1.540,1.350,1.240,0,1,0,0,0,16,7,0,6,0
31-03 02:51:18,2.041,1.020,50.510,45.408,1.020,659390464,539766784,91299840,2757439488,4579,1944,0,946176,0,65,479,950,1.540,1.350,1.240,1,1,0,0,0,16,7,0,6,0
31-03 02:51:19,7.035,3.518,48.744,40.201,0.503,660008960,538906624,91471872,2757509120,6157,1890,0,667648,0,67,526,1181,1.540,1.350,1.240,0,1,0,0,0,16,7,0,6,0
31-03 02:51:20,11.558,10.553,43.216,34.673,0,661110784,537669632,91557888,2757554176,5443,1824,0,1183744,0,42,513,914,1.540,1.350,1.240,1,2,0,0,0,16,7,0,6,0
31-03 02:51:21,25,27.500,0,47,0.500,662761472,536002560,91566080,2757558272,15319,1944,0,4280320,0,88,581,542,1.650,1.370,1.250,1,2,0,0,0,16,7,0,6,0
31-03 02:51:22,8.500,8,21,62,0.500,660578304,538165248,91574272,2757566464,3617,1944,0,5832704,0,159,445,563,1.650,1.370,1.250,0,2,2,0,0,16,7,0,6,0
31-03 02:51:23,7.035,4.523,40.704,45.226,2.513,660746240,537735168,91774976,2757627904,4688,1944,0,1146880,0,98,562,1196,1.650,1.370,1.250,1,1,0,0,0,16,7,0,6,0
31-03 02:51:24,8.500,7.500,38.500,45.500,0,661221376,536809472,92041216,2757812224,4756,1944,0,1122304,0,102,704,1953,1.650,1.370,1.250,1,1,0,0,0,16,7,0,6,0
31-03 02:51:25,12.935,15.423,25.871,45.274,0.498,661671936,536051712,92368896,2757791744,4024,1944,0,1384448,0,124,816,1832,1.650,1.370,1.250,1,1,0,0,0,16,7,0,6,0
31-03 02:51:26,11.675,12.690,36.041,38.579,1.015,662130688,535412736,92549120,2757791744,6987,1944,0,786432,0,70,652,1290,1.680,1.380,1.250,1,1,0,0,0,16,7,0,6,0
31-03 02:51:27,12.376,19.307,22.772,45.545,0,662241280,535027712,92745728,2757861376,4224,1728,0,1638400,0,94,708,1447,1.680,1.380,1.250,0,1,0,0,0,16,7,0,6,0
31-03 02:51:28,6.931,2.970,46.040,43.564,0.495,663248896,533786624,92966912,2757873664,6999,2106,0,1376256,0,102,733,1749,1.680,1.380,1.250,0,1,0,0,0,16,7,0,6,0
31-03 02:51:29,9.596,9.091,47.980,33.333,0,663293952,533536768,93130752,2757914624,7196,1998,0,983040,0,73,553,1052,1.680,1.380,1.250,0,1,0,0,0,16,7,0,6,0
31-03 02:51:30,13.131,11.616,48.485,26.768,0,663752704,532865024,93331456,2757926912,5117,1944,0,1204224,0,87,718,1268,1.680,1.380,1.250,0,2,0,0,0,16,7,0,6,0
31-03 02:51:31,2.500,1.500,41,55,0,663711744,532869120,93347840,2757947392,4944,1944,0,172032,0,11,370,674,1.630,1.380,1.250,0,2,0,0,0,16,7,0,6,0
31-03 02:51:32,5.528,4.523,42.714,46.231,1.005,665583616,461975552,93466624,2825191424,4687,1944,0,14852096,0,67,656,1231,1.630,1.380,1.250,0,2,2,0,0,16,7,0,6,0
