-- Logs begin at Fri 2020-03-27 02:59:54 UTC, end at Fri 2020-03-27 04:26:56 UTC. --
Mar 27 03:44:33 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 27 03:44:33 ubuntu dstat.sh[1604]: [286B blob data]
Mar 27 03:44:33 ubuntu dstat.sh[1604]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 27 03:44:33 ubuntu dstat.sh[1604]: 27-03 03:44:33| 17   5  55  22   2| 425M  485M  115M 2690M|   0     0 | 194k 3167k|10.7  35.6 | 790  1381 |1.24 1.33 1.25|1.0 1.0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3555 2500k2338k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 03:44:34 ubuntu dstat.sh[1604]: 27-03 03:44:34| 14  33  33   8  12| 424M  485M  115M 2691M|5943B 1944B| 308k 7128k|4.00  24.0 |1519  3420 |1.22 1.33 1.25|2.0   0 374|   0     0 |bash                 3555 7.0% 856k  23k|bash                 3555  856k  23k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 03:44:35 ubuntu dstat.sh[1604]: 27-03 03:44:35| 21  31  38   0   9| 426M  483M  115M 2691M|3462B 1944B|   0    24k|   0  6.00 |1460  3342 |1.22 1.33 1.25|1.0   0 251|   0     0 |systemd              1    8.0%   0    0 |bash                 3555 2078k  16k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 03:44:36 ubuntu dstat.sh[1604]: 27-03 03:44:36| 22  34  35   0   9| 425M  483M  115M 2691M|4094B 1944B|   0    16k|   0  4.00 |1529  5069 |1.22 1.33 1.25|1.0   0 214|   0     0 |systemd              1     14%   0    0 |bash                 3555 1534k  13k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 27 03:44:37 ubuntu dstat.sh[1604]: 27-03 03:44:37| 18  32  48   0   3| 551M  358M  115M 2813M|7847B 1944B|   0     0 |   0     0 |1525  4718 |1.22 1.33 1.25|2.0   0 262|   0     0 |systemd              1    8.5%   0    0 |bash                 3555  486k  12k4.0%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 27 03:44:38 ubuntu dstat.sh[1604]: 27-03 03:44:38| 39  11  47   0   3| 570M  339M  115M 2813M|3789B 1728B|   0    48k|   0  1.00 | 865  1599 |1.22 1.33 1.25|2.0   0  80|   0     0 |keystone-manage      3005  37%4811k  81k|keystone-manage      3005 4811k  81k 37%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 03:44:39 ubuntu dstat.sh[1604]: 27-03 03:44:39| 37   4  47  10   2| 591M  316M  115M 2814M|5185B 1944B|1060k  320k|91.0  2.00 | 772   928 |1.20 1.32 1.25|1.0   0   0|   0     0 |keystone-manage      3005  39%5032k  46k|keystone-manage      3005 5032k  46k 39%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 03:44:40 ubuntu dstat.sh[1604]: 27-03 03:44:40| 37   4  47   9   3| 609M  297M  115M 2815M|6548B 1986B| 592k    0 |43.0     0 | 626   824 |1.20 1.32 1.25|2.0   0 1.0|   0     0 |keystone-manage      3005  40%4312k 174k|keystone-manage      3005 4312k 174k 40%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 27 03:44:41 ubuntu dstat.sh[1604]: 27-03 03:44:41| 35  12  37  15   2| 630M  275M  115M 2816M|4902B 1728B| 168k 1168k|13.0  27.0 | 775  1587 |1.20 1.32 1.25|1.0   0   0|   0     0 |keystone-manage      3005  31%3102k 428k|keystone-manage      3005 3102k 428k 31%|mysqld       184M|   0     0 |  16    7    0    7    0
Mar 27 03:44:42 ubuntu dstat.sh[1604]: 27-03 03:44:42|  9   4  42  43   2| 632M  272M  115M 2816M|5757B 1986B|   0   672k|   0  42.0 | 565  1182 |1.20 1.32 1.25|  0 1.0   0|   0     0 |python2              1577 4.5%  28k  30k|keystone-manage      3005   38k  53k4.0%|mysqld       186M|   0     0 |  16    7    0    7    0
