-- Logs begin at Sat 2020-02-22 02:26:51 UTC, end at Sat 2020-02-22 10:40:05 UTC. --
Feb 22 09:54:16 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 22 09:54:19 ubuntu dstat.sh[1589]: [286B blob data]
Feb 22 09:54:19 ubuntu dstat.sh[1589]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 22 09:54:19 ubuntu dstat.sh[1589]: 22-02 09:54:19|  2   1  93   4   0| 456M  500M  112M 2636M|   0     0 |  20k  347k|1.21  3.65 | 131   192 |1.63 1.61 1.51|3.0   0 2.5|   0     0 |rcu_sched            8    0.1%   0    0 |bash                 3832  240k 222k0.0%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 22 09:54:20 ubuntu dstat.sh[1589]: 22-02 09:54:20| 22  33  26  17   2| 455M  501M  112M 2637M|6884B   13k| 216k  156k|3.00  11.0 |1992  4836 |1.63 1.61 1.51|1.0   0 208|   0     0 |systemd              1     12%   0    0 |bash                 3832 1507k  12k3.0%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 22 09:54:21 ubuntu dstat.sh[1589]: 22-02 09:54:21| 29  33  36   0   2| 454M  501M  112M 2637M|8998B 8988B|   0    48k|   0  3.00 |2150  7850 |1.63 1.61 1.51|2.0   0 139|   0     0 |systemd              1     23%   0    0 |bash                 3832  865k5825B1.0%|mysqld       173M|   0     0 |  14    4    0    4    0
Feb 22 09:54:22 ubuntu dstat.sh[1589]: 22-02 09:54:22| 14  35  48   0   2| 580M  375M  112M 2759M|  14k   34k|   0     0 |   0     0 |1726  4578 |1.63 1.61 1.51|1.0   0 291|   0     0 |bash                 3832 6.0% 577k  17k|bash                 3832  577k  17k6.0%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 22 09:54:23 ubuntu dstat.sh[1589]: 22-02 09:54:23| 45   7  48   0   0| 602M  353M  112M 2759M|4355B 4244B|   0     0 |   0     0 | 632   983 |1.58 1.60 1.50|1.0   0  21|   0     0 |keystone-manage      2997  46%5343k  81k|keystone-manage      2997 5343k  81k 46%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 22 09:54:24 ubuntu dstat.sh[1589]: 22-02 09:54:24| 32   4  47  17   0| 621M  334M  112M 2759M|3078B  972B| 228k    0 |38.0     0 | 511   728 |1.58 1.60 1.50|1.0   0   0|   0     0 |keystone-manage      2997  33%4458k  46k|keystone-manage      2997 4458k  46k 33%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 22 09:54:25 ubuntu dstat.sh[1589]: 22-02 09:54:25| 14   1  36  48   1| 622M  333M  112M 2759M|3956B 1026B|  44k  444k|9.00  1.00 | 406   608 |1.58 1.60 1.50|  0 2.0   0|   0     0 |keystone-manage      2997  12% 282k   0 |keystone-manage      2997  282k   0  12%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 22 09:54:26 ubuntu dstat.sh[1589]: 22-02 09:54:26| 12   3  47  36   1| 627M  326M  112M 2760M|3597B 1134B| 528k 4096B|32.0  1.00 | 472   796 |1.58 1.60 1.50|1.0   0 2.0|   0     0 |keystone-manage      2997  13%1754k 107k|keystone-manage      2997 1754k 107k 13%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 22 09:54:27 ubuntu dstat.sh[1589]: 22-02 09:54:27| 35   4  48  13   1| 649M  303M  112M 2761M|2474B 1080B|  88k    0 |8.00     0 | 535   707 |1.58 1.60 1.50|1.0   0   0|   0     0 |keystone-manage      2997  38%5193k 411k|keystone-manage      2997 5193k 411k 38%|mysqld       173M|   0     0 |  16    6    0    6    0
Feb 22 09:54:28 ubuntu dstat.sh[1589]: 22-02 09:54:28| 18   9  29  44   0| 653M  299M  112M 2761M|  19k  129k|   0   892k|   0  10.0 |1005  3010 |1.77 1.64 1.52|  0 2.0   0|   0     0 |python2              1964  12%  83k  91k|python3.6            7771   81k 168k0.5%|mysqld       177M|   0     0 |  16    8    0    6    0
Feb 22 09:54:29 ubuntu dstat.sh[1589]: 22-02 09:54:29|  9   4  45  40   1| 662M  290M  112M 2761M|  11k   48k|   0   300k|   0  22.0 | 658  1652 |1.77 1.64 1.52|  0 1.0   0|   0     0 |python2              1964 4.0%  28k  30k|keystone-manage      2997   38k  53k4.0%|mysqld       186M|   0     0 |  16    8    0    5    0
Feb 22 09:54:30 ubuntu dstat.sh[1589]: 22-02 09:54:30|  2   1  46  51   0| 662M  290M  112M 2761M|4990B 1080B|   0   316k|   0  17.0 | 316   635 |1.77 1.64 1.52|  0 1.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              2302   14k 471B  0%|mysqld       186M|   0     0 |  16    8    0    5    0
