"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","27 Mar 2020 03:39:52 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
27-03 03:39:52,16.683,4.726,55.234,22.124,1.232,440422400,485994496,117063680,2847985664,0,0,225382.306,3609817.581,12.274,36.641,739.338,1320.838,1.370,1.290,1.160,2,0,24.951,0,0,14,3,0,5,0
27-03 03:39:53,14.833,31.100,35.407,0,18.660,442265600,483721216,117071872,2848112640,3434,1944,0,102400,0,9,1246,3352,1.370,1.290,1.160,2,0,356,0,0,14,3,0,5,0
27-03 03:39:54,22.330,26.214,37.864,0,13.592,441049088,484859904,117071872,2848161792,6649,1986,0,16384,0,4,1557,4833,1.370,1.290,1.160,2,0,205,0,0,14,3,0,5,0
27-03 03:39:55,26.733,28.713,36.634,0.495,7.426,445460480,480399360,117071872,2848288768,4288,1728,0,16384,0,4,1400,4120,1.370,1.290,1.160,3,0,217,0,0,14,3,0,5,0
27-03 03:39:56,12.626,12.626,71.717,0,3.030,572805120,352649216,117071872,2976219136,4380,1782,0,0,0,0,1167,2382,1.260,1.270,1.160,1,0,74,0,0,16,5,0,5,0
27-03 03:39:57,31.034,21.675,38.916,5.419,2.956,584630272,340762624,117075968,2976260096,4233,1890,0,1351680,0,76,1445,2707,1.260,1.270,1.160,2,1,242,0,0,16,5,0,7,0
27-03 03:39:58,6.533,3.518,46.734,42.211,1.005,585224192,340099072,117080064,2976325632,4083,1944,0,26980352,0,50,446,553,1.260,1.270,1.160,1,4,0,0,0,16,5,0,7,0
27-03 03:39:59,13.433,0.995,0,85.075,0.498,594407424,330768384,117080064,2976452608,4926,1890,4096,8269824,1,9,460,736,1.260,1.270,1.160,0,2,0,0,0,16,5,0,7,0
27-03 03:40:00,2,1.500,28.500,68,0,595148800,329875456,117080064,2976604160,4867,1782,184320,0,9,1,377,619,1.260,1.270,1.160,1,1,0,0,0,16,5,0,7,0
27-03 03:40:01,10.606,1.515,47.475,39.899,0.505,598208512,326258688,117080064,2977099776,4455,1944,552960,0,47,0,583,809,1.240,1.260,1.160,0,1,0,0,0,16,5,0,7,0
27-03 03:40:02,26.368,1.990,46.766,22.388,2.488,616034304,307945472,117215232,2977431552,6129,1728,475136,0,66,0,601,807,1.240,1.260,1.160,2,0,0,0,0,16,5,0,7,0
27-03 03:40:03,30.846,1.990,47.264,19.403,0.498,624640000,298323968,117227520,2978308096,3456,1782,593920,0,43,0,575,787,1.240,1.260,1.160,0,2,0,0,0,16,5,0,7,0
27-03 03:40:04,43.350,9.852,36.453,8.374,1.970,649609216,271896576,117346304,2979340288,4438,2106,192512,716800,15,5,835,1297,1.240,1.260,1.160,0,3,2,0,0,16,7,0,7,0
27-03 03:40:05,13,6.500,40.500,36,4,659517440,261541888,117530624,2979590144,5264,1728,0,1818624,0,82,743,1366,1.240,1.260,1.160,2,0,0,0,0,16,7,0,7,0
27-03 03:40:06,3.500,3.500,45,43,5,660262912,259989504,117833728,2980044800,4910,1944,0,1806336,0,127,816,1291,1.220,1.260,1.150,0,1,0,0,0,16,7,0,7,0
27-03 03:40:07,1.990,1.493,48.259,48.259,0,660336640,259706880,117911552,2980171776,7608,1944,0,614400,0,37,415,721,1.220,1.260,1.150,0,1,0,0,0,16,7,0,7,0
27-03 03:40:08,3,2.500,46.500,46.500,1.500,660869120,258695168,118128640,2980421632,11127,1728,0,1437696,0,100,718,1141,1.220,1.260,1.150,0,1,0,0,0,16,7,0,7,0
27-03 03:40:09,2.475,3.465,48.020,44.554,1.485,660848640,258379776,118239232,2980614144,4921,1932,0,3981312,0,94,553,902,1.220,1.260,1.150,0,1,0,0,0,16,7,0,7,0
27-03 03:40:10,7.576,4.040,44.444,43.434,0.505,661561344,257368064,118419456,2980700160,4699,1998,0,999424,0,88,724,1245,1.220,1.260,1.150,0,1,0,0,0,16,7,0,7,0
27-03 03:40:11,5.473,2.985,45.771,44.776,0.995,661819392,256925696,118530048,2980769792,6274,1944,0,602112,0,60,624,1121,1.200,1.260,1.150,0,1,0,0,0,16,7,0,7,0
27-03 03:40:12,9.950,7.960,39.303,40.299,2.488,662274048,256102400,118751232,2980909056,4366,1944,0,950272,0,98,761,1616,1.200,1.260,1.150,5,1,0,0,0,16,7,0,7,0
27-03 03:40:13,7.960,10.448,41.791,36.318,3.483,662802432,255303680,118996992,2980929536,7031,1944,0,1273856,0,108,783,1469,1.200,1.260,1.150,0,1,0,0,0,16,7,0,7,0
27-03 03:40:14,11.558,15.075,41.709,31.156,0.503,663625728,254099456,119287808,2981007360,7444,1944,0,1445888,0,132,976,1975,1.200,1.260,1.150,1,1,2,0,0,16,7,0,7,0
27-03 03:40:15,15.423,16.418,35.821,31.841,0.498,664141824,253276160,119517184,2981081088,4567,1782,0,1413120,0,117,874,1774,1.200,1.260,1.150,1,1,0,0,0,16,7,0,7,0
27-03 03:40:16,13.065,12.563,39.196,35.176,0,664907776,252272640,119705600,2981105664,6635,2106,0,1245184,0,99,918,2014,1.270,1.270,1.160,2,1,0,0,0,16,7,0,7,0
27-03 03:40:17,10.448,10.448,40.796,37.811,0.498,665202688,251863040,119885824,2981036032,7302,1944,0,1036288,0,77,718,1434,1.270,1.270,1.160,0,1,0,0,0,16,7,0,7,0
27-03 03:40:18,7.463,4.975,45.274,42.289,0,665202688,251641856,119988224,2981146624,3812,1944,0,659456,0,47,464,1034,1.270,1.270,1.160,0,1,0,0,0,16,7,0,7,0
27-03 03:40:19,6.122,4.082,40.816,48.980,0,666427392,181137408,120156160,3048378368,4603,1944,0,16453632,0,93,657,1413,1.270,1.270,1.160,0,2,0,0,0,16,7,0,7,0
27-03 03:40:20,2.010,1.005,10.050,86.935,0,666370048,181108736,120197120,3048423424,3866,1728,0,52875264,0,76,346,661,1.270,1.270,1.160,0,1,0,0,0,16,7,0,7,0
27-03 03:40:21,4.523,1.005,47.236,46.734,0.503,667168768,179580928,120504320,3048816640,3583,1986,0,1871872,0,130,699,1437,1.320,1.280,1.160,1,0,0,0,0,16,7,0,7,0
27-03 03:40:22,6.030,4.523,45.226,43.719,0.503,667447296,178884608,120729600,3048996864,4359,1890,0,1368064,0,113,682,1608,1.320,1.280,1.160,0,1,0,0,0,16,7,0,7,0
27-03 03:40:23,5.970,4.975,37.811,50.249,0.995,667484160,178442240,120897536,3049230336,4260,1998,0,954368,0,68,542,1416,1.320,1.280,1.160,0,1,0,0,0,16,7,0,6,0
27-03 03:40:24,5.500,1,48,45,0.500,668094464,177278976,121114624,3049529344,5730,1728,0,1499136,0,97,721,1459,1.320,1.280,1.160,0,1,2,0,0,16,7,0,6,0
27-03 03:40:25,6.061,7.071,34.343,52.020,0.505,668127232,176955392,121286656,3049639936,4095,1944,0,1351680,0,113,655,1133,1.320,1.280,1.160,0,3,0,0,0,16,7,0,6,0
27-03 03:40:26,1.010,1.515,9.091,87.879,0.505,668311552,176766976,121327616,3049598976,4173,1944,0,1671168,0,186,495,675,1.620,1.340,1.180,0,1,0,0,0,16,7,0,6,0
27-03 03:40:27,12.060,12.563,33.668,38.191,3.518,668626944,176160768,121622528,3049582592,3524,1728,0,1372160,0,125,1014,1938,1.620,1.340,1.180,0,1,0,0,0,16,7,0,6,0
27-03 03:40:28,5.419,2.463,45.320,44.828,1.970,668704768,175751168,121757696,3049771008,4597,1944,0,978944,0,61,559,1020,1.620,1.340,1.180,0,1,0,0,0,16,7,0,6,0
27-03 03:40:29,15.657,15.657,23.232,45.455,0,668966912,175403008,121880576,3049730048,4353,2038,0,622592,0,46,664,1130,1.620,1.340,1.180,1,1,0,0,0,16,7,0,6,0
27-03 03:40:30,17.500,17,28,36.500,1,669179904,174829568,122114048,3049840640,5315,1728,0,1417216,0,104,1002,1394,1.620,1.340,1.180,1,1,0,0,0,16,7,0,6,0
27-03 03:40:31,2.538,2.030,46.701,48.223,0.508,669208576,174641152,122195968,3049914368,4556,1944,0,630784,0,35,501,919,1.570,1.340,1.180,0,2,0,0,0,16,7,0,6,0
27-03 03:40:32,9.314,9.804,38.235,38.235,4.412,669224960,174411776,122388480,3049930752,5690,1566,0,1056768,0,83,769,1377,1.570,1.340,1.180,0,1,0,0,0,16,7,0,6,0
27-03 03:40:33,5.556,7.071,43.434,40.404,3.535,669585408,173789184,122597376,3049955328,4903,2106,0,1101824,0,79,811,1569,1.570,1.340,1.180,1,1,0,0,0,16,7,0,6,0
27-03 03:40:34,11.165,8.252,45.631,33.010,1.942,669659136,173338624,122896384,3050020864,5014,1782,0,1564672,0,120,931,1631,1.570,1.340,1.180,0,1,2,0,0,16,7,0,6,0
27-03 03:40:35,5.076,6.091,32.995,46.701,9.137,669945856,172523520,123215872,3050205184,3840,2106,0,1613824,0,127,894,1557,1.570,1.340,1.180,2,0,0,0,0,16,7,0,6,0
27-03 03:40:36,14.286,11.823,39.409,28.571,5.911,670126080,172113920,123445248,3050188800,3679,1944,0,1622016,0,101,1135,2251,1.600,1.350,1.190,1,0,0,0,0,16,7,0,6,0
27-03 03:40:37,16.832,11.386,46.535,23.267,1.980,670343168,171765760,123613184,3050147840,6509,1944,0,2396160,0,127,746,1197,1.600,1.350,1.190,0,1,0,0,0,16,7,0,6,0
27-03 03:40:38,16.162,13.131,46.970,20.707,3.030,670552064,171290624,123854848,3050164224,7638,1728,0,1437696,0,110,835,1439,1.600,1.350,1.190,2,0,0,0,0,16,7,0,6,0
27-03 03:40:39,7.426,9.901,34.653,45.545,2.475,670883840,170684416,124018688,3050266624,4611,1782,0,1253376,0,91,631,1169,1.600,1.350,1.190,0,1,0,0,0,16,7,0,6,0
27-03 03:40:40,30.846,17.413,27.861,22.886,0.995,671096832,169971712,124137472,3050614784,3091,2106,0,892928,0,58,692,2140,1.600,1.350,1.190,2,1,0,0,0,16,7,0,6,0
27-03 03:40:41,23.618,17.588,18.593,39.196,1.005,671522816,169148416,124329984,3050811392,3518,1944,0,1540096,0,110,737,1504,1.640,1.360,1.190,1,1,0,0,0,16,7,0,6,0
27-03 03:40:42,13.433,11.940,29.851,42.786,1.990,671686656,168796160,124489728,3050835968,3693,1944,0,1032192,0,79,688,1653,1.640,1.360,1.190,3,0,0,0,0,16,7,0,6,0
27-03 03:40:43,7,8,39.500,44,1.500,671813632,168321024,124715008,3050946560,3652,1944,0,1388544,0,106,717,1588,1.640,1.360,1.190,0,1,0,0,0,16,7,0,6,0
27-03 03:40:44,13.198,12.183,38.579,35.533,0.508,672018432,167862272,124911616,3050979328,3953,1944,0,1204224,0,95,839,1428,1.640,1.360,1.190,0,1,2,0,0,16,7,0,6,0
27-03 03:40:45,5.941,4.950,43.564,43.069,2.475,672198656,167510016,125050880,3051012096,4643,1728,0,1015808,0,81,669,1423,1.640,1.360,1.190,0,1,0,0,0,16,7,0,6,0
27-03 03:40:46,11.823,5.911,43.350,33.990,4.926,672186368,167161856,125198336,3051216896,3913,1944,0,1077248,0,73,797,1689,1.660,1.370,1.200,1,1,0,0,0,16,7,0,6,0
27-03 03:40:47,14.286,16.327,39.286,27.551,2.551,672448512,166842368,125288448,3051175936,9302,1728,0,1454080,0,56,779,1266,1.660,1.370,1.200,2,1,0,0,0,16,7,0,3,0
27-03 03:40:48,12.121,9.596,37.879,36.869,3.535,672505856,166481920,125505536,3051233280,19676,1944,0,1617920,0,129,1098,2349,1.660,1.370,1.200,0,1,2,0,0,16,7,0,3,0
27-03 03:40:49,8.122,7.107,37.056,40.102,7.614,673062912,165523456,125755392,3051380736,6309,1944,0,1814528,0,130,1030,1822,1.660,1.370,1.200,1,0,0,0,0,16,7,0,3,0
27-03 03:40:50,3.535,3.535,44.444,45.960,2.525,673198080,164782080,125960192,3051741184,6975,1728,0,1593344,0,107,718,1422,1.660,1.370,1.200,0,1,0,0,0,16,7,0,3,0
27-03 03:40:51,7.960,4.975,39.801,45.771,1.493,673701888,163913728,126156800,3051909120,4746,1944,0,1515520,0,97,754,1690,1.690,1.380,1.200,1,1,0,0,0,16,7,0,3,0
27-03 03:40:52,10,11,35.500,42.500,1,673857536,163328000,126349312,3052093440,3323,1728,0,1880064,0,119,942,2414,1.690,1.380,1.200,0,1,0,0,0,16,7,0,3,0
27-03 03:40:53,9.453,6.468,39.801,42.786,1.493,674189312,162758656,126566400,3052105728,3608,1986,0,1740800,0,118,725,1736,1.690,1.380,1.200,0,1,0,0,0,16,7,0,3,0
27-03 03:40:54,10.606,9.596,32.323,46.465,1.010,674590720,161992704,126803968,3052228608,5684,1674,0,1855488,0,133,728,1690,1.690,1.380,1.200,1,1,2,0,0,16,7,0,3,0
27-03 03:40:55,13.500,11,41.500,33.500,0.500,674918400,161296384,127123456,3052261376,2784,1998,0,1966080,0,139,770,1697,1.690,1.380,1.200,0,1,0,0,0,16,7,0,3,0
27-03 03:40:56,13.930,9.950,40.796,31.841,3.483,675577856,160440320,127356928,3052220416,4746,1944,0,1949696,0,123,1023,2345,1.720,1.390,1.200,1,1,0,0,0,16,7,0,3,0
27-03 03:40:57,8.867,3.941,34.483,49.261,3.448,675835904,159883264,127492096,3052355584,4181,1728,0,1794048,0,132,756,1382,1.720,1.390,1.200,0,1,0,0,0,16,7,0,3,0
