-- Logs begin at Tue 2020-03-31 05:49:34 UTC, end at Tue 2020-03-31 07:24:33 UTC. --
Mar 31 06:29:35 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 31 06:29:35 ubuntu dstat.sh[1133]: [286B blob data]
Mar 31 06:29:35 ubuntu dstat.sh[1133]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 31 06:29:35 ubuntu dstat.sh[1133]: 31-03 06:29:35| 17   5  52  24   2| 429M  603M  117M 2569M|   0     0 | 225k 3359k|14.6  38.0 | 806  1486 |1.20 1.53 1.40|2.0   0  27|   0     0 |systemd              1    0.5%   0    0 |bash                 3592 2588k2405k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 06:29:36 ubuntu dstat.sh[1133]: 31-03 06:29:36| 20  41  38   1   1| 424M  607M  117M 2569M|4689B 1944B| 280k  112k|4.00  9.00 |1565  4004 |1.20 1.53 1.40|2.0   0 433|   0     0 |bash                 3592 7.0%1560k  28k|bash                 3592 1560k  28k7.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 06:29:37 ubuntu dstat.sh[1133]: 31-03 06:29:37| 26  37  37   0   1| 424M  607M  117M 2569M|6001B 1728B|   0    24k|   0  6.00 |1945  4519 |1.20 1.53 1.40|1.0   0 303|   0     0 |systemd              1    9.0%   0    0 |bash                 3592 2164k  19k4.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 31 06:29:38 ubuntu dstat.sh[1133]: 31-03 06:29:38| 30  31  39   0   1| 549M  482M  117M 2691M|8274B 1944B|   0   208k|   0  4.00 |2876  6209 |1.20 1.53 1.40|  0   0 148|   0     0 |systemd              1     22%   0    0 |bash                 3592  860k5723B1.5%|mysqld       173M|   0     0 |  16    3    0    5    0
Mar 31 06:29:39 ubuntu dstat.sh[1133]: 31-03 06:29:39| 19  25  56   0   1| 554M  476M  117M 2691M|4406B 1944B|   0     0 |   0     0 |1308  3300 |1.11 1.51 1.39|2.0   0 294|   0     0 |keystone-manage      2540 5.0% 883k  42k|keystone-manage      2540  883k  42k5.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 06:29:40 ubuntu dstat.sh[1133]: 31-03 06:29:40| 38   4  48   9   1| 574M  456M  117M 2692M|3309B 1728B| 912k    0 |74.0     0 | 723   912 |1.11 1.51 1.39|  0 1.0 1.0|   0     0 |keystone-manage      2540  40%5266k  38k|keystone-manage      2540 5266k  38k 40%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 06:29:41 ubuntu dstat.sh[1133]: 31-03 06:29:41| 16   2  33  48   1| 584M  445M  117M 2692M|4519B 1728B| 256k  420k|23.0  2.00 | 469   715 |1.11 1.51 1.39|  0 1.0   0|   0     0 |keystone-manage      2540  15%2002k  46k|keystone-manage      2540 2002k  46k 15%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 06:29:42 ubuntu dstat.sh[1133]: 31-03 06:29:42| 41   4  47   7   0| 601M  428M  117M 2693M|3818B 2160B|  80k    0 |10.0     0 | 559   746 |1.11 1.51 1.39|1.0   0   0|   0     0 |keystone-manage      2540  43%4760k 107k|keystone-manage      2540 4760k 107k 43%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 31 06:29:43 ubuntu dstat.sh[1133]: 31-03 06:29:43| 42  11  35  10   3| 619M  408M  117M 2694M|3162B 1944B| 184k   12k|14.0  1.00 | 736  1547 |1.11 1.51 1.39|  0 2.0 2.0|   0     0 |keystone-manage      2540  37%3677k 495k|keystone-manage      2540 3677k 495k 37%|mysqld       177M|   0     0 |  16    7    0    8    0
Mar 31 06:29:44 ubuntu dstat.sh[1133]: 31-03 06:29:44| 11   4  42  43   1| 629M  399M  117M 2694M|3360B 1944B|   0  1508k|   0  39.0 | 666  1143 |1.26 1.53 1.40|  0 1.0   0|   0     0 |keystone-manage      2540 5.0%  38k  53k|keystone-manage      2540   38k  53k5.0%|mysqld       186M|   0     0 |  16    7    0    7    0
