-- Logs begin at Mon 2020-03-16 17:18:00 UTC, end at Mon 2020-03-16 18:30:52 UTC. --
Mar 16 17:55:46 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 16 17:55:46 ubuntu dstat.sh[1797]: [286B blob data]
Mar 16 17:55:46 ubuntu dstat.sh[1797]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 16 17:55:46 ubuntu dstat.sh[1797]: 16-03 17:55:46| 20   5  59  15   1| 420M  303M  111M 2873M|   0     0 | 238k 4222k|12.5  42.2 | 915  1584 |1.19 1.06 1.01|2.0   0  29|   0     0 |systemd              1    0.5%   0    0 |bash                 3687 2942k2749k0.2%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 16 17:55:47 ubuntu dstat.sh[1797]: 16-03 17:55:47| 23  38  37   2   0| 419M  305M  111M 2873M|3828B 1944B|4096B  112k|1.00  9.00 |1591  4151 |1.19 1.06 1.01|2.0   0 437|   0     0 |bash                 3687 7.0%1554k  27k|bash                 3687 1554k  27k7.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 16 17:55:48 ubuntu dstat.sh[1797]: 16-03 17:55:48| 29  34  37   0   1| 419M  304M  111M 2873M|5126B 2160B|   0    24k|   0  6.00 |1396  5471 |1.19 1.06 1.01|4.0   0 302|   0     0 |systemd              1    9.0%   0    0 |bash                 3687 2261k  19k4.0%|mysqld       174M|   0     0 |  13    3    0    4    0
Mar 16 17:55:49 ubuntu dstat.sh[1797]: 16-03 17:55:49| 30  28  41   0   1| 544M  179M  111M 2995M|5627B 2052B|   0  8192B|   0  2.00 |2873  7768 |1.19 1.06 1.01|  0   0 144|   0     0 |systemd              1     20%   0    0 |bash                 3687  763k5285B1.5%|mysqld       174M|   0     0 |  15    3    0    4    0
Mar 16 17:55:50 ubuntu dstat.sh[1797]: 16-03 17:55:50| 15  24  51   9   1| 545M  178M  111M 2996M|6686B 2358B|   0  1260k|   0  80.0 |1437  3260 |1.10 1.05 1.01|2.0   0 280|   0     0 |bash                 3687 5.0% 582k  17k|bash                 3687  582k  17k5.0%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 16 17:55:51 ubuntu dstat.sh[1797]: 16-03 17:55:51| 39   6  48   7   0| 566M  156M  111M 2996M|5514B 1944B| 596k    0 |39.0     0 | 672  1000 |1.10 1.05 1.01|1.0   0  17|   0     0 |keystone-manage      3194  41%5375k  81k|keystone-manage      3194 5375k  81k 41%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 16 17:55:52 ubuntu dstat.sh[1797]: 16-03 17:55:52| 31   3  42  24   1| 586M  136M  111M 2997M|4261B 1944B| 592k  264k|84.0  2.00 | 650   940 |1.10 1.05 1.01|2.0   0   0|   0     0 |keystone-manage      3194  31%4463k  46k|keystone-manage      3194 4463k  46k 31%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 16 17:55:53 ubuntu dstat.sh[1797]: 16-03 17:55:53| 45   5  43   7   1| 605M  115M  111M 2998M|4868B 2160B| 632k 8024k|46.0  19.0 | 716   911 |1.10 1.05 1.01|1.0   0   0|   0     0 |keystone-manage      3194  47%5224k 174k|keystone-manage      3194 5224k 174k 47%|mysqld       174M|   0     0 |  15    5    0    6    0
Mar 16 17:55:54 ubuntu dstat.sh[1797]: 16-03 17:55:54| 38  17  23  21   1| 627M  330M  111M 2769M|3452B 1890B| 148k 3432k|15.0  53.0 |1127  1932 |1.10 1.05 1.01|  0 2.0 4.0|   0     0 |keystone-manage      3194  29%2217k 480k|keystone-manage      3194 2217k 480k 29%|mysqld       184M|   0     0 |  15    7    0    6    0
Mar 16 17:55:55 ubuntu dstat.sh[1797]: 16-03 17:55:55|  2   1   2  96   0| 626M  331M  111M 2769M|4876B 2214B|   0  3252k|   0   149 | 600   658 |1.33 1.10 1.02|  0 3.0   0|   0     0 |etcd                 2886 0.5%   0    0 |python2              1887   14k 491B  0%|mysqld       184M|   0     0 |  15    7    0    6    0
Mar 16 17:55:56 ubuntu dstat.sh[1797]: 16-03 17:55:56|  2   1  29  68   0| 626M  331M  111M 2769M|4881B 2160B|   0  1176k|   0   121 | 495   655 |1.33 1.10 1.02|  0 2.0   0|   0     0 |python2              1887 1.0%  14k 447B|python2              1887   14k 447B1.0%|mysqld       184M|   0     0 |  15    7    0    6    0
Mar 16 17:55:57 ubuntu dstat.sh[1797]: 16-03 17:55:57|  3   2  39  56   1| 627M  330M  111M 2769M|5868B 1944B|   0  2108k|   0  81.0 | 594   844 |1.33 1.10 1.02|  0 1.0   0|   0     0 |keystone-manage      3194 1.0%   0    0 |python2              1887   14k 454B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 16 17:55:58 ubuntu dstat.sh[1797]: 16-03 17:55:58|  3   1  36  59   0| 627M  330M  111M 2769M|4740B 2202B|   0   680k|   0  47.0 | 531   930 |1.33 1.10 1.02|  0 1.0   0|   0     0 |mysqld               1061 1.0%   0    0 |python2              1887   14k 451B  0%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 16 17:55:59 ubuntu dstat.sh[1797]: 16-03 17:55:59|  3   2  44  51   1| 627M  329M  111M 2770M|6155B 1986B|   0  1096k|   0  82.0 | 722  1166 |1.33 1.10 1.02|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1887   14k 444B0.5%|mysqld       186M|   0     0 |  15    7    0    6    0
Mar 16 17:56:00 ubuntu dstat.sh[1797]: 16-03 17:56:00|  3   1  40  57   0| 628M  328M  112M 2770M|7092B 2160B|  88k 9336k|3.00   114 | 763  1318 |1.46 1.13 1.03|  0 1.0 2.0|   0     0 |mysqld               1061 1.0%   0    0 |python2              1887   14k 464B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 16 17:56:01 ubuntu dstat.sh[1797]: 16-03 17:56:01|  3   2  47  48   0| 628M  327M  112M 2770M|5286B 1944B|8192B 1448k|2.00   102 | 680  1256 |1.46 1.13 1.03|  0 1.0   0|   0     0 |mysqld               1061 1.0%   0    0 |python2              1887   14k 477B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Mar 16 17:56:02 ubuntu dstat.sh[1797]: 16-03 17:56:02|  7   5  43  45   1| 629M  326M  112M 2770M|6976B 2038B|   0  1588k|   0   140 | 825  1805 |1.46 1.13 1.03|1.0 1.0   0|   0     0 |mysqld               1061 8.0%   0    0 |python2              1887   14k 470B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 16 17:56:03 ubuntu dstat.sh[1797]: 16-03 17:56:03| 12  11  33  45   0| 630M  324M  112M 2771M|5025B 2160B|   0  1356k|   0   137 | 808  2135 |1.46 1.13 1.03|  0 1.0   0|   0     0 |mysqld               1061  18%   0    0 |python2              1887   14k 465B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Mar 16 17:56:04 ubuntu dstat.sh[1797]: 16-03 17:56:04| 12  10  36  41   0| 630M  324M  113M 2771M|4559B 1998B|   0  1568k|   0   147 | 772  1717 |1.46 1.13 1.03|2.0   0   0|   0     0 |mysqld               1061  19%   0    0 |python2              1887   14k 463B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 16 17:56:05 ubuntu dstat.sh[1797]: 16-03 17:56:05| 13   8  46  34   0| 631M  323M  113M 2771M|6841B 2106B|   0  1696k|   0   142 | 796  1738 |1.51 1.14 1.04|1.0 1.0   0|   0     0 |mysqld               1061  17%   0    0 |python2              1887   14k 467B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Mar 16 17:56:06 ubuntu dstat.sh[1797]: 16-03 17:56:06| 15  11  48  26   0| 632M  321M  113M 2771M|4984B 2160B|   0  1688k|   0   130 | 835  2119 |1.51 1.14 1.04|1.0   0   0|   0     0 |mysqld               1061  20%   0    0 |python2              1887   14k 456B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Mar 16 17:56:07 ubuntu dstat.sh[1797]: 16-03 17:56:07| 13   9  34  45   1| 632M  320M  113M 2771M|5038B 2106B|   0  9872k|   0   161 | 938  1958 |1.51 1.14 1.04|1.0 1.0   0|   0     0 |mysqld               1061  16%   0    0 |python2              1887   14k 457B  0%|mysqld       191M|   0     0 |  15    7    0    6    0
Mar 16 17:56:08 ubuntu dstat.sh[1797]: 16-03 17:56:08|  6   6  33  56   1| 633M  254M  114M 2835M|5297B 1998B|   0    46M|   0   106 | 627  1162 |1.51 1.14 1.04|  0 2.0   0|   0     0 |mysqld               1061 4.5%   0    0 |keystone-manage      3194 9254B5431B2.5%|mysqld       191M|   0     0 |  15    7    0    6    0
Mar 16 17:56:09 ubuntu dstat.sh[1797]: 16-03 17:56:09|  5   2  45  49   1| 634M  253M  114M 2835M|5276B 2160B|   0    20M|   0   133 | 823  1447 |1.51 1.14 1.04|  0 1.0   0|   0     0 |mysqld               1061 1.5%   0    0 |python2              1887   14k 466B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Mar 16 17:56:10 ubuntu dstat.sh[1797]: 16-03 17:56:10|  6   4  45  44   0| 635M  252M  114M 2836M|4116B 1944B|   0  1560k|   0   138 | 928  1897 |1.63 1.17 1.05|2.0   0 2.0|   0     0 |mysqld               1061 6.0%   0    0 |python2              1887   14k 466B0.5%|mysqld       192M|   0     0 |  15    7    0    6    0
Mar 16 17:56:11 ubuntu dstat.sh[1797]: 16-03 17:56:11|  5   4  47  43   0| 635M  251M  114M 2836M|4357B 2160B|   0  1672k|   0   123 | 794  1799 |1.63 1.17 1.05|  0 1.0   0|   0     0 |mysqld               1061 2.5%   0    0 |python2              1887   14k 461B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Mar 16 17:56:12 ubuntu dstat.sh[1797]: 16-03 17:56:12| 11   9  47  33   0| 636M  250M  115M 2836M|5844B 2160B|   0  1504k|   0   126 | 756  1644 |1.63 1.17 1.05|1.0 1.0   0|   0     0 |mysqld               1061  16%   0    0 |python2              1887   14k 447B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Mar 16 17:56:13 ubuntu dstat.sh[1797]: 16-03 17:56:13| 12   7  39  43   1| 636M  250M  115M 2836M|3655B 1944B|   0  1448k|   0   118 | 930  1724 |1.63 1.17 1.05|  0 1.0   0|   0     0 |mysqld               1061  10%   0    0 |python2              1887   14k 460B0.5%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 16 17:56:14 ubuntu dstat.sh[1797]: 16-03 17:56:14|  7   4  41  47   1| 636M  249M  115M 2836M|4202B 2160B|   0  1516k|   0   105 | 879  1548 |1.63 1.17 1.05|  0 2.0   0|   0     0 |mysqld               1061 6.5%   0    0 |python2              1887   14k 466B  0%|mysqld       193M|   0     0 |  15    7    0    5    0
Mar 16 17:56:15 ubuntu dstat.sh[1797]: 16-03 17:56:15| 12  11  29  48   0| 636M  248M  115M 2836M|4194B 2160B|   0  9536k|   0   126 | 856  1819 |1.82 1.22 1.07|1.0 1.0   0|   0     0 |mysqld               1061  20%   0    0 |python2              1887   14k 465B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 16 17:56:16 ubuntu dstat.sh[1797]: 16-03 17:56:16| 11   8  38  42   2| 637M  248M  116M 2836M|4336B 1944B|   0  1724k|   0   132 | 892  1921 |1.82 1.22 1.07|  0 1.0   0|   0     0 |mysqld               1061  15%   0    0 |python2              1887   14k 463B0.5%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 16 17:56:17 ubuntu dstat.sh[1797]: 16-03 17:56:17| 14  13  24  47   2| 637M  247M  116M 2836M|4406B 1944B|   0  1304k|   0   113 | 850  1728 |1.82 1.22 1.07|1.0 1.0   0|   0     0 |mysqld               1061  25%   0    0 |python2              1887   14k 465B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 16 17:56:18 ubuntu dstat.sh[1797]: 16-03 17:56:18|  6   7  38  46   3| 637M  247M  116M 2837M|5967B 2160B|   0  1164k|   0  76.0 | 637  1218 |1.82 1.22 1.07|  0 1.0   0|   0     0 |mysqld               1061 8.0%   0    0 |python2              1887   14k 469B  0%|mysqld       194M|   0     0 |  15    7    0    5    0
Mar 16 17:56:19 ubuntu dstat.sh[1797]: 16-03 17:56:19| 14   9  39  38   1| 637M  246M  116M 2836M|3899B 1944B|   0  1832k|   0   147 |1052  2655 |1.82 1.22 1.07|1.0 1.0   0|   0     0 |mysqld               1061  17%   0    0 |keystone-manage      3194   12k6453B4.5%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 16 17:56:20 ubuntu dstat.sh[1797]: 16-03 17:56:20| 12   7  40  40   1| 638M  245M  117M 2836M|7451B 2160B|   0  1764k|   0   125 | 905  2149 |1.91 1.25 1.08|1.0   0 2.0|   0     0 |mysqld               1061  13%   0    0 |python2              1887   14k 457B  0%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 16 17:56:21 ubuntu dstat.sh[1797]: 16-03 17:56:21| 15  11  43  30   1| 638M  245M  117M 2837M|4213B 1944B|   0  1940k|   0   133 | 915  1636 |1.91 1.25 1.08|  0 1.0   0|   0     0 |mysqld               1061  20%   0    0 |python2              1887   14k 468B  0%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 16 17:56:22 ubuntu dstat.sh[1797]: 16-03 17:56:22| 14  11  38  37   1| 638M  244M  117M 2837M|5188B 1944B|   0  9616k|   0   142 | 891  1597 |1.91 1.25 1.08|  0 1.0   0|   0     0 |mysqld               1061  20%   0    0 |python2              1887   14k 455B  0%|mysqld       195M|   0     0 |  15    7    0    5    0
Mar 16 17:56:23 ubuntu dstat.sh[1797]: 16-03 17:56:23| 37  25  23  14   1| 639M  242M  117M 2837M|6177B 2160B|   0  1244k|   0  78.0 |1145  2199 |1.91 1.25 1.08|1.0 1.0   0|   0     0 |python2              1663  36% 267k 291k|python3.6            7624  263k 548k3.0%|mysqld       196M|   0     0 |  15    7    0    5    0
Mar 16 17:56:24 ubuntu dstat.sh[1797]: 16-03 17:56:24| 13   8  42  35   0| 639M  242M  118M 2837M|7523B 1986B|   0  1652k|   0   133 |1060  1919 |1.91 1.25 1.08|  0 1.0   0|   0     0 |mysqld               1061  15%   0    0 |python2              1887   14k 473B  0%|mysqld       196M|   0     0 |  15    7    0    5    0
Mar 16 17:56:25 ubuntu dstat.sh[1797]: 16-03 17:56:25| 11  10  46  32   1| 640M  241M  118M 2837M|4498B 2160B|   0  1628k|   0   127 | 875  1927 |1.92 1.26 1.08|1.0 1.0   0|   0     0 |mysqld               1061  16%   0    0 |keystone-manage      3194 9035B6835B3.5%|mysqld       196M|   0     0 |  15    7    0    5    0
Mar 16 17:56:26 ubuntu dstat.sh[1797]: 16-03 17:56:26| 12   8  41  39   1| 640M  241M  118M 2837M|6064B 1944B|   0  1844k|   0   141 |1124  2594 |1.92 1.26 1.08|2.0   0   0|   0     0 |mysqld               1061  14%   0    0 |python2              1887   14k 467B0.5%|mysqld       196M|   0     0 |  15    7    0    5    0
Mar 16 17:56:27 ubuntu dstat.sh[1797]: 16-03 17:56:27| 16  13  33  39   0| 640M  240M  119M 2837M|7474B 2160B|   0  1956k|   0   150 | 924  2132 |1.92 1.26 1.08|1.0 1.0   0|   0     0 |mysqld               1061  18%   0    0 |python2              1887   14k 467B  0%|mysqld       196M|   0     0 |  15    7    0    5    0
Mar 16 17:56:28 ubuntu dstat.sh[1797]: 16-03 17:56:28|  6   2  45  45   1| 640M  240M  119M 2838M|6296B 2160B|   0  1600k|   0   119 | 794  1257 |1.92 1.26 1.08|1.0 1.0   0|   0     0 |keystone-manage      3194 2.5%5386B3223B|python2              1887   14k 457B  0%|mysqld       196M|   0     0 |  15    7    0    5    0
Mar 16 17:56:29 ubuntu dstat.sh[1797]: 16-03 17:56:29| 12   7  36  45   1| 641M  239M  119M 2838M|7544B 1944B|   0  9796k|   0   154 |1027  1774 |1.92 1.26 1.08|  0 1.0   0|   0     0 |mysqld               1061  13%   0    0 |python2              1887   14k 453B  0%|mysqld       197M|   0     0 |  15    7    0    5    0
Mar 16 17:56:30 ubuntu dstat.sh[1797]: 16-03 17:56:30|  4   2  45  49   0| 641M  238M  119M 2838M|7914B 1986B|   0  1088k|   0  82.0 | 627  1317 |2.17 1.33 1.10|  0 1.0 2.0|   0     0 |mysqld               1061 3.0%   0    0 |python2              1887   14k 468B0.5%|mysqld       197M|   0     0 |  15    7    0    6    0
Mar 16 17:56:31 ubuntu dstat.sh[1797]: 16-03 17:56:31| 10   6  37  47   0| 641M  237M  119M 2838M|9161B 2160B|   0  1388k|   0   100 | 718  1607 |2.17 1.33 1.10|1.0 1.0   0|   0     0 |mysqld               1061  11%   0    0 |python2              1887   14k 457B  0%|mysqld       197M|   0     0 |  15    7    0    5    0
Mar 16 17:56:32 ubuntu dstat.sh[1797]: 16-03 17:56:32| 11   8  46  34   1| 641M  237M  119M 2838M|7380B 1944B|   0  1564k|   0   105 | 974  2431 |2.17 1.33 1.10|2.0   0   0|   0     0 |mysqld               1061  14%   0    0 |python2              1887   14k 461B0.5%|mysqld       197M|   0     0 |  15    7    0    5    0
