"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","01 Apr 2020 18:06:56 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
01-04 18:06:56,16.033,4.563,52.685,25.099,1.621,443162624,783097856,92184576,2603982848,0,0,180184.334,3037884.734,9.906,34.954,731.219,1306.468,1.630,1.410,1.320,2,0,25.412,0,0,14,3,0,6,0
01-04 18:06:57,22.843,35.025,37.563,2.538,2.030,440000512,785764352,92196864,2604285952,7534,2160,233472,126976,3,9,1559,3787,1.630,1.410,1.320,1,0,412,0,0,14,3,0,6,0
01-04 18:06:58,21.717,25.758,38.384,10.606,3.535,442687488,782856192,92196864,2604490752,7294,2160,53248,8237056,1,24,1565,3676,1.820,1.460,1.330,3,0,213,0,0,14,3,0,6,0
01-04 18:06:59,27.273,31.313,38.889,0,2.525,440803328,784711680,92196864,2604511232,4067,1944,0,12288,0,3,2075,4996,1.820,1.460,1.330,1,0,185,0,0,14,3,0,6,0
01-04 18:07:00,12,22.500,61,0,4.500,572010496,653123584,92196864,2732568576,4110,2202,0,0,0,0,1566,3498,1.820,1.460,1.330,1,0,248,0,0,16,5,0,6,0
01-04 18:07:01,35.500,11.500,46.500,4.500,2,593817600,631197696,92205056,2732658688,8584,1998,8192,0,2,0,867,1444,1.820,1.460,1.330,0,1,63,0,0,16,5,0,8,0
01-04 18:07:02,3.030,1.010,7.576,87.879,0.505,594604032,629862400,92368896,2733043712,5102,2106,548864,1478656,56,23,451,837,1.820,1.460,1.330,0,2,0,0,0,16,5,0,8,0
01-04 18:07:03,7.035,1.005,18.593,73.367,0,596078592,627929088,92540928,2733330432,3951,1836,376832,1363968,52,40,495,885,1.840,1.470,1.340,0,1,0,0,0,16,5,0,8,0
01-04 18:07:04,5.556,1.010,49.495,43.434,0.505,598134784,625639424,92573696,2733527040,4939,2052,286720,0,47,0,470,832,1.840,1.470,1.340,0,1,2,0,0,16,5,0,8,0
01-04 18:07:05,14.646,2.020,50,33.333,0,608038912,615292928,92622848,2733916160,3407,2160,364544,0,38,0,458,819,1.840,1.470,1.340,2,0,0,0,0,16,5,0,8,0
01-04 18:07:06,27.411,1.523,46.193,21.320,3.553,615878656,607358976,92631040,2734002176,5546,1944,90112,8216576,12,19,592,842,1.840,1.470,1.340,1,0,0,0,0,16,5,0,8,0
01-04 18:07:07,7.653,1.020,33.163,56.633,1.531,619864064,602689536,92631040,2734665728,3962,2160,573440,540672,39,3,496,869,1.840,1.470,1.340,0,1,0,0,0,16,5,0,8,0
01-04 18:07:08,33.831,5.473,47.761,12.438,0.498,639365120,581931008,92762112,2735726592,3357,2160,114688,217088,11,2,632,812,1.850,1.480,1.340,0,1,0,0,0,16,5,0,8,0
01-04 18:07:09,18.090,7.035,34.673,38.693,1.508,645328896,575569920,92778496,2736091136,4045,1944,94208,888832,7,6,599,1376,1.850,1.480,1.340,0,2,0,0,0,16,7,0,8,0
01-04 18:07:10,3.500,1.500,43,50.500,1.500,652718080,568143872,92835840,2736070656,3662,2160,0,319488,0,22,475,799,1.850,1.480,1.340,2,0,0,0,0,16,7,0,8,0
01-04 18:07:11,7.538,3.015,44.724,43.216,1.508,655081472,565542912,92872704,2736263168,4151,2160,0,200704,0,11,465,942,1.850,1.480,1.340,0,1,0,0,0,16,7,0,7,0
01-04 18:07:12,0.505,1.515,43.434,53.030,1.515,655142912,565436416,92921856,2736250880,4696,2202,0,290816,0,17,390,718,1.850,1.480,1.340,0,1,0,0,0,16,7,0,7,0
01-04 18:07:13,1.508,1.508,46.231,50.754,0,655167488,565280768,92979200,2736324608,3795,1944,0,335872,0,21,426,791,1.780,1.470,1.340,0,1,0,0,0,16,7,0,7,0
01-04 18:07:14,1.026,1.026,30.256,66.667,1.026,655642624,564678656,93040640,2736390144,3495,1944,0,8564736,0,42,442,886,1.780,1.470,1.340,0,1,2,0,0,16,7,0,7,0
01-04 18:07:15,1.538,0.513,48.718,49.231,0,655818752,564199424,93196288,2736537600,4522,2160,0,741376,0,56,568,940,1.780,1.470,1.340,0,1,0,0,0,16,7,0,7,0
01-04 18:07:16,3,1.500,47,48,0.500,655876096,564043776,93270016,2736562176,4834,2160,0,491520,0,29,439,748,1.780,1.470,1.340,0,1,0,0,0,16,7,0,7,0
01-04 18:07:17,2.538,0.508,48.731,48.223,0,656162816,563380224,93380608,2736799744,3518,2160,0,622592,0,44,513,916,1.780,1.470,1.340,0,1,0,0,0,16,7,0,8,0
