-- Logs begin at Wed 2020-03-18 03:09:45 UTC, end at Wed 2020-03-18 06:14:04 UTC. --
Mar 18 03:54:02 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 03:54:02 ubuntu dstat.sh[824]: [286B blob data]
Mar 18 03:54:02 ubuntu dstat.sh[824]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 03:54:02 ubuntu dstat.sh[824]: 18-03 03:54:02| 17   5  61  17   1| 422M  465M  140M 2694M|   0     0 | 158k 3038k|7.60  35.4 | 743  1321 |1.27 1.21 1.08|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 4088 2482k2346k0.2%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 03:54:03 ubuntu dstat.sh[824]: 18-03 03:54:03| 18  40  36   3   2| 422M  465M  140M 2694M|6103B 1782B| 304k  124k|4.00  9.00 |1521  3884 |1.27 1.21 1.08|1.0   0 415|   0     0 |bash                 4088 7.0%1543k  27k|bash                 4088 1543k  27k7.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 03:54:04 ubuntu dstat.sh[824]: 18-03 03:54:04| 22  34  38   0   5| 423M  464M  140M 2694M|3565B 2106B|   0    20k|   0  5.00 |1471  4287 |1.33 1.23 1.08|1.0   0 259|   0     0 |systemd              1     10%   0    0 |bash                 4088 1846k  16k3.5%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 03:54:05 ubuntu dstat.sh[824]: 18-03 03:54:05| 30  28  37   0   5| 423M  463M  140M 2694M|6109B 1944B|   0   744k|   0  43.0 |2061  6127 |1.33 1.23 1.08|1.0   0 175|   0     0 |systemd              1     19%   0    0 |bash                 4088 1181k8692B2.0%|mysqld       173M|   0     0 |  14    3    0    4    0
Mar 18 03:54:06 ubuntu dstat.sh[824]: 18-03 03:54:06| 13  28  54   0   5| 548M  339M  140M 2817M|6941B 1890B|   0     0 |   0     0 |1803  4087 |1.33 1.23 1.08|1.0   0 269|   0     0 |etcd                 1947 5.0%   0    0 |bash                 4088  430k  14k5.0%|mysqld       173M|   0     0 |  16    5    0    4    0
Mar 18 03:54:07 ubuntu dstat.sh[824]: 18-03 03:54:07| 40   8  47   4   2| 569M  317M  140M 2817M|6494B 1782B| 408k    0 |15.0     0 | 751  1217 |1.33 1.23 1.08|1.0   0  45|   0     0 |keystone-manage      2253  39%5197k  81k|keystone-manage      2253 5197k  81k 39%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 03:54:08 ubuntu dstat.sh[824]: 18-03 03:54:08| 36   4  48  11   1| 589M  296M  140M 2818M|6540B 1944B| 704k  328k|77.0  2.00 | 661   914 |1.33 1.23 1.08|1.0   0 2.0|   0     0 |keystone-manage      2253  38%4637k  46k|keystone-manage      2253 4637k  46k 38%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 03:54:09 ubuntu dstat.sh[824]: 18-03 03:54:09| 44   3  47   5   2| 611M  273M  140M 2819M|5154B 1944B| 660k    0 |48.0     0 | 631   761 |1.30 1.22 1.08|1.0   0   0|   0     0 |keystone-manage      2253  46%5605k 228k|keystone-manage      2253 5605k 228k 46%|mysqld       173M|   0     0 |  16    5    0    6    0
Mar 18 03:54:10 ubuntu dstat.sh[824]: 18-03 03:54:10| 29   8  22  42   1| 621M  262M  140M 2820M|4831B 1944B| 100k   34M|8.00  55.0 | 857  1419 |1.30 1.22 1.08|  0 1.0   0|   0     0 |keystone-manage      2253  21%1798k 373k|keystone-manage      2253 1798k 373k 21%|mysqld       177M|   0     0 |  16    7    0    6    0
Mar 18 03:54:11 ubuntu dstat.sh[824]: 18-03 03:54:11|  8   4  45  42   0| 630M  252M  140M 2820M|3702B 1944B|   0  1340k|   0  97.0 | 756  1352 |1.30 1.22 1.08|1.0   0   0|   0     0 |keystone-manage      2253 5.0%  38k  53k|keystone-manage      2253   38k  53k5.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 18 03:54:12 ubuntu dstat.sh[824]: 18-03 03:54:12|  3   1  50  46   1| 630M  251M  140M 2820M|5276B 1944B|   0  1256k|   0  96.0 | 655  1123 |1.30 1.22 1.08|  0 1.0   0|   0     0 |mysqld               325661.5%   0    0 |python2              907    14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Mar 18 03:54:13 ubuntu dstat.sh[824]: 18-03 03:54:13|  3   2  49  46   0| 631M  251M  141M 2821M|6604B 1782B|   0  1344k|   0  93.0 | 671  1125 |1.30 1.22 1.08|  0 1.0   0|   0     0 |jbd2/vda1-8          294  0.5%   0    0 |python2              907    14k 454B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 03:54:14 ubuntu dstat.sh[824]: 18-03 03:54:14|  3   2  50  45   1| 631M  250M  141M 2821M|4919B 2106B|   0  1372k|   0   105 | 749  1193 |1.36 1.24 1.09|  0 1.0   0|   0     0 |keystone-manage      2253 2.0%   0    0 |python2              907    14k 465B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Mar 18 03:54:15 ubuntu dstat.sh[824]: 18-03 03:54:15|  8   8  38  44   2| 632M  249M  141M 2821M|3824B 1944B|   0  1404k|   0   135 | 960  1718 |1.36 1.24 1.09|  0 1.0   0|   0     0 |mysqld               32566 14%   0    0 |python2              907    14k 465B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Mar 18 03:54:16 ubuntu dstat.sh[824]: 18-03 03:54:16|  8  13  34  42   5| 633M  247M  141M 2821M|4284B 1944B|   0  1376k|   0   137 |1023  1804 |1.36 1.24 1.09|  0 1.0   0|   0     0 |mysqld               32566 16%   0    0 |python2              907    14k 463B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
