-- Logs begin at Wed 2020-03-18 17:47:32 UTC, end at Wed 2020-03-18 19:14:51 UTC. --
Mar 18 18:31:14 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 18:31:15 ubuntu dstat.sh[702]: [286B blob data]
Mar 18 18:31:15 ubuntu dstat.sh[702]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 18:31:15 ubuntu dstat.sh[702]: 18-03 18:31:15| 17   5  55  22   1| 419M  978M  140M 2201M|   0     0 | 163k 3111k|7.89  36.1 | 760  1459 |1.23 1.30 1.26|2.0   0  25|   0     0 |systemd              1    0.4%   0    0 |bash                 3921 2517k2380k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 18:31:16 ubuntu dstat.sh[702]: 18-03 18:31:16| 20  35  35   2   9| 419M  978M  140M 2202M|5932B 2214B| 228k  128k|3.00  10.0 |1391  3699 |1.23 1.30 1.26|1.0   0 388|   0     0 |bash                 3921 7.5%1781k  26k|bash                 3921 1781k  26k7.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 18:31:17 ubuntu dstat.sh[702]: 18-03 18:31:17|  9  12  45  33   2| 419M  978M  140M 2202M|4065B 2160B|   0  1416k|   0  42.0 | 718  1419 |1.23 1.30 1.26|  0 2.0 124|   0     0 |bash                 3921 2.0% 958k8106B|bash                 3921  958k8106B2.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 18:31:18 ubuntu dstat.sh[702]: 18-03 18:31:18| 15  16   6  59   5| 419M  978M  140M 2202M|4671B 1998B|   0   352k|   0  54.0 | 960  3878 |1.23 1.30 1.26|  0 2.0  73|   0     0 |systemd              1    9.5%   0    0 |bash                 3921  437k3202B0.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 18:31:19 ubuntu dstat.sh[702]: 18-03 18:31:19| 15  19  21  40   5| 421M  976M  140M 2202M|6065B 2160B|   0   616k|   0  44.0 |1043  3128 |1.23 1.30 1.26|1.0   0 168|   0     0 |systemd              1    3.5%   0    0 |bash                 3921 1080k  10k3.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 18:31:20 ubuntu dstat.sh[702]: 18-03 18:31:20| 22  26  39   0  14| 545M  852M  140M 2324M|5422B 2106B|   0     0 |   0     0 |1643  4981 |1.21 1.29 1.26|1.0   0 158|   0     0 |systemd              1     17%   0    0 |bash                 3921  478k6596B3.0%|mysqld       174M|   0     0 |  16    5    0    4    0
Mar 18 18:31:21 ubuntu dstat.sh[702]: 18-03 18:31:21| 19  19  33   1  28| 555M  842M  140M 2324M|3889B 2052B|   0   176k|   0  2.00 | 960  2146 |1.21 1.29 1.26|1.0   0 192|   0     0 |keystone-manage      2133  17%2134k  81k|keystone-manage      2133 2134k  81k 17%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 18:31:22 ubuntu dstat.sh[702]: 18-03 18:31:22| 33   3  36   7  20| 567M  829M  140M 2325M|4079B 2052B| 596k    0 |39.0     0 | 647   826 |1.21 1.29 1.26|1.0   0   0|   0     0 |keystone-manage      2133  41%3237k   0 |keystone-manage      2133 3237k   0  41%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 18 18:31:23 ubuntu dstat.sh[702]: 18-03 18:31:23| 37   4  45   5   8| 586M  810M  140M 2325M|4741B 2160B| 464k    0 |52.0     0 | 594   829 |1.21 1.29 1.26|1.0   0   0|   0     0 |keystone-manage      2133  44%4463k  46k|keystone-manage      2133 4463k  46k 44%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 18 18:31:24 ubuntu dstat.sh[702]: 18-03 18:31:24| 39   4  36  17   3| 609M  785M  140M 2326M|4475B 2160B| 660k   10M|48.0  11.0 | 577   855 |1.21 1.29 1.26|1.0 1.0   0|   0     0 |keystone-manage      2133  42%5918k 231k|keystone-manage      2133 5918k 231k 42%|mysqld       174M|   0     0 |  16    5    0    6    0
