"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","09 Mar 2020 00:10:04 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
09-03 00:10:04,16.606,4.658,52.839,24.528,1.369,473915392,484872192,117460992,2817536000,0,0,230686.483,3588649.284,10.897,35.799,813.478,1429.922,1.190,1.320,1.270,1,1,24.571,0,0,13,3,0,4,0
09-03 00:10:05,22.111,36.683,38.191,1.005,2.010,474181632,484425728,117469184,2817572864,4225,2160,0,53248,0,8,1512,3893,1.190,1.320,1.270,2,0,429,0,0,13,3,0,4,0
09-03 00:10:06,20.305,23.350,40.609,14.721,1.015,474472448,484065280,117469184,2817626112,4764,1944,0,5169152,0,48,1214,3798,1.190,1.320,1.270,0,2,161,0,0,13,3,0,4,0
09-03 00:10:07,7.576,12.121,44.949,34.343,1.010,474066944,484274176,117469184,2817798144,6876,2202,0,29179904,0,87,824,1355,1.190,1.320,1.270,2,0,120,0,0,13,3,0,4,0
09-03 00:10:08,30.049,20.690,46.798,0,2.463,606703616,351350784,117469184,2945744896,4496,2160,0,2170880,0,3,1895,6266,1.170,1.320,1.270,1,0,100,0,0,15,3,0,4,0
09-03 00:10:09,14.141,23.737,58.081,0,4.040,606445568,351502336,117469184,2945818624,4736,1944,0,0,0,0,1247,3450,1.170,1.320,1.270,2,0,291,0,0,15,5,0,6,0
09-03 00:10:10,39.196,4.523,47.236,8.543,0.503,629190656,328155136,117477376,2946363392,6415,2160,483328,159744,23,2,550,831,1.170,1.320,1.270,0,1,6,0,0,15,5,0,6,0
09-03 00:10:11,40.796,3.483,47.264,7.463,0.995,650203136,306282496,117608448,2947014656,7169,2160,733184,0,100,0,759,953,1.170,1.320,1.270,1,0,0,0,0,15,5,0,6,0
09-03 00:10:12,40.201,5.025,48.241,6.030,0.503,675373056,279547904,117682176,2948255744,4818,1944,684032,0,50,0,732,901,1.170,1.320,1.270,1,0,0,0,0,15,5,0,6,0
09-03 00:10:13,29.648,13.568,33.668,22.613,0.503,692785152,260780032,117878784,2949197824,4910,2160,102400,1769472,8,55,1195,1902,1.160,1.310,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:14,3.061,2.551,45.408,47.449,1.531,693145600,259710976,118173696,2949582848,5140,2202,0,2052096,0,138,954,1464,1.160,1.310,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:15,3.046,0.508,47.208,48.731,0.508,693698560,258555904,118398976,2949935104,4550,2160,0,1630208,0,112,799,1276,1.160,1.310,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:16,3.030,0.505,45.960,50.505,0,693882880,258125824,118489088,2950066176,10107,2160,0,671744,0,48,575,894,1.160,1.310,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:17,1.515,0.505,43.939,53.535,0.505,694149120,257650688,118579200,2950180864,6027,1944,0,671744,0,44,507,864,1.160,1.310,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:18,1.015,2.030,46.193,50.254,0.508,694308864,257269760,118706176,2950270976,5979,2160,0,667648,0,56,528,988,1.150,1.300,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:19,7.282,8.738,42.233,33.981,7.767,695160832,256065536,118927360,2950389760,4654,1944,0,978944,0,100,847,1797,1.150,1.300,1.260,1,1,2,0,0,15,7,0,6,0
09-03 00:10:20,10.194,9.223,35.922,35.437,9.223,695799808,255111168,119140352,2950479872,6509,2160,0,1056768,0,102,742,1328,1.150,1.300,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:21,10.714,8.163,36.735,43.367,1.020,696160256,254414848,119369728,2950578176,4711,2160,0,1179648,0,102,761,1441,1.150,1.300,1.260,0,1,0,0,0,15,7,0,6,0
09-03 00:10:22,15,10.500,29,45,0.500,696492032,253833216,119599104,2950582272,5363,1944,0,3579904,0,135,786,1525,1.150,1.300,1.260,1,1,0,0,0,15,7,0,6,0
09-03 00:10:23,11.558,9.548,36.683,41.709,0.503,696819712,253386752,119738368,2950561792,4560,2160,0,950272,0,70,731,1240,1.220,1.320,1.270,0,1,0,0,0,15,7,0,6,0
09-03 00:10:24,4,3,46,46,1,697126912,252850176,119898112,2950627328,4656,1944,0,970752,0,78,638,1249,1.220,1.320,1.270,0,1,0,0,0,15,7,0,6,0
09-03 00:10:25,16.667,12.121,38.889,31.818,0.505,698007552,251719680,120061952,2950688768,3476,2160,0,1110016,0,78,842,1742,1.220,1.320,1.270,1,1,0,0,0,15,7,0,6,0
09-03 00:10:26,12.060,10.050,45.226,32.161,0.503,698454016,251023360,120279040,2950717440,4113,1944,0,1433600,0,109,901,1577,1.220,1.320,1.270,1,1,0,0,0,15,7,0,6,0
09-03 00:10:27,8.163,8.163,48.469,34.184,1.020,698523648,250925056,120369152,2950651904,5746,2160,0,753664,0,35,613,896,1.220,1.320,1.270,0,1,0,0,0,15,7,0,6,0
09-03 00:10:28,5.584,5.076,46.193,40.609,2.538,699850752,180277248,120471552,3018014720,5587,2160,0,929792,0,58,697,1197,1.200,1.310,1.270,1,0,0,0,0,15,7,0,6,0
09-03 00:10:29,2.010,2.010,47.236,48.241,0.503,700215296,179924992,120487936,3017961472,5493,1944,0,69169152,0,72,468,778,1.200,1.310,1.270,0,1,2,0,0,15,7,0,5,0
09-03 00:10:30,2.551,1.020,38.265,54.592,3.571,700207104,179007488,120590336,3018760192,4154,2160,0,3883008,0,63,526,1085,1.200,1.310,1.270,0,2,0,0,0,15,7,0,5,0
09-03 00:10:31,4,2,45.500,46,2.500,700551168,178122752,120803328,3019046912,7163,1998,0,2396160,0,108,790,1232,1.200,1.310,1.270,0,1,0,0,0,15,7,0,5,0
09-03 00:10:32,6,5.500,45.500,40.500,2.500,700747776,177553408,120975360,3019206656,5663,2200,0,1024000,0,88,721,1204,1.200,1.310,1.270,2,4,0,0,0,15,7,0,5,0
09-03 00:10:33,28.788,23.232,18.182,29.798,0,700829696,177455104,120979456,3019218944,5226,2160,0,1175552,0,137,806,618,1.580,1.390,1.290,1,3,0,0,0,15,7,0,5,0
09-03 00:10:34,13.636,9.091,42.424,34.343,0.505,701030400,177045504,121159680,3019243520,6167,1998,0,1732608,0,110,876,1266,1.580,1.390,1.290,1,1,0,0,0,15,7,0,5,0
09-03 00:10:35,4.124,1.546,44.330,47.423,2.577,701345792,176095232,121331712,3019685888,4048,2106,0,1155072,0,83,797,1376,1.580,1.390,1.290,0,2,0,0,0,15,7,0,5,0
09-03 00:10:36,4.523,1.508,43.216,50.251,0.503,701730816,175386624,121524224,3019800576,5433,2160,0,1187840,0,82,714,1334,1.580,1.390,1.290,1,1,0,0,0,15,7,0,5,0
09-03 00:10:37,4.082,3.061,43.367,48.980,0.510,701865984,175071232,121638912,3019862016,5168,2160,0,692224,0,56,517,935,1.580,1.390,1.290,1,1,0,0,0,15,7,0,5,0
09-03 00:10:38,19.697,16.162,30.808,33.333,0,702046208,174718976,121753600,3019915264,4004,2160,0,688128,0,52,680,998,1.700,1.420,1.300,0,1,0,0,0,15,7,0,5,0
09-03 00:10:39,20.500,18,20,41,0.500,702308352,174432256,121786368,3019907072,7700,2160,0,753664,0,84,746,899,1.700,1.420,1.300,1,5,2,0,0,15,7,0,5,0
09-03 00:10:40,28.141,22.613,30.151,18.090,1.005,702185472,174530560,121798656,3019915264,7803,2160,0,1138688,0,93,672,731,1.700,1.420,1.300,1,2,0,0,0,15,7,0,5,0
09-03 00:10:41,11.111,6.566,40.404,41.919,0,702386176,174145536,122023936,3019874304,7463,2160,0,1212416,0,95,877,2026,1.700,1.420,1.300,0,2,0,0,0,15,7,0,5,0
09-03 00:10:42,6.599,3.046,43.147,46.701,0.508,702705664,173338624,122335232,3020017664,4528,1944,0,1835008,0,124,1003,1607,1.700,1.420,1.300,0,1,0,0,0,15,7,0,5,0
09-03 00:10:43,11.168,7.614,39.594,41.117,0.508,702799872,173150208,122466304,3019976704,4172,2160,0,847872,0,68,804,1184,1.960,1.480,1.320,0,1,0,0,0,15,7,0,5,0
09-03 00:10:44,7.107,4.569,46.193,40.102,2.030,703221760,172417024,122728448,3020017664,4567,2160,0,1466368,0,115,921,1533,1.960,1.480,1.320,1,2,0,0,0,15,7,0,5,0
09-03 00:10:45,11,10.500,37.500,36.500,4.500,703119360,172351488,122851328,3020058624,3963,2160,0,1830912,0,74,739,1368,1.960,1.480,1.320,0,2,0,0,0,15,7,0,5,0
09-03 00:10:46,9.950,8.458,40.796,36.318,4.478,703700992,171524096,123113472,3020038144,4109,1944,0,1351680,0,117,960,1714,1.960,1.480,1.320,1,2,0,0,0,15,7,0,5,0
