-- Logs begin at Sat 2020-03-28 02:02:29 UTC, end at Sat 2020-03-28 03:22:54 UTC. --
Mar 28 02:45:28 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 02:45:29 ubuntu dstat.sh[1594]: [286B blob data]
Mar 28 02:45:29 ubuntu dstat.sh[1594]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 02:45:29 ubuntu dstat.sh[1594]: 28-03 02:45:29| 17   5  54  22   1| 422M  492M  115M 2687M|   0     0 | 200k 2643k|11.1  35.2 | 762  1349 |1.14 1.17 1.13|1.0   0  26|   0     0 |systemd              1    0.4%   0    0 |bash                 3658 2587k2420k0.2%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 02:45:30 ubuntu dstat.sh[1594]: 28-03 02:45:30| 19  29  34   2  15| 421M  492M  115M 2688M|6940B 2160B| 180k  144k|3.00  10.0 |1273  3619 |1.14 1.17 1.13|1.0   0 367|   0     0 |bash                 3658 8.0%1560k  24k|bash                 3658 1560k  24k8.0%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 02:45:31 ubuntu dstat.sh[1594]: 28-03 02:45:31| 18  24  32   0  26| 423M  490M  115M 2688M|5943B 2052B|  80k   16k|1.00  4.00 |1015  3120 |1.13 1.17 1.13|5.0   0 163|   0     0 |systemd              1     12%   0    0 |bash                 3658 1361k9816B3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 02:45:32 ubuntu dstat.sh[1594]: 28-03 02:45:32| 20  27  35   0  18| 422M  490M  115M 2688M|5888B 2052B|   0    16k|   0  4.00 |1311  5098 |1.13 1.17 1.13|1.0   0 216|   0     0 |systemd              1    9.0%   0    0 |bash                 3658 1423k  13k3.5%|mysqld       173M|   0     0 |  14    3    0    5    0
Mar 28 02:45:33 ubuntu dstat.sh[1594]: 28-03 02:45:33| 16  20  51   0  13| 547M  365M  115M 2810M|4347B 1782B|   0     0 |   0     0 |1205  4853 |1.13 1.17 1.13|2.0   0 107|   0     0 |systemd              1     11%   0    0 |bash                 3658  324k4531B2.5%|mysqld       173M|   0     0 |  16    5    0    5    0
Mar 28 02:45:34 ubuntu dstat.sh[1594]: 28-03 02:45:34| 32  21  45   0   1| 558M  354M  115M 2810M|3716B 2322B|   0     0 |   0     0 |1232  2773 |1.13 1.17 1.13|1.0   0 235|   0     0 |keystone-manage      3002  23%2265k  81k|keystone-manage      3002 2265k  81k 23%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 02:45:36 ubuntu dstat.sh[1594]: 28-03 02:45:35| 20   2  11  66   1| 567M  345M  115M 2810M|4562B 2160B|   0   928k|   0  26.0 | 531   802 |1.13 1.17 1.13|  0 4.0   0|   0     0 |keystone-manage      3002  19%2720k   0 |keystone-manage      3002 2720k   0  19%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 02:45:36 ubuntu dstat.sh[1594]: 28-03 02:45:36|  2   1   0  98   0| 567M  345M  115M 2810M|6614B 2160B|   0   212k|   0  44.0 | 419   600 |1.28 1.20 1.14|  0 3.0   0|   0     0 |kworker/u4:0         287130.5%   0    0 |python2              1771   14k 910B  0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 02:45:37 ubuntu dstat.sh[1594]: 28-03 02:45:37|  7   1  33  58   0| 569M  342M  115M 2811M|3892B 1944B| 648k  476k|44.0  11.0 | 511   725 |1.28 1.20 1.14|  0 1.0   0|   0     0 |keystone-manage      3002 6.0% 475k   0 |keystone-manage      3002  475k   0 6.0%|mysqld       173M|   0     0 |  16    5    0    7    0
Mar 28 02:45:38 ubuntu dstat.sh[1594]: 28-03 02:45:38| 10   2  49  38   0| 575M  336M  115M 2811M|4123B 2160B| 356k    0 |40.0     0 | 542   764 |1.28 1.20 1.14|1.0   0   0|   0     0 |keystone-manage      3002  11%1342k  46k|keystone-manage      3002 1342k  46k 11%|mysqld       173M|   0     0 |  16    5    0    7    0
