-- Logs begin at Sat 2020-03-28 18:43:23 UTC, end at Sat 2020-03-28 20:56:12 UTC. --
Mar 28 19:40:41 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 28 19:40:42 ubuntu dstat.sh[13201]: [286B blob data]
Mar 28 19:40:42 ubuntu dstat.sh[13201]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 28 19:40:42 ubuntu dstat.sh[13201]: 28-03 19:40:41| 13   4  61  20   2| 426M  713M 87.7M 2512M|   0     0 | 138k 1960k|8.38  26.2 | 636  1110 |2.02 1.43 1.30|2.0   0  23|   0     0 |systemd              1    0.3%   0    0 |bash                 164441802k1679k0.2%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 28 19:40:43 ubuntu dstat.sh[13201]: 28-03 19:40:42| 16  37  39   0   7| 423M  715M 87.7M 2513M|4059B 1782B| 360k  100k|5.00  6.00 |1465  3348 |2.02 1.43 1.30|3.0   0 343|   0     0 |bash                 164448.0% 462k  21k|bash                 16444 462k  21k8.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 28 19:40:43 ubuntu dstat.sh[13201]: 28-03 19:40:43| 20  33  38   0  10| 423M  714M 87.7M 2513M|  11k 2322B|   0    24k|   0  6.00 |1183  2849 |2.02 1.43 1.30|1.0   0 283|   0     0 |bash                 164446.5%2327k  19k|bash                 164442327k  19k6.5%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 28 19:40:44 ubuntu dstat.sh[13201]: 28-03 19:40:44| 25  33  38   0   4| 424M  713M 87.7M 2513M|4694B 1944B|   0    20k|   0  5.00 |1608  5043 |2.02 1.43 1.30|  0   0 216|   0     0 |systemd              1     12%   0    0 |bash                 164441609k  13k3.0%|mysqld       174M|   0     0 |  14    3    0    5    0
Mar 28 19:40:45 ubuntu dstat.sh[13201]: 28-03 19:40:45| 25  24  46   0   6| 549M  588M 87.7M 2635M|4346B 2160B|   0     0 |   0     0 |1911  5846 |2.02 1.43 1.30|  0   0  78|   0     0 |systemd              1     20%   0    0 |bash                 16444 232k 656B  0%|mysqld       174M|   0     0 |  16    3    0    5    0
Mar 28 19:40:46 ubuntu dstat.sh[13201]: 28-03 19:40:46|  7  11  73   0   9| 548M  588M 87.7M 2635M|5874B 2106B|   0     0 |   0     0 | 778  1629 |1.86 1.41 1.29|1.0   0 103|   0     0 |bash                 164442.5% 247k5940B|bash                 16444 247k5940B2.5%|mysqld       174M|   0     0 |  16    5    0    5    0
Mar 28 19:40:47 ubuntu dstat.sh[13201]: 28-03 19:40:47| 29  22  42   1   6| 560M  577M 87.7M 2635M|3818B 1998B|   0   100k|   0  2.00 |1106  2511 |1.86 1.41 1.29|1.0   0 192|   0     0 |keystone-manage      14500 22%2259k  81k|keystone-manage      145002259k  81k 22%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 28 19:40:49 ubuntu dstat.sh[13201]: 28-03 19:40:48| 21   3  47  28   1| 570M  566M 87.9M 2636M|5106B 2202B| 772k    0 |85.0     0 | 650   991 |1.86 1.41 1.29|  0 1.0   0|   0     0 |keystone-manage      14500 20%3108k   0 |keystone-manage      145003108k   0  20%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 28 19:40:49 ubuntu dstat.sh[13201]: 28-03 19:40:49|  8   2  11  79   1| 572M  563M 88.1M 2636M|3467B 1944B| 268k 6180k|53.0  86.0 | 604   872 |1.86 1.41 1.29|  0 3.0   0|   0     0 |keystone-manage      145007.0% 468k   0 |keystone-manage      14500 468k   0 7.0%|mysqld       174M|   0     0 |  16    5    0    7    0
Mar 28 19:40:50 ubuntu dstat.sh[13201]: 28-03 19:40:50|  5   3  36  55   1| 575M  560M 88.1M 2636M|5823B 2160B| 496k 4536k|57.0  17.0 | 573   914 |1.86 1.41 1.29|  0 1.0   0|   0     0 |keystone-manage      145005.0% 665k8094B|keystone-manage      14500 665k8094B5.0%|mysqld       174M|   0     0 |  16    5    0    7    0
