-- Logs begin at Wed 2020-03-18 12:27:00 UTC, end at Wed 2020-03-18 13:58:14 UTC. --
Mar 18 13:12:50 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Mar 18 13:12:50 ubuntu dstat.sh[1021]: [286B blob data]
Mar 18 13:12:50 ubuntu dstat.sh[1021]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Mar 18 13:12:50 ubuntu dstat.sh[1021]: 18-03 13:12:50| 16   5  55  22   2| 421M  380M  111M 2796M|   0     0 | 197k 3390k|10.3  35.3 | 739  1286 |1.72 1.30 1.26|2.0   0  24|   0     0 |systemd              1    0.4%   0    0 |bash                 3368 2449k2325k0.2%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 13:12:51 ubuntu dstat.sh[1021]: 18-03 13:12:51| 20  39  37   3   1| 421M  379M  111M 2796M|4320B 2160B|   0   136k|   0  10.0 |1836  4172 |1.72 1.30 1.26|1.0   0 419|   0     0 |bash                 3368 7.0%1809k  27k|bash                 3368 1809k  27k7.0%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 13:12:52 ubuntu dstat.sh[1021]: 18-03 13:12:52| 22  34  41   0   4| 421M  379M  111M 2796M|4330B 2106B|   0    20k|   0  5.00 |1439  5007 |1.72 1.30 1.26|2.0   0 269|   0     0 |systemd              1    9.5%   0    0 |bash                 3368 1940k  17k3.5%|mysqld       174M|   0     0 |  14    3    0    4    0
Mar 18 13:12:53 ubuntu dstat.sh[1021]: 18-03 13:12:53| 34  26  36   0   4| 547M  254M  111M 2919M|7468B 2160B|   0  8192B|   0  2.00 |1395  7525 |1.72 1.30 1.26|  0   0 142|   0     0 |systemd              1     20%   0    0 |bash                 3368  763k5285B1.0%|mysqld       174M|   0     0 |  16    3    0    4    0
Mar 18 13:12:54 ubuntu dstat.sh[1021]: 18-03 13:12:54|  7  13  80   0   1| 548M  252M  111M 2919M|4032B 2040B|   0     0 |   0     0 | 913  2145 |1.72 1.30 1.26|1.0   0 166|   0     0 |bash                 3368 2.5% 299k7890B|bash                 3368  299k7890B2.5%|mysqld       174M|   0     0 |  16    5    0    4    0
Mar 18 13:12:55 ubuntu dstat.sh[1021]: 18-03 13:12:55| 36  17  47   0   1| 562M  238M  111M 2919M|4799B 2160B|   0  3328k|   0  3.00 |1026  1974 |1.66 1.30 1.26|1.0 1.0 131|   0     0 |keystone-manage      2443  32%3485k  81k|keystone-manage      2443 3485k  81k 32%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:12:56 ubuntu dstat.sh[1021]: 18-03 13:12:56| 17   2   7  75   1| 570M  230M  111M 2919M|4506B 2160B|   0    21M|   0  22.0 | 501   737 |1.66 1.30 1.26|1.0 1.0 2.0|   0     0 |keystone-manage      2443  15%2170k   0 |keystone-manage      2443 2170k   0  15%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:12:57 ubuntu dstat.sh[1021]: 18-03 13:12:57| 39   3  48  10   1| 589M  211M  111M 2919M|4814B 2160B| 228k 9112k|38.0  10.0 | 573   816 |1.66 1.30 1.26|1.0   0   0|   0     0 |keystone-manage      2443  40%4337k  46k|keystone-manage      2443 4337k  46k 40%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:12:58 ubuntu dstat.sh[1021]: 18-03 13:12:58| 23   3  48  26   1| 603M  196M  111M 2920M|6942B 2160B| 576k    0 |42.0     0 | 551   815 |1.66 1.30 1.26|1.0   0   0|   0     0 |keystone-manage      2443  24%3959k 126k|keystone-manage      2443 3959k 126k 24%|mysqld       174M|   0     0 |  16    5    0    6    0
Mar 18 13:12:59 ubuntu dstat.sh[1021]: 18-03 13:12:59| 38   9  38  13   2| 620M  177M  111M 2921M|4381B 2160B|  88k  972k|8.00  3.00 | 559  1363 |1.66 1.30 1.26|1.0 1.0   0|   0     0 |keystone-manage      2443  33%3256k 475k|keystone-manage      2443 3256k 475k 33%|mysqld       177M|   0     0 |  16    7    0    6    0
