"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Feb 2020 20:00:15 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","recv","send","read","writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-02 20:00:15,12.169,3.470,60.731,21.736,1.894,484724736,588185600,140005376,2688655360,0,0,126620.005,2237057.852,5.605,25.551,599.427,1039.717,1.630,1.410,1.330,2,0,17.488,0,0,14,3,0,4,0
18-02 20:00:16,14.623,27.830,37.736,0.943,18.868,484147200,588275712,140021760,2688925696,5608,3078,217088,106496,4,6,1476,3284,1.630,1.410,1.330,3,0,337,0,0,14,3,0,4,0
18-02 20:00:17,14.554,26.761,31.925,0,26.761,484052992,588337152,140021760,2688958464,6048,3078,0,24576,0,6,1004,2317,1.630,1.410,1.330,1,0,247,0,0,14,3,0,4,0
18-02 20:00:18,13.889,21.296,31.944,8.796,24.074,484487168,587849728,140021760,2688987136,8463,2916,0,536576,0,16,1241,3636,1.630,1.410,1.330,1,3,121,0,0,14,3,0,4,0
18-02 20:00:19,7.729,7.729,17.874,60.386,6.280,484265984,588046336,140021760,2688995328,6896,2916,0,9306112,0,95,640,1092,1.630,1.410,1.330,4,0,81,0,0,14,3,0,4,0
18-02 20:00:20,26,21,40,9,4,485023744,587137024,140021760,2689142784,7266,3240,0,26152960,0,28,2407,6467,1.580,1.400,1.330,4,0,92,0,0,14,3,0,4,0
18-02 20:00:21,23.267,25.248,45.050,0.990,5.446,620281856,451420160,140029952,2817216512,6106,3132,0,98304,0,2,1920,4056,1.580,1.400,1.330,2,0,303,0,0,16,5,0,6,0
18-02 20:00:22,44.660,4.369,46.117,1.456,3.398,645820416,425578496,140029952,2817441792,6593,3024,102400,0,6,0,579,804,1.580,1.400,1.330,3,0,1,0,0,16,5,0,6,0
18-02 20:00:23,36.585,2.927,41.951,6.829,11.707,663744512,406847488,140029952,2818109440,6003,3186,561152,0,38,0,677,835,1.580,1.400,1.330,1,1,0,0,0,16,5,0,6,0
18-02 20:00:24,37.129,5.941,46.040,8.416,2.475,688312320,381042688,140148736,2819051520,6163,3294,110592,0,10,0,723,901,1.580,1.400,1.330,3,0,0,0,0,16,5,0,6,0
18-02 20:00:25,25.248,10.396,28.218,31.683,4.455,701956096,366751744,140267520,2819522560,14215,3240,0,2129920,0,73,1037,2032,1.690,1.430,1.340,1,1,0,0,0,16,7,0,6,0
18-02 20:00:26,3.518,2.010,46.734,46.231,1.508,702529536,365424640,140550144,2819964928,7965,3132,0,2187264,0,151,1051,1568,1.690,1.430,1.340,1,1,0,0,0,16,7,0,6,0
18-02 20:00:27,3.518,1.508,46.734,48.241,0,703025152,364412928,140689408,2820329472,5275,3024,0,1355776,0,95,781,1253,1.690,1.430,1.340,1,1,0,0,0,16,7,0,6,0
18-02 20:00:28,3.483,0.995,47.264,46.269,1.990,703090688,363909120,140832768,2820608000,6484,3240,0,1200128,0,80,744,1150,1.690,1.430,1.340,1,1,0,0,0,16,7,0,6,0
18-02 20:00:29,3.465,3.465,42.574,47.525,2.970,703754240,363048960,140935168,2820702208,5489,3240,0,655360,0,52,680,1109,1.690,1.430,1.340,1,1,2,0,0,16,7,0,6,0
18-02 20:00:30,7.317,6.341,42.439,39.024,4.878,704208896,362446848,141025280,2820755456,6549,3240,0,3866624,0,118,827,1353,1.880,1.470,1.350,2,1,0,0,0,16,7,0,6,0
18-02 20:00:31,9.314,7.843,41.176,33.824,7.843,704753664,361680896,141144064,2820857856,5084,2916,0,733184,0,68,828,1456,1.880,1.470,1.350,3,1,0,0,0,16,7,0,6,0
18-02 20:00:32,9.223,7.767,37.864,31.553,13.592,705081344,361144320,141279232,2820927488,6999,3240,0,835584,0,87,903,1591,1.880,1.470,1.350,2,1,0,0,0,16,7,0,6,0
